step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten
260000,2143,1.416,0.258,7.58,72495,68967,367,0,3249,15,1098551.5,17626.5,0.025,0.475,0.317,0.183,171,7.83,4.76,0.05,1.12,0.02,0.42,0.10,1.80,7.66,3.91,0.00,0.00,0.001,0.013,93,0.476,0.199,0.797,0.000,0.003,21797,14814,2,0.605,0.000,0.005,142065,0.206,1.112,0.024,110.19,21070,0,1175.100,0.000,0.000,1968302,1.01,16.33,0.002,0.000,0.000,6,6,9,64,16784,0.064,0.80,0.0067,0.063,676,0.178,0.000,0.132,0.003,2.67,1.86,5.99,0.00,0.000,1.00,1.02,1.02,0.178,0.00297,44.51,2.1386,43.01,132535.4,140235.6,8.339,0.3700,109.815,147.557,0.921,0.398,108.5,109.815,26.023,571,3131.5,9.29,13.068
270000,2235,1.364,0.195,7.66,69571,65984,432,0,3063,21,1112684.2,17035.3,0.023,0.461,0.324,0.192,173,7.17,3.83,0.06,1.37,0.05,1.32,0.05,0.97,7.00,2.79,0.00,0.00,0.001,0.027,88,0.527,0.198,0.798,0.000,0.004,19995,13102,2,0.666,0.000,0.007,140598,0.202,0.931,0.016,111.46,19613,0,811.203,0.000,0.000,1657469,1.02,16.99,0.001,0.000,0.000,6,6,8,64,16028,0.061,0.63,0.0071,0.065,717,0.152,0.000,0.124,0.003,2.54,1.88,5.65,0.00,0.000,1.00,1.02,1.02,0.152,0.00288,46.14,2.0435,30.60,133568.2,140235.6,5.617,0.3376,111.222,130.770,0.926,0.399,109.3,111.222,21.846,404,2174.9,8.00,11.237
280000,2221,1.398,0.145,7.65,72129,68822,300,0,3021,18,1104825.2,17554.6,0.024,0.470,0.314,0.192,169,7.01,2.67,0.02,0.48,0.01,0.40,0.05,1.01,6.93,2.18,0.00,0.00,0.000,0.012,78,0.495,0.211,0.784,0.000,0.005,21748,13716,2,0.661,0.000,0.005,147271,0.206,0.767,0.011,110.72,20809,0,975.257,0.000,0.000,1855592,1.01,16.90,0.000,0.000,0.000,6,6,8,64,15573,0.059,0.79,0.0072,0.067,711,0.169,0.000,0.136,0.003,2.52,1.82,5.74,0.00,0.000,1.00,1.01,1.01,0.169,0.00292,44.75,2.1130,24.49,134331.9,140235.8,7.575,0.3539,110.444,148.898,0.910,0.401,108.4,110.444,25.621,252,1438.5,8.02,13.079
290000,2240,1.418,0.215,7.53,72150,68642,385,0,3104,11,1116982.8,17434.3,0.025,0.462,0.326,0.187,170,7.40,3.51,0.07,1.51,0.03,1.15,0.06,1.23,7.23,2.62,0.00,0.00,0.001,0.023,101,0.431,0.195,0.797,0.000,0.007,21298,13960,2,0.582,0.000,0.007,152460,0.212,1.000,0.019,112.20,21022,0,1584.933,0.000,0.000,1846272,1.03,16.73,0.001,0.000,0.000,6,7,8,64,16569,0.063,0.69,0.0069,0.058,720,0.167,0.000,0.128,0.003,2.62,1.86,5.80,0.00,0.000,1.02,1.03,1.03,0.167,0.00283,45.81,2.1005,40.64,133094.1,140236.2,5.135,0.3510,111.728,122.293,0.932,0.398,110.8,111.728,22.984,428,2456.8,8.00,12.455
300000,2219,1.407,0.215,7.65,70690,67413,359,2,2937,64,1114637.1,16983.2,0.025,0.462,0.324,0.189,172,7.44,4.37,0.10,1.85,0.01,0.33,0.09,1.79,7.24,3.33,0.00,0.00,0.000,0.008,97,0.497,0.218,0.777,0.000,0.005,20151,13250,2,0.669,0.000,0.007,147985,0.196,0.990,0.018,111.70,19744,50,265.363,0.500,0.000,1701290,1.03,16.81,0.001,0.000,0.000,6,6,8,64,16516,0.063,0.62,0.0069,0.056,714,0.155,0.000,0.125,0.003,2.59,1.89,5.72,0.00,0.000,1.01,1.04,1.04,0.155,0.00288,46.11,2.0324,30.30,133157.1,140236.3,5.409,0.3314,111.375,120.537,0.925,0.397,109.9,111.376,21.876,425,2413.9,8.00,11.275
310000,2304,1.386,0.207,7.64,69339,65962,453,0,2839,67,1114649.4,16541.2,0.024,0.465,0.324,0.187,174,7.40,3.81,0.07,1.36,0.00,0.04,0.04,0.74,7.29,3.35,0.00,0.00,0.000,0.003,103,0.501,0.202,0.793,0.000,0.004,19561,13083,2,0.663,0.000,0.007,134793,0.197,0.960,0.017,111.76,19445,0,246.883,0.000,0.002,1736577,1.02,16.70,0.000,0.000,0.000,6,6,8,62,17041,0.065,0.59,0.0066,0.064,752,0.157,0.000,0.120,0.003,2.61,1.85,5.84,0.00,0.000,1.00,1.02,1.03,0.157,0.00277,46.61,1.9773,46.52,133192.7,140236.5,4.872,0.3185,111.450,117.274,0.953,0.397,114.1,111.450,20.613,420,2297.0,9.25,10.647
320000,2228,1.361,0.139,7.55,72729,69466,370,0,2969,19,1112326.8,17572.4,0.025,0.472,0.317,0.186,172,7.07,2.44,0.06,1.10,0.01,0.34,0.03,0.93,6.97,1.98,0.00,0.00,0.000,0.011,73,0.476,0.200,0.795,0.000,0.005,21999,14908,2,0.584,0.000,0.003,132313,0.200,0.738,0.010,111.58,21311,0,924.864,0.000,0.000,1958309,1.02,16.80,0.000,0.000,0.000,6,6,8,44,15743,0.060,0.73,0.0072,0.067,710,0.175,0.000,0.131,0.003,2.55,1.76,5.88,0.00,0.000,1.01,1.02,1.03,0.175,0.00289,45.45,2.1134,31.82,134497.1,140236.7,6.084,0.3531,111.354,135.396,0.933,0.400,108.6,111.354,23.946,242,1324.9,9.09,12.751
330000,2255,1.385,0.188,7.60,71762,68477,319,1,2938,55,1104301.1,17260.3,0.026,0.469,0.321,0.184,171,7.21,3.28,0.03,0.61,0.01,0.34,0.04,0.83,7.14,2.95,0.00,0.00,0.000,0.008,82,0.501,0.217,0.779,0.000,0.004,21464,14650,2,0.635,0.000,0.003,142506,0.195,0.905,0.015,110.83,21369,28,313.823,1.000,0.000,1919447,1.01,16.84,0.000,0.000,0.000,6,6,8,64,16263,0.062,0.76,0.0069,0.061,709,0.174,0.000,0.128,0.003,2.55,1.84,5.75,0.00,0.000,1.01,1.01,1.01,0.174,0.00282,45.08,2.0812,34.30,133605.5,140236.8,7.170,0.3506,110.389,139.738,0.932,0.398,111.0,110.388,24.702,356,1991.0,8.00,12.504
340000,2289,1.378,0.234,7.61,70415,67322,351,0,2708,16,1111169.4,16690.8,0.025,0.460,0.326,0.189,173,7.51,4.43,0.03,0.68,0.02,0.59,0.08,1.60,7.38,3.80,0.00,0.00,0.001,0.025,109,0.506,0.192,0.803,0.000,0.005,20328,13415,2,0.643,0.000,0.007,139758,0.195,1.035,0.020,111.46,21038,0,1043.176,0.000,0.001,1757307,1.01,16.70,0.001,0.000,0.000,6,6,9,64,17198,0.066,0.63,0.0066,0.061,753,0.161,0.000,0.124,0.003,2.62,1.88,5.79,0.00,0.000,1.01,1.02,1.01,0.161,0.00276,46.10,1.9937,35.63,132797.0,140236.9,5.650,0.3207,111.061,127.167,0.949,0.395,114.3,111.061,22.100,487,2679.5,8.00,11.254
350000,2122,1.421,0.239,7.66,68799,65976,424,0,2566,22,1112525.8,16138.5,0.024,0.456,0.330,0.190,175,7.25,3.50,0.04,0.71,0.01,0.39,0.07,1.45,7.13,2.76,0.00,0.00,0.000,0.009,75,0.530,0.218,0.780,0.000,0.002,19266,12837,2,0.686,0.000,0.004,140702,0.197,1.082,0.021,111.52,20111,0,733.566,0.000,0.000,1570182,1.01,16.79,0.000,0.000,0.000,6,6,8,64,15380,0.059,0.57,0.0074,0.057,665,0.145,0.000,0.121,0.002,2.58,1.87,5.74,0.00,0.000,1.00,1.01,1.01,0.145,0.00299,46.56,1.9234,26.07,132895.5,140237.1,5.187,0.3070,111.227,118.019,0.883,0.396,105.0,111.228,20.815,495,2859.3,8.05,10.494
360000,2247,1.383,0.200,7.75,69956,66700,397,0,2734,12,1112367.1,16589.4,0.025,0.454,0.335,0.186,174,7.17,4.09,0.13,2.14,0.01,0.37,0.08,1.52,6.95,2.77,0.00,0.00,0.000,0.009,82,0.575,0.210,0.785,0.000,0.005,20066,13113,2,0.758,0.000,0.004,126833,0.202,0.941,0.016,111.54,20771,0,1382.448,0.000,0.000,1668819,1.04,16.87,0.001,0.000,0.000,6,6,8,64,16109,0.061,0.60,0.0071,0.060,731,0.154,0.000,0.123,0.003,2.55,1.90,5.68,0.00,0.000,1.02,1.05,1.05,0.154,0.00279,46.55,1.9875,36.07,133421.5,140237.3,5.149,0.3239,111.271,121.525,0.912,0.399,110.4,111.270,21.264,404,2185.5,9.28,10.988
370000,2288,1.369,0.189,7.76,71401,67904,416,0,3040,43,1111941.8,17185.4,0.025,0.465,0.331,0.179,173,7.12,4.50,0.07,1.23,0.05,1.34,0.11,1.89,6.88,3.24,0.00,0.00,0.001,0.026,87,0.632,0.229,0.765,0.000,0.006,21501,14542,2,0.779,0.000,0.007,132710,0.204,0.914,0.015,111.56,21594,0,399.660,0.000,0.000,1911975,1.03,16.91,0.002,0.000,0.000,6,6,8,64,16284,0.062,0.65,0.0071,0.060,722,0.172,0.000,0.124,0.003,2.56,1.88,5.69,0.00,0.000,1.01,1.03,1.03,0.172,0.00275,45.99,2.0689,33.42,133575.0,140237.4,5.634,0.3463,111.232,121.074,0.923,0.399,111.6,111.232,22.437,357,2027.4,8.00,11.735
380000,2250,1.394,0.156,7.56,76560,72901,353,0,3344,31,1116065.2,19153.9,0.028,0.481,0.314,0.178,167,7.36,3.09,0.07,1.33,0.01,0.38,0.03,0.64,7.25,2.54,0.00,0.00,0.000,0.014,95,0.481,0.216,0.779,0.000,0.005,25382,16379,2,0.595,0.000,0.004,141510,0.210,0.793,0.012,112.04,23550,0,617.867,0.000,0.000,2309235,1.02,16.73,0.000,0.000,0.000,6,6,9,46,16554,0.063,0.85,0.0068,0.064,740,0.203,0.000,0.138,0.004,2.58,1.84,5.81,0.00,0.000,1.01,1.02,1.03,0.203,0.00287,44.76,2.3275,31.01,134105.8,140237.4,6.194,0.4065,111.683,139.388,0.941,0.400,111.2,111.684,26.425,275,1532.0,8.00,15.111
390000,2289,1.402,0.216,7.63,70627,67028,373,0,3187,40,1107860.8,17117.6,0.022,0.454,0.320,0.204,172,7.30,3.89,0.09,1.49,0.03,0.96,0.08,1.48,7.10,2.76,0.00,0.00,0.001,0.025,88,0.492,0.191,0.803,0.000,0.006,20325,12541,2,0.623,0.000,0.006,134087,0.202,1.014,0.019,111.45,21473,0,427.939,0.000,0.000,1703931,1.02,17.12,0.000,0.000,0.000,6,6,8,64,16710,0.064,0.71,0.0068,0.062,758,0.158,0.000,0.128,0.003,2.55,1.91,5.55,0.00,0.001,1.00,1.03,1.03,0.158,0.00273,45.60,2.0636,38.01,133038.8,140237.8,6.075,0.3473,110.993,128.987,0.944,0.398,112.4,110.993,23.137,440,2503.5,9.23,12.005
400000,2290,1.383,0.192,7.64,70217,66655,398,0,3163,34,1112412.4,16874.0,0.023,0.449,0.320,0.208,171,7.08,3.21,0.07,1.07,0.03,1.08,0.07,1.24,6.91,2.21,0.00,0.00,0.001,0.020,84,0.538,0.207,0.788,0.000,0.005,19475,11926,2,0.640,0.000,0.005,129313,0.203,0.941,0.016,111.59,21122,0,496.295,0.000,0.000,1608618,1.03,17.22,0.000,0.000,0.000,6,6,8,64,16202,0.062,0.65,0.0070,0.058,732,0.151,0.000,0.129,0.002,2.52,1.90,5.50,0.00,0.000,1.01,1.03,1.04,0.151,0.00273,45.69,2.0266,31.49,133488.3,140238.0,5.905,0.3361,111.301,125.939,0.937,0.399,111.7,111.301,22.959,370,2136.1,8.00,11.891
410000,2292,1.416,0.153,7.62,65399,62201,416,0,2780,12,1115114.2,15426.0,0.022,0.441,0.328,0.209,178,7.03,2.68,0.05,0.99,0.00,0.08,0.03,0.82,6.94,2.24,0.00,0.00,0.000,0.003,71,0.488,0.199,0.795,0.000,0.005,16312,8966,2,0.629,0.000,0.003,113949,0.213,0.810,0.012,111.57,20059,0,1285.504,0.000,0.000,1259671,1.02,17.56,0.000,0.000,0.000,6,6,8,50,16108,0.061,0.46,0.0070,0.064,744,0.120,0.000,0.114,0.001,2.47,1.94,5.29,0.00,0.000,1.01,1.02,1.03,0.120,0.00273,46.94,1.8329,26.95,134050.9,140238.2,4.859,0.2880,111.342,113.440,0.931,0.400,111.9,111.342,18.865,257,1549.4,8.00,8.890
420000,2281,1.384,0.167,7.63,62397,59357,484,0,2567,15,1118798.4,14632.5,0.019,0.441,0.323,0.217,177,7.12,3.35,0.11,1.42,0.00,0.02,0.08,1.35,6.93,2.26,0.00,0.00,0.000,0.001,97,0.520,0.191,0.806,0.000,0.003,14654,8832,2,0.642,0.000,0.008,112267,0.211,0.858,0.013,112.05,18133,0,975.499,0.000,0.000,1082642,1.04,17.59,0.000,0.000,0.000,6,6,8,55,16232,0.062,0.42,0.0071,0.065,746,0.104,0.000,0.110,0.001,2.46,2.00,5.22,0.00,0.000,1.01,1.05,1.05,0.104,0.00281,46.79,1.7328,27.13,133915.5,140238.2,4.585,0.2671,111.772,112.515,0.922,0.399,111.9,111.772,18.218,288,1734.6,8.00,8.542
430000,2246,1.402,0.164,7.59,63873,60991,418,0,2499,10,1117667.5,14865.3,0.021,0.444,0.323,0.212,176,7.02,2.59,0.05,1.08,0.01,0.43,0.03,0.69,6.93,1.95,0.00,0.00,0.000,0.015,72,0.515,0.210,0.783,0.000,0.007,15597,9337,2,0.603,0.000,0.004,120371,0.198,0.843,0.013,111.78,18913,0,1486.527,0.000,0.000,1114790,1.01,17.61,0.000,0.000,0.000,6,6,8,64,15771,0.060,0.44,0.0072,0.069,704,0.107,0.000,0.112,0.001,2.46,1.97,5.24,0.00,0.000,1.00,1.02,1.02,0.107,0.00286,46.36,1.7591,29.80,133981.4,140238.4,5.263,0.2696,111.514,114.676,0.931,0.399,109.3,111.514,19.442,284,1684.9,8.00,9.079
440000,2301,1.391,0.179,7.62,63116,60088,455,0,2518,15,1119301.9,14950.0,0.020,0.441,0.325,0.214,175,7.06,3.01,0.08,1.14,0.00,0.08,0.09,1.69,6.89,1.87,0.00,0.00,0.000,0.003,90,0.523,0.199,0.795,0.000,0.006,14836,8599,2,0.652,0.000,0.007,127033,0.205,0.901,0.015,112.05,19158,0,996.664,0.000,0.000,1052650,1.03,17.57,0.000,0.000,0.000,6,6,8,60,16242,0.062,0.39,0.0071,0.062,748,0.101,0.000,0.109,0.001,2.50,2.00,5.24,0.00,0.000,1.01,1.03,1.04,0.101,0.00279,46.98,1.7637,28.61,133676.1,140238.4,4.425,0.2664,111.750,108.656,0.928,0.399,112.4,111.749,17.803,316,1922.8,8.00,8.182
450000,2306,1.392,0.171,7.55,63562,60699,435,1,2422,19,1122730.0,14931.1,0.020,0.445,0.322,0.213,174,7.28,3.22,0.06,1.12,0.02,0.38,0.08,1.28,7.12,2.19,0.00,0.00,0.001,0.012,92,0.438,0.211,0.786,0.000,0.003,15506,9706,2,0.569,0.035,0.006,126639,0.206,0.887,0.014,112.31,19343,55,785.845,0.000,0.000,1113523,1.02,17.68,0.000,0.000,0.000,6,7,8,60,16784,0.064,0.45,0.0068,0.060,759,0.106,0.000,0.110,0.001,2.45,2.04,5.14,0.00,0.000,1.00,1.02,1.02,0.106,0.00281,46.73,1.7624,21.83,133776.5,140238.5,4.344,0.2674,112.056,107.941,0.939,0.398,113.4,112.055,18.619,299,1842.3,8.00,9.104
460000,2316,1.406,0.136,7.51,63457,60559,457,0,2431,16,1120849.4,14924.4,0.019,0.438,0.322,0.220,175,7.23,3.09,0.06,1.04,0.01,0.30,0.06,1.05,7.10,2.19,0.00,0.00,0.000,0.007,84,0.437,0.193,0.801,0.000,0.006,15279,9427,2,0.530,0.038,0.006,130656,0.200,0.758,0.010,112.10,19205,0,932.775,0.000,0.000,1038894,1.02,17.76,0.000,0.000,0.000,6,7,8,54,16746,0.064,0.46,0.0068,0.070,777,0.100,0.000,0.111,0.002,2.44,2.03,5.11,0.00,0.001,1.01,1.02,1.02,0.100,0.00277,46.34,1.7643,17.68,134300.4,140238.5,4.942,0.2698,111.881,113.186,0.941,0.399,113.7,111.881,19.220,213,1336.3,8.00,9.159
470000,2270,1.409,0.143,7.66,61224,58539,503,0,2228,12,1122716.5,14306.6,0.017,0.434,0.323,0.226,177,6.95,2.68,0.04,0.70,0.02,0.69,0.04,0.80,6.84,2.06,0.00,0.00,0.001,0.018,89,0.528,0.208,0.786,0.000,0.005,13796,8408,2,0.681,0.048,0.007,123985,0.202,0.754,0.010,112.37,18201,0,1192.218,0.000,0.000,923895,1.02,17.67,0.000,0.000,0.000,6,6,8,50,15769,0.060,0.35,0.0072,0.060,750,0.090,0.000,0.107,0.001,2.46,2.00,5.19,0.00,0.000,1.01,1.02,1.02,0.090,0.00283,47.10,1.6824,27.85,134263.5,140238.7,4.025,0.2486,112.115,104.653,0.910,0.400,110.7,112.115,17.119,241,1376.1,8.00,7.832
480000,2331,1.382,0.149,7.66,63025,60201,454,0,2309,7,1116492.9,14734.7,0.020,0.439,0.327,0.214,174,7.01,3.03,0.05,1.10,0.01,0.54,0.04,0.80,6.91,2.38,0.00,0.00,0.000,0.008,84,0.529,0.219,0.778,0.000,0.003,15098,8548,2,0.675,0.000,0.005,133322,0.201,0.778,0.011,111.77,18983,0,2104.953,0.000,0.000,1073449,1.02,17.57,0.000,0.000,0.000,6,6,8,64,16343,0.062,0.44,0.0069,0.064,779,0.104,0.000,0.110,0.001,2.48,1.99,5.25,0.00,0.000,1.00,1.02,1.02,0.104,0.00274,46.71,1.7361,25.43,134138.9,140238.8,4.923,0.2605,111.494,110.698,0.939,0.399,113.8,111.494,18.733,268,1482.4,8.00,8.742
490000,2246,1.412,0.161,7.62,63113,60191,452,0,2555,12,1118086.8,14905.2,0.020,0.439,0.325,0.217,175,7.08,2.64,0.03,0.86,0.00,0.00,0.07,1.47,6.99,1.88,0.00,0.00,0.000,0.000,68,0.455,0.208,0.785,0.000,0.008,15433,9182,2,0.629,0.000,0.005,133263,0.200,0.845,0.013,111.88,19221,0,1242.097,0.000,0.000,1059216,1.01,17.73,0.000,0.000,0.000,6,6,8,60,15910,0.061,0.47,0.0071,0.062,721,0.103,0.000,0.111,0.001,2.44,2.00,5.14,0.00,0.000,1.01,1.01,1.02,0.103,0.00286,46.44,1.7662,20.80,134002.2,140238.8,5.053,0.2738,111.595,114.626,0.912,0.399,109.8,111.595,19.162,273,1683.0,8.00,9.052
500000,2281,1.387,0.159,7.57,62685,59828,396,0,2426,14,1113222.9,14659.6,0.019,0.439,0.321,0.222,173,7.23,3.13,0.04,0.72,0.02,0.83,0.08,1.75,7.08,2.11,0.00,0.00,0.001,0.021,87,0.441,0.197,0.800,0.000,0.004,14939,9288,2,0.581,0.000,0.005,130358,0.199,0.839,0.013,111.20,19314,0,1047.114,0.000,0.000,1013925,1.02,17.64,0.000,0.000,0.000,6,7,8,64,16484,0.063,0.49,0.0069,0.067,745,0.099,0.000,0.111,0.001,2.46,2.00,5.19,0.01,0.001,1.01,1.02,1.02,0.099,0.00282,45.77,1.7326,21.68,134029.7,140238.9,6.378,0.2642,110.936,131.580,0.942,0.400,112.3,110.936,20.550,270,1648.5,8.00,9.248
510000,2279,1.389,0.163,7.63,62335,59548,412,0,2377,6,1119456.8,14624.8,0.019,0.439,0.319,0.222,175,7.17,3.14,0.02,0.43,0.02,0.50,0.10,1.84,7.03,2.47,0.00,0.00,0.001,0.030,81,0.475,0.208,0.786,0.000,0.006,14597,8903,2,0.638,0.000,0.006,135798,0.198,0.846,0.013,111.89,19423,0,2437.475,0.000,0.000,1010798,1.01,17.53,0.000,0.000,0.000,6,6,8,64,16337,0.062,0.43,0.0070,0.068,737,0.098,0.000,0.110,0.001,2.48,1.99,5.26,0.00,0.000,1.00,1.01,1.01,0.098,0.00284,46.45,1.7251,25.47,133959.3,140239.0,5.074,0.2599,111.624,131.222,0.929,0.399,112.0,111.624,19.013,280,1691.8,8.00,8.798
520000,2291,1.388,0.159,7.64,61308,58541,453,0,2302,5,1117821.8,14319.2,0.021,0.444,0.322,0.214,177,7.13,2.82,0.05,0.83,0.01,0.31,0.04,0.77,7.03,2.27,0.00,0.00,0.001,0.014,91,0.498,0.190,0.807,0.000,0.003,14352,8477,2,0.645,0.000,0.006,131238,0.202,0.852,0.013,111.72,18746,0,2863.832,0.000,0.000,991051,1.02,17.49,0.000,0.000,0.000,6,6,8,64,16342,0.062,0.38,0.0069,0.063,757,0.095,0.000,0.105,0.001,2.47,2.02,5.25,0.00,0.000,1.01,1.03,1.02,0.095,0.00284,47.02,1.6821,25.11,134014.5,140239.2,4.719,0.2482,111.476,114.577,0.937,0.399,112.5,111.475,17.831,260,1666.3,8.89,8.034
530000,2308,1.394,0.156,7.68,60832,58215,450,0,2150,5,1118869.5,13877.7,0.020,0.440,0.321,0.220,179,7.05,3.34,0.10,1.55,0.00,0.06,0.07,1.00,6.88,2.28,0.00,0.00,0.000,0.003,79,0.535,0.229,0.766,0.000,0.006,14007,9188,2,0.697,0.000,0.008,127195,0.200,0.847,0.013,111.74,18084,0,2775.545,0.000,0.000,950470,1.03,17.59,0.000,0.000,0.000,6,6,8,61,16272,0.062,0.37,0.0070,0.067,754,0.092,0.000,0.104,0.001,2.46,2.02,5.22,0.00,0.000,1.01,1.04,1.04,0.092,0.00280,47.02,1.6278,21.50,134033.5,140239.2,4.711,0.2383,111.504,109.786,0.930,0.400,112.9,111.504,17.424,260,1660.2,8.00,7.769
540000,2299,1.375,0.146,7.67,61182,58505,499,0,2187,3,1120821.2,14044.2,0.020,0.444,0.322,0.214,176,6.85,2.21,0.03,0.77,0.00,0.00,0.02,0.71,6.80,1.83,0.00,0.00,0.000,0.000,60,0.559,0.200,0.798,0.000,0.003,14257,9431,2,0.673,0.000,0.003,123825,0.192,0.789,0.011,111.99,18314,0,4681.393,0.000,0.000,1016674,1.01,17.74,0.000,0.000,0.000,6,6,8,57,15741,0.060,0.39,0.0072,0.069,766,0.097,0.000,0.103,0.001,2.43,1.98,5.16,0.00,0.000,1.00,1.01,1.01,0.097,0.00280,47.24,1.6506,33.51,134252.7,140239.4,4.225,0.2428,111.769,106.664,0.934,0.400,111.6,111.770,17.168,243,1471.1,8.00,7.934
550000,2292,1.370,0.153,7.64,60450,57745,539,0,2173,9,1123097.2,13815.2,0.021,0.438,0.322,0.219,175,6.95,2.72,0.07,0.98,0.01,0.31,0.07,1.45,6.81,1.71,0.00,0.00,0.000,0.013,70,0.510,0.205,0.792,0.000,0.003,13292,8573,2,0.652,0.000,0.004,118624,0.200,0.827,0.012,112.26,17652,0,1535.022,0.000,0.000,891142,1.02,17.82,0.000,0.000,0.000,6,6,8,56,15932,0.061,0.33,0.0072,0.066,754,0.086,0.000,0.101,0.001,2.43,2.02,5.09,0.00,0.000,1.01,1.03,1.03,0.086,0.00281,47.55,1.6200,34.34,134164.2,140239.4,3.695,0.2365,112.017,98.609,0.941,0.400,112.1,112.017,16.142,248,1580.7,8.02,7.342
560000,2278,1.379,0.153,7.65,60186,57579,464,0,2157,15,1120663.1,13796.1,0.020,0.437,0.319,0.224,175,6.94,2.76,0.09,1.57,0.01,0.23,0.05,1.06,6.79,1.45,0.00,0.00,0.000,0.009,65,0.514,0.199,0.796,0.000,0.005,13450,8865,2,0.653,0.000,0.004,124066,0.205,0.808,0.012,112.05,17675,0,919.738,0.000,0.000,888716,1.03,17.75,0.001,0.000,0.000,6,6,8,64,15799,0.060,0.33,0.0072,0.071,753,0.086,0.000,0.103,0.001,2.44,1.99,5.15,0.00,0.000,1.01,1.03,1.03,0.086,0.00282,47.24,1.6146,23.79,134171.0,140239.4,4.211,0.2341,111.820,103.234,0.931,0.399,110.8,111.820,16.741,255,1534.2,9.17,7.452
570000,2251,1.399,0.149,7.65,61276,58491,458,0,2354,6,1114715.2,14005.8,0.020,0.438,0.318,0.224,177,6.83,1.47,0.02,0.42,0.00,0.06,0.01,0.25,6.80,1.33,0.00,0.00,0.000,0.021,60,0.530,0.187,0.807,0.000,0.006,13832,9114,2,0.660,0.000,0.004,133371,0.207,0.799,0.012,111.45,17998,0,2334.293,0.000,0.000,946776,1.01,17.67,0.000,0.000,0.000,6,6,8,25,15380,0.059,0.41,0.0073,0.064,724,0.092,0.000,0.106,0.001,2.44,1.95,5.23,0.00,0.000,1.00,1.01,1.01,0.092,0.00284,46.63,1.6484,28.45,134225.6,140239.5,5.358,0.2453,111.206,108.924,0.934,0.400,108.6,111.206,18.283,253,1511.1,8.00,7.989
580000,2313,1.333,0.151,7.65,61407,58483,505,0,2357,2,1120500.9,14252.6,0.020,0.441,0.322,0.217,176,7.02,3.10,0.06,1.27,0.00,0.17,0.09,1.61,6.87,2.21,0.00,0.00,0.000,0.010,73,0.531,0.205,0.790,0.000,0.005,13720,8957,2,0.673,0.000,0.008,139859,0.200,0.821,0.012,112.02,18371,0,7126.311,0.000,0.000,977754,1.02,17.73,0.000,0.000,0.000,6,6,8,62,16239,0.062,0.34,0.0070,0.058,752,0.094,0.000,0.102,0.001,2.43,2.04,5.11,0.00,0.000,1.00,1.03,1.02,0.094,0.00278,47.37,1.6751,16.63,134241.1,140239.6,4.108,0.2490,111.774,102.440,0.933,0.400,112.5,111.774,16.733,243,1557.7,8.00,7.548
590000,2278,1.371,0.147,7.63,60262,57621,459,0,2217,3,1121057.8,13849.7,0.018,0.435,0.315,0.232,177,6.83,1.83,0.03,0.63,0.00,0.00,0.02,0.43,6.78,1.57,0.00,0.00,0.000,0.000,59,0.509,0.203,0.793,0.000,0.004,13392,8815,2,0.629,0.000,0.003,127519,0.204,0.794,0.012,112.18,17683,0,4616.567,0.000,0.000,853228,1.02,17.93,0.000,0.000,0.000,6,6,8,44,15568,0.059,0.35,0.0073,0.071,741,0.083,0.000,0.105,0.001,2.41,1.99,5.05,0.00,0.000,1.01,1.02,1.02,0.083,0.00284,46.92,1.6247,22.93,134291.8,140239.6,4.387,0.2371,111.951,106.838,0.940,0.399,110.5,111.951,17.455,245,1490.6,8.22,8.003
600000,2288,1.395,0.155,7.68,60556,57793,485,0,2268,16,1113722.6,13931.4,0.018,0.440,0.314,0.228,176,6.95,3.07,0.08,1.32,0.01,0.23,0.05,0.77,6.81,2.07,0.00,0.00,0.000,0.008,70,0.567,0.194,0.800,0.000,0.006,13817,9115,2,0.686,0.000,0.006,126804,0.201,0.825,0.012,111.52,18097,0,870.714,0.000,0.000,966931,1.02,17.64,0.000,0.000,0.000,6,6,8,53,15911,0.061,0.41,0.0071,0.059,735,0.093,0.000,0.105,0.001,2.44,1.99,5.21,0.00,0.000,1.00,1.03,1.03,0.093,0.00280,46.92,1.6390,27.35,134079.6,140239.7,4.995,0.2436,111.254,116.441,0.926,0.399,110.7,111.254,17.735,263,1596.0,8.26,7.797
