step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height
100000,6,6,0,0,0,6,0,1.00,20,0.000,2924,0.72,155.07,1.20,1,0,0,0,1.00,1.00,1.00,2,2,4,20.2
100000,7,7,0,0,0,7,0,1.00,18,0.000,2798,2.02,146.45,1.80,1,2,2,0,1.00,1.00,1.00,2,2,5,44.2
100000,5,5,0,0,0,5,0,1.00,20,0.000,2771,1.12,127.36,0.85,1,2,2,0,1.00,1.00,1.00,2,2,4,48.3
100000,5,5,0,0,0,5,0,1.00,20,0.000,2700,0.85,124.66,1.89,1,2,2,0,1.00,1.00,1.00,2,2,4,46.4
100000,8,8,0,0,0,8,0,1.00,16,0.000,2685,1.14,158.05,2.05,1,0,0,0,1.00,1.00,1.00,2,2,6,16.9
100000,7,7,0,0,0,7,0,1.00,18,0.000,2648,2.41,136.14,1.45,1,2,2,0,1.00,1.00,1.00,2,2,5,45.2
100000,7,7,0,0,0,7,0,1.00,18,0.000,2603,2.40,137.50,1.34,1,2,2,0,1.00,1.00,1.00,4,2,5,55.5
100000,6,6,0,0,0,6,0,1.00,18,0.000,2591,1.89,124.61,1.72,1,2,2,0,1.00,1.00,1.00,2,2,5,43.3
100000,6,6,0,0,0,6,0,1.00,18,0.000,2579,1.88,128.02,0.72,1,2,2,0,1.00,1.00,1.00,2,2,5,41.2
100000,7,7,0,0,0,7,0,1.00,18,0.000,2531,2.17,141.27,0.69,1,2,2,0,1.00,1.00,1.00,3,2,5,46.9
100000,7,7,0,0,0,7,0,1.00,18,0.000,2503,2.43,128.40,1.12,1,2,2,0,1.00,1.00,1.00,2,2,5,44.3
100000,5,5,0,0,0,5,0,1.00,20,0.000,2493,2.03,117.43,1.19,1,2,2,0,1.00,1.00,1.00,2,2,4,52.0
100000,6,6,0,0,0,6,0,1.00,20,0.000,2485,1.38,125.93,0.49,1,1,1,0,1.00,1.00,1.00,4,2,4,39.7
100000,7,7,0,0,0,7,0,1.00,18,0.000,2484,1.30,129.72,1.53,1,2,2,0,1.00,1.00,1.00,3,2,5,41.7
100000,7,7,0,0,0,7,0,1.00,18,0.000,2480,2.66,130.73,0.68,1,2,2,0,1.00,1.00,1.00,4,2,5,52.0
100000,8,8,0,0,0,8,0,1.00,14,0.000,2476,2.45,150.46,0.91,35,1,2,0,1.00,1.00,1.00,3,1,8,39.9
100000,7,7,0,0,0,7,0,1.00,18,0.000,2458,0.68,132.75,1.02,1,2,2,0,1.00,1.00,1.00,4,2,5,45.9
100000,8,8,0,0,0,8,0,1.00,14,0.000,2452,2.16,139.04,0.55,35,1,1,0,1.00,1.00,1.00,3,1,8,39.9
