step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees
50000,1,589,7.93,0.02,0.04,0.15,7.72,0.00,1.01,0.000,0.054,310224.0,3470.1,1,24,3.05,1.00,1.01,0.3989,3.96,360.4,7.8404,30.4735,5461,27.4395,1
50000,2,672,8.91,0.02,0.00,0.00,8.89,0.00,1.01,0.000,0.068,366900.9,4142.8,1,85,3.15,1.01,1.01,0.4662,6.46,1112.2,0.2888,35.8165,5461,40.6614,1
60000,0,328,7.39,0.00,0.00,0.01,7.38,0.00,1.00,0.000,0.027,158709.8,1636.8,1,153,3.02,1.00,1.00,0.2177,4.49,125.3,29.7482,15.7645,5462,13.8191,1
60000,1,571,7.91,0.00,0.04,0.00,7.87,0.00,1.00,0.000,0.052,309835.5,3275.1,1,24,3.09,1.00,1.00,0.3753,3.47,381.7,7.9283,30.4580,5461,27.4395,2
60000,2,666,8.87,0.01,0.00,0.01,8.84,0.00,1.00,0.000,0.068,367214.8,4240.1,1,80,3.14,1.00,1.00,0.4772,7.92,1108.4,0.3016,35.8498,5461,40.6614,6
70000,0,321,7.22,0.01,0.01,0.00,7.20,0.00,1.00,0.000,0.027,158546.1,1647.3,1,137,3.02,1.00,1.00,0.2191,4.36,120.7,29.7721,15.7573,5462,13.8191,2
70000,1,583,7.92,0.05,0.01,0.01,7.84,0.00,1.01,0.000,0.053,309850.5,3100.6,1,17,3.06,1.01,1.02,0.3559,7.99,363.8,7.9600,30.4678,5461,27.4395,4
70000,2,643,8.90,0.00,0.00,0.01,8.89,0.00,1.00,0.000,0.065,367120.8,4252.3,1,80,3.16,1.00,1.00,0.4775,7.28,1080.4,0.2904,35.8520,5461,40.6614,4
80000,0,322,7.45,0.00,0.00,0.01,7.44,0.00,1.00,0.000,0.027,158656.0,1612.3,1,136,3.05,1.00,1.00,0.2144,7.54,123.2,29.7694,15.7662,5462,13.8191,3
80000,1,590,7.69,0.00,0.01,0.00,7.69,0.00,1.00,0.000,0.052,309767.9,2860.3,1,18,3.02,1.00,1.00,0.3256,1.58,373.9,7.9865,30.4476,5461,27.4395,0
80000,2,664,8.82,0.00,0.05,0.01,8.75,0.00,1.00,0.000,0.067,367066.8,4107.2,1,93,3.14,1.00,1.00,0.4608,3.58,1105.0,0.3073,35.8459,5461,40.6614,1
90000,0,326,7.34,0.00,0.00,0.00,7.34,0.00,1.00,0.000,0.028,158672.1,1586.7,1,155,3.05,1.00,1.00,0.2102,4.82,120.2,29.7566,15.7651,5462,13.8191,4
90000,1,571,7.58,0.00,0.04,0.00,7.53,0.00,1.00,0.000,0.049,309818.3,2763.8,1,24,3.05,1.00,1.00,0.3159,2.89,378.1,8.0026,30.4442,5461,27.4395,3
90000,2,657,8.86,0.00,0.05,0.03,8.78,0.00,1.00,0.000,0.067,367170.6,3964.9,1,93,3.17,1.00,1.00,0.4453,4.12,1088.9,0.2906,35.8522,5461,40.6614,3
100000,0,325,7.70,0.00,0.00,0.00,7.70,0.00,1.00,0.000,0.028,158533.2,1661.7,1,138,3.08,1.00,1.00,0.2191,3.10,121.7,29.7706,15.7541,5462,13.8191,0
100000,1,588,7.62,0.00,0.01,0.03,7.58,0.00,1.00,0.000,0.052,309510.8,2937.7,1,28,3.01,1.00,1.00,0.3362,4.35,358.3,8.0544,30.4471,5461,27.4395,2
100000,2,669,8.96,0.01,0.05,0.01,8.89,0.00,1.00,0.000,0.068,367427.0,3959.7,1,92,3.15,1.00,1.00,0.4430,4.75,1084.2,0.2928,35.8634,5461,40.6614,2
110000,0,323,7.20,0.00,0.02,0.04,7.14,0.00,1.00,0.000,0.027,158538.9,1629.0,1,150,2.98,1.00,1.00,0.2157,5.78,125.6,29.7906,15.7546,5462,13.8191,1
110000,1,582,7.90,0.00,0.00,0.05,7.85,0.00,1.00,0.000,0.052,309764.2,2853.7,1,28,3.07,1.00,1.00,0.3269,5.85,371.7,8.0829,30.4408,5461,27.4395,4
110000,2,667,8.73,0.00,0.00,0.04,8.68,0.00,1.00,0.000,0.067,367323.9,4073.3,1,87,3.12,1.00,1.00,0.4583,6.25,1084.7,0.2919,35.8675,5461,40.6614,5
120000,0,331,7.26,0.00,0.01,0.00,7.25,0.00,1.00,0.000,0.028,158622.1,1693.9,1,151,3.04,1.00,1.00,0.2241,4.04,126.8,29.8063,15.7584,5462,13.8191,2
120000,1,586,7.68,0.01,0.00,0.00,7.67,0.00,1.00,0.000,0.051,309640.1,2837.6,1,31,3.03,1.00,1.00,0.3240,1.38,378.4,8.1018,30.4487,5461,27.4395,0
120000,2,654,8.81,0.03,0.00,0.02,8.75,0.00,1.01,0.000,0.066,367198.2,3969.2,1,99,3.15,1.00,1.01,0.4466,8.01,1080.6,0.2927,35.8576,5461,40.6614,4
130000,0,328,7.23,0.03,0.12,0.05,7.03,0.00,1.00,0.000,0.027,158517.0,1667.3,1,156,3.00,1.00,1.01,0.2196,4.38,118.6,29.8029,15.7523,5462,13.8191,1
130000,1,597,7.51,0.00,0.03,0.01,7.47,0.00,1.00,0.000,0.051,309987.5,2764.2,1,18,3.03,1.00,1.00,0.3176,3.17,382.1,8.0370,30.4594,5461,27.4395,2
130000,2,660,8.49,0.00,0.02,0.01,8.46,0.00,1.00,0.000,0.065,366971.1,3922.6,1,88,3.11,1.00,1.00,0.4395,1.91,1092.0,0.2824,35.8492,5461,40.6614,0
140000,0,331,7.23,0.00,0.00,0.00,7.23,0.00,1.00,0.000,0.028,158476.6,1633.9,1,155,2.99,1.00,1.00,0.2158,4.70,123.0,29.8158,15.7406,5462,13.8191,0
140000,1,580,7.57,0.00,0.00,0.01,7.56,0.00,1.01,0.000,0.050,309833.3,2835.8,1,15,3.03,1.01,1.01,0.3250,3.13,366.7,8.1294,30.4361,5461,27.4395,2
140000,2,665,8.55,0.00,0.06,0.03,8.45,0.00,1.00,0.000,0.065,367816.4,3841.2,1,102,3.11,1.00,1.00,0.4313,3.09,1095.3,0.2866,35.8850,5461,40.6614,2
150000,0,315,7.27,0.00,0.00,0.02,7.24,0.00,1.00,0.000,0.026,158563.7,1592.8,1,147,3.02,1.00,1.00,0.2110,6.65,133.1,29.8258,15.7543,5462,13.8191,2
150000,1,606,7.82,0.00,0.03,0.11,7.67,0.00,1.00,0.000,0.054,310048.7,2838.7,1,24,3.03,1.00,1.00,0.3242,3.06,374.3,8.1061,30.4415,5461,27.4395,1
150000,2,653,8.62,0.03,0.00,0.02,8.57,0.00,1.01,0.000,0.064,367934.4,3923.3,1,88,3.10,1.00,1.01,0.4403,5.50,1085.5,0.2894,35.8630,5461,40.6614,3
160000,0,326,7.38,0.00,0.00,0.00,7.38,0.00,1.00,0.000,0.028,158577.9,1606.0,1,141,3.01,1.00,1.00,0.2103,3.62,123.5,29.7921,15.7670,5462,13.8191,2
160000,1,585,7.88,0.00,0.00,0.08,7.80,0.00,1.00,0.000,0.052,310232.8,2928.2,1,25,3.04,1.00,1.00,0.3346,1.78,362.0,8.0494,30.4687,5461,27.4395,0
160000,2,668,8.70,0.01,0.00,0.05,8.64,0.00,1.00,0.000,0.066,367843.6,4175.2,1,87,3.15,1.00,1.00,0.4666,5.94,1089.7,0.3116,35.8271,5461,40.6614,5
170000,0,320,7.90,0.00,0.00,0.05,7.85,0.00,1.00,0.000,0.029,158538.2,1486.4,1,165,3.08,1.00,1.00,0.1948,4.42,120.9,29.9283,15.7525,5462,13.8191,0
170000,1,598,8.14,0.01,0.08,0.07,7.98,0.00,1.00,0.000,0.056,309367.8,2869.6,1,15,3.06,1.00,1.00,0.3298,2.84,372.4,8.1350,30.4522,5461,27.4395,2
170000,2,662,8.44,0.05,0.02,0.05,8.32,0.00,1.01,0.000,0.064,368407.2,4204.9,1,85,3.09,1.01,1.01,0.4712,4.35,1087.3,0.3322,35.8544,5461,40.6614,1
180000,0,316,7.68,0.01,0.00,0.00,7.67,0.00,1.01,0.000,0.027,158214.4,1358.5,1,184,3.06,1.01,1.01,0.1793,3.68,120.5,29.9921,15.7025,5462,13.8191,0
180000,1,567,7.85,0.01,0.03,0.00,7.81,0.00,1.01,0.000,0.051,308737.8,2699.6,1,13,3.08,1.01,1.01,0.3126,0.67,372.0,8.2068,30.4064,5461,27.4395,0
180000,2,689,8.64,0.01,0.03,0.11,8.49,0.00,1.00,0.000,0.068,368980.7,3739.7,1,101,3.11,1.00,1.00,0.4237,2.50,1084.4,0.3274,35.9477,5461,40.6614,4
190000,0,316,7.67,0.02,0.00,0.13,7.53,0.00,1.00,0.000,0.028,158605.4,1366.7,1,169,3.11,1.00,1.01,0.1793,4.69,129.7,29.6839,15.7421,5462,13.8191,1
190000,1,576,7.79,0.02,0.00,0.02,7.75,0.00,1.01,0.000,0.052,309850.4,2754.1,1,13,3.12,1.01,1.01,0.3187,6.18,407.5,7.6768,30.5071,5461,27.4395,6
190000,2,658,8.56,0.04,0.00,0.07,8.45,0.00,1.01,0.000,0.064,367127.6,3820.7,1,80,3.11,1.01,1.01,0.4344,6.71,1120.8,0.3655,35.7998,5461,40.6614,14
200000,0,306,7.73,0.02,0.00,0.00,7.71,0.00,1.00,0.000,0.027,158910.5,1343.7,1,188,3.18,1.00,1.00,0.1769,6.49,119.1,29.4238,15.7834,5462,13.8191,2
200000,1,575,7.83,0.03,0.00,0.06,7.74,0.00,1.00,0.000,0.052,310844.9,2739.6,1,12,3.15,1.00,1.01,0.3179,5.31,406.5,7.3559,30.5713,5461,27.4395,3
200000,2,670,8.30,0.01,0.03,0.00,8.26,0.00,1.00,0.000,0.063,366147.1,3932.7,1,67,3.11,1.00,1.00,0.4452,2.88,1112.8,0.4560,35.7059,5461,40.6614,3
210000,0,318,7.74,0.01,0.00,0.19,7.54,0.00,1.00,0.000,0.028,158898.6,1415.7,1,161,3.21,1.00,1.00,0.1854,4.88,129.7,29.3634,15.7895,5462,13.8191,1
210000,1,596,7.71,0.00,0.02,0.00,7.69,0.00,1.00,0.000,0.052,311077.0,2772.7,1,24,3.18,1.00,1.00,0.3215,3.26,414.8,7.3196,30.5999,5461,27.4395,6
210000,2,690,8.10,0.00,0.00,0.00,8.09,0.00,1.00,0.000,0.064,365551.0,3911.1,1,92,3.10,1.00,1.00,0.4438,7.50,1121.8,0.4402,35.6685,5461,40.6614,5
220000,0,341,7.69,0.02,0.00,0.00,7.67,0.00,1.00,0.000,0.030,160117.6,1379.1,1,199,3.17,1.00,1.01,0.1796,4.05,144.3,29.1283,15.9042,5462,13.8191,1
220000,1,580,7.58,0.02,0.01,0.05,7.50,0.00,1.01,0.000,0.050,311424.0,2745.9,1,22,3.16,1.00,1.01,0.3188,7.36,432.9,7.2002,30.6200,5461,27.4395,5
220000,2,694,8.05,0.01,0.09,0.03,7.92,0.00,1.01,0.000,0.064,363749.9,3869.0,1,73,3.11,1.00,1.01,0.4404,7.50,1137.9,0.4283,35.5298,5461,40.6614,9
230000,0,321,7.38,0.00,0.02,0.00,7.35,0.00,1.00,0.000,0.027,160660.9,1372.3,1,181,3.16,1.00,1.00,0.1803,4.55,139.5,29.0557,15.9582,5462,13.8191,1
230000,1,584,7.48,0.02,0.00,0.07,7.39,0.00,1.02,0.000,0.050,312791.3,2851.8,1,16,3.14,1.01,1.02,0.3306,4.13,440.1,7.0134,30.7331,5461,27.4395,6
230000,2,688,7.73,0.02,0.03,0.00,7.68,0.00,1.01,0.000,0.061,362569.0,3987.1,1,87,3.09,1.01,1.01,0.4535,6.16,1145.7,0.5821,35.3713,5461,40.6614,4
240000,0,328,7.41,0.00,0.00,0.00,7.41,0.00,1.00,0.000,0.028,160994.8,1431.7,1,175,3.14,1.00,1.00,0.1867,1.91,148.7,29.0690,15.9863,5462,13.8191,0
240000,1,606,7.48,0.02,0.00,0.00,7.46,0.00,1.00,0.000,0.051,312164.5,2879.2,1,17,3.12,1.00,1.01,0.3334,6.16,446.8,7.0806,30.6708,5461,27.4395,5
240000,2,697,7.64,0.00,0.02,0.00,7.63,0.00,1.00,0.000,0.061,362306.0,3980.3,1,89,3.12,1.00,1.00,0.4522,2.31,1187.5,0.4867,35.4008,5461,40.6614,8
250000,0,321,7.55,0.00,0.01,0.11,7.43,0.00,1.00,0.000,0.028,162166.0,1414.8,1,169,3.21,1.00,1.00,0.1846,4.90,163.2,28.8954,16.0971,5462,13.8191,1
250000,1,620,7.54,0.03,0.01,0.00,7.51,0.00,1.01,0.000,0.053,312482.6,2852.3,1,20,3.13,1.00,1.01,0.3292,4.21,484.2,6.9932,30.6968,5461,27.4395,7
250000,2,698,7.82,0.01,0.04,0.10,7.67,0.00,1.00,0.000,0.063,361156.9,3930.2,1,72,3.06,1.00,1.00,0.4472,4.72,1173.7,0.5181,35.2631,5461,40.6614,14
260000,0,326,7.42,0.02,0.00,0.00,7.40,0.00,1.00,0.000,0.028,162312.7,1441.7,1,177,3.17,1.00,1.00,0.1886,5.02,159.6,28.8290,16.1170,5462,13.8191,1
260000,1,596,7.51,0.01,0.00,0.02,7.48,0.00,1.00,0.000,0.051,312761.9,2880.5,1,11,3.11,1.00,1.00,0.3332,7.01,461.9,6.9513,30.7092,5461,27.4395,10
260000,2,681,7.53,0.01,0.00,0.00,7.52,0.00,1.00,0.000,0.058,361238.4,4057.7,1,76,3.10,1.00,1.00,0.4607,2.70,1166.1,0.5143,35.2415,5461,40.6614,11
270000,0,320,7.36,0.00,0.00,0.00,7.36,0.00,1.00,0.000,0.027,161916.1,1393.8,1,168,3.13,1.00,1.00,0.1816,2.79,157.9,28.9332,16.0724,5462,13.8191,0
270000,1,591,7.55,0.01,0.02,0.06,7.47,0.00,1.00,0.000,0.051,312353.4,2955.2,1,13,3.13,1.00,1.00,0.3411,6.58,478.9,7.0612,30.6787,5461,27.4395,8
270000,2,691,7.55,0.03,0.01,0.03,7.47,0.00,1.02,0.000,0.060,362315.4,4015.7,1,66,3.10,1.01,1.02,0.4560,5.74,1174.3,0.4871,35.3087,5461,40.6614,13
280000,0,324,7.32,0.00,0.00,0.00,7.32,0.00,1.00,0.000,0.027,162164.0,1394.2,1,169,3.10,1.00,1.00,0.1824,3.00,156.8,28.8615,16.0964,5462,13.8191,2
280000,1,588,7.46,0.01,0.00,0.06,7.39,0.00,1.00,0.000,0.051,312626.9,2925.5,1,19,3.08,1.00,1.00,0.3365,3.72,452.1,7.0009,30.7028,5461,27.4395,3
280000,2,693,7.65,0.01,0.00,0.00,7.65,0.00,1.01,0.000,0.060,361508.6,4055.3,1,87,3.06,1.01,1.01,0.4585,4.75,1194.0,0.5409,35.2618,5461,40.6614,14
290000,0,333,7.37,0.00,0.00,0.00,7.37,0.00,1.00,0.000,0.028,162310.8,1418.3,1,187,3.04,1.00,1.00,0.1850,4.72,166.9,28.9000,16.1208,5462,13.8191,0
290000,1,598,7.44,0.00,0.02,0.03,7.39,0.00,1.00,0.000,0.050,313276.8,2973.3,1,15,3.07,1.00,1.00,0.3429,1.09,466.3,7.0905,30.7362,5461,27.4395,5
290000,2,695,7.79,0.07,0.14,0.02,7.55,0.00,1.02,0.000,0.062,360977.8,4049.9,1,74,3.12,1.01,1.02,0.4591,5.38,1189.0,0.6362,35.2038,5461,40.6614,18
300000,0,328,7.38,0.01,0.03,0.05,7.30,0.00,1.00,0.000,0.028,162682.5,1448.9,1,170,3.16,1.00,1.00,0.1894,2.57,156.5,28.9265,16.1313,5462,13.8191,0
300000,1,591,7.52,0.11,0.05,0.00,7.35,0.00,1.04,0.000,0.050,312189.5,2955.7,1,18,3.10,1.03,1.04,0.3413,4.96,455.8,7.2200,30.6586,5461,27.4395,6
300000,2,686,7.65,0.03,0.00,0.08,7.54,0.00,1.00,0.000,0.060,361536.6,4054.5,1,89,3.08,1.00,1.00,0.4593,3.42,1168.7,0.5898,35.2784,5461,40.6614,11
310000,0,329,7.14,0.00,0.02,0.00,7.12,0.00,1.00,0.000,0.027,161615.3,1454.0,1,185,3.04,1.00,1.00,0.1885,2.05,149.8,29.0728,16.0375,5462,13.8191,0
310000,1,598,7.29,0.01,0.05,0.00,7.23,0.00,1.00,0.000,0.050,312694.2,2901.1,1,18,3.03,1.00,1.00,0.3344,3.56,440.8,7.2646,30.6689,5461,27.4395,3
310000,2,709,7.47,0.00,0.03,0.04,7.41,0.00,1.00,0.000,0.060,362658.7,3978.4,1,74,3.08,1.00,1.00,0.4517,8.19,1175.7,0.4840,35.3560,5461,40.6614,12
320000,0,337,7.10,0.00,0.00,0.00,7.10,0.00,1.00,0.000,0.027,161416.2,1374.9,1,193,3.04,1.00,1.00,0.1782,4.86,143.1,29.2265,16.0048,5462,13.8191,1
320000,1,603,7.18,0.01,0.03,0.01,7.13,0.00,1.01,0.000,0.050,312141.2,2816.9,1,14,3.01,1.01,1.01,0.3236,3.95,412.8,7.3854,30.6710,5461,27.4395,3
320000,2,705,7.44,0.01,0.02,0.09,7.32,0.00,1.00,0.000,0.060,363407.5,3908.5,1,89,3.01,1.00,1.00,0.4418,5.69,1140.4,0.4691,35.3846,5461,40.6614,9
330000,0,324,7.33,0.00,0.06,0.00,7.27,0.00,1.00,0.000,0.027,161308.7,1366.0,2,200,3.07,1.00,1.00,0.1767,4.49,139.9,29.1976,16.0007,5462,13.8191,1
330000,1,591,7.40,0.00,0.04,0.10,7.26,0.00,1.00,0.000,0.051,312135.3,2842.9,2,14,3.04,1.00,1.00,0.3258,5.35,402.8,7.4069,30.6364,5461,27.4395,5
330000,2,701,7.24,0.00,0.00,0.01,7.23,0.00,1.00,0.000,0.058,363684.5,3960.9,2,79,3.00,1.00,1.00,0.4482,2.52,1152.2,0.4666,35.4170,5461,40.6614,8
340000,0,331,7.05,0.00,0.03,0.03,6.99,0.00,1.00,0.000,0.027,161246.5,1350.1,1,185,3.03,1.00,1.00,0.1746,3.13,159.2,29.2186,15.9860,5462,13.8191,0
340000,1,605,7.23,0.03,0.04,0.04,7.12,0.00,1.01,0.000,0.050,312200.6,2754.4,1,13,2.99,1.00,1.01,0.3166,3.84,432.3,7.4215,30.6292,5461,27.4395,2
340000,2,719,7.26,0.00,0.03,0.00,7.22,0.00,1.00,0.000,0.060,364030.3,3969.2,1,82,3.02,1.00,1.00,0.4487,6.07,1148.2,0.4133,35.4328,5461,40.6614,7
350000,0,325,7.29,0.00,0.00,0.03,7.26,0.00,1.00,0.000,0.027,161149.8,1352.7,2,174,3.06,1.00,1.00,0.1754,5.79,153.4,29.2881,15.9782,5462,13.8191,1
350000,1,611,7.40,0.02,0.05,0.08,7.24,0.00,1.01,0.000,0.051,312267.1,2740.8,1,13,3.02,1.00,1.01,0.3139,3.19,439.5,7.4711,30.6517,5461,27.4395,2
350000,2,681,7.32,0.01,0.00,0.01,7.30,0.00,1.01,0.000,0.057,363308.0,3864.7,1,80,3.06,1.02,1.02,0.4370,4.08,1172.6,0.4624,35.4180,5461,40.6614,10
360000,0,329,7.19,0.00,0.00,0.00,7.19,0.00,1.00,0.000,0.027,161478.9,1383.3,2,194,3.02,1.00,1.00,0.1786,5.68,149.0,29.2095,16.0112,5462,13.8191,2
360000,1,604,7.37,0.06,0.00,0.09,7.22,0.00,1.02,0.000,0.051,312343.7,2774.2,2,14,3.09,1.02,1.03,0.3183,3.07,442.3,7.3558,30.6644,5461,27.4395,5
360000,2,705,7.32,0.02,0.01,0.00,7.29,0.00,1.01,0.000,0.059,363224.2,3879.6,2,75,3.02,1.01,1.01,0.4392,5.20,1153.4,0.3873,35.3787,5461,40.6614,6
370000,0,328,7.33,0.00,0.08,0.14,7.11,0.00,1.00,0.000,0.027,161129.2,1346.8,1,193,3.14,1.00,1.00,0.1740,3.79,133.5,29.2001,15.9754,5462,13.8191,0
370000,1,592,7.35,0.01,0.05,0.13,7.16,0.00,1.00,0.000,0.050,312130.9,2733.6,1,23,3.09,1.00,1.00,0.3141,5.73,429.2,7.3648,30.6528,5461,27.4395,2
370000,2,702,7.38,0.03,0.05,0.05,7.25,0.00,1.01,0.000,0.059,364045.5,3859.0,1,80,3.03,1.01,1.01,0.4357,5.80,1155.3,0.3785,35.4243,5461,40.6614,6
380000,0,330,7.17,0.01,0.00,0.04,7.12,0.00,1.00,0.000,0.027,161356.3,1355.0,1,187,3.07,1.00,1.00,0.1750,3.25,156.7,29.1604,16.0039,5462,13.8191,2
380000,1,597,7.21,0.01,0.00,0.04,7.16,0.00,1.00,0.000,0.050,312261.4,2764.7,1,12,3.05,1.00,1.00,0.3178,5.49,427.3,7.3000,30.6527,5461,27.4395,3
380000,2,714,7.51,0.05,0.09,0.06,7.31,0.00,1.01,0.000,0.061,363599.1,3957.6,1,80,3.04,1.01,1.02,0.4480,4.69,1141.3,0.4346,35.3959,5461,40.6614,7
390000,0,331,7.09,0.01,0.00,0.00,7.08,0.00,1.00,0.000,0.027,161359.6,1293.0,1,192,3.06,1.00,1.00,0.1688,2.33,150.4,29.2163,15.9949,5462,13.8191,0
390000,1,608,7.29,0.04,0.00,0.02,7.23,0.00,1.02,0.000,0.051,312126.4,2715.7,1,15,3.02,1.03,1.04,0.3110,3.36,451.3,7.3827,30.6283,5461,27.4395,3
390000,2,706,7.37,0.01,0.05,0.02,7.29,0.00,1.01,0.000,0.060,363687.1,3923.5,1,81,3.01,1.00,1.01,0.4436,6.32,1169.6,0.4449,35.4224,5461,40.6614,13
400000,0,332,7.07,0.00,0.00,0.00,7.07,0.00,1.00,0.000,0.027,161064.5,1330.4,1,194,3.06,1.00,1.00,0.1723,2.28,146.5,29.2471,15.9656,5462,13.8191,1
400000,1,599,7.33,0.11,0.08,0.00,7.15,0.00,1.03,0.000,0.051,312154.8,2793.6,1,21,3.02,1.03,1.04,0.3218,4.17,438.0,7.3351,30.6301,5461,27.4395,4
400000,2,691,7.32,0.02,0.00,0.05,7.26,0.00,1.01,0.000,0.057,364494.3,3908.0,1,82,3.02,1.01,1.01,0.4414,4.84,1153.9,0.3762,35.4599,5461,40.6614,9
410000,0,320,7.10,0.00,0.00,0.00,7.10,0.00,1.00,0.000,0.026,161408.6,1345.2,1,182,3.04,1.00,1.00,0.1750,4.15,141.7,29.1677,16.0117,5462,13.8191,3
410000,1,589,7.17,0.00,0.00,0.00,7.17,0.00,1.00,0.000,0.049,312510.3,2817.2,1,18,2.97,1.00,1.00,0.3244,5.20,420.2,7.3555,30.6522,5461,27.4395,5
410000,2,728,7.23,0.01,0.00,0.02,7.19,0.00,1.00,0.000,0.060,363481.5,3810.1,1,88,3.04,1.00,1.00,0.4307,3.46,1149.4,0.4259,35.3914,5461,40.6614,1
420000,0,327,7.20,0.00,0.00,0.00,7.20,0.00,1.00,0.000,0.027,161373.5,1365.6,1,185,3.01,1.00,1.00,0.1772,3.92,155.8,29.2417,15.9941,5462,13.8191,0
420000,1,595,7.24,0.05,0.01,0.02,7.15,0.00,1.02,0.000,0.049,312024.8,2738.5,1,15,3.05,1.05,1.05,0.3138,1.99,457.6,7.4323,30.6283,5461,27.4395,0
420000,2,699,7.27,0.00,0.04,0.01,7.21,0.00,1.00,0.000,0.058,363375.0,3840.9,1,97,3.05,1.00,1.00,0.4336,6.48,1149.0,0.3842,35.4226,5461,40.6614,10
430000,0,338,7.24,0.00,0.00,0.00,7.24,0.00,1.00,0.000,0.028,161400.8,1350.5,2,198,3.01,1.00,1.00,0.1753,4.02,144.8,29.1763,16.0040,5462,13.8191,1
430000,1,607,7.24,0.01,0.02,0.09,7.13,0.00,1.00,0.000,0.050,312223.9,2756.0,2,19,3.05,1.00,1.00,0.3171,4.17,417.8,7.3168,30.6460,5461,27.4395,3
430000,2,693,7.45,0.05,0.02,0.02,7.36,0.00,1.01,0.000,0.059,363920.1,3890.0,2,73,3.04,1.00,1.01,0.4394,6.42,1170.5,0.3913,35.4049,5461,40.6614,13
440000,0,324,7.10,0.00,0.03,0.00,7.07,0.00,1.00,0.000,0.027,161278.9,1353.6,1,185,3.09,1.00,1.00,0.1749,3.36,149.9,29.2053,15.9986,5462,13.8191,1
440000,1,604,7.41,0.12,0.01,0.00,7.27,0.00,1.04,0.000,0.051,311988.1,2862.7,1,22,3.04,1.03,1.05,0.3293,6.85,443.6,7.4599,30.6166,5461,27.4395,3
440000,2,713,7.57,0.22,0.08,0.02,7.25,0.00,1.06,0.000,0.061,364364.3,3883.1,1,82,3.04,1.05,1.08,0.4382,4.73,1149.0,0.4815,35.4363,5461,40.6614,4
450000,0,333,7.15,0.00,0.00,0.04,7.11,0.00,1.00,0.000,0.027,161298.4,1351.1,1,188,3.03,1.00,1.00,0.1747,3.94,146.4,29.2276,16.0000,5462,13.8191,1
450000,1,598,7.24,0.02,0.03,0.04,7.16,0.00,1.00,0.000,0.050,311711.4,2853.6,1,14,3.05,1.00,1.00,0.3283,4.15,437.8,7.4833,30.6066,5461,27.4395,1
