step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height
14000,6,1574,7.8,0.0,0.0,0.0,7.7,0.0,1.00,14.9,68,460,25.45,0.31,313,605,656,0.0,1.00,1.00,1.01,3.09,1.89,7.81,36.2
14000,9,29,7.3,0.2,0.0,0.0,7.1,0.0,1.03,19.3,2,604,29.28,0.37,9,7,13,0.0,1.00,1.07,1.03,2.17,3.17,3.17,36.8
15000,6,1571,7.8,0.0,0.0,0.0,7.8,0.0,1.01,14.9,62,471,25.82,0.32,294,611,666,0.0,1.01,1.01,1.01,3.08,1.85,7.85,36.3
15000,9,22,6.0,0.0,0.0,0.0,6.0,0.0,1.00,20.0,1,431,21.28,0.27,6,8,8,0.0,1.00,1.00,1.00,1.95,3.00,3.00,35.7
16000,6,1611,7.7,0.0,0.0,0.0,7.7,0.0,1.00,14.9,53,487,26.61,0.32,319,599,693,0.0,1.00,1.00,1.00,3.05,1.82,7.81,36.3
16000,9,11,6.0,0.0,0.0,0.0,6.0,0.0,1.00,20.0,1,853,41.22,0.40,5,5,1,0.0,1.00,1.00,1.00,2.36,3.00,3.00,28.8
17000,6,1594,8.0,0.0,0.0,0.0,7.8,0.0,1.01,14.6,73,477,26.31,0.32,317,577,700,0.0,1.01,1.01,1.01,3.10,1.86,7.82,36.3
17000,9,6,6.0,0.0,0.0,0.0,6.0,0.0,1.00,20.0,1,350,17.32,0.18,4,0,2,0.0,1.00,1.00,1.00,2.33,3.00,3.00,31.7
18000,6,1575,7.7,0.0,0.0,0.0,7.7,0.0,1.01,14.7,57,499,27.51,0.32,325,584,666,0.0,1.01,1.01,1.01,3.07,1.78,7.83,36.1
19000,6,1587,7.7,0.0,0.0,0.0,7.7,0.0,1.00,14.8,64,487,26.90,0.31,319,583,685,0.0,1.00,1.00,1.00,3.04,1.76,7.81,36.3
20000,6,1607,7.9,0.0,0.0,0.0,7.9,0.0,1.00,14.6,62,481,26.68,0.33,325,604,678,0.0,1.00,1.00,1.00,3.08,1.77,7.86,36.1
21000,6,1589,7.9,0.0,0.0,0.1,7.9,0.0,1.00,14.6,65,484,26.93,0.34,314,593,682,0.0,1.00,1.00,1.00,3.06,1.73,7.89,36.1
22000,6,1583,8.0,0.0,0.0,0.0,7.9,0.0,1.00,14.4,54,489,27.19,0.32,321,585,677,0.0,1.00,1.00,1.00,3.09,1.72,7.93,36.0
23000,6,1586,8.0,0.0,0.0,0.0,7.9,0.0,1.00,14.5,60,478,26.46,0.30,324,586,676,0.0,1.00,1.01,1.00,3.08,1.70,7.91,36.0
24000,6,1597,8.0,0.0,0.0,0.0,7.9,0.0,1.00,14.5,61,496,27.51,0.31,327,602,668,0.0,1.00,1.00,1.00,3.08,1.70,7.92,36.1
25000,6,1594,7.9,0.0,0.0,0.1,7.8,0.0,1.00,14.7,58,496,27.49,0.35,326,601,667,0.0,1.00,1.00,1.01,3.08,1.66,7.89,36.0
26000,6,1586,7.9,0.0,0.0,0.0,7.9,0.0,1.00,14.6,58,497,27.48,0.35,308,591,687,0.0,1.00,1.01,1.00,3.09,1.67,7.90,36.2
27000,6,1589,8.0,0.0,0.0,0.0,7.9,0.0,1.00,14.6,52,510,28.28,0.33,327,592,670,0.0,1.00,1.00,1.00,3.07,1.65,7.92,36.1
28000,6,1584,7.9,0.0,0.0,0.0,7.8,0.0,1.00,14.7,68,517,28.60,0.34,322,591,671,0.0,1.00,1.00,1.00,3.09,1.62,7.93,36.0
29000,6,1588,8.0,0.0,0.0,0.0,7.9,0.0,1.01,14.7,57,534,29.40,0.35,337,583,668,0.0,1.00,1.02,1.01,3.06,1.64,7.93,35.9
30000,6,1605,8.0,0.0,0.0,0.0,8.0,0.0,1.00,14.6,55,531,29.50,0.36,327,610,668,0.0,1.00,1.00,1.00,3.09,1.63,7.92,36.0
31000,6,1563,8.0,0.0,0.0,0.0,8.0,0.0,1.00,14.6,56,567,31.48,0.34,326,587,650,0.0,1.00,1.00,1.00,3.08,1.66,7.93,35.9
32000,6,1580,8.1,0.0,0.0,0.0,8.0,0.0,1.00,14.6,48,544,30.21,0.33,312,613,655,0.0,1.00,1.00,1.00,3.09,1.65,7.92,36.0
33000,6,1588,8.2,0.0,0.0,0.0,8.1,0.0,1.00,14.4,55,564,31.48,0.35,343,593,652,0.0,1.00,1.00,1.00,3.10,1.68,7.91,35.8
34000,6,1559,8.3,0.0,0.0,0.0,8.2,0.0,1.01,14.3,53,596,33.25,0.37,328,595,636,0.0,1.00,1.01,1.01,3.12,1.70,7.95,35.8
35000,6,1561,8.3,0.0,0.0,0.0,8.2,0.0,1.00,14.3,53,582,32.45,0.37,319,593,649,0.0,1.00,1.00,1.00,3.10,1.69,7.95,35.9
36000,6,1559,8.3,0.0,0.0,0.0,8.2,0.0,1.01,14.2,59,566,31.71,0.35,309,590,660,0.0,1.01,1.01,1.01,3.10,1.73,7.95,36.1
37000,6,1578,8.3,0.0,0.0,0.1,8.2,0.0,1.00,14.1,49,587,32.82,0.36,319,607,652,0.0,1.00,1.00,1.00,3.12,1.71,7.96,35.8
38000,6,1574,8.2,0.0,0.0,0.0,8.2,0.0,1.00,14.2,44,601,33.46,0.38,337,578,659,0.0,1.00,1.00,1.00,3.10,1.70,7.95,35.8
39000,6,1572,8.2,0.0,0.0,0.0,8.1,0.0,1.00,14.2,55,604,33.70,0.36,310,601,661,0.0,1.00,1.00,1.00,3.09,1.71,7.92,36.1
40000,6,1567,8.2,0.0,0.0,0.0,8.2,0.0,1.00,14.1,51,617,34.31,0.37,328,594,645,0.0,1.00,1.00,1.00,3.11,1.71,7.94,35.9
41000,6,1570,8.2,0.0,0.0,0.1,8.1,0.0,1.00,14.3,47,615,34.21,0.37,325,589,656,0.0,1.00,1.00,1.00,3.09,1.69,7.94,36.1
42000,6,1563,8.1,0.0,0.0,0.0,8.0,0.0,1.00,14.3,34,615,33.84,0.36,320,585,658,0.0,1.00,1.00,1.00,3.09,1.66,7.95,36.0
43000,6,1570,8.1,0.0,0.0,0.0,8.1,0.0,1.00,14.2,49,598,33.18,0.36,320,591,659,0.0,1.00,1.00,1.00,3.10,1.70,7.94,36.0
44000,6,1578,8.2,0.0,0.0,0.1,8.1,0.0,1.00,14.1,48,613,34.02,0.38,317,607,654,0.0,1.00,1.00,1.00,3.11,1.71,7.93,36.1
45000,6,1549,8.2,0.0,0.0,0.1,8.1,0.0,1.00,14.0,43,634,35.11,0.36,323,578,648,0.0,1.00,1.00,1.00,3.13,1.72,7.96,36.0
46000,6,1545,8.2,0.0,0.0,0.0,8.2,0.0,1.00,13.9,47,631,35.10,0.36,317,579,649,0.0,1.00,1.00,1.00,3.11,1.74,7.96,36.2
47000,6,1568,8.3,0.0,0.0,0.1,8.2,0.0,1.00,14.0,48,622,34.35,0.35,313,607,648,0.0,1.00,1.00,1.00,3.10,1.73,7.95,35.9
48000,6,1571,8.1,0.0,0.0,0.0,8.1,0.0,1.00,14.0,38,632,35.11,0.37,324,600,647,0.0,1.00,1.00,1.00,3.08,1.70,7.95,35.8
49000,6,1566,8.2,0.0,0.0,0.0,8.1,0.0,1.00,14.0,42,609,33.79,0.38,330,581,655,0.0,1.00,1.00,1.00,3.09,1.72,7.95,35.9
50000,6,1569,8.3,0.0,0.0,0.1,8.2,0.0,1.01,13.8,43,608,33.71,0.37,308,589,672,0.0,1.01,1.01,1.01,3.09,1.75,7.95,36.1
51000,6,1595,8.2,0.0,0.0,0.0,8.1,0.0,1.00,13.9,43,616,34.01,0.36,321,592,682,0.0,1.00,1.00,1.00,3.09,1.75,7.95,36.2
52000,6,1600,8.2,0.0,0.0,0.1,8.2,0.0,1.00,13.9,45,596,33.00,0.36,324,596,680,0.0,1.00,1.00,1.00,3.09,1.76,7.96,36.1
53000,6,1559,8.1,0.0,0.0,0.1,8.1,0.0,1.00,14.0,39,621,34.37,0.37,308,599,652,0.0,1.00,1.00,1.00,3.09,1.71,7.96,36.0
54000,6,1577,8.1,0.0,0.0,0.1,8.0,0.0,1.00,14.1,40,613,33.79,0.35,326,599,652,0.0,1.00,1.00,1.00,3.09,1.71,7.96,35.9
55000,6,1547,8.1,0.0,0.0,0.0,8.1,0.0,1.00,14.0,50,614,34.02,0.35,311,578,658,0.0,1.00,1.00,1.00,3.07,1.73,7.95,36.1
56000,6,1565,8.2,0.0,0.0,0.0,8.1,0.0,1.00,14.0,42,630,34.86,0.36,309,601,655,0.0,1.00,1.00,1.00,3.07,1.71,7.98,36.0
57000,6,1553,8.2,0.0,0.0,0.0,8.2,0.0,1.00,13.9,39,640,35.51,0.38,314,578,661,0.0,1.00,1.01,1.01,3.09,1.74,7.96,36.2
58000,6,1575,8.2,0.0,0.0,0.0,8.1,0.0,1.00,13.9,44,630,34.87,0.36,324,584,667,0.0,1.00,1.00,1.00,3.09,1.75,7.95,36.2
59000,6,1563,8.4,0.0,0.0,0.1,8.3,0.0,1.00,13.7,41,662,36.64,0.38,321,575,667,0.0,1.00,1.01,1.00,3.10,1.77,7.97,36.2
60000,6,1565,8.2,0.0,0.0,0.0,8.2,0.0,1.00,13.8,41,614,34.14,0.35,328,571,666,0.0,1.00,1.00,1.00,3.10,1.74,7.96,36.1
61000,6,1552,8.3,0.0,0.0,0.1,8.2,0.0,1.00,13.8,43,656,36.42,0.39,309,596,647,0.0,1.00,1.00,1.00,3.13,1.76,7.98,36.2
62000,6,1578,8.1,0.0,0.0,0.0,8.1,0.0,1.01,14.0,41,622,34.44,0.36,321,606,651,0.0,1.01,1.01,1.01,3.09,1.72,7.95,35.8
63000,6,1566,8.2,0.0,0.0,0.0,8.1,0.0,1.00,13.9,42,626,34.71,0.37,316,596,654,0.0,1.00,1.00,1.00,3.11,1.73,7.95,36.1
64000,6,1578,8.1,0.0,0.1,0.0,8.1,0.0,1.00,14.0,44,624,34.51,0.36,326,589,663,0.0,1.00,1.00,1.00,3.09,1.71,7.96,36.1
65000,6,1605,8.2,0.0,0.1,0.0,8.1,0.0,1.00,14.0,41,640,35.38,0.37,325,609,671,0.0,1.00,1.00,1.00,3.08,1.72,7.94,36.1
66000,6,1550,8.2,0.0,0.0,0.0,8.1,0.0,1.00,14.0,38,629,34.83,0.35,318,581,651,0.0,1.00,1.00,1.00,3.11,1.72,7.97,36.0
67000,6,1569,8.1,0.0,0.0,0.0,8.1,0.0,1.00,14.0,43,646,35.79,0.36,323,583,663,0.0,1.00,1.00,1.00,3.08,1.71,7.95,36.0
68000,6,1543,8.1,0.0,0.0,0.0,8.1,0.0,1.01,13.9,37,648,35.94,0.35,323,564,656,0.0,1.00,1.01,1.01,3.08,1.72,7.96,36.1
69000,6,1565,8.2,0.0,0.0,0.0,8.2,0.0,1.00,13.8,36,631,34.99,0.37,315,577,673,0.0,1.00,1.00,1.00,3.09,1.74,7.98,36.3
70000,6,1547,8.2,0.0,0.0,0.0,8.1,0.0,1.01,13.9,42,653,36.12,0.35,321,583,643,0.0,1.00,1.01,1.01,3.09,1.72,7.97,35.8
71000,6,1564,8.1,0.0,0.0,0.0,8.1,0.0,1.00,13.9,41,661,36.47,0.36,329,594,641,0.0,1.00,1.00,1.00,3.09,1.73,7.96,35.8
72000,6,1558,8.2,0.0,0.0,0.0,8.1,0.0,1.00,13.9,37,666,36.66,0.37,314,580,664,0.0,1.00,1.00,1.00,3.07,1.72,7.96,36.3
73000,6,1585,8.2,0.0,0.0,0.0,8.1,0.0,1.00,13.9,45,668,36.90,0.38,323,578,684,0.0,1.00,1.00,1.00,3.10,1.75,7.97,36.1
74000,6,1570,8.1,0.0,0.0,0.0,8.1,0.0,1.00,13.9,38,646,35.59,0.36,335,592,643,0.0,1.00,1.00,1.00,3.10,1.72,7.96,35.7
75000,6,1596,8.2,0.0,0.0,0.0,8.1,0.0,1.00,14.0,42,637,35.04,0.35,322,598,676,0.0,1.00,1.00,1.00,3.08,1.73,7.96,36.0
76000,6,1550,8.0,0.0,0.0,0.0,8.0,0.0,1.00,14.2,39,678,37.17,0.35,324,579,647,0.0,1.00,1.00,1.00,3.07,1.68,7.96,35.9
77000,6,1566,8.1,0.0,0.0,0.0,8.1,0.0,1.00,14.1,43,653,35.82,0.36,314,584,668,0.0,1.00,1.00,1.00,3.10,1.72,7.96,36.1
78000,6,1571,8.1,0.0,0.0,0.0,8.1,0.0,1.00,14.0,34,646,35.66,0.35,316,602,653,0.0,1.00,1.00,1.00,3.11,1.71,7.96,36.0
79000,6,1566,8.1,0.0,0.0,0.0,8.1,0.0,1.00,14.0,41,640,35.28,0.35,312,580,674,0.0,1.00,1.00,1.00,3.11,1.72,7.98,36.2
80000,6,1576,8.1,0.0,0.0,0.0,8.1,0.0,1.00,13.9,37,637,34.96,0.33,322,590,664,0.0,1.00,1.00,1.00,3.08,1.73,7.96,36.1
81000,6,1573,8.2,0.0,0.0,0.0,8.1,0.0,1.00,13.9,47,648,35.67,0.33,322,571,680,0.0,1.00,1.00,1.00,3.10,1.75,7.97,36.3
82000,6,1569,8.2,0.0,0.0,0.0,8.2,0.0,1.00,13.9,38,661,36.51,0.34,326,588,655,0.0,1.00,1.00,1.00,3.09,1.74,7.97,36.0
83000,6,1553,8.0,0.0,0.0,0.0,8.0,0.0,1.00,14.2,38,633,34.88,0.34,318,594,641,0.0,1.00,1.00,1.00,3.08,1.69,7.98,36.0
84000,6,1565,8.2,0.0,0.0,0.0,8.1,0.0,1.00,14.0,44,645,35.46,0.33,319,579,667,0.0,1.00,1.00,1.00,3.10,1.73,7.99,35.9
85000,6,1559,8.1,0.0,0.0,0.0,8.0,0.0,1.00,14.2,48,668,36.61,0.34,321,589,649,0.0,1.00,1.00,1.00,3.06,1.71,7.95,35.9
86000,6,1592,8.1,0.0,0.0,0.0,8.0,0.0,1.00,14.2,49,628,34.70,0.34,335,582,675,0.0,1.00,1.00,1.00,3.06,1.70,7.95,36.1
87000,6,1565,8.1,0.0,0.0,0.0,8.0,0.0,1.00,14.1,35,663,36.52,0.36,327,578,660,0.0,1.00,1.00,1.00,3.11,1.70,7.96,35.9
88000,6,1563,8.1,0.0,0.0,0.0,8.1,0.0,1.00,14.1,36,661,36.37,0.36,305,608,650,0.0,1.00,1.00,1.00,3.10,1.71,7.98,36.2
89000,6,1572,8.1,0.0,0.0,0.0,8.1,0.0,1.00,14.0,31,663,36.39,0.35,333,595,644,0.0,1.00,1.00,1.00,3.09,1.71,7.98,35.8
90000,6,1554,8.1,0.0,0.0,0.0,8.0,0.0,1.00,14.1,37,660,36.34,0.34,326,571,657,0.0,1.00,1.00,1.00,3.10,1.69,7.98,36.0
91000,6,1549,8.0,0.0,0.0,0.0,8.0,0.0,1.00,14.1,44,653,35.79,0.35,317,578,654,0.0,1.00,1.00,1.00,3.07,1.71,7.96,36.1
92000,6,1579,8.0,0.0,0.0,0.0,8.0,0.0,1.00,14.1,38,657,36.10,0.36,324,600,655,0.0,1.00,1.00,1.00,3.05,1.71,7.96,36.0
93000,6,1559,8.2,0.0,0.1,0.0,8.1,0.0,1.00,13.9,49,656,36.15,0.34,316,572,671,0.0,1.00,1.00,1.00,3.10,1.74,7.95,36.2
94000,6,1565,8.1,0.0,0.0,0.0,8.1,0.0,1.00,14.0,43,656,36.21,0.36,320,578,667,0.0,1.00,1.00,1.00,3.07,1.73,7.95,36.2
95000,6,1578,8.2,0.0,0.0,0.0,8.2,0.0,1.00,13.8,44,662,36.45,0.37,329,589,660,0.0,1.00,1.00,1.00,3.09,1.74,7.98,35.9
96000,6,1557,8.1,0.0,0.0,0.0,8.1,0.0,1.00,13.8,32,657,36.29,0.37,326,556,675,0.0,1.00,1.00,1.00,3.09,1.73,7.98,36.1
97000,6,1552,8.3,0.0,0.0,0.0,8.2,0.0,1.00,13.8,46,654,36.21,0.37,309,578,665,0.0,1.00,1.00,1.00,3.09,1.77,7.98,36.2
98000,6,1560,8.2,0.0,0.0,0.0,8.2,0.0,1.00,13.8,41,650,36.14,0.36,320,574,666,0.0,1.00,1.00,1.00,3.09,1.74,7.96,36.1
99000,6,1564,8.2,0.0,0.0,0.0,8.2,0.0,1.00,13.8,39,650,36.10,0.36,321,576,667,0.0,1.00,1.00,1.00,3.09,1.75,7.96,36.1
100000,6,1582,8.2,0.0,0.0,0.0,8.2,0.0,1.00,13.9,47,657,36.33,0.34,325,588,669,0.0,1.00,1.00,1.00,3.08,1.75,7.94,36.1
101000,6,1582,8.2,0.0,0.1,0.1,8.0,0.0,1.00,13.9,44,623,34.33,0.34,313,595,674,0.0,1.00,1.00,1.00,3.11,1.73,7.98,36.2
102000,6,1597,8.1,0.0,0.1,0.0,8.1,0.0,1.00,14.0,45,641,35.19,0.35,339,588,670,0.0,1.00,1.00,1.00,3.07,1.69,7.98,35.9
103000,6,1552,8.1,0.0,0.0,0.0,8.1,0.0,1.00,14.0,33,665,36.77,0.37,312,586,654,0.0,1.00,1.00,1.01,3.08,1.71,7.96,36.1
104000,6,1556,8.2,0.0,0.0,0.1,8.1,0.0,1.00,13.8,40,652,35.94,0.35,297,598,661,0.0,1.00,1.00,1.00,3.10,1.74,7.97,36.3
105000,6,1575,8.0,0.0,0.0,0.0,8.0,0.0,1.00,14.1,36,668,36.90,0.36,328,581,666,0.0,1.00,1.00,1.00,3.07,1.68,7.96,36.1
106000,6,1568,8.1,0.0,0.0,0.0,8.1,0.0,1.00,14.1,39,662,36.46,0.35,308,597,663,0.0,1.00,1.00,1.00,3.08,1.70,7.95,36.2
107000,6,1569,8.1,0.0,0.0,0.0,8.1,0.0,1.00,13.9,34,653,36.07,0.35,325,581,663,0.0,1.00,1.00,1.00,3.12,1.70,7.98,35.9
108000,6,1587,8.1,0.0,0.0,0.0,8.1,0.0,1.00,14.0,36,663,36.49,0.36,337,580,670,0.0,1.00,1.00,1.00,3.06,1.68,7.97,36.0
109000,6,1562,8.1,0.0,0.0,0.0,8.1,0.0,1.00,14.0,45,673,36.99,0.36,327,578,657,0.0,1.00,1.00,1.00,3.10,1.69,7.95,35.9
110000,6,1572,8.1,0.0,0.0,0.0,8.1,0.0,1.00,14.0,43,653,36.08,0.35,323,582,667,0.0,1.00,1.00,1.00,3.07,1.68,7.97,36.0
111000,6,1537,8.1,0.0,0.0,0.0,8.1,0.0,1.00,14.0,35,672,37.08,0.37,314,562,661,0.0,1.00,1.00,1.00,3.06,1.67,7.97,36.2
112000,6,1577,8.1,0.0,0.0,0.0,8.0,0.0,1.00,14.1,44,660,36.29,0.34,313,594,670,0.0,1.00,1.00,1.00,3.07,1.66,7.96,36.1
113000,6,1566,8.1,0.0,0.0,0.0,8.1,0.0,1.00,14.1,39,653,36.03,0.36,326,586,654,0.0,1.00,1.00,1.00,3.07,1.66,7.95,35.9
114000,6,1581,8.1,0.0,0.0,0.0,8.0,0.0,1.00,14.1,42,656,36.00,0.35,327,578,676,0.0,1.00,1.00,1.00,3.07,1.67,7.95,36.1
115000,6,1568,8.1,0.0,0.0,0.1,8.0,0.0,1.00,14.1,40,676,37.16,0.38,324,578,666,0.0,1.00,1.00,1.00,3.09,1.66,7.96,36.1
116000,6,1568,8.1,0.0,0.0,0.1,8.0,0.0,1.00,14.2,47,682,37.36,0.37,306,606,656,0.0,1.00,1.00,1.00,3.07,1.68,7.95,36.2
117000,6,1576,8.0,0.0,0.0,0.0,7.9,0.0,1.00,14.3,35,665,36.35,0.35,321,593,662,0.0,1.00,1.00,1.00,3.07,1.64,7.95,36.0
118000,6,1591,8.0,0.0,0.0,0.0,8.0,0.0,1.00,14.3,41,663,36.30,0.35,326,588,677,0.0,1.00,1.00,1.00,3.06,1.65,7.96,36.1
119000,6,1557,8.0,0.0,0.0,0.0,8.0,0.0,1.00,14.3,37,654,35.99,0.35,336,561,660,0.0,1.00,1.00,1.00,3.08,1.64,7.98,36.0
120000,6,1571,8.1,0.0,0.0,0.0,8.0,0.0,1.00,14.2,43,666,36.63,0.37,331,586,654,0.0,1.00,1.00,1.00,3.08,1.66,7.98,35.9
121000,6,1593,8.1,0.0,0.0,0.1,7.9,0.0,1.00,14.3,48,670,36.77,0.35,323,606,664,0.0,1.00,1.00,1.00,3.07,1.66,7.94,36.0
122000,6,1581,8.0,0.0,0.0,0.0,8.0,0.0,1.00,14.3,34,651,35.70,0.34,322,579,680,0.0,1.00,1.00,1.00,3.07,1.65,7.97,36.1
123000,6,1578,8.0,0.0,0.0,0.1,8.0,0.0,1.00,14.3,40,678,36.98,0.35,325,588,665,0.0,1.00,1.00,1.00,3.06,1.65,7.97,36.1
124000,6,1579,8.0,0.0,0.0,0.0,7.9,0.0,1.00,14.4,45,654,35.81,0.35,326,588,665,0.0,1.00,1.00,1.00,3.09,1.63,7.95,36.0
125000,6,1594,8.0,0.0,0.1,0.0,7.9,0.0,1.00,14.4,41,654,35.72,0.36,322,602,670,0.0,1.00,1.00,1.00,3.04,1.62,7.97,36.1
126000,6,1584,8.0,0.0,0.0,0.0,7.9,0.0,1.00,14.3,44,677,37.03,0.37,317,602,665,0.0,1.00,1.00,1.00,3.08,1.64,7.95,36.2
127000,6,1582,7.9,0.0,0.0,0.0,7.9,0.0,1.00,14.4,39,666,36.35,0.36,325,586,671,0.0,1.00,1.00,1.00,3.06,1.63,7.96,36.1
128000,6,1563,8.0,0.0,0.0,0.0,7.9,0.0,1.00,14.4,37,683,37.12,0.35,326,568,669,0.0,1.00,1.00,1.00,3.06,1.62,7.98,36.0
129000,6,1585,7.9,0.0,0.0,0.0,7.9,0.0,1.00,14.4,47,641,35.00,0.35,312,603,670,0.0,1.00,1.00,1.00,3.06,1.61,7.97,36.2
130000,6,1585,7.9,0.0,0.0,0.0,7.8,0.0,1.00,14.5,41,667,36.19,0.34,328,597,660,0.0,1.00,1.00,1.00,3.06,1.60,7.97,36.0
131000,6,1572,7.9,0.0,0.0,0.1,7.8,0.0,1.00,14.5,45,655,35.62,0.35,317,591,664,0.0,1.00,1.00,1.00,3.05,1.60,7.95,36.2
132000,6,1590,8.0,0.0,0.0,0.0,7.9,0.0,1.00,14.4,39,640,34.94,0.34,317,610,663,0.0,1.00,1.00,1.00,3.07,1.61,7.97,36.1
133000,6,1579,7.9,0.0,0.0,0.0,7.9,0.0,1.00,14.5,40,670,36.52,0.34,328,574,677,0.0,1.00,1.00,1.00,3.04,1.58,7.97,36.0
134000,6,1610,7.9,0.0,0.0,0.0,7.9,0.0,1.00,14.5,35,663,36.08,0.34,331,595,684,0.0,1.00,1.00,1.00,3.05,1.58,7.96,36.1
135000,6,1608,8.0,0.0,0.0,0.0,7.9,0.0,1.00,14.4,44,651,35.47,0.34,330,596,682,0.0,1.00,1.00,1.00,3.07,1.59,7.96,36.2
136000,6,1587,7.9,0.0,0.0,0.1,7.8,0.0,1.00,14.5,38,651,35.58,0.34,312,598,677,0.0,1.00,1.00,1.00,3.05,1.57,7.96,36.2
137000,6,1581,7.9,0.0,0.0,0.0,7.9,0.0,1.00,14.4,42,646,35.44,0.33,295,591,695,0.0,1.00,1.00,1.00,3.06,1.58,7.97,36.6
138000,6,1567,7.9,0.0,0.0,0.0,7.9,0.0,1.00,14.4,42,668,36.38,0.34,330,559,678,0.0,1.00,1.00,1.00,3.08,1.60,7.96,36.3
139000,6,1590,8.0,0.0,0.0,0.0,7.9,0.0,1.00,14.3,44,661,36.07,0.32,325,587,678,0.0,1.00,1.00,1.00,3.04,1.61,7.95,36.1
140000,6,1575,7.9,0.0,0.0,0.0,7.9,0.0,1.00,14.5,38,673,36.75,0.35,331,580,664,0.0,1.00,1.00,1.00,3.05,1.58,7.98,36.1
141000,6,1563,7.9,0.0,0.0,0.0,7.8,0.0,1.00,14.5,32,662,36.12,0.36,317,583,663,0.0,1.00,1.00,1.00,3.05,1.56,7.99,36.1
142000,6,1582,7.9,0.0,0.0,0.0,7.9,0.0,1.00,14.4,43,665,36.25,0.36,321,592,669,0.0,1.00,1.00,1.00,3.02,1.59,7.95,36.1
143000,6,1588,8.0,0.0,0.0,0.0,7.9,0.0,1.00,14.4,40,646,35.37,0.35,322,589,677,0.0,1.00,1.00,1.00,3.05,1.60,7.97,36.1
144000,6,1583,7.9,0.0,0.1,0.0,7.9,0.0,1.01,14.4,45,676,36.90,0.36,329,584,670,0.0,1.01,1.01,1.01,3.03,1.59,7.95,36.1
