step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten
110000,2178,1.391,0.054,6.00,49147,45338,543,0,3287,0,1054159.5,12127.3,0.003,0.432,0.549,0.015,207,7.19,1.85,0.01,0.27,0.01,0.35,0.01,0.52,7.15,1.41,0.00,0.00,0.000,0.010,50,0.860,0.238,0.757,0.000,0.005,11540,11538,1,1.000,0.000,0.001,9341,0.191,0.179,0.000,106.84,8262,0,12127.261,0.000,0.000,1049257,1.01,15.89,0.000,0.000,0.000,7,7,7,56,15660,0.060,0.02,0.0068,0.064,705,0.109,0.000,0.139,0.000,2.89,1.08,7.94,0.00,0.000,1.00,1.00,1.01,0.109,0.00275,55.01,1.3663,21.51,135736.7,140075.5,1.975,0.1527,106.674,53.834,0.925,0.417,107.1,106.674,7.400,27,84.2,8.00,0.736
120000,2156,1.383,0.051,6.01,48997,45257,567,0,3195,6,1054498.0,12121.4,0.003,0.432,0.550,0.015,205,7.13,1.24,0.01,0.18,0.00,0.12,0.00,0.00,7.12,1.14,0.00,0.00,0.001,0.022,47,0.863,0.248,0.750,0.000,0.002,11523,11517,1,1.000,0.000,0.000,10092,0.189,0.165,0.000,106.86,8550,0,2020.225,0.000,0.000,1039913,1.00,15.91,0.000,0.000,0.000,7,7,7,31,15365,0.059,0.02,0.0069,0.058,713,0.108,0.000,0.139,0.000,2.87,1.05,7.94,0.00,0.000,1.00,1.00,1.00,0.108,0.00278,55.01,1.3618,14.82,135851.7,140075.6,1.951,0.1501,106.725,53.848,0.935,0.417,105.6,106.725,7.396,21,67.0,8.00,0.740
130000,2204,1.357,0.051,6.00,48908,44949,554,0,3357,2,1054062.0,12127.0,0.003,0.433,0.549,0.015,207,7.21,1.97,0.04,0.81,0.01,0.25,0.00,0.13,7.16,1.46,0.00,0.00,0.001,0.022,52,0.880,0.256,0.743,0.000,0.001,11497,11494,1,1.000,0.000,0.000,9700,0.188,0.165,0.000,106.87,8408,0,6063.479,0.000,0.000,1028319,1.01,15.87,0.000,0.000,0.000,7,7,7,43,15893,0.061,0.02,0.0067,0.060,709,0.107,0.000,0.139,0.000,2.90,1.08,7.94,0.00,0.001,1.00,1.01,1.01,0.107,0.00273,55.00,1.3662,15.90,135817.1,140075.7,1.951,0.1532,106.716,53.841,0.935,0.417,108.5,106.716,7.350,23,72.5,8.00,0.713
140000,2189,1.376,0.050,6.00,48743,44902,571,0,3285,12,1053765.1,12076.6,0.003,0.433,0.549,0.015,208,7.11,1.12,0.02,0.55,0.01,0.45,0.00,0.06,7.07,0.96,0.00,0.00,0.001,0.032,49,0.893,0.240,0.756,0.000,0.005,11291,11287,1,1.000,0.000,0.000,9380,0.182,0.131,0.000,106.85,7991,0,1006.387,0.000,0.000,1016537,1.01,15.95,0.000,0.000,0.000,7,7,7,33,15564,0.059,0.02,0.0068,0.069,710,0.106,0.000,0.139,0.000,2.89,1.06,7.93,0.00,0.000,1.00,1.01,1.02,0.106,0.00275,55.03,1.3603,19.70,135826.9,140075.8,1.949,0.1521,106.696,53.421,0.934,0.417,107.1,106.696,7.301,22,49.7,7.60,0.677
150000,2201,1.367,0.049,6.00,48674,44767,611,0,3284,7,1054049.4,12106.2,0.003,0.434,0.547,0.015,208,7.15,1.70,0.03,1.06,0.01,0.41,0.00,0.11,7.10,1.35,0.00,0.00,0.001,0.023,44,0.862,0.246,0.751,0.000,0.004,11362,11360,1,1.000,0.000,0.001,9155,0.184,0.137,0.000,106.87,8140,0,1729.457,0.000,0.000,1039489,1.02,15.93,0.000,0.000,0.000,7,7,7,48,15739,0.060,0.02,0.0067,0.064,713,0.108,0.000,0.138,0.000,2.89,1.06,7.94,0.00,0.000,1.01,1.01,1.02,0.108,0.00274,54.99,1.3642,9.68,135833.5,140076.0,1.959,0.1543,106.717,53.406,0.937,0.417,107.9,106.717,7.354,10,39.2,8.00,0.725
160000,2160,1.388,0.052,6.00,48574,44748,536,0,3331,4,1053562.6,12022.6,0.003,0.434,0.548,0.015,209,7.16,1.51,0.01,0.34,0.01,0.39,0.00,0.09,7.14,1.26,0.00,0.00,0.000,0.011,42,0.847,0.233,0.765,0.000,0.002,11257,11252,1,1.000,0.000,0.000,9378,0.192,0.170,0.000,106.86,7662,0,3005.662,0.000,0.000,1032564,1.00,15.88,0.000,0.000,0.000,7,7,7,40,15476,0.059,0.01,0.0068,0.067,708,0.107,0.000,0.138,0.000,2.88,1.06,7.95,0.00,0.000,1.00,1.00,1.00,0.107,0.00280,55.00,1.3539,15.06,135805.3,140076.1,1.965,0.1508,106.708,53.439,0.930,0.417,106.3,106.708,7.311,20,67.8,8.00,0.682
170000,2170,1.397,0.052,6.00,48707,44872,561,0,3264,3,1053776.9,12011.8,0.003,0.434,0.548,0.015,207,7.15,1.50,0.01,0.37,0.00,0.09,0.00,0.00,7.14,1.26,0.00,0.00,0.000,0.009,39,0.814,0.248,0.748,0.000,0.003,11542,11541,1,1.000,0.000,0.000,7998,0.211,0.168,0.000,106.86,7653,0,4003.934,0.000,0.000,1033228,1.00,15.89,0.000,0.000,0.000,7,7,7,56,15515,0.059,0.02,0.0068,0.064,707,0.107,0.000,0.139,0.000,2.88,1.05,7.96,0.00,0.000,1.00,1.00,1.00,0.107,0.00278,55.00,1.3512,12.86,135783.4,140076.2,1.959,0.1500,106.710,53.523,0.930,0.417,106.5,106.710,7.326,20,68.9,8.00,0.703
180000,2191,1.349,0.050,6.00,48907,44938,559,0,3389,1,1053911.0,12177.9,0.003,0.435,0.547,0.015,206,7.15,2.34,0.01,0.45,0.02,0.57,0.00,0.00,7.13,1.92,0.00,0.00,0.000,0.011,42,0.826,0.251,0.748,0.000,0.001,11305,11298,1,1.000,0.000,0.000,8300,0.197,0.121,0.000,106.90,7647,0,12177.869,0.000,0.000,1040309,1.00,15.95,0.001,0.000,0.000,7,7,7,64,15675,0.060,0.02,0.0068,0.068,722,0.108,0.000,0.139,0.000,2.89,1.06,7.94,0.00,0.000,1.00,1.00,1.00,0.108,0.00276,54.98,1.3734,15.21,135871.7,140076.3,1.939,0.1550,106.754,53.928,0.940,0.417,107.8,106.753,7.377,15,38.0,8.00,0.747
190000,2207,1.361,0.053,6.00,48627,44800,563,0,3248,4,1053818.8,11988.3,0.003,0.434,0.547,0.015,206,7.12,1.23,0.00,0.13,0.00,0.12,0.00,0.00,7.12,1.21,0.00,0.00,0.001,0.022,49,0.817,0.249,0.747,0.000,0.004,11402,11398,1,1.000,0.000,0.000,8221,0.202,0.209,0.001,106.88,7384,0,2997.084,0.000,0.000,1043791,1.00,15.93,0.000,0.000,0.000,7,7,7,27,15724,0.060,0.02,0.0067,0.061,721,0.108,0.000,0.139,0.000,2.87,1.07,7.92,0.00,0.000,1.00,1.00,1.00,0.108,0.00274,54.98,1.3495,19.03,135781.3,140076.4,1.959,0.1500,106.721,53.646,0.934,0.417,107.8,106.721,7.388,31,109.0,8.00,0.742
200000,2150,1.385,0.054,6.00,48893,45136,567,0,3247,1,1053720.8,12097.8,0.003,0.434,0.548,0.015,203,7.18,2.21,0.00,0.00,0.03,0.83,0.01,0.26,7.14,1.56,0.00,0.00,0.001,0.015,41,0.824,0.237,0.760,0.000,0.003,11458,11457,1,1.000,0.000,0.000,9533,0.185,0.203,0.001,106.88,7296,0,12097.846,0.000,0.000,1038328,1.00,15.91,0.000,0.000,0.000,7,7,7,60,15431,0.059,0.02,0.0069,0.068,711,0.107,0.000,0.139,0.000,2.89,1.06,7.94,0.00,0.000,1.00,1.00,1.00,0.108,0.00281,54.99,1.3608,15.66,135807.9,140076.5,1.958,0.1511,106.727,53.625,0.927,0.417,105.7,106.727,7.367,23,93.8,8.00,0.731
210000,2175,1.332,0.051,6.01,49080,45194,584,0,3277,3,1053828.2,12201.6,0.003,0.435,0.546,0.015,207,7.18,1.81,0.02,0.74,0.02,0.54,0.01,0.30,7.14,1.26,0.00,0.00,0.001,0.024,45,0.824,0.239,0.758,0.000,0.003,11708,11706,1,1.000,0.000,0.001,8939,0.215,0.161,0.000,106.88,7393,0,4067.212,0.000,0.000,1049052,1.01,15.86,0.000,0.000,0.000,7,7,7,52,15627,0.060,0.02,0.0068,0.063,712,0.108,0.000,0.138,0.000,2.89,1.07,7.96,0.00,0.000,1.01,1.01,1.01,0.108,0.00278,54.99,1.3741,15.87,135927.0,140076.6,1.950,0.1536,106.736,53.795,0.946,0.417,106.9,106.736,7.358,18,61.4,8.00,0.728
220000,2153,1.404,0.054,6.00,48750,44917,565,0,3290,3,1053602.9,12103.1,0.003,0.434,0.548,0.015,205,7.10,1.03,0.01,0.44,0.00,0.11,0.00,0.00,7.08,0.91,0.00,0.00,0.000,0.012,39,0.814,0.248,0.751,0.000,0.001,11480,11478,1,1.000,0.000,0.000,8552,0.230,0.183,0.000,106.87,7405,0,4034.371,0.000,0.000,1038404,1.00,15.92,0.000,0.000,0.000,7,7,7,25,15281,0.058,0.02,0.0069,0.062,691,0.108,0.000,0.139,0.000,2.88,1.06,7.95,0.00,0.000,1.00,1.00,1.00,0.108,0.00280,55.00,1.3634,16.73,135765.2,140076.8,1.955,0.1527,106.702,53.654,0.927,0.416,105.7,106.702,7.327,22,80.3,8.00,0.683
230000,2187,1.388,0.049,6.00,48965,45061,578,0,3292,5,1053471.2,12101.1,0.003,0.435,0.547,0.015,206,7.11,1.12,0.00,0.07,0.00,0.17,0.00,0.09,7.10,1.11,0.00,0.00,0.000,0.021,48,0.787,0.251,0.745,0.000,0.004,11527,11520,1,1.000,0.000,0.000,8580,0.198,0.100,0.000,106.87,7473,0,2420.218,0.000,0.000,1043470,1.00,15.96,0.000,0.000,0.000,7,7,7,22,15551,0.059,0.02,0.0068,0.062,705,0.108,0.000,0.140,0.000,2.87,1.07,7.91,0.00,0.000,1.00,1.00,1.00,0.108,0.00276,54.99,1.3622,12.60,135828.2,140076.9,1.959,0.1523,106.721,53.612,0.934,0.417,106.8,106.721,7.375,12,22.4,8.00,0.739
240000,2200,1.412,0.053,6.00,48690,44876,578,0,3223,3,1053490.9,12056.2,0.003,0.434,0.548,0.015,209,7.18,1.80,0.02,0.42,0.01,0.18,0.00,0.17,7.16,1.57,0.00,0.00,0.000,0.015,50,0.801,0.245,0.752,0.000,0.002,11280,11275,1,1.000,0.000,0.000,9366,0.228,0.204,0.001,106.87,7339,0,4018.728,0.000,0.001,1043070,1.00,15.91,0.000,0.000,0.000,7,7,7,37,15807,0.060,0.02,0.0067,0.061,717,0.108,0.000,0.139,0.000,2.89,1.09,7.93,0.00,0.000,1.00,1.00,1.01,0.108,0.00274,54.99,1.3569,11.99,135684.5,140077.0,1.967,0.1511,106.701,53.776,0.930,0.416,107.6,106.701,7.392,20,92.9,8.00,0.740
250000,2188,1.373,0.049,6.02,49151,45285,567,0,3311,3,1053518.4,12193.9,0.003,0.436,0.546,0.015,207,7.14,1.62,0.01,0.42,0.02,0.49,0.00,0.12,7.11,1.22,0.00,0.00,0.001,0.018,47,0.770,0.261,0.736,0.000,0.003,11606,11603,1,1.000,0.000,0.001,10010,0.202,0.114,0.000,106.88,7514,0,4064.635,0.000,0.000,1063046,1.00,15.91,0.000,0.000,0.000,7,7,7,58,15618,0.060,0.02,0.0068,0.066,700,0.110,0.000,0.140,0.000,2.88,1.06,7.95,0.00,0.000,1.00,1.00,1.01,0.110,0.00276,54.98,1.3735,20.51,135851.6,140077.1,1.955,0.1530,106.743,53.946,0.927,0.417,107.0,106.743,7.398,17,37.0,8.00,0.757
260000,2167,1.372,0.052,6.00,49101,45348,570,0,3204,4,1053581.2,12077.7,0.003,0.433,0.549,0.015,205,7.20,1.70,0.02,0.54,0.01,0.18,0.00,0.21,7.16,1.46,0.00,0.00,0.001,0.022,42,0.790,0.252,0.746,0.000,0.002,11547,11541,1,1.000,0.000,0.000,8831,0.190,0.209,0.001,106.85,7523,0,3019.434,0.000,0.000,1047882,1.01,15.86,0.000,0.000,0.000,7,7,7,38,15594,0.059,0.02,0.0068,0.061,706,0.109,0.000,0.139,0.000,2.90,1.08,7.96,0.00,0.000,1.00,1.01,1.01,0.109,0.00277,55.01,1.3572,12.88,135827.8,140077.2,1.963,0.1499,106.702,53.897,0.927,0.417,106.5,106.702,7.400,20,96.0,8.01,0.733
270000,2184,1.355,0.053,6.01,48901,45107,549,0,3228,3,1053394.4,12019.1,0.003,0.435,0.547,0.015,206,7.11,1.28,0.01,0.29,0.01,0.32,0.00,0.00,7.09,1.09,0.00,0.00,0.000,0.010,44,0.810,0.243,0.755,0.000,0.002,11467,11451,1,1.000,0.000,0.000,9026,0.187,0.181,0.000,106.86,7475,0,4006.370,0.000,0.000,1049411,1.00,15.94,0.000,0.000,0.000,7,7,7,34,15522,0.059,0.02,0.0068,0.057,704,0.108,0.000,0.139,0.000,2.86,1.06,7.95,0.00,0.000,1.00,1.00,1.00,0.109,0.00276,55.00,1.3529,11.45,135833.9,140077.3,1.960,0.1508,106.713,53.594,0.933,0.417,106.9,106.713,7.373,28,89.1,8.00,0.734
280000,2172,1.371,0.051,6.00,48823,44905,580,0,3350,6,1053647.0,12154.1,0.003,0.434,0.548,0.015,207,7.16,1.39,0.01,0.33,0.00,0.10,0.00,0.00,7.14,1.29,0.00,0.00,0.000,0.003,44,0.858,0.235,0.762,0.000,0.003,11347,11343,1,1.000,0.000,0.000,8267,0.204,0.155,0.000,106.87,7493,0,2025.691,0.000,0.000,1035492,1.00,15.90,0.000,0.000,0.000,7,7,7,31,15543,0.059,0.02,0.0068,0.068,709,0.107,0.000,0.139,0.000,2.89,1.08,7.94,0.00,0.000,1.00,1.00,1.01,0.107,0.00278,54.99,1.3692,12.84,135846.6,140077.4,1.965,0.1534,106.714,53.399,0.935,0.417,106.2,106.715,7.351,16,55.6,8.00,0.725
290000,2166,1.379,0.051,6.00,49014,45027,569,0,3424,5,1053870.5,12238.5,0.003,0.434,0.548,0.015,205,7.14,1.40,0.02,0.41,0.01,0.26,0.00,0.17,7.11,1.16,0.00,0.00,0.000,0.022,49,0.875,0.239,0.758,0.000,0.003,11522,11514,1,1.000,0.000,0.000,9316,0.189,0.137,0.000,106.87,7738,0,2447.704,0.000,0.000,1044001,1.00,15.94,0.000,0.000,0.000,7,7,7,35,15455,0.059,0.02,0.0068,0.065,703,0.108,0.000,0.138,0.000,2.88,1.06,7.93,0.00,0.000,1.00,1.01,1.01,0.108,0.00278,54.99,1.3799,17.81,135835.8,140077.6,1.957,0.1553,106.717,53.865,0.925,0.417,106.4,106.717,7.360,23,54.2,7.92,0.727
300000,2174,1.370,0.052,6.00,49344,45344,561,0,3431,1,1053919.6,12341.6,0.003,0.434,0.547,0.015,206,7.19,1.95,0.03,0.66,0.02,0.52,0.00,0.02,7.14,1.37,0.00,0.00,0.001,0.025,47,0.864,0.242,0.753,0.000,0.005,11531,11526,1,1.000,0.000,0.000,10704,0.187,0.178,0.000,106.88,7855,0,12341.572,0.000,0.000,1045528,1.01,15.90,0.000,0.000,0.000,7,7,7,55,15624,0.060,0.02,0.0068,0.060,723,0.108,0.000,0.139,0.000,2.89,1.07,7.94,0.00,0.001,1.00,1.01,1.01,0.108,0.00278,54.99,1.3899,9.07,135830.5,140077.7,1.953,0.1563,106.721,53.881,0.936,0.417,106.8,106.721,7.382,12,65.1,8.00,0.752
310000,2171,1.351,0.050,6.01,48803,44864,548,0,3394,2,1053498.5,12157.1,0.003,0.433,0.549,0.015,206,7.18,1.55,0.01,0.37,0.02,0.43,0.01,0.30,7.15,1.25,0.00,0.00,0.001,0.025,50,0.854,0.247,0.749,0.000,0.004,11417,11410,1,1.000,0.000,0.000,9432,0.187,0.120,0.000,106.85,7907,0,6078.527,0.000,0.000,1027542,1.00,15.87,0.000,0.000,0.000,7,7,7,41,15593,0.059,0.02,0.0068,0.066,702,0.107,0.000,0.139,0.000,2.89,1.08,7.94,0.00,0.000,1.00,1.00,1.01,0.107,0.00278,55.01,1.3691,8.67,135915.0,140077.8,1.960,0.1531,106.706,53.795,0.937,0.417,106.6,106.706,7.342,14,35.7,8.00,0.716
320000,2161,1.421,0.051,6.00,48802,44893,566,0,3353,6,1053972.8,12187.2,0.003,0.434,0.548,0.015,208,7.15,1.77,0.02,0.62,0.01,0.43,0.01,0.19,7.10,1.29,0.00,0.00,0.000,0.018,49,0.834,0.258,0.739,0.000,0.003,11502,11498,1,1.000,0.000,0.001,9806,0.181,0.158,0.000,106.88,8075,0,2031.207,0.000,0.000,1043095,1.01,15.94,0.000,0.000,0.000,7,7,7,48,15444,0.059,0.02,0.0069,0.063,698,0.108,0.000,0.139,0.000,2.89,1.07,7.93,0.00,0.000,1.00,1.01,1.01,0.108,0.00280,54.99,1.3722,18.82,135750.4,140077.9,1.954,0.1523,106.709,53.436,0.915,0.416,105.9,106.709,7.326,23,67.8,7.94,0.690
330000,2180,1.383,0.051,6.01,48823,44878,599,0,3327,5,1053697.0,12147.4,0.003,0.434,0.548,0.015,206,7.11,1.19,0.00,0.09,0.01,0.32,0.00,0.02,7.10,1.06,0.00,0.00,0.000,0.010,46,0.822,0.254,0.744,0.000,0.002,11402,11401,1,1.000,0.000,0.000,9283,0.181,0.171,0.000,106.86,8343,0,2429.489,0.000,0.000,1031732,1.00,15.92,0.000,0.000,0.000,7,7,7,34,15508,0.059,0.02,0.0068,0.069,705,0.107,0.000,0.139,0.000,2.88,1.06,7.93,0.00,0.000,1.00,1.00,1.00,0.107,0.00277,55.00,1.3686,14.12,135809.1,140078.0,1.971,0.1540,106.707,53.534,0.929,0.417,106.8,106.707,7.345,21,71.7,8.00,0.713
