step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height
100000,8,8,0,0,0,8,0,1.00,16,0.000,2970,1.32,162.07,1.24,1,0,0,0,1.00,1.00,1.00,4,3,5,9.5
100000,8,8,0,0,0,8,0,1.00,16,0.000,2959,2.30,164.64,1.30,1,2,2,0,1.00,1.00,1.00,2,3,5,52.5
100000,8,8,0,0,0,8,0,1.00,16,0.000,2955,1.21,163.56,0.75,1,0,0,0,1.00,1.00,1.00,2,3,5,19.3
100000,8,8,0,0,0,8,0,1.00,16,0.000,2934,0.45,160.97,1.23,1,1,1,0,1.00,1.00,1.00,3,3,5,32.2
100000,8,8,0,0,0,8,0,1.00,16,0.000,2927,1.55,154.64,1.70,1,1,0,0,1.00,1.00,1.00,2,3,5,29.8
100000,9,9,0,0,0,9,0,1.00,12,0.000,2927,0.96,171.26,2.78,23,2,1,0,1.00,1.00,1.00,3,2,8,41.5
100000,9,9,0,0,0,9,0,1.00,12,0.000,2924,1.71,174.81,1.93,23,2,1,0,1.00,1.00,1.00,3,2,8,40.3
100000,9,9,0,0,0,9,0,1.00,12,0.000,2923,0.73,180.45,2.05,23,1,0,0,1.00,1.00,1.00,3,2,8,28.5
100000,8,8,0,0,0,8,0,1.00,16,0.000,2916,1.23,162.00,0.16,1,1,2,0,1.00,1.00,1.00,2,3,5,27.9
100000,7,7,0,0,0,7,0,1.00,18,0.000,2916,1.93,149.46,3.40,1,0,0,0,1.00,1.00,1.00,3,3,4,15.8
100000,8,8,0,0,0,8,0,1.00,16,0.000,2911,2.04,159.04,0.43,1,2,2,0,1.00,1.00,1.00,3,3,5,56.6
100000,7,7,0,0,0,7,0,1.00,18,0.000,2895,1.03,151.42,1.98,1,2,2,0,1.00,1.00,1.00,4,3,4,42.7
100000,8,8,0,0,0,8,0,1.00,16,0.000,2879,1.23,157.13,0.49,1,1,1,0,1.00,1.00,1.00,4,3,5,32.7
100000,6,6,0,0,0,6,0,1.00,20,0.000,2878,1.61,135.90,1.29,1,2,2,0,1.00,1.00,1.00,3,2,4,44.3
100000,8,8,0,0,0,8,0,1.00,16,0.000,2870,1.32,157.03,1.54,1,1,1,0,1.00,1.00,1.00,2,3,5,35.7
100000,9,9,0,0,0,9,0,1.00,12,0.000,2861,2.31,163.94,1.53,23,2,2,0,1.00,1.00,1.00,4,2,8,39.1
100000,8,8,0,0,0,8,0,1.00,16,0.000,2847,2.14,150.84,0.73,1,1,1,0,1.00,1.00,1.00,3,3,5,32.1
100000,8,8,0,0,0,8,0,1.00,16,0.000,2834,1.47,152.41,1.16,1,1,0,0,1.00,1.00,1.00,2,3,5,31.5
100000,9,9,0,0,0,9,0,1.00,12,0.000,2828,1.41,161.31,1.40,23,1,1,0,1.00,1.00,1.00,3,2,8,32.2
100000,9,9,0,0,0,9,0,1.00,14,0.000,2826,2.88,153.91,1.61,1,0,1,0,1.00,1.00,1.00,2,3,6,23.9
100000,8,8,0,0,0,8,0,1.00,16,0.000,2791,0.76,152.13,0.44,1,0,1,0,1.00,1.00,1.00,2,3,5,25.2
100000,8,8,0,0,0,8,0,1.00,16,0.000,2778,1.26,150.22,1.41,1,1,0,0,1.00,1.00,1.00,3,3,5,27.5
100000,9,9,0,0,0,9,0,1.00,12,0.000,2757,1.13,163.29,0.97,23,0,0,0,1.00,1.00,1.00,4,2,8,18.4
