step,event,lineage,other,size
5000,birth,1,0,644
5000,birth,3,0,565
7000,split,22,1,615
8000,split,33,3,107
9000,split,35,3,108
9000,extinct,1,0,5
10000,split,40,3,582
12000,split,51,3,73
12000,split,52,22,28
14000,extinct,33,0,5
17000,extinct,52,0,15
19000,split,56,3,5
20000,extinct,22,0,17
20000,extinct,51,0,5
21000,extinct,56,0,5
22000,split,58,3,33
24000,extinct,35,0,5
29000,extinct,40,0,10
43000,split,69,3,15
44000,merge,69,3,15
49000,split,73,3,108
50000,merge,73,3,108
52000,split,77,3,61
53000,merge,77,3,61
55000,split,78,3,50
58000,split,80,78,7
62000,extinct,58,0,8
67000,extinct,80,0,6
68000,split,82,3,100
71000,extinct,78,0,9
72000,merge,82,84,15
79000,split,85,3,318
89000,split,88,3,27
96000,merge,88,3,32
101000,split,89,3,25
102000,extinct,3,0,1094
104000,split,90,3,29
112000,split,93,90,17
112000,merge,89,90,24
114000,merge,90,85,792
120000,split,98,85,629
128000,split,105,98,8
129000,split,106,98,21
132000,split,109,98,30
132000,merge,105,98,72
134000,split,111,109,17
135000,merge,111,106,17
140000,split,115,106,19
142000,merge,106,115,21
143000,split,118,98,19
144000,merge,115,109,22
149000,split,121,109,6
157000,extinct,121,0,5
159000,split,125,98,5
160000,split,126,98,16
162000,extinct,125,0,5
165000,split,128,98,30
166000,extinct,109,0,6
166000,merge,128,98,30
169000,extinct,126,0,16
171000,split,131,98,6
172000,split,132,98,14
174000,extinct,131,0,5
192000,split,138,98,36
192000,extinct,98,0,5
196000,extinct,132,0,7
221000,extinct,118,0,7
240000,extinct,93,0,5
241000,extinct,138,0,6
