step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height
5000,1,2050,9.9,0.0,0.0,0.0,9.8,0.0,1.00,16.8,108,294,18.13,0.31,699,659,692,0.0,1.00,1.00,1.00,2.60,2.11,5.49,31.9
5000,6,30,12.1,0.0,1.0,0.4,10.7,0.0,1.00,16.5,8,373,23.44,0.48,12,13,5,0.0,1.00,1.00,1.00,3.23,4.70,3.03,29.6
6000,1,2165,9.4,0.0,0.0,0.0,9.4,0.0,1.00,17.3,113,372,22.12,0.31,714,730,721,0.0,1.00,1.00,1.00,2.53,2.06,5.33,32.1
7000,1,2178,8.8,0.0,0.0,0.0,8.8,0.0,1.00,17.9,101,434,25.04,0.32,718,746,714,0.0,1.00,1.00,1.01,2.46,2.00,5.10,31.9
8000,1,2211,8.6,0.0,0.0,0.0,8.6,0.0,1.00,18.2,92,467,26.37,0.33,740,742,729,0.0,1.00,1.00,1.00,2.39,1.98,4.98,32.0
9000,1,2248,8.3,0.0,0.0,0.0,8.3,0.0,1.00,18.4,78,494,27.56,0.32,773,743,732,0.0,1.00,1.00,1.00,2.36,1.94,4.98,31.8
10000,1,2270,8.0,0.0,0.0,0.0,8.0,0.0,1.00,18.7,82,500,27.48,0.32,785,755,730,0.0,1.00,1.00,1.00,2.34,1.92,4.82,31.7
11000,1,2301,7.8,0.0,0.0,0.0,7.8,0.0,1.00,18.9,85,524,28.36,0.31,764,775,762,0.0,1.00,1.00,1.01,2.35,1.91,4.74,31.9
12000,1,2331,7.6,0.0,0.0,0.0,7.6,0.0,1.00,19.0,78,515,27.74,0.31,787,783,761,0.0,1.00,1.00,1.00,2.30,1.91,4.66,31.8
13000,1,2317,7.5,0.0,0.0,0.0,7.4,0.0,1.00,19.2,77,565,30.10,0.31,772,785,760,0.0,1.00,1.00,1.00,2.28,1.92,4.54,31.9
14000,1,2354,7.5,0.0,0.0,0.0,7.5,0.0,1.00,19.2,80,561,29.82,0.34,793,792,769,0.0,1.00,1.00,1.00,2.27,1.93,4.48,31.8
15000,1,2327,7.4,0.0,0.0,0.0,7.4,0.0,1.00,19.3,74,562,29.88,0.33,765,785,777,0.0,1.00,1.00,1.00,2.31,1.93,4.42,32.0
16000,1,2337,7.3,0.0,0.0,0.0,7.3,0.0,1.00,19.4,71,560,29.65,0.33,774,776,787,0.0,1.00,1.00,1.00,2.26,1.93,4.38,32.1
17000,1,2306,7.3,0.0,0.0,0.0,7.3,0.0,1.00,19.4,70,549,29.05,0.32,774,772,760,0.0,1.00,1.00,1.00,2.31,1.95,4.36,31.9
18000,1,2309,7.3,0.0,0.0,0.0,7.3,0.0,1.00,19.5,65,570,30.14,0.31,757,786,766,0.0,1.00,1.00,1.00,2.29,1.95,4.32,32.1
19000,1,2309,7.3,0.0,0.0,0.0,7.3,0.0,1.00,19.5,64,573,30.26,0.31,754,778,777,0.0,1.00,1.00,1.00,2.25,1.95,4.32,32.2
20000,1,2330,7.3,0.0,0.0,0.0,7.3,0.0,1.00,19.5,66,534,28.25,0.28,794,747,789,0.0,1.00,1.00,1.00,2.28,1.95,4.31,31.9
21000,1,2320,7.3,0.0,0.0,0.0,7.3,0.0,1.00,19.5,48,540,28.63,0.30,783,769,768,0.0,1.00,1.00,1.00,2.27,1.95,4.29,31.9
22000,1,2328,7.3,0.0,0.0,0.0,7.3,0.0,1.00,19.5,59,546,28.91,0.30,773,761,794,0.0,1.00,1.00,1.00,2.27,1.97,4.28,32.2
23000,1,2330,7.3,0.0,0.0,0.0,7.3,0.0,1.00,19.5,58,552,29.27,0.30,767,793,770,0.0,1.00,1.00,1.00,2.29,1.97,4.29,32.1
24000,1,2291,7.3,0.0,0.0,0.0,7.3,0.0,1.00,19.5,60,559,29.54,0.29,752,771,768,0.0,1.00,1.00,1.00,2.27,1.99,4.25,32.1
