step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten
340000,1642,1.378,0.043,12.12,38168,35726,495,0,1934,0,829750.3,8768.2,0.001,0.417,0.582,0.000,205,7.62,1.74,0.00,0.00,0.01,0.30,0.00,0.00,7.61,1.72,0.00,0.00,0.000,0.017,85,0.634,0.241,0.755,0.000,0.004,4684,3223,2,0.817,0.000,0.000,14167,0.077,0.058,0.000,82.06,16597,0,8768.229,0.000,0.000,465607,1.00,16.57,0.000,0.000,0.000,6,8,8,28,12510,0.048,0.00,0.0066,0.110,680,0.068,0.000,0.088,0.000,3.27,1.87,7.78,0.00,0.000,1.00,1.00,1.00,0.068,0.00296,48.81,1.0167,13.64,4153.2,139735.9,32.972,0.1399,81.925,416.254,0.596,0.000,132369.8,81.920,5.211,5,7.0,2.14,0.164
350000,1630,1.394,0.042,12.14,37598,35176,497,0,1937,0,829672.4,8635.1,0.000,0.418,0.581,0.000,203,7.69,2.23,0.00,0.00,0.02,0.65,0.03,0.63,7.64,1.81,0.00,0.00,0.000,0.014,95,0.606,0.252,0.745,0.000,0.003,4638,3147,2,0.817,0.000,0.006,16048,0.067,0.058,0.000,82.05,16261,0,8635.119,0.000,0.000,460056,1.00,16.54,0.000,0.000,0.000,6,8,8,48,12536,0.048,0.00,0.0067,0.118,665,0.067,0.000,0.088,0.000,3.28,1.91,7.76,0.00,0.000,1.00,1.00,1.00,0.067,0.00300,48.74,1.0022,13.78,4195.0,139735.9,33.043,0.1386,81.917,414.826,0.596,0.000,132336.6,81.920,5.156,5,7.5,1.93,0.143
360000,1608,1.388,0.042,12.32,37208,34806,504,0,1920,0,829994.8,8540.6,0.001,0.420,0.579,0.000,204,7.68,2.01,0.00,0.00,0.01,0.20,0.01,0.28,7.67,1.96,0.00,0.00,0.000,0.009,79,0.622,0.240,0.757,0.000,0.002,4678,3208,2,0.826,0.000,0.001,19965,0.082,0.058,0.000,82.05,15850,0,8540.638,0.000,0.001,433389,1.00,16.56,0.000,0.000,0.000,6,8,8,42,12356,0.047,0.00,0.0067,0.108,657,0.063,0.000,0.087,0.000,3.30,1.89,7.83,0.00,0.000,1.00,1.00,1.00,0.063,0.00306,48.93,0.9911,13.93,4218.5,139736.0,32.858,0.1369,81.921,419.331,0.598,0.000,132348.5,81.920,5.173,4,6.0,1.92,0.163
370000,1625,1.395,0.042,12.40,36829,34587,506,0,1719,0,829601.0,8300.6,0.001,0.422,0.578,0.000,205,7.67,1.78,0.00,0.00,0.00,0.06,0.00,0.00,7.66,1.78,0.00,0.00,0.000,0.010,79,0.626,0.253,0.745,0.000,0.002,4441,2882,2,0.829,0.000,0.000,17648,0.093,0.070,0.000,82.05,15867,0,8300.569,0.000,0.000,412790,1.00,16.53,0.000,0.000,0.000,6,8,8,38,12459,0.048,0.00,0.0067,0.123,685,0.060,0.000,0.086,0.000,3.30,1.87,7.79,0.00,0.000,1.00,1.00,1.00,0.060,0.00306,49.00,0.9606,12.59,4198.0,139736.0,32.790,0.1306,81.918,418.205,0.592,0.000,132332.6,81.920,5.051,6,12.4,4.48,0.128
380000,1637,1.391,0.040,12.51,36819,34479,518,0,1810,0,829283.7,8391.5,0.001,0.427,0.572,0.000,205,7.78,2.01,0.00,0.00,0.00,0.00,0.00,0.10,7.78,1.98,0.00,0.00,0.000,0.000,92,0.674,0.261,0.737,0.000,0.002,4423,2565,2,0.860,0.000,0.001,23134,0.082,0.053,0.000,82.05,16426,0,8391.530,0.000,0.001,412846,1.00,16.45,0.000,0.000,0.000,6,8,8,39,12735,0.049,0.00,0.0065,0.106,679,0.059,0.000,0.086,0.000,3.29,1.91,7.78,0.00,0.000,1.00,1.00,1.00,0.059,0.00308,48.97,0.9735,11.92,4225.9,139736.0,32.815,0.1344,81.919,417.306,0.602,0.000,132319.7,81.920,5.044,2,2.7,1.45,0.132
390000,1673,1.344,0.039,12.40,37096,34748,509,0,1803,0,829169.8,8393.5,0.001,0.428,0.571,0.000,201,7.68,2.13,0.00,0.00,0.00,0.14,0.01,0.42,7.66,1.97,0.00,0.00,0.001,0.025,86,0.603,0.273,0.723,0.000,0.005,4573,2577,2,0.803,0.000,0.002,23812,0.084,0.057,0.000,82.06,16552,0,8393.548,0.000,0.000,414648,1.00,16.52,0.000,0.000,0.000,6,8,8,52,12844,0.049,0.00,0.0065,0.118,690,0.059,0.000,0.086,0.000,3.29,1.86,7.78,0.00,0.000,1.00,1.00,1.00,0.059,0.00301,48.88,0.9738,13.28,4183.6,139736.0,32.900,0.1342,81.928,417.526,0.594,0.000,132403.9,81.920,5.066,7,9.6,1.85,0.144
400000,1619,1.417,0.040,12.40,37011,34708,541,0,1816,0,829361.8,8473.1,0.001,0.425,0.574,0.000,203,7.79,2.35,0.00,0.00,0.01,0.18,0.02,0.37,7.77,2.28,0.00,0.00,0.001,0.022,113,0.571,0.247,0.753,0.000,0.000,4471,2178,2,0.806,0.000,0.004,24808,0.080,0.052,0.000,82.06,16732,0,8473.094,0.000,0.001,421364,1.00,16.41,0.000,0.000,0.000,6,8,9,41,12618,0.048,0.00,0.0066,0.123,654,0.060,0.000,0.086,0.000,3.31,1.91,7.82,0.00,0.000,1.00,1.00,1.00,0.060,0.00308,48.82,0.9820,8.83,4156.4,139736.0,32.959,0.1350,81.917,417.205,0.596,0.000,132376.6,81.920,5.091,3,3.8,1.48,0.143
410000,1635,1.384,0.040,12.46,37271,34880,542,0,1833,1,828872.1,8557.8,0.001,0.419,0.580,0.000,201,7.62,1.73,0.00,0.00,0.00,0.08,0.00,0.10,7.61,1.72,0.00,0.00,0.001,0.026,103,0.592,0.236,0.761,0.000,0.003,4332,1954,2,0.807,0.000,0.002,23316,0.078,0.053,0.000,82.05,17013,0,8557.844,0.000,0.000,411378,1.00,16.54,0.000,0.000,0.000,6,8,8,28,12458,0.048,0.00,0.0067,0.116,663,0.060,0.000,0.086,0.000,3.26,1.87,7.75,0.00,0.000,1.00,1.00,1.00,0.060,0.00303,48.82,0.9933,9.96,4217.9,139736.1,32.966,0.1373,81.918,416.438,0.592,0.000,132353.6,81.920,5.108,4,4.5,1.21,0.139
420000,1595,1.412,0.042,12.41,37358,34988,540,0,1870,0,829337.8,8588.1,0.001,0.422,0.577,0.000,201,7.79,2.17,0.00,0.00,0.01,0.35,0.01,0.27,7.76,2.00,0.00,0.00,0.000,0.012,94,0.612,0.228,0.769,0.000,0.003,4418,1938,2,0.837,0.000,0.002,23868,0.076,0.058,0.000,82.06,16863,0,8588.131,0.000,0.000,410371,1.00,16.39,0.000,0.000,0.000,6,8,9,50,12418,0.047,0.00,0.0067,0.114,654,0.059,0.000,0.087,0.000,3.32,1.92,7.77,0.00,0.000,1.00,1.00,1.00,0.059,0.00312,48.93,0.9963,17.00,4223.1,139736.1,32.848,0.1367,81.917,417.840,0.597,0.000,132320.4,81.920,5.094,5,6.6,1.55,0.147
430000,1599,1.435,0.040,12.42,36985,34711,526,0,1744,0,829481.1,8419.9,0.001,0.421,0.579,0.000,204,7.83,2.08,0.00,0.00,0.00,0.11,0.00,0.12,7.83,2.07,0.00,0.00,0.001,0.029,90,0.661,0.258,0.739,0.000,0.003,4355,1939,2,0.837,0.014,0.001,24519,0.070,0.055,0.000,82.06,16431,0,8419.879,0.000,0.000,406934,1.00,16.33,0.000,0.000,0.000,6,8,8,41,12527,0.048,0.00,0.0066,0.115,652,0.059,0.000,0.087,0.000,3.30,1.90,7.83,0.00,0.000,1.00,1.00,1.00,0.059,0.00312,48.88,0.9758,15.12,4207.9,139736.1,32.903,0.1339,81.920,417.949,0.596,0.000,132321.4,81.920,5.068,5,6.2,1.44,0.135
440000,1647,1.395,0.040,12.51,37179,34882,527,0,1722,0,829230.4,8457.4,0.001,0.421,0.578,0.000,204,7.76,1.89,0.00,0.00,0.01,0.19,0.00,0.00,7.75,1.88,0.00,0.00,0.001,0.020,110,0.587,0.261,0.737,0.000,0.002,4420,1922,2,0.789,0.055,0.000,25881,0.067,0.054,0.000,82.06,16777,0,8457.354,0.000,0.000,419175,1.00,16.34,0.000,0.000,0.000,6,8,9,32,12784,0.049,0.00,0.0065,0.120,681,0.061,0.000,0.088,0.000,3.32,1.89,7.80,0.00,0.000,1.00,1.00,1.00,0.061,0.00302,48.91,0.9800,10.84,4168.2,139736.1,32.872,0.1346,81.924,417.603,0.592,0.000,132360.7,81.920,5.151,4,5.0,1.62,0.157
450000,1630,1.386,0.042,12.65,37509,35087,539,0,1900,0,829375.1,8662.9,0.000,0.420,0.580,0.000,201,7.78,2.14,0.00,0.00,0.02,0.55,0.02,0.55,7.75,1.91,0.00,0.00,0.001,0.027,94,0.657,0.237,0.757,0.000,0.006,4271,1864,4,0.766,0.000,0.002,22071,0.067,0.062,0.000,82.05,17195,0,8662.908,0.000,0.001,400520,1.00,16.38,0.000,0.000,0.000,6,8,8,45,12683,0.048,0.00,0.0066,0.123,684,0.058,0.000,0.087,0.000,3.33,1.90,7.84,0.00,0.000,1.00,1.00,1.00,0.058,0.00305,49.02,1.0057,18.66,4209.5,139736.1,32.762,0.1386,81.917,419.513,0.599,0.000,132332.6,81.920,5.064,10,14.3,2.41,0.153
460000,1632,1.388,0.042,12.55,37148,34843,512,0,1791,0,829356.9,8477.7,0.001,0.419,0.580,0.000,198,7.74,2.03,0.00,0.00,0.00,0.10,0.01,0.47,7.72,1.94,0.00,0.00,0.000,0.009,104,0.636,0.249,0.749,0.000,0.002,4276,1935,3,0.799,0.000,0.002,22427,0.074,0.061,0.000,82.06,17224,0,8477.697,0.000,0.000,391559,1.00,16.43,0.000,0.000,0.000,6,8,8,32,12637,0.048,0.00,0.0066,0.116,683,0.057,0.000,0.086,0.000,3.30,1.89,7.78,0.00,0.000,1.00,1.00,1.00,0.057,0.00305,49.03,0.9822,13.98,4206.8,139736.1,32.755,0.1349,81.920,419.374,0.597,0.000,132328.0,81.920,5.075,5,7.9,2.02,0.149
470000,1622,1.373,0.041,12.60,37344,34884,532,0,1938,0,829522.4,8676.2,0.000,0.422,0.578,0.000,205,7.70,2.18,0.00,0.00,0.01,0.14,0.00,0.00,7.69,2.18,0.00,0.00,0.001,0.014,97,0.636,0.247,0.753,0.000,0.001,4317,1868,2,0.807,0.000,0.000,19336,0.078,0.057,0.000,82.06,17324,0,8676.220,0.000,0.000,399377,1.00,16.53,0.000,0.000,0.000,6,8,8,36,12485,0.048,0.00,0.0066,0.118,670,0.058,0.000,0.087,0.000,3.26,1.88,7.77,0.00,0.000,1.00,1.00,1.00,0.058,0.00308,48.90,1.0083,14.17,4222.1,139736.1,32.886,0.1406,81.924,419.103,0.596,0.000,132363.3,81.920,5.040,4,5.5,1.71,0.146
480000,1636,1.372,0.040,12.65,37765,35242,502,0,2007,3,829479.1,8723.1,0.000,0.423,0.577,0.000,203,7.70,2.05,0.00,0.00,0.02,0.37,0.00,0.03,7.68,2.01,0.00,0.00,0.001,0.022,94,0.609,0.248,0.751,0.000,0.002,4458,1910,2,0.808,0.000,0.001,20053,0.073,0.059,0.000,82.06,17592,0,2907.686,0.000,0.000,413078,1.00,16.51,0.000,0.000,0.000,6,8,8,43,12594,0.048,0.00,0.0066,0.114,693,0.059,0.000,0.087,0.000,3.29,1.89,7.77,0.00,0.000,1.00,1.00,1.00,0.059,0.00305,48.93,1.0156,13.17,4219.5,139736.2,32.848,0.1432,81.920,419.107,0.597,0.000,132367.0,81.920,5.096,7,10.6,2.94,0.162
490000,1606,1.405,0.042,12.86,37568,35132,504,0,1962,0,829488.0,8788.8,0.000,0.420,0.580,0.000,201,7.69,1.48,0.00,0.00,0.01,0.16,0.00,0.04,7.68,1.48,0.00,0.00,0.001,0.023,90,0.667,0.235,0.760,0.000,0.004,4260,1897,2,0.824,0.001,0.001,17983,0.069,0.060,0.000,82.06,17380,0,8788.842,0.000,0.000,388818,1.00,16.45,0.000,0.000,0.000,6,8,8,28,12345,0.047,0.00,0.0067,0.121,673,0.057,0.000,0.085,0.000,3.30,1.90,7.79,0.00,0.000,1.00,1.00,1.00,0.057,0.00312,49.08,1.0219,15.98,4250.4,139736.2,32.703,0.1426,81.913,420.351,0.599,0.000,132295.9,81.920,5.061,8,9.8,1.58,0.159
500000,1614,1.386,0.042,12.91,37642,35102,546,0,1986,0,829450.6,8929.3,0.000,0.420,0.580,0.000,202,7.76,2.01,0.00,0.00,0.02,0.38,0.00,0.02,7.74,1.86,0.00,0.00,0.001,0.020,95,0.652,0.241,0.758,0.000,0.001,4155,1942,2,0.845,0.000,0.001,19399,0.065,0.060,0.000,82.07,17505,0,8929.309,0.000,0.001,373984,1.00,16.41,0.000,0.000,0.000,6,8,8,39,12531,0.048,0.00,0.0066,0.115,657,0.055,0.000,0.084,0.000,3.28,1.92,7.77,0.00,0.000,1.00,1.00,1.00,0.055,0.00312,49.31,1.0425,14.78,4233.2,139736.2,32.459,0.1496,81.923,423.375,0.598,0.000,132324.5,81.920,5.038,6,8.7,2.04,0.168
510000,1605,1.409,0.042,12.86,37623,35146,527,0,1959,0,829405.0,8850.9,0.000,0.419,0.581,0.000,201,7.85,2.18,0.00,0.00,0.02,0.36,0.00,0.10,7.83,2.12,0.00,0.00,0.002,0.035,108,0.631,0.238,0.758,0.000,0.004,4010,1904,2,0.812,0.008,0.001,17058,0.070,0.064,0.000,82.07,17718,0,8850.893,0.000,0.000,369988,1.00,16.28,0.000,0.000,0.000,6,8,9,58,12602,0.048,0.00,0.0066,0.112,654,0.054,0.000,0.085,0.000,3.31,1.92,7.85,0.00,0.000,1.00,1.00,1.00,0.054,0.00313,49.29,1.0318,15.17,4219.1,139736.2,32.484,0.1466,81.919,422.664,0.603,0.000,132311.7,81.920,5.042,6,10.5,2.99,0.162
520000,1632,1.421,0.041,12.88,37890,35400,532,0,1931,0,829742.6,8888.4,0.000,0.418,0.582,0.000,202,7.71,1.89,0.00,0.00,0.01,0.15,0.00,0.00,7.70,1.88,0.00,0.00,0.001,0.020,107,0.585,0.252,0.746,0.000,0.002,4179,1972,2,0.810,0.000,0.000,17361,0.066,0.055,0.000,82.06,17857,0,8888.380,0.000,0.000,386714,1.00,16.49,0.000,0.000,0.000,6,8,9,32,12586,0.048,0.00,0.0066,0.104,666,0.057,0.000,0.085,0.000,3.32,1.89,7.76,0.00,0.000,1.00,1.00,1.00,0.057,0.00305,49.28,1.0340,11.80,4248.4,139736.3,32.501,0.1454,81.914,423.093,0.601,0.000,132250.1,81.920,5.052,4,4.7,1.34,0.161
530000,1605,1.412,0.040,12.82,37795,35281,496,0,2045,2,829839.9,8892.7,0.000,0.418,0.581,0.000,201,7.73,2.30,0.00,0.00,0.01,0.19,0.00,0.18,7.71,2.27,0.00,0.00,0.001,0.015,104,0.617,0.231,0.768,0.000,0.002,4022,1912,2,0.787,0.000,0.001,17253,0.074,0.059,0.000,82.07,17470,0,4446.357,0.000,0.000,384165,1.00,16.49,0.000,0.000,0.000,6,8,8,51,12399,0.047,0.00,0.0067,0.108,650,0.056,0.000,0.085,0.000,3.31,1.87,7.79,0.00,0.000,1.00,1.00,1.00,0.056,0.00309,49.09,1.0367,14.72,4259.2,139736.3,32.684,0.1470,81.925,422.364,0.594,0.000,132300.2,81.920,5.056,8,10.8,1.45,0.162
540000,1627,1.355,0.041,13.08,37593,35056,487,0,2028,0,829343.3,8957.1,0.000,0.420,0.579,0.000,199,7.84,2.15,0.00,0.00,0.03,0.57,0.01,0.30,7.80,1.92,0.00,0.00,0.002,0.030,109,0.659,0.245,0.752,0.000,0.002,4104,2042,2,0.829,0.029,0.001,17068,0.070,0.059,0.000,82.07,17629,0,8957.065,0.000,0.000,369819,1.00,16.35,0.000,0.000,0.000,6,8,8,40,12753,0.049,0.00,0.0065,0.117,661,0.054,0.000,0.084,0.000,3.31,1.95,7.81,0.00,0.000,1.00,1.00,1.00,0.054,0.00310,49.32,1.0460,15.04,4267.1,139736.3,32.446,0.1501,81.924,423.121,0.598,0.000,132338.1,81.920,5.032,5,7.3,1.92,0.163
550000,1608,1.433,0.041,13.11,37973,35427,488,0,2077,0,829594.1,9043.9,0.001,0.423,0.577,0.000,200,7.76,1.91,0.00,0.00,0.02,0.33,0.01,0.21,7.73,1.82,0.00,0.00,0.003,0.031,110,0.613,0.227,0.771,0.000,0.002,4072,2140,3,0.815,0.004,0.002,15628,0.077,0.061,0.000,82.07,18003,0,9043.910,0.000,0.000,376955,1.00,16.40,0.000,0.000,0.000,6,8,9,31,12478,0.048,0.00,0.0067,0.116,662,0.055,0.000,0.084,0.000,3.34,1.92,7.78,0.00,0.000,1.00,1.00,1.00,0.055,0.00314,49.26,1.0569,17.96,4263.2,139736.3,32.508,0.1521,81.910,422.870,0.598,0.000,132240.6,81.920,5.039,8,11.0,1.80,0.182
560000,1619,1.418,0.041,13.27,37645,35062,556,0,2016,0,829428.2,8953.8,0.000,0.426,0.574,0.000,203,7.81,2.01,0.00,0.00,0.01,0.17,0.00,0.02,7.81,1.99,0.00,0.00,0.001,0.026,102,0.654,0.225,0.773,0.000,0.002,4005,2051,2,0.812,0.035,0.001,15636,0.065,0.058,0.000,82.07,17657,0,8953.790,0.000,0.000,363981,1.00,16.38,0.000,0.000,0.000,6,8,8,39,12651,0.048,0.00,0.0066,0.104,676,0.052,0.000,0.083,0.000,3.32,1.93,7.76,0.00,0.000,1.00,1.00,1.00,0.052,0.00315,49.22,1.0475,11.20,4258.2,139736.3,32.542,0.1526,81.922,424.223,0.601,0.000,132255.1,81.920,4.991,4,6.4,2.48,0.177
570000,1595,1.417,0.042,13.27,37774,35235,515,0,2048,0,829138.0,8950.7,0.000,0.432,0.568,0.000,201,7.76,2.05,0.00,0.00,0.02,0.24,0.00,0.13,7.73,2.02,0.00,0.00,0.002,0.036,102,0.653,0.223,0.776,0.000,0.002,3993,1816,2,0.841,0.009,0.001,18852,0.081,0.088,0.000,82.08,17982,0,8950.661,0.000,0.001,361237,1.00,16.43,0.000,0.000,0.000,6,8,8,60,12371,0.047,0.00,0.0067,0.120,661,0.051,0.000,0.083,0.000,3.28,1.91,7.80,0.00,0.000,1.00,1.00,1.00,0.051,0.00325,49.23,1.0493,16.80,4228.6,139736.4,32.538,0.1536,81.926,423.466,0.596,0.000,132310.0,81.920,4.984,8,18.6,8.00,0.168
580000,1597,1.402,0.039,13.20,37715,35177,574,0,1962,0,829229.2,8949.4,0.001,0.429,0.570,0.000,201,7.86,1.78,0.00,0.00,0.01,0.17,0.00,0.08,7.85,1.74,0.00,0.00,0.001,0.016,103,0.641,0.224,0.771,0.000,0.004,3927,1765,2,0.832,0.008,0.001,19362,0.080,0.053,0.000,82.07,17965,0,8949.382,0.000,0.001,353895,1.00,16.30,0.000,0.000,0.000,6,8,9,29,12551,0.048,0.00,0.0066,0.104,656,0.051,0.000,0.084,0.000,3.30,1.93,7.80,0.00,0.000,1.00,1.00,1.00,0.051,0.00322,49.25,1.0465,14.52,4286.8,139736.4,32.528,0.1517,81.921,422.814,0.598,0.000,132318.1,81.920,5.004,5,6.0,1.56,0.177
590000,1607,1.383,0.040,13.16,37682,35184,526,0,1962,0,829298.3,8920.1,0.001,0.431,0.569,0.000,200,7.71,1.80,0.00,0.00,0.01,0.26,0.00,0.02,7.70,1.74,0.00,0.00,0.001,0.030,86,0.656,0.222,0.775,0.000,0.002,3994,1792,2,0.846,0.000,0.001,18811,0.074,0.057,0.000,82.08,18007,0,8920.112,0.000,0.000,361905,1.00,16.46,0.000,0.000,0.000,6,8,8,35,12396,0.047,0.00,0.0067,0.111,664,0.052,0.000,0.084,0.000,3.33,1.91,7.79,0.00,0.000,1.00,1.00,1.00,0.052,0.00322,49.20,1.0444,16.81,4250.4,139736.4,32.564,0.1521,81.924,423.139,0.602,0.000,132356.9,81.920,5.041,7,9.2,1.71,0.186
600000,1617,1.399,0.041,13.14,37664,35188,548,0,1918,0,829107.6,8875.7,0.001,0.434,0.565,0.000,200,7.87,1.88,0.00,0.00,0.01,0.22,0.01,0.24,7.84,1.85,0.00,0.00,0.002,0.034,110,0.649,0.227,0.769,0.000,0.004,4066,1756,2,0.857,0.004,0.003,21631,0.074,0.077,0.000,82.07,18037,0,8875.665,0.000,0.000,357818,1.00,16.31,0.000,0.000,0.000,6,8,9,33,12722,0.049,0.00,0.0065,0.118,657,0.051,0.000,0.083,0.000,3.32,1.96,7.79,0.00,0.000,1.00,1.00,1.00,0.051,0.00323,49.11,1.0396,18.80,4256.6,139736.4,32.656,0.1517,81.913,422.371,0.602,0.000,132288.5,81.920,4.992,12,21.8,5.10,0.171
610000,1610,1.419,0.041,13.17,37997,35468,526,0,2010,0,828483.6,8974.3,0.001,0.435,0.565,0.000,199,7.74,1.87,0.00,0.00,0.02,0.34,0.01,0.15,7.71,1.77,0.00,0.00,0.002,0.024,114,0.611,0.241,0.757,0.000,0.002,4122,1804,2,0.818,0.015,0.002,24775,0.068,0.060,0.000,82.08,18131,0,8974.323,0.000,0.001,367690,1.00,16.40,0.000,0.000,0.000,6,8,9,29,12458,0.048,0.00,0.0067,0.116,659,0.052,0.000,0.085,0.000,3.30,1.92,7.80,0.00,0.000,1.00,1.00,1.00,0.052,0.00324,49.03,1.0516,15.30,4226.6,139736.4,32.734,0.1544,81.921,420.758,0.598,0.000,132299.0,81.920,5.036,8,11.1,1.74,0.190
620000,1629,1.380,0.040,13.30,37927,35329,577,0,2002,0,828452.1,8993.0,0.001,0.438,0.561,0.000,200,7.86,2.18,0.00,0.00,0.02,0.34,0.00,0.00,7.84,2.13,0.00,0.00,0.001,0.024,107,0.630,0.233,0.762,0.000,0.004,3949,1710,2,0.828,0.024,0.000,27934,0.074,0.058,0.000,82.07,18315,0,8993.044,0.000,0.001,361932,1.00,16.32,0.000,0.000,0.000,6,8,9,46,12801,0.049,0.00,0.0065,0.110,672,0.051,0.000,0.083,0.000,3.32,1.96,7.76,0.00,0.000,1.00,1.00,1.00,0.051,0.00322,49.09,1.0552,13.78,4256.3,139736.5,32.678,0.1559,81.922,421.676,0.599,0.000,132318.8,81.920,5.053,5,7.7,2.28,0.206
630000,1613,1.384,0.041,13.32,38407,35914,575,0,1934,0,828989.0,9044.7,0.001,0.436,0.563,0.000,202,7.71,1.78,0.00,0.00,0.03,0.56,0.00,0.15,7.68,1.68,0.00,0.00,0.002,0.035,103,0.666,0.219,0.777,0.000,0.004,3928,1943,3,0.719,0.025,0.001,30353,0.073,0.059,0.000,82.07,18156,0,9044.688,0.000,0.001,359316,1.00,16.49,0.000,0.000,0.000,6,8,8,29,12431,0.047,0.00,0.0067,0.114,675,0.051,0.000,0.083,0.000,3.31,1.90,7.82,0.00,0.000,1.00,1.00,1.00,0.051,0.00322,49.10,1.0613,16.42,4284.0,139736.5,32.664,0.1564,81.918,422.301,0.603,0.000,132294.6,81.920,5.034,8,10.0,1.55,0.202
640000,1630,1.366,0.039,13.37,38301,35831,514,0,1939,0,828735.3,8973.2,0.001,0.438,0.561,0.000,201,7.74,1.95,0.00,0.00,0.01,0.27,0.01,0.35,7.72,1.91,0.00,0.00,0.000,0.017,108,0.636,0.225,0.771,0.000,0.004,3980,1903,2,0.750,0.090,0.002,30900,0.071,0.054,0.000,82.08,18171,0,8973.232,0.000,0.000,360352,1.00,16.43,0.000,0.000,0.000,6,8,8,42,12617,0.048,0.00,0.0066,0.110,668,0.050,0.000,0.084,0.000,3.29,1.92,7.80,0.00,0.000,1.00,1.00,1.00,0.050,0.00321,49.11,1.0531,15.72,4240.4,139736.5,32.651,0.1557,81.928,422.549,0.601,0.000,132377.2,81.920,5.026,6,7.5,1.64,0.202
650000,1608,1.401,0.042,13.55,37996,35542,520,0,1956,0,828872.9,8904.7,0.001,0.439,0.561,0.000,198,7.82,1.96,0.00,0.00,0.01,0.18,0.00,0.09,7.81,1.92,0.00,0.00,0.001,0.011,109,0.637,0.226,0.769,0.000,0.004,3925,1887,2,0.720,0.150,0.002,39995,0.064,0.071,0.000,82.07,18344,0,8904.727,0.000,0.000,352552,1.00,16.33,0.000,0.000,0.000,6,8,9,31,12581,0.048,0.00,0.0066,0.106,655,0.049,0.000,0.084,0.000,3.32,1.95,7.78,0.00,0.000,1.00,1.00,1.00,0.049,0.00327,49.15,1.0463,21.23,4243.4,139736.5,32.614,0.1551,81.913,422.163,0.603,0.000,132304.6,81.920,5.026,11,18.3,3.05,0.201
660000,1589,1.394,0.040,13.43,38112,35725,512,0,1894,0,828883.0,8954.7,0.001,0.439,0.560,0.000,200,7.83,2.43,0.00,0.00,0.01,0.24,0.02,0.51,7.80,2.29,0.00,0.00,0.001,0.011,101,0.613,0.228,0.769,0.000,0.003,3875,1841,2,0.719,0.110,0.003,36306,0.072,0.058,0.000,82.07,18157,0,8954.673,0.000,0.000,351202,1.00,16.35,0.001,0.000,0.000,6,8,9,64,12435,0.047,0.00,0.0067,0.113,643,0.049,0.000,0.084,0.000,3.35,1.91,7.81,0.00,0.000,1.00,1.00,1.00,0.049,0.00332,49.19,1.0509,19.39,4304.4,139736.6,32.579,0.1555,81.922,422.208,0.603,0.000,132321.6,81.920,5.049,6,7.9,1.54,0.214
670000,1622,1.414,0.041,13.40,38239,35718,542,0,1946,0,829072.6,9019.0,0.001,0.434,0.565,0.000,198,7.79,2.28,0.00,0.00,0.03,0.50,0.00,0.07,7.75,2.18,0.00,0.00,0.003,0.037,108,0.620,0.224,0.774,0.000,0.002,3933,1899,4,0.773,0.018,0.001,40935,0.069,0.068,0.000,82.08,18389,0,9018.982,0.000,0.000,358454,1.00,16.43,0.000,0.000,0.000,6,8,8,38,12634,0.048,0.00,0.0066,0.112,668,0.051,0.000,0.084,0.000,3.31,1.94,7.77,0.00,0.000,1.00,1.00,1.00,0.051,0.00321,49.11,1.0575,19.63,4253.1,139736.6,32.653,0.1554,81.914,423.168,0.596,0.000,132261.6,81.920,5.054,11,15.7,2.46,0.216
680000,1605,1.431,0.041,13.45,38292,35753,521,0,2035,0,828656.8,9096.5,0.001,0.438,0.561,0.000,197,7.79,1.88,0.00,0.00,0.02,0.31,0.00,0.10,7.77,1.82,0.00,0.00,0.001,0.017,100,0.634,0.227,0.769,0.000,0.004,3897,1811,3,0.806,0.001,0.002,37002,0.063,0.067,0.000,82.08,18438,0,9096.479,0.000,0.001,350334,1.00,16.41,0.000,0.000,0.000,6,8,9,30,12507,0.048,0.00,0.0066,0.104,663,0.049,0.000,0.085,0.000,3.30,1.92,7.75,0.00,0.000,1.00,1.00,1.00,0.049,0.00327,49.15,1.0684,18.02,4227.2,139736.6,32.610,0.1587,81.922,423.449,0.596,0.000,132283.5,81.920,5.026,11,17.4,2.58,0.207
