step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees
450000,0,678,8.39,0.00,0.00,0.00,8.38,0.00,1.00,0.000,0.065,361039.1,3578.6,1,58,3.25,1.00,1.00,0.4137,6.18,93463.0,0.0000,35.0864,5462,9.4416,6
450000,1,672,8.42,0.00,0.00,0.00,8.42,0.00,1.00,0.000,0.065,361057.0,3548.3,1,57,3.31,1.00,1.00,0.4095,2.88,38442.8,0.0104,35.0890,5461,17.4569,3
450000,2,676,8.24,0.00,0.00,0.00,8.24,0.00,1.00,0.000,0.063,360419.4,3576.3,1,56,3.23,1.00,1.00,0.4120,12.02,4287.9,0.0852,35.0261,5461,25.6197,8
460000,0,646,8.37,0.00,0.00,0.00,8.37,0.00,1.00,0.000,0.063,361160.2,3594.9,1,48,3.26,1.00,1.00,0.4151,7.45,93456.5,0.0000,35.0968,5462,9.4390,5
460000,1,672,8.38,0.00,0.00,0.00,8.38,0.00,1.00,0.000,0.064,360860.8,3675.8,1,69,3.28,1.00,1.00,0.4260,6.11,38413.4,0.0099,35.0706,5461,17.4522,12
460000,2,672,8.34,0.00,0.00,0.00,8.34,0.00,1.00,0.000,0.064,360290.0,3591.1,1,72,3.26,1.00,1.00,0.4133,3.94,4272.4,0.0879,35.0142,5461,25.6128,4
470000,0,681,8.33,0.00,0.00,0.00,8.33,0.00,1.00,0.000,0.065,361101.8,3604.6,1,61,3.24,1.00,1.00,0.4152,3.21,93454.8,0.0000,35.0905,5462,9.4408,1
470000,1,674,8.31,0.00,0.00,0.00,8.31,0.00,1.00,0.000,0.064,360923.5,3562.5,1,49,3.27,1.00,1.00,0.4094,5.36,38448.2,0.0094,35.0787,5461,17.4554,4
470000,2,655,8.31,0.00,0.00,0.00,8.31,0.00,1.00,0.000,0.062,360254.4,3561.3,1,68,3.27,1.00,1.00,0.4109,9.05,4267.6,0.0862,35.0180,5461,25.6175,9
480000,0,669,8.44,0.01,0.00,0.00,8.43,0.00,1.00,0.000,0.065,361090.9,3577.5,1,52,3.31,1.00,1.00,0.4121,3.27,93414.2,0.0000,35.0903,5462,9.4400,5
480000,1,668,8.32,0.00,0.00,0.00,8.32,0.00,1.00,0.000,0.064,360799.4,3519.1,1,52,3.26,1.00,1.00,0.4059,2.93,38413.6,0.0097,35.0706,5461,17.4540,13
480000,2,676,8.35,0.00,0.00,0.00,8.35,0.00,1.00,0.000,0.065,360229.4,3541.1,1,59,3.24,1.00,1.00,0.4079,2.93,4269.2,0.0904,35.0284,5461,25.6155,2
490000,0,666,8.34,0.00,0.00,0.00,8.34,0.00,1.00,0.000,0.064,361204.4,3606.1,1,49,3.21,1.00,1.00,0.4166,4.58,93440.4,0.0000,35.1119,5462,9.4417,11
490000,1,672,8.32,0.00,0.00,0.00,8.32,0.00,1.00,0.000,0.064,361002.7,3574.1,1,54,3.24,1.00,1.00,0.4126,9.74,38395.1,0.0103,35.0738,5461,17.4572,9
490000,2,660,8.36,0.00,0.00,0.00,8.36,0.00,1.00,0.000,0.063,360269.2,3554.7,1,66,3.28,1.00,1.00,0.4099,5.30,4259.3,0.0840,35.0169,5461,25.6201,4
500000,0,673,8.39,0.00,0.00,0.00,8.39,0.00,1.00,0.000,0.065,361092.3,3589.7,1,72,3.26,1.00,1.00,0.4153,8.85,93448.8,0.0000,35.0892,5462,9.4394,10
500000,1,666,8.36,0.00,0.00,0.00,8.36,0.00,1.00,0.000,0.064,360888.2,3564.4,1,55,3.24,1.00,1.00,0.4112,7.00,38398.4,0.0106,35.0667,5461,17.4530,6
500000,2,660,8.29,0.00,0.00,0.00,8.29,0.00,1.00,0.000,0.063,360259.8,3589.3,1,60,3.26,1.00,1.00,0.4141,7.29,4268.8,0.0875,35.0204,5461,25.6139,7
510000,0,666,8.35,0.00,0.00,0.00,8.35,0.00,1.00,0.000,0.063,360968.2,3644.9,1,51,3.21,1.00,1.00,0.4198,5.14,93447.8,0.0000,35.0786,5462,9.4370,4
510000,1,671,8.34,0.00,0.01,0.00,8.33,0.00,1.00,0.000,0.065,360606.9,3601.0,1,62,3.24,1.00,1.00,0.4153,3.84,38401.9,0.0104,35.0630,5461,17.4485,2
510000,2,678,8.37,0.00,0.00,0.00,8.37,0.00,1.00,0.000,0.065,360168.5,3565.6,1,53,3.29,1.00,1.00,0.4119,5.63,4278.3,0.0899,35.0098,5461,25.6074,9
520000,0,688,8.42,0.00,0.00,0.00,8.42,0.00,1.00,0.000,0.067,361107.4,3613.9,1,63,3.27,1.00,1.00,0.4183,4.41,93443.8,0.0000,35.0937,5462,9.4386,6
520000,1,672,8.39,0.00,0.00,0.00,8.39,0.00,1.00,0.000,0.065,360925.8,3587.9,2,66,3.25,1.00,1.00,0.4134,3.25,38389.7,0.0103,35.0688,5461,17.4514,7
520000,2,670,8.42,0.00,0.00,0.00,8.42,0.00,1.00,0.000,0.064,360244.4,3627.1,2,63,3.29,1.00,1.00,0.4206,6.27,4277.7,0.0981,35.0118,5461,25.6116,11
530000,0,676,8.35,0.00,0.00,0.00,8.35,0.00,1.00,0.000,0.064,361052.7,3580.4,1,59,3.27,1.00,1.00,0.4134,7.00,93460.1,0.0000,35.0915,5462,9.4443,7
530000,1,660,8.29,0.00,0.00,0.00,8.29,0.00,1.00,0.000,0.063,361047.6,3647.5,1,63,3.28,1.00,1.00,0.4225,8.33,38438.0,0.0103,35.0862,5461,17.4619,11
530000,2,682,8.38,0.00,0.01,0.00,8.37,0.00,1.00,0.000,0.065,360460.1,3545.8,1,54,3.24,1.00,1.00,0.4094,5.14,4333.8,0.0894,35.0437,5461,25.6270,6
540000,0,673,8.29,0.01,0.00,0.00,8.29,0.00,1.00,0.000,0.064,361063.3,3649.5,1,52,3.24,1.00,1.00,0.4221,3.05,93416.2,0.0000,35.0896,5462,9.4393,8
540000,1,675,8.29,0.00,0.00,0.00,8.29,0.00,1.00,0.000,0.064,360935.1,3532.1,1,56,3.27,1.00,1.00,0.4057,3.21,38460.3,0.0093,35.0728,5461,17.4528,1
540000,2,678,8.24,0.00,0.00,0.00,8.24,0.00,1.00,0.000,0.064,360454.3,3632.6,1,60,3.21,1.00,1.00,0.4195,3.94,4249.0,0.0891,35.0266,5461,25.6137,5
550000,0,666,8.22,0.00,0.00,0.00,8.22,0.00,1.00,0.000,0.063,360986.5,3626.5,1,61,3.21,1.00,1.00,0.4186,1.09,93458.6,0.0000,35.0817,5462,9.4404,3
550000,1,662,8.37,0.00,0.00,0.00,8.37,0.00,1.00,0.000,0.063,360944.4,3618.6,1,65,3.26,1.00,1.00,0.4183,4.49,38420.8,0.0100,35.0919,5461,17.4548,3
550000,2,669,8.34,0.00,0.00,0.00,8.34,0.00,1.00,0.000,0.064,360218.1,3656.3,1,71,3.27,1.00,1.00,0.4225,7.78,4247.5,0.0959,35.0190,5461,25.6167,9
560000,0,679,8.28,0.00,0.00,0.00,8.28,0.00,1.00,0.000,0.064,360890.4,3589.0,1,62,3.24,1.00,1.00,0.4137,6.81,93408.0,0.0000,35.0908,5462,9.4412,8
560000,1,671,8.36,0.00,0.00,0.00,8.36,0.00,1.00,0.000,0.065,361014.6,3571.9,1,59,3.23,1.00,1.00,0.4113,3.11,38447.2,0.0103,35.0852,5461,17.4562,1
560000,2,673,8.24,0.00,0.00,0.00,8.24,0.00,1.00,0.000,0.063,360241.9,3537.2,1,60,3.23,1.00,1.00,0.4075,7.52,4276.2,0.0933,35.0178,5461,25.6187,5
570000,0,673,8.30,0.00,0.00,0.00,8.30,0.00,1.00,0.000,0.063,361166.5,3613.9,1,65,3.23,1.00,1.00,0.4175,8.96,93437.3,0.0000,35.1100,5462,9.4433,8
570000,1,665,8.31,0.00,0.00,0.00,8.31,0.00,1.00,0.000,0.064,361042.1,3608.0,1,54,3.27,1.00,1.00,0.4167,4.19,38439.6,0.0099,35.0968,5461,17.4602,9
570000,2,650,8.28,0.00,0.00,0.00,8.28,0.00,1.00,0.000,0.062,360346.6,3574.4,1,61,3.23,1.00,1.00,0.4125,4.35,4283.1,0.0900,35.0134,5461,25.6246,6
580000,0,661,8.39,0.01,0.00,0.00,8.39,0.00,1.00,0.000,0.063,361023.8,3622.6,1,57,3.20,1.00,1.00,0.4179,7.50,93444.6,0.0000,35.0876,5462,9.4366,4
580000,1,674,8.25,0.00,0.00,0.00,8.24,0.00,1.00,0.000,0.064,360971.2,3617.0,1,68,3.26,1.00,1.00,0.4171,4.05,38450.5,0.0096,35.0700,5461,17.4477,5
580000,2,669,8.25,0.00,0.00,0.00,8.25,0.00,1.00,0.000,0.063,360108.4,3620.7,1,75,3.23,1.00,1.00,0.4180,5.15,4259.2,0.0981,34.9913,5461,25.6063,10
590000,0,675,8.38,0.00,0.00,0.00,8.38,0.00,1.00,0.000,0.065,361045.2,3642.0,1,72,3.27,1.00,1.00,0.4211,8.34,93464.5,0.0000,35.0902,5462,9.4381,3
590000,1,670,8.45,0.00,0.00,0.00,8.45,0.00,1.00,0.000,0.065,361003.5,3599.6,1,63,3.28,1.00,1.00,0.4148,3.15,38454.5,0.0102,35.0691,5461,17.4506,4
590000,2,665,8.31,0.00,0.00,0.00,8.31,0.00,1.00,0.000,0.063,360176.7,3552.6,1,63,3.26,1.00,1.00,0.4087,7.79,4251.5,0.0943,35.0024,5461,25.6105,7
600000,0,670,8.25,0.00,0.00,0.00,8.25,0.00,1.00,0.000,0.063,361122.6,3616.2,1,54,3.26,1.00,1.00,0.4170,3.53,93478.9,0.0000,35.1002,5462,9.4410,5
600000,1,664,8.35,0.03,0.00,0.00,8.32,0.00,1.01,0.000,0.063,361099.8,3502.7,1,48,3.24,1.00,1.01,0.4039,5.16,38415.7,0.0100,35.0857,5461,17.4559,6
600000,2,665,8.28,0.00,0.00,0.00,8.28,0.00,1.00,0.000,0.063,360363.7,3510.7,1,51,3.24,1.00,1.00,0.4035,7.36,4269.3,0.0922,35.0067,5461,25.6182,8
610000,0,673,8.41,0.00,0.00,0.00,8.41,0.00,1.00,0.000,0.065,361071.3,3592.1,1,55,3.25,1.00,1.00,0.4129,3.75,93449.3,0.0000,35.0839,5462,9.4391,6
610000,1,680,8.37,0.00,0.00,0.00,8.37,0.00,1.00,0.000,0.065,360884.8,3639.4,1,48,3.24,1.00,1.00,0.4203,7.95,38419.2,0.0102,35.0777,5461,17.4523,7
610000,2,660,8.32,0.00,0.00,0.00,8.32,0.00,1.00,0.000,0.063,360131.5,3635.2,1,59,3.26,1.00,1.00,0.4198,4.31,4275.8,0.0874,35.0156,5461,25.6130,4
620000,0,668,8.38,0.00,0.00,0.00,8.38,0.00,1.00,0.000,0.064,361183.0,3613.2,2,62,3.24,1.00,1.00,0.4177,7.85,93424.9,0.0000,35.1036,5462,9.4414,9
620000,1,665,8.33,0.00,0.00,0.00,8.32,0.00,1.00,0.000,0.063,361061.2,3637.0,2,56,3.27,1.00,1.00,0.4205,8.36,38428.4,0.0108,35.0840,5461,17.4566,12
620000,2,672,8.36,0.01,0.00,0.00,8.35,0.00,1.00,0.000,0.064,360273.4,3687.8,2,66,3.27,1.00,1.00,0.4266,3.59,4270.9,0.0854,35.0197,5461,25.6193,4
630000,0,675,8.35,0.00,0.00,0.00,8.34,0.00,1.00,0.000,0.064,360948.9,3588.8,1,55,3.26,1.00,1.00,0.4119,3.88,93445.3,0.0000,35.0861,5462,9.4402,9
630000,1,660,8.32,0.00,0.00,0.00,8.32,0.00,1.00,0.000,0.064,360890.3,3648.6,1,62,3.26,1.00,1.00,0.4210,6.56,38424.0,0.0104,35.0747,5461,17.4543,8
630000,2,668,8.31,0.00,0.00,0.00,8.31,0.00,1.00,0.000,0.063,360190.8,3657.9,1,59,3.25,1.00,1.00,0.4235,6.76,4289.4,0.0928,35.0234,5461,25.6159,4
640000,0,666,8.36,0.00,0.00,0.00,8.35,0.00,1.00,0.000,0.064,361022.0,3529.9,1,62,3.27,1.00,1.00,0.4078,8.49,93453.4,0.0000,35.0913,5462,9.4383,8
640000,1,664,8.32,0.00,0.00,0.00,8.32,0.00,1.00,0.000,0.063,360865.7,3638.3,1,51,3.26,1.00,1.00,0.4192,3.16,38436.8,0.0090,35.0678,5461,17.4509,6
640000,2,660,8.38,0.00,0.00,0.00,8.38,0.00,1.00,0.000,0.063,360183.8,3596.8,1,62,3.27,1.00,1.00,0.4170,10.44,4287.0,0.0914,35.0061,5461,25.6109,9
650000,0,696,8.29,0.00,0.00,0.00,8.29,0.00,1.00,0.000,0.066,361180.2,3595.0,1,56,3.21,1.00,1.00,0.4138,2.50,93470.2,0.0000,35.1008,5462,9.4409,6
650000,1,659,8.38,0.01,0.00,0.01,8.36,0.00,1.00,0.000,0.063,361104.7,3591.6,1,50,3.27,1.00,1.00,0.4146,5.86,38441.8,0.0098,35.0775,5461,17.4557,7
650000,2,667,8.30,0.00,0.00,0.00,8.30,0.00,1.00,0.000,0.063,360278.9,3553.2,1,58,3.22,1.00,1.00,0.4090,3.22,4262.2,0.0919,35.0159,5461,25.6180,6
660000,0,674,8.35,0.00,0.00,0.00,8.35,0.00,1.00,0.000,0.064,360915.9,3550.2,1,61,3.23,1.00,1.00,0.4091,4.80,93459.5,0.0000,35.0823,5462,9.4388,5
660000,1,666,8.39,0.00,0.00,0.00,8.39,0.00,1.00,0.000,0.065,360725.8,3479.3,1,54,3.28,1.00,1.00,0.4007,5.00,38441.8,0.0109,35.0647,5461,17.4519,3
660000,2,674,8.33,0.00,0.00,0.00,8.33,0.00,1.00,0.000,0.064,360472.4,3603.3,1,52,3.25,1.00,1.00,0.4171,4.70,4247.4,0.0851,35.0249,5461,25.6123,5
670000,0,659,8.38,0.00,0.00,0.00,8.38,0.00,1.00,0.000,0.063,361050.7,3592.7,1,67,3.24,1.00,1.00,0.4135,3.86,93469.7,0.0000,35.0901,5462,9.4394,2
670000,1,667,8.31,0.00,0.00,0.00,8.31,0.00,1.00,0.000,0.063,360791.6,3637.7,1,72,3.25,1.00,1.00,0.4224,6.07,38424.2,0.0104,35.0720,5461,17.4528,5
670000,2,661,8.37,0.00,0.00,0.00,8.37,0.00,1.00,0.000,0.064,360252.8,3601.2,1,60,3.27,1.00,1.00,0.4170,1.90,4264.3,0.0918,35.0190,5461,25.6138,9
680000,0,662,8.23,0.00,0.00,0.00,8.22,0.00,1.00,0.000,0.063,361114.5,3596.4,1,67,3.22,1.00,1.00,0.4142,3.98,93459.2,0.0000,35.0948,5462,9.4427,7
680000,1,679,8.24,0.00,0.00,0.00,8.23,0.00,1.00,0.000,0.063,360958.6,3621.9,1,47,3.27,1.00,1.00,0.4180,3.92,38386.2,0.0097,35.0890,5461,17.4591,10
680000,2,675,8.27,0.00,0.00,0.00,8.27,0.00,1.00,0.000,0.064,360444.8,3633.7,1,63,3.23,1.00,1.00,0.4216,4.90,4268.6,0.0962,35.0385,5461,25.6229,7
690000,0,675,8.45,0.01,0.00,0.00,8.44,0.00,1.00,0.000,0.065,361235.9,3663.0,1,59,3.23,1.00,1.00,0.4230,4.41,93439.4,0.0000,35.0977,5462,9.4397,7
690000,1,658,8.40,0.00,0.00,0.00,8.40,0.00,1.00,0.000,0.064,360949.9,3607.6,1,54,3.24,1.00,1.00,0.4170,4.31,38425.1,0.0096,35.0641,5461,17.4534,2
690000,2,664,8.28,0.00,0.00,0.00,8.28,0.00,1.00,0.000,0.063,360328.4,3581.8,1,62,3.27,1.00,1.00,0.4135,4.78,4274.0,0.0943,35.0191,5461,25.6146,5
700000,0,676,8.29,0.00,0.00,0.00,8.28,0.00,1.00,0.000,0.064,360822.7,3597.1,1,62,3.26,1.00,1.00,0.4143,4.55,93429.9,0.0000,35.0908,5462,9.4373,8
700000,1,664,8.31,0.00,0.00,0.00,8.31,0.00,1.00,0.000,0.063,360813.2,3598.2,1,49,3.27,1.00,1.00,0.4146,3.59,38431.6,0.0098,35.0722,5461,17.4490,6
700000,2,660,8.31,0.00,0.00,0.00,8.31,0.00,1.00,0.000,0.062,359970.6,3608.3,1,71,3.21,1.00,1.00,0.4174,2.15,4301.6,0.0984,34.9898,5461,25.6082,5
710000,0,660,8.34,0.00,0.00,0.00,8.34,0.00,1.00,0.000,0.063,360985.4,3658.5,1,43,3.29,1.00,1.00,0.4238,7.73,93451.2,0.0000,35.0846,5462,9.4396,9
710000,1,673,8.36,0.00,0.00,0.00,8.36,0.00,1.00,0.000,0.064,360830.4,3611.4,1,62,3.27,1.00,1.00,0.4166,5.30,38477.8,0.0105,35.0693,5461,17.4533,4
710000,2,674,8.34,0.00,0.00,0.00,8.34,0.00,1.00,0.000,0.064,360419.8,3616.6,1,59,3.20,1.00,1.00,0.4185,6.65,4275.1,0.0940,35.0261,5461,25.6145,10
720000,0,670,8.49,0.00,0.00,0.00,8.49,0.00,1.00,0.000,0.065,361126.6,3607.3,2,54,3.24,1.00,1.00,0.4158,3.71,93434.3,0.0000,35.0937,5462,9.4401,4
720000,1,655,8.32,0.00,0.00,0.00,8.32,0.00,1.00,0.000,0.063,361010.8,3618.7,2,56,3.24,1.00,1.00,0.4162,6.50,38444.1,0.0104,35.0794,5461,17.4543,9
720000,2,679,8.31,0.00,0.00,0.00,8.31,0.00,1.00,0.000,0.064,360168.4,3562.3,1,50,3.24,1.00,1.00,0.4094,6.30,4237.3,0.0936,35.0190,5461,25.6159,11
730000,0,670,8.24,0.00,0.00,0.00,8.24,0.00,1.00,0.000,0.063,361321.4,3600.8,2,60,3.22,1.00,1.00,0.4151,4.69,93425.5,0.0000,35.1178,5462,9.4417,5
730000,1,678,8.37,0.00,0.00,0.00,8.36,0.00,1.00,0.000,0.065,360995.8,3612.7,2,57,3.29,1.00,1.00,0.4177,9.27,38412.3,0.0102,35.0817,5461,17.4571,8
730000,2,649,8.29,0.00,0.00,0.01,8.28,0.00,1.00,0.000,0.062,360269.3,3577.0,1,53,3.23,1.00,1.00,0.4124,3.84,4260.2,0.0928,35.0056,5461,25.6200,3
740000,0,665,8.41,0.00,0.00,0.00,8.41,0.00,1.00,0.000,0.064,361295.8,3647.6,1,50,3.25,1.00,1.00,0.4216,5.17,93429.2,0.0000,35.1046,5462,9.4386,8
740000,1,663,8.36,0.00,0.00,0.00,8.36,0.00,1.00,0.000,0.064,360840.2,3560.6,1,54,3.30,1.00,1.00,0.4108,5.84,38418.7,0.0107,35.0642,5461,17.4513,9
740000,2,678,8.33,0.00,0.00,0.00,8.33,0.00,1.00,0.000,0.064,360039.1,3637.4,1,59,3.20,1.00,1.00,0.4205,4.87,4258.8,0.0939,35.0017,5461,25.6116,4
750000,0,686,8.36,0.00,0.00,0.01,8.35,0.00,1.00,0.000,0.066,361113.0,3672.6,1,49,3.23,1.00,1.00,0.4247,5.47,93423.6,0.0000,35.0989,5462,9.4394,8
750000,1,675,8.28,0.00,0.00,0.00,8.28,0.00,1.00,0.000,0.064,360873.2,3574.0,1,59,3.24,1.00,1.00,0.4129,6.99,38425.6,0.0094,35.0725,5461,17.4529,6
750000,2,677,8.35,0.00,0.00,0.00,8.35,0.00,1.00,0.000,0.065,360210.0,3616.8,1,58,3.25,1.00,1.00,0.4179,5.33,4260.3,0.1051,35.0093,5461,25.6138,11
760000,0,674,8.33,0.00,0.00,0.00,8.33,0.00,1.00,0.000,0.064,361127.1,3599.4,1,63,3.27,1.00,1.00,0.4157,10.68,93422.8,0.0000,35.0950,5462,9.4410,9
760000,1,656,8.39,0.00,0.00,0.00,8.39,0.00,1.00,0.000,0.063,360986.0,3592.6,1,55,3.23,1.00,1.00,0.4149,7.47,38465.6,0.0096,35.0792,5461,17.4559,8
760000,2,669,8.33,0.00,0.00,0.00,8.33,0.00,1.00,0.000,0.064,360356.2,3598.3,1,61,3.29,1.00,1.00,0.4145,5.48,4318.0,0.0908,35.0115,5461,25.6182,5
770000,0,667,8.34,0.01,0.00,0.01,8.32,0.00,1.00,0.000,0.063,361188.7,3660.7,1,51,3.25,1.00,1.00,0.4205,6.64,93438.1,0.0000,35.1000,5462,9.4427,7
770000,1,678,8.46,0.00,0.00,0.00,8.46,0.00,1.00,0.000,0.066,361108.9,3680.9,1,50,3.23,1.00,1.00,0.4261,5.10,38423.5,0.0097,35.1078,5461,17.4590,11
770000,2,664,8.32,0.00,0.00,0.00,8.32,0.00,1.00,0.000,0.063,360321.4,3545.8,1,65,3.24,1.00,1.00,0.4086,8.51,4294.1,0.0887,35.0131,5461,25.6228,6
780000,0,657,8.25,0.01,0.00,0.00,8.24,0.00,1.01,0.000,0.062,360982.8,3661.5,1,45,3.24,1.01,1.01,0.4236,6.95,93480.8,0.0000,35.0946,5462,9.4443,9
780000,1,664,8.30,0.00,0.00,0.00,8.30,0.00,1.00,0.000,0.063,361030.2,3646.1,1,54,3.25,1.00,1.00,0.4208,4.51,38384.1,0.0102,35.0896,5461,17.4620,4
780000,2,673,8.40,0.02,0.00,0.00,8.38,0.00,1.00,0.000,0.065,360551.4,3585.8,1,60,3.23,1.00,1.00,0.4141,5.15,4271.2,0.0921,35.0542,5461,25.6272,4
790000,0,678,8.35,0.00,0.00,0.00,8.35,0.00,1.00,0.000,0.065,361319.7,3526.7,1,60,3.23,1.00,1.00,0.4062,2.60,93483.7,0.0000,35.0961,5462,9.4437,6
790000,1,667,8.50,0.00,0.00,0.00,8.50,0.00,1.00,0.000,0.064,361254.8,3663.6,2,48,3.29,1.00,1.00,0.4248,4.31,38435.7,0.0108,35.1045,5461,17.4608,3
790000,2,665,8.22,0.00,0.00,0.00,8.22,0.00,1.00,0.000,0.063,360344.3,3586.6,1,68,3.25,1.00,1.00,0.4155,4.58,4242.9,0.0908,35.0261,5461,25.6255,4
800000,0,677,8.41,0.00,0.00,0.00,8.41,0.00,1.00,0.000,0.065,360986.2,3676.1,1,61,3.29,1.00,1.00,0.4253,4.17,93435.6,0.0000,35.0913,5462,9.4376,7
800000,1,665,8.36,0.00,0.00,0.00,8.36,0.00,1.00,0.000,0.064,361008.7,3608.6,2,48,3.26,1.00,1.00,0.4164,1.86,38439.8,0.0104,35.0760,5461,17.4496,1
800000,2,659,8.25,0.00,0.00,0.00,8.25,0.00,1.00,0.000,0.062,360004.3,3571.1,2,60,3.21,1.00,1.00,0.4117,5.08,4259.0,0.0960,34.9957,5461,25.6090,12
810000,0,671,8.34,0.00,0.00,0.00,8.34,0.00,1.00,0.000,0.064,361198.8,3642.2,1,62,3.21,1.00,1.00,0.4213,4.34,93435.1,0.0000,35.1007,5462,9.4401,10
810000,1,686,8.38,0.00,0.00,0.00,8.38,0.00,1.00,0.000,0.066,361060.8,3665.8,1,46,3.21,1.00,1.00,0.4238,3.06,38457.6,0.0094,35.0770,5461,17.4541,4
810000,2,660,8.35,0.00,0.00,0.00,8.35,0.00,1.00,0.000,0.063,360381.6,3666.6,1,67,3.25,1.00,1.00,0.4245,5.09,4296.8,0.0955,35.0083,5461,25.6156,6
820000,0,685,8.33,0.00,0.01,0.00,8.31,0.00,1.00,0.000,0.065,361145.3,3585.4,2,64,3.23,1.00,1.00,0.4143,2.36,93418.6,0.0000,35.1012,5462,9.4407,7
820000,1,652,8.32,0.00,0.00,0.00,8.32,0.00,1.00,0.000,0.062,360904.9,3642.9,2,54,3.29,1.00,1.00,0.4221,4.35,38394.6,0.0093,35.0889,5461,17.4553,7
820000,2,675,8.20,0.00,0.00,0.00,8.20,0.00,1.00,0.000,0.063,360134.1,3651.5,1,70,3.24,1.00,1.00,0.4224,5.88,4298.3,0.0996,35.0152,5461,25.6174,10
830000,0,663,8.37,0.00,0.00,0.00,8.37,0.00,1.00,0.000,0.064,361147.4,3615.5,3,47,3.26,1.00,1.00,0.4177,5.47,93469.4,0.0000,35.0905,5462,9.4391,5
830000,1,677,8.30,0.00,0.00,0.00,8.29,0.00,1.00,0.000,0.064,360821.8,3641.1,3,73,3.27,1.00,1.00,0.4214,2.63,38442.4,0.0099,35.0743,5461,17.4524,4
830000,2,654,8.40,0.00,0.00,0.00,8.39,0.00,1.00,0.000,0.063,360198.8,3730.2,2,69,3.22,1.00,1.00,0.4314,6.92,4273.6,0.0912,35.0088,5461,25.6132,5
840000,0,680,8.38,0.00,0.00,0.00,8.38,0.00,1.00,0.000,0.065,361123.9,3682.4,2,61,3.27,1.00,1.00,0.4277,5.91,93428.6,0.0000,35.0953,5462,9.4364,5
840000,1,659,8.23,0.00,0.00,0.00,8.23,0.00,1.00,0.000,0.062,360823.4,3606.4,2,45,3.26,1.00,1.00,0.4165,6.04,38402.1,0.0103,35.0565,5461,17.4473,6
840000,2,659,8.37,0.00,0.00,0.00,8.37,0.00,1.00,0.000,0.063,360263.8,3646.4,1,64,3.27,1.00,1.00,0.4217,7.16,4239.1,0.0943,35.0103,5461,25.6056,11
850000,0,672,8.26,0.00,0.00,0.00,8.25,0.00,1.00,0.000,0.063,361174.8,3667.8,2,54,3.28,1.00,1.00,0.4246,5.20,93447.6,0.0000,35.1093,5462,9.4416,6
850000,1,658,8.38,0.00,0.00,0.00,8.38,0.00,1.00,0.000,0.063,360703.3,3590.3,1,48,3.28,1.00,1.00,0.4152,4.03,38438.7,0.0097,35.0612,5461,17.4569,2
850000,2,674,8.35,0.00,0.00,0.00,8.35,0.00,1.00,0.000,0.064,360418.2,3694.4,1,64,3.23,1.00,1.00,0.4282,4.80,4290.1,0.0956,35.0284,5461,25.6197,3
860000,0,675,8.33,0.00,0.00,0.00,8.33,0.00,1.00,0.000,0.064,360789.8,3721.2,2,63,3.21,1.00,1.00,0.4305,2.39,93468.2,0.0000,35.0530,5462,9.4359,5
860000,1,665,8.34,0.00,0.00,0.00,8.34,0.00,1.00,0.000,0.064,360968.7,3654.7,2,44,3.23,1.00,1.00,0.4236,4.92,38394.8,0.0095,35.0786,5461,17.4465,10
860000,2,668,8.35,0.00,0.00,0.00,8.35,0.00,1.00,0.000,0.064,360229.4,3677.1,2,58,3.25,1.00,1.00,0.4258,3.95,4259.6,0.0909,35.0225,5461,25.6045,5
870000,0,655,8.33,0.00,0.00,0.00,8.33,0.00,1.00,0.000,0.063,361056.0,3727.3,2,55,3.25,1.00,1.00,0.4330,5.99,93443.1,0.0000,35.0941,5462,9.4415,10
870000,1,661,8.45,0.00,0.00,0.00,8.45,0.00,1.00,0.000,0.064,361007.4,3660.2,2,62,3.23,1.00,1.00,0.4221,6.27,38446.6,0.0105,35.0804,5461,17.4568,5
870000,2,680,8.31,0.00,0.00,0.00,8.31,0.00,1.00,0.000,0.064,360426.6,3654.8,2,61,3.24,1.00,1.00,0.4227,2.90,4291.0,0.0871,35.0286,5461,25.6196,3
880000,0,670,8.40,0.00,0.00,0.00,8.40,0.00,1.00,0.000,0.065,361132.0,3640.0,2,66,3.20,1.00,1.00,0.4212,8.07,93420.8,0.0000,35.1070,5462,9.4435,6
880000,1,672,8.22,0.00,0.00,0.00,8.22,0.00,1.00,0.000,0.063,361046.0,3617.0,2,63,3.19,1.00,1.00,0.4185,3.60,38459.6,0.0103,35.0848,5461,17.4605,6
880000,2,674,8.37,0.01,0.00,0.00,8.36,0.00,1.00,0.000,0.064,360413.9,3627.3,2,60,3.26,1.00,1.00,0.4201,6.14,4315.1,0.0893,35.0359,5461,25.6251,4
890000,0,682,8.35,0.00,0.00,0.00,8.35,0.00,1.00,0.000,0.065,361436.8,3697.5,1,60,3.27,1.00,1.00,0.4293,9.20,93440.9,0.0000,35.1191,5462,9.4422,9
890000,1,679,8.25,0.00,0.00,0.00,8.25,0.00,1.00,0.000,0.064,360865.2,3602.0,1,71,3.29,1.00,1.00,0.4159,2.87,38444.1,0.0094,35.0716,5461,17.4580,3
