step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten
110000,1541,1.464,0.287,5.16,59771,58380,38,0,1333,2,829557.7,14650.9,0.002,0.570,0.004,0.425,176,8.71,3.54,0.14,1.87,0.01,0.18,0.06,0.94,8.51,2.79,0.00,0.00,0.001,0.016,77,0.221,0.188,0.805,0.000,0.006,19335,16591,1,1.000,0.000,0.005,92468,0.220,1.180,0.028,82.18,14527,0,7325.450,0.000,0.001,2395192,1.04,14.83,0.001,0.000,0.000,6,8,10,64,13428,0.051,1.11,0.0063,0.071,620,0.262,0.000,0.227,0.003,3.48,1.93,7.96,0.00,0.000,1.03,1.05,1.05,0.262,0.00369,37.77,1.7579,23.86,3965.4,140241.7,42.786,0.2911,81.976,307.644,0.702,0.000,129046.3,81.920,34.946,655,3596.8,8.02,11.585
120000,1560,1.476,0.274,5.11,61994,60607,35,0,1333,11,830268.6,15156.9,0.003,0.566,0.006,0.425,173,8.94,5.06,0.19,2.02,0.00,0.00,0.07,1.22,8.68,4.45,0.00,0.00,0.000,0.000,97,0.393,0.192,0.800,0.000,0.008,21848,18425,1,1.000,0.000,0.007,104422,0.204,1.148,0.025,82.25,14684,0,1377.904,0.000,0.001,2576757,1.06,14.83,0.004,0.000,0.000,6,8,10,64,13939,0.053,1.31,0.0061,0.057,637,0.281,0.000,0.237,0.004,3.45,2.03,7.91,0.00,0.000,1.04,1.06,1.07,0.281,0.00352,36.56,1.8470,27.68,3986.3,140243.4,43.723,0.3273,81.934,329.470,0.749,0.000,129184.1,81.920,37.514,647,3437.3,8.03,14.276
130000,1504,1.468,0.198,5.23,58937,57732,35,0,1226,11,831851.3,14422.8,0.003,0.534,0.006,0.457,179,8.81,4.69,0.12,1.33,0.00,0.00,0.10,1.57,8.58,3.85,0.00,0.00,0.000,0.000,85,0.473,0.186,0.807,0.000,0.007,18898,16772,1,1.000,0.000,0.008,87208,0.210,0.925,0.017,82.27,13453,0,1311.160,0.000,0.001,2253258,1.04,14.94,0.002,0.000,0.000,6,8,10,64,13245,0.051,1.04,0.0064,0.080,628,0.259,0.000,0.208,0.004,3.48,1.98,7.92,0.00,0.000,1.02,1.04,1.04,0.259,0.00356,38.36,1.7384,34.92,3457.8,140243.9,42.181,0.2926,82.109,301.326,0.681,0.000,131077.0,81.920,32.161,419,2199.8,8.02,11.924
140000,1551,1.463,0.179,5.10,57841,56719,49,0,1026,3,830195.1,14079.7,0.001,0.528,0.005,0.466,183,8.73,4.40,0.12,1.59,0.00,0.00,0.08,1.60,8.54,3.61,0.00,0.00,0.000,0.000,85,0.505,0.201,0.787,0.000,0.012,18325,15973,1,1.000,0.000,0.005,93572,0.224,0.884,0.015,82.21,13094,0,4693.232,0.000,0.000,2215874,1.04,15.26,0.003,0.000,0.000,6,8,13,64,13543,0.052,0.95,0.0063,0.075,641,0.255,0.000,0.199,0.004,3.45,2.01,7.96,0.00,0.000,1.02,1.04,1.05,0.255,0.00338,39.64,1.6795,23.67,3252.4,140244.6,41.038,0.2700,81.964,285.455,0.676,0.000,131521.0,81.920,27.692,353,1963.5,8.00,10.886
150000,1548,1.446,0.161,5.10,53470,52489,59,0,925,0,829055.9,12280.6,0.001,0.506,0.006,0.488,193,8.51,3.61,0.10,1.17,0.00,0.00,0.09,1.78,8.32,2.67,0.00,0.00,0.000,0.000,67,0.589,0.202,0.792,0.000,0.006,13505,11959,1,1.000,0.000,0.005,82436,0.227,0.826,0.013,82.11,11637,0,12280.636,0.000,0.000,1725617,1.03,15.51,0.001,0.000,0.000,6,8,12,64,13174,0.050,0.48,0.0064,0.076,630,0.206,0.000,0.183,0.002,3.45,1.95,7.93,0.00,0.000,1.01,1.03,1.04,0.206,0.00336,42.43,1.4411,20.48,3468.8,140244.9,38.816,0.2113,81.932,274.168,0.662,0.000,131640.6,81.920,20.029,287,1658.7,8.00,7.084
160000,1628,1.389,0.124,5.17,51703,50681,68,0,874,0,829036.5,11531.5,0.000,0.475,0.004,0.520,201,7.94,2.99,0.07,1.01,0.00,0.00,0.03,0.42,7.84,2.49,0.00,0.00,0.000,0.000,57,0.621,0.204,0.789,0.001,0.006,11014,9628,1,1.000,0.000,0.006,59603,0.263,0.684,0.009,82.09,10790,0,11531.458,0.000,0.001,1456344,1.02,16.15,0.001,0.000,0.000,6,8,8,64,12931,0.049,0.25,0.0065,0.075,660,0.184,0.000,0.167,0.001,3.40,1.86,7.97,0.00,0.000,1.02,1.03,1.03,0.184,0.00305,44.53,1.3383,14.47,3625.1,140245.1,36.975,0.1842,81.962,278.134,0.669,0.000,132062.9,81.920,14.722,206,1150.1,8.01,4.755
170000,1631,1.413,0.099,5.16,51574,50598,77,0,896,0,829452.2,11516.5,0.000,0.466,0.004,0.530,201,7.83,2.26,0.07,0.81,0.01,0.28,0.02,0.92,7.73,1.90,0.00,0.00,0.001,0.029,56,0.586,0.199,0.796,0.000,0.004,10949,9705,1,1.000,0.000,0.001,64068,0.258,0.574,0.006,82.12,11060,0,11516.543,0.000,0.001,1447351,1.03,16.13,0.000,0.000,0.000,6,8,9,46,12777,0.049,0.27,0.0066,0.069,664,0.184,0.000,0.161,0.002,3.40,1.85,7.94,0.00,0.000,1.02,1.02,1.04,0.184,0.00296,45.02,1.3417,12.75,3552.5,140245.5,36.440,0.1889,81.965,280.634,0.659,0.000,132510.1,81.920,14.366,130,779.8,8.00,4.416
180000,1576,1.412,0.209,5.23,52952,52005,51,0,951,0,827055.1,11660.7,0.000,0.486,0.004,0.510,198,7.99,2.85,0.06,0.85,0.00,0.13,0.05,0.83,7.88,2.61,0.00,0.00,0.000,0.016,76,0.604,0.209,0.785,0.000,0.006,12048,11042,1,1.000,0.000,0.005,66582,0.262,0.983,0.018,82.12,11604,0,11660.689,0.000,0.000,1643893,1.02,16.15,0.000,0.000,0.000,6,8,9,41,12596,0.048,0.40,0.0067,0.078,641,0.200,0.000,0.171,0.002,3.41,1.86,7.91,0.00,0.000,1.02,1.02,1.03,0.200,0.00310,43.80,1.3691,22.29,3505.4,140246.1,37.508,0.2001,81.753,275.792,0.690,0.000,130840.7,81.920,17.192,439,2439.1,8.02,5.519
190000,1544,1.469,0.244,5.40,58482,57439,49,0,1026,1,828248.6,13608.4,0.001,0.525,0.005,0.470,189,8.67,5.13,0.17,1.99,0.01,0.25,0.13,1.96,8.36,4.04,0.00,0.00,0.001,0.025,78,0.547,0.188,0.806,0.000,0.005,17645,15170,1,1.000,0.000,0.007,92208,0.219,1.057,0.021,82.12,12881,0,13608.449,0.000,0.001,2219030,1.05,15.78,0.003,0.000,0.000,6,8,12,64,13390,0.051,0.84,0.0064,0.071,604,0.252,0.000,0.195,0.004,3.48,1.91,7.94,0.00,0.000,1.03,1.06,1.05,0.252,0.00329,40.29,1.6215,21.39,4066.9,140246.8,40.582,0.2579,81.800,307.712,0.680,0.000,129643.0,81.920,26.535,538,2862.9,8.00,9.871
200000,1593,1.446,0.188,5.37,58035,56929,46,0,1011,1,830187.5,14017.9,0.001,0.527,0.008,0.465,189,8.30,4.29,0.08,1.16,0.00,0.00,0.06,1.25,8.16,3.64,0.00,0.00,0.000,0.000,73,0.596,0.190,0.805,0.000,0.005,17044,14265,1,1.000,0.000,0.006,100793,0.229,0.916,0.016,82.21,12430,0,14017.892,0.000,0.000,2153109,1.02,15.95,0.001,0.000,0.000,6,8,10,64,13228,0.050,0.71,0.0064,0.079,639,0.246,0.000,0.188,0.003,3.47,1.92,7.92,0.00,0.000,1.01,1.03,1.03,0.246,0.00329,40.60,1.6603,20.15,3713.1,140247.5,40.310,0.2561,82.045,314.923,0.684,0.000,130894.3,81.920,25.581,366,2058.1,8.02,9.389
210000,1550,1.488,0.300,5.60,58756,57667,53,0,1079,0,826666.9,14049.0,0.001,0.531,0.007,0.461,185,9.20,6.34,0.10,1.76,0.00,0.10,0.12,1.42,8.98,5.84,0.00,0.00,0.000,0.013,87,0.477,0.197,0.797,0.000,0.006,17843,14708,1,1.000,0.000,0.014,115560,0.216,1.214,0.029,82.16,12420,0,14048.958,0.000,0.000,2316284,1.03,15.25,0.005,0.000,0.000,6,8,14,64,14267,0.054,0.86,0.0059,0.061,647,0.262,0.000,0.195,0.004,3.52,2.05,7.94,0.00,0.000,1.02,1.03,1.03,0.262,0.00329,39.98,1.6809,34.92,4000.2,140248.2,40.830,0.2712,81.705,296.153,0.715,0.000,128746.6,81.920,27.328,685,3784.1,8.33,10.413
220000,1555,1.412,0.155,5.25,59209,58120,40,0,1044,1,831777.0,14854.0,0.001,0.528,0.008,0.464,185,8.18,3.38,0.05,0.83,0.00,0.00,0.08,1.46,8.04,2.62,0.00,0.00,0.000,0.000,57,0.650,0.194,0.803,0.000,0.004,17881,14474,1,1.000,0.000,0.005,132279,0.215,0.806,0.012,82.25,12561,0,14854.005,0.000,0.000,2254875,1.02,16.02,0.000,0.000,0.000,6,8,9,61,12713,0.048,0.85,0.0066,0.083,646,0.260,0.000,0.193,0.004,3.42,1.90,7.95,0.00,0.000,1.01,1.02,1.02,0.260,0.00340,40.05,1.7757,25.54,3604.8,140248.9,40.698,0.2882,82.211,308.177,0.683,0.000,131659.3,81.920,28.642,267,1567.2,9.12,10.722
230000,1585,1.442,0.166,5.24,54046,53093,63,0,860,0,828093.6,12442.5,0.000,0.479,0.005,0.516,194,8.25,3.42,0.08,0.92,0.00,0.00,0.03,0.50,8.14,2.97,0.00,0.00,0.000,0.000,75,0.675,0.207,0.788,0.000,0.005,12744,11096,1,1.000,0.000,0.004,81167,0.247,0.843,0.014,82.11,10707,0,12442.481,0.000,0.001,1610647,1.02,15.95,0.001,0.000,0.000,6,8,10,64,13076,0.050,0.45,0.0064,0.067,668,0.202,0.000,0.170,0.002,3.46,1.93,7.93,0.00,0.000,1.01,1.03,1.03,0.202,0.00313,43.63,1.4566,23.05,3785.7,140249.2,37.651,0.2107,81.874,291.837,0.707,0.000,131196.4,81.920,19.043,322,1784.0,8.02,6.053
240000,1616,1.419,0.126,5.20,50879,50040,73,0,735,3,829311.2,11263.0,0.000,0.442,0.003,0.554,203,7.91,2.91,0.07,1.05,0.00,0.00,0.01,0.25,7.83,2.56,0.00,0.00,0.000,0.000,60,0.667,0.209,0.785,0.000,0.006,9709,9092,1,1.000,0.000,0.002,66225,0.273,0.699,0.009,82.10,9533,0,3754.344,0.000,0.000,1237370,1.02,16.28,0.001,0.000,0.000,6,8,8,64,12782,0.049,0.22,0.0066,0.066,651,0.166,0.000,0.154,0.001,3.42,1.87,7.93,0.00,0.000,1.02,1.02,1.02,0.166,0.00290,46.10,1.2992,14.79,3686.4,140249.7,35.420,0.1725,81.995,282.318,0.663,0.000,131951.5,81.920,12.824,197,1176.5,8.00,3.662
250000,1562,1.461,0.234,5.26,55802,54874,52,0,930,0,826824.4,12650.4,0.001,0.495,0.004,0.500,187,8.35,4.44,0.11,1.34,0.00,0.00,0.08,1.46,8.16,3.72,0.00,0.00,0.000,0.000,77,0.602,0.205,0.791,0.000,0.004,15538,14719,1,1.000,0.000,0.006,77615,0.235,1.064,0.021,82.11,11539,0,12650.414,0.000,0.001,1937840,1.03,15.99,0.001,0.000,0.000,6,8,10,64,13039,0.050,0.72,0.0065,0.072,608,0.230,0.000,0.180,0.004,3.45,1.91,7.95,0.00,0.000,1.02,1.04,1.04,0.230,0.00310,42.24,1.4982,22.35,4060.5,140250.5,38.776,0.2300,81.706,305.123,0.684,0.000,129817.0,81.920,21.618,511,2828.6,8.00,8.146
260000,1644,1.395,0.120,5.17,51918,50886,68,0,882,0,830827.2,11691.5,0.001,0.461,0.004,0.535,197,7.89,2.96,0.10,1.09,0.00,0.00,0.08,1.55,7.72,1.80,0.00,0.00,0.000,0.000,53,0.667,0.230,0.765,0.000,0.005,11168,10342,1,1.000,0.000,0.005,64598,0.262,0.676,0.009,82.16,10722,0,11691.522,0.000,0.001,1403125,1.03,16.27,0.000,0.000,0.000,6,8,8,58,12973,0.049,0.36,0.0065,0.082,658,0.180,0.000,0.161,0.001,3.42,1.87,7.94,0.00,0.000,1.01,1.03,1.03,0.180,0.00292,45.21,1.3581,15.01,3553.8,140250.9,36.113,0.1883,82.156,287.596,0.671,0.000,132177.1,81.920,15.262,192,1107.5,8.00,4.684
270000,1573,1.417,0.224,5.24,53730,52815,81,0,905,1,827804.9,11953.2,0.001,0.479,0.004,0.517,196,8.28,4.74,0.11,1.40,0.00,0.18,0.12,1.66,8.05,3.61,0.00,0.00,0.000,0.013,78,0.654,0.205,0.791,0.000,0.004,12625,12128,1,1.000,0.000,0.011,76485,0.248,1.031,0.020,82.13,11546,0,11953.169,0.000,0.000,1667840,1.03,16.10,0.003,0.000,0.000,6,8,8,64,13023,0.050,0.49,0.0065,0.078,658,0.205,0.000,0.172,0.002,3.44,1.93,7.91,0.00,0.000,1.02,1.04,1.03,0.205,0.00305,43.85,1.4030,24.28,3546.5,140251.3,37.366,0.2046,81.757,276.338,0.694,0.000,130550.2,81.920,18.222,473,2655.3,8.78,6.057
280000,1552,1.432,0.230,5.21,58749,57616,50,0,1104,1,829945.5,13659.9,0.001,0.524,0.004,0.471,184,8.28,4.24,0.17,1.74,0.00,0.00,0.06,1.19,8.04,3.23,0.00,0.00,0.000,0.000,79,0.615,0.204,0.789,0.000,0.006,18568,16725,1,0.952,0.048,0.006,103372,0.219,1.046,0.020,82.22,13673,0,13659.888,0.000,0.000,2269331,1.05,16.16,0.001,0.000,0.000,6,8,9,64,12846,0.049,0.99,0.0067,0.079,621,0.257,0.000,0.201,0.004,3.41,1.91,7.88,0.00,0.000,1.03,1.06,1.07,0.257,0.00325,40.10,1.6360,30.58,3232.8,140251.6,40.535,0.2665,81.941,289.117,0.673,0.000,130765.7,81.920,28.074,491,2724.7,8.03,10.920
290000,1525,1.494,0.227,5.26,58847,57779,42,0,1053,4,829433.1,14144.2,0.001,0.522,0.005,0.472,182,9.61,6.00,0.12,1.47,0.00,0.03,0.10,1.48,9.40,5.47,0.00,0.00,0.000,0.001,121,0.525,0.191,0.805,0.000,0.005,19332,16443,1,1.000,0.000,0.008,101805,0.206,0.997,0.019,82.14,14191,0,3536.039,0.000,0.000,2271898,1.03,15.16,0.001,0.000,0.000,6,8,18,64,14661,0.056,1.08,0.0058,0.066,619,0.262,0.000,0.197,0.005,3.46,2.15,7.86,0.00,0.001,1.02,1.03,1.04,0.262,0.00334,39.76,1.6927,31.86,3824.2,140252.2,40.861,0.2751,81.857,303.786,0.685,0.000,130140.5,81.920,28.346,502,2594.9,8.01,11.601
300000,1583,1.463,0.161,5.28,56556,55388,43,0,1067,2,829376.1,13235.3,0.001,0.508,0.005,0.486,187,8.16,3.85,0.10,1.41,0.00,0.13,0.01,0.38,8.05,3.18,0.00,0.00,0.000,0.018,79,0.599,0.209,0.787,0.000,0.004,16208,13179,2,0.922,0.000,0.002,89153,0.216,0.805,0.012,82.21,13270,0,6617.649,0.000,0.001,1972045,1.03,16.03,0.003,0.000,0.000,6,8,10,64,12920,0.049,0.70,0.0065,0.088,662,0.232,0.000,0.184,0.003,3.39,1.88,7.83,0.00,0.000,1.01,1.03,1.03,0.232,0.00323,41.57,1.5619,25.33,3293.3,140252.8,39.357,0.2368,82.080,281.074,0.664,0.000,131746.6,81.920,21.958,319,1664.3,8.00,8.564
310000,1523,1.452,0.313,5.40,56163,55071,50,0,1102,2,825488.7,12793.0,0.001,0.514,0.005,0.481,189,8.69,5.62,0.16,1.55,0.00,0.10,0.06,0.98,8.46,4.92,0.00,0.00,0.001,0.026,121,0.527,0.186,0.806,0.000,0.007,16015,13792,1,0.856,0.144,0.006,91579,0.217,1.256,0.030,82.11,13087,0,6396.507,0.000,0.003,1997894,1.05,15.85,0.004,0.000,0.000,6,8,10,64,13236,0.050,0.66,0.0064,0.068,596,0.232,0.000,0.192,0.003,3.39,2.01,7.69,0.00,0.000,1.02,1.06,1.06,0.232,0.00331,41.02,1.5188,30.73,3762.6,140253.6,40.049,0.2362,81.634,282.729,0.688,0.000,128889.8,81.920,23.003,727,4004.7,8.00,8.602
320000,1580,1.451,0.241,5.44,62024,60539,38,0,1390,11,829436.5,14979.0,0.001,0.565,0.006,0.428,172,8.69,4.67,0.04,0.83,0.01,0.27,0.06,1.20,8.57,4.28,0.00,0.00,0.001,0.032,93,0.441,0.166,0.831,0.000,0.003,22421,17414,2,0.697,0.000,0.006,105622,0.188,1.084,0.023,82.23,14611,0,1361.723,0.000,0.000,2552141,1.01,15.83,0.001,0.000,0.000,6,8,10,64,13723,0.052,1.35,0.0061,0.080,633,0.275,0.000,0.234,0.005,3.36,1.98,7.36,0.00,0.000,1.01,1.01,1.03,0.275,0.00346,36.21,1.8201,23.90,3869.4,140255.1,44.052,0.3194,82.017,328.266,0.736,0.000,129864.2,81.920,36.495,517,2967.6,8.04,14.785
330000,1516,1.452,0.414,5.64,58897,57259,48,0,1654,4,825443.1,13792.0,0.000,0.541,0.005,0.454,172,8.53,4.58,0.13,1.42,0.01,0.20,0.06,1.11,8.33,4.08,0.00,0.00,0.001,0.030,107,0.370,0.148,0.842,0.000,0.009,19256,15810,1,0.528,0.472,0.006,102074,0.206,1.485,0.043,82.19,13619,0,3447.999,0.000,0.000,2103897,1.04,15.94,0.002,0.000,0.000,5,8,10,64,12939,0.049,1.33,0.0065,0.065,624,0.236,0.000,0.228,0.003,3.25,2.01,7.00,0.00,0.000,1.02,1.05,1.06,0.236,0.00353,36.86,1.6873,25.56,4160.8,140256.6,43.456,0.3042,81.619,320.555,0.776,0.000,126857.7,81.920,36.107,989,5648.2,8.49,13.059
