step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees
180000,0,320,6.96,0.01,0.00,0.02,6.93,0.00,1.00,0.000,0.026,160739.8,1875.6,1,76,3.16,1.00,1.00,0.2434,3.38,233.6,30.0740,15.9428,5462,12.7475,76
180000,1,615,8.11,0.07,0.01,0.04,7.99,0.00,1.02,0.000,0.057,326146.4,4620.8,1,47,3.43,1.02,1.03,0.5357,10.64,1486.9,5.4048,32.1450,5461,28.3395,204
180000,2,641,8.40,0.08,0.00,0.06,8.25,0.00,1.03,0.000,0.062,346836.2,5175.2,1,27,3.52,1.02,1.03,0.5900,8.27,1785.0,2.0297,34.0369,5461,40.8328,159
190000,0,333,7.40,0.16,0.00,0.11,7.13,0.00,1.04,0.000,0.028,166942.3,2162.8,1,87,3.20,1.03,1.05,0.2810,5.97,322.8,29.5372,16.5420,5462,12.7475,81
190000,1,607,8.47,0.07,0.02,0.09,8.29,0.00,1.02,0.000,0.060,327617.3,5645.7,1,23,3.51,1.02,1.02,0.6644,5.35,1601.7,6.9612,32.1276,5461,28.3395,181
190000,2,604,9.58,0.29,0.00,0.18,9.11,0.00,1.08,0.000,0.066,340175.2,5815.2,1,38,3.62,1.05,1.11,0.6761,10.07,2142.4,4.0837,33.4519,5461,40.8328,276
200000,0,348,7.41,0.00,0.00,0.13,7.28,0.00,1.00,0.000,0.030,167474.9,2175.2,1,101,3.22,1.00,1.00,0.2794,6.50,262.8,29.3115,16.5770,5462,12.7475,95
200000,1,606,8.11,0.03,0.00,0.09,7.99,0.00,1.01,0.000,0.056,329137.2,5536.2,1,25,3.42,1.01,1.01,0.6441,7.43,1454.3,6.0645,32.2492,5461,28.3395,107
200000,2,639,8.98,0.17,0.00,0.01,8.80,0.00,1.05,0.000,0.066,340324.4,6321.1,1,43,3.65,1.03,1.06,0.7368,6.22,1996.0,4.9343,33.3851,5461,40.8328,164
210000,0,315,8.57,0.07,0.00,0.21,8.28,0.00,1.02,0.000,0.031,164107.6,2238.6,1,74,3.30,1.00,1.02,0.2919,8.10,414.5,30.1877,16.2789,5462,12.7475,160
210000,1,588,9.38,0.14,0.01,0.07,9.15,0.00,1.04,0.000,0.063,326372.2,5614.0,1,20,3.52,1.04,1.04,0.6638,11.02,1672.2,6.4897,32.1714,5461,28.3395,290
210000,2,647,9.36,0.07,0.00,0.12,9.17,0.00,1.02,0.000,0.069,343475.8,6215.4,1,47,3.62,1.01,1.02,0.7252,15.79,1913.4,4.1524,33.7120,5461,40.8328,235
220000,0,318,7.22,0.00,0.00,0.09,7.13,0.00,1.00,0.000,0.026,168546.2,2731.1,1,99,3.15,1.00,1.00,0.3572,6.73,229.4,30.1454,16.6132,5462,12.7475,35
220000,1,591,8.56,0.09,0.00,0.09,8.38,0.00,1.02,0.000,0.058,326838.6,6221.5,1,30,3.43,1.02,1.03,0.7369,11.13,1470.0,7.1102,31.9845,5461,28.3395,149
220000,2,646,8.29,0.05,0.00,0.06,8.18,0.00,1.02,0.000,0.061,345038.0,5918.6,1,27,3.54,1.01,1.02,0.6816,7.68,1905.3,3.4427,33.6499,5461,40.8328,83
230000,0,335,7.54,0.11,0.00,0.04,7.39,0.00,1.04,0.000,0.029,162096.9,1972.3,1,80,3.30,1.02,1.04,0.2557,5.62,269.4,29.9429,16.0599,5462,12.7475,40
230000,1,582,8.39,0.06,0.00,0.04,8.29,0.00,1.02,0.000,0.056,328783.1,5240.7,1,26,3.51,1.02,1.02,0.6057,9.55,1581.6,5.4628,32.2413,5461,28.3395,213
230000,2,668,8.49,0.09,0.00,0.01,8.39,0.00,1.02,0.000,0.065,346337.5,5240.1,1,37,3.50,1.01,1.03,0.5952,7.88,1934.6,2.2456,33.8113,5461,40.8328,69
240000,0,337,6.83,0.01,0.00,0.00,6.82,0.00,1.00,0.000,0.026,161411.7,1636.5,1,79,3.17,1.00,1.00,0.2100,4.07,200.1,29.4293,15.9610,5462,12.7475,21
240000,1,628,8.39,0.15,0.00,0.01,8.23,0.00,1.04,0.000,0.060,330263.1,4704.8,1,28,3.48,1.04,1.05,0.5374,5.24,1457.2,4.5463,32.2546,5461,28.3395,94
240000,2,651,8.00,0.02,0.00,0.02,7.97,0.00,1.01,0.000,0.060,346764.7,4928.4,1,38,3.48,1.01,1.01,0.5518,5.49,2029.0,1.4447,33.8867,5461,40.8328,82
250000,0,338,7.18,0.04,0.00,0.01,7.13,0.00,1.01,0.000,0.028,165602.3,2084.9,1,85,3.21,1.01,1.01,0.2680,4.18,326.0,29.3224,16.4322,5462,12.7475,84
250000,1,616,8.33,0.09,0.00,0.02,8.22,0.00,1.03,0.000,0.059,328532.3,5019.6,1,28,3.46,1.01,1.03,0.5838,6.94,1546.0,5.3885,32.2059,5461,28.3395,136
250000,2,608,9.02,0.16,0.00,0.19,8.67,0.00,1.05,0.000,0.062,340107.8,5559.5,1,48,3.58,1.03,1.05,0.6463,11.23,2188.5,4.0656,33.4743,5461,40.8328,291
260000,0,328,6.84,0.00,0.00,0.00,6.84,0.00,1.00,0.000,0.026,162857.0,1761.8,1,102,3.12,1.00,1.00,0.2270,3.98,199.0,29.5078,16.0974,5462,12.7475,61
260000,1,658,8.17,0.15,0.00,0.13,7.89,0.00,1.04,0.000,0.061,329816.3,4487.4,1,33,3.47,1.01,1.06,0.5092,5.42,1393.1,4.2217,32.2454,5461,28.3395,62
260000,2,658,8.14,0.09,0.00,0.06,7.99,0.00,1.02,0.000,0.061,347785.0,5450.0,1,36,3.52,1.01,1.03,0.6220,5.62,1961.7,2.3832,33.8160,5461,40.8328,69
270000,0,313,7.95,0.20,0.00,0.17,7.58,0.00,1.06,0.000,0.028,160031.5,1927.4,1,98,3.25,1.06,1.06,0.2531,7.86,303.6,30.3528,15.9136,5462,12.7475,177
270000,1,602,8.16,0.05,0.01,0.05,8.05,0.00,1.02,0.000,0.057,328558.8,4878.9,1,25,3.44,1.01,1.02,0.5634,9.46,1416.2,5.0873,32.2278,5461,28.3395,142
270000,2,658,8.54,0.11,0.00,0.17,8.26,0.00,1.03,0.000,0.064,346421.2,5158.5,1,40,3.52,1.02,1.04,0.5865,6.96,1826.8,1.9260,33.9838,5461,40.8328,154
280000,0,305,7.14,0.09,0.00,0.00,7.05,0.00,1.03,0.000,0.025,162474.7,2444.5,1,97,3.18,1.01,1.03,0.3232,4.94,243.3,30.7725,16.0725,5462,12.7475,112
280000,1,626,8.03,0.17,0.00,0.09,7.77,0.00,1.06,0.000,0.058,328711.1,5304.2,1,25,3.42,1.05,1.06,0.6218,9.46,1220.3,5.9714,32.1808,5461,28.3395,129
280000,2,621,9.08,0.22,0.00,0.07,8.80,0.00,1.06,0.000,0.064,346204.0,5927.2,1,44,3.52,1.02,1.08,0.6910,16.19,1769.2,3.7912,33.9644,5461,40.8328,250
290000,0,315,7.34,0.02,0.00,0.00,7.32,0.00,1.01,0.000,0.027,164401.3,2344.6,1,69,3.19,1.01,1.01,0.3065,6.78,383.2,30.1710,16.2732,5462,12.7475,82
290000,1,591,9.42,0.14,0.00,0.15,9.13,0.00,1.04,0.000,0.064,328894.4,5313.6,1,32,3.46,1.03,1.04,0.6201,10.49,1557.4,5.5340,32.2582,5461,28.3395,128
290000,2,619,10.96,0.15,0.00,0.10,10.71,0.00,1.04,0.000,0.077,341645.5,6502.8,1,41,3.59,1.03,1.04,0.7661,14.60,1883.5,5.1559,33.6044,5461,40.8328,292
300000,0,310,7.34,0.01,0.00,0.00,7.33,0.00,1.00,0.000,0.026,161649.6,2110.3,2,105,3.23,1.00,1.01,0.2736,7.32,192.3,30.1415,15.9951,5462,12.7475,50
300000,1,611,8.13,0.05,0.00,0.00,8.08,0.00,1.02,0.000,0.057,328267.6,5358.3,2,35,3.33,1.02,1.02,0.6233,8.20,1326.7,6.0445,32.1958,5461,28.3395,148
300000,2,662,8.57,0.18,0.01,0.03,8.36,0.00,1.04,0.000,0.065,348823.0,5779.1,2,31,3.51,1.02,1.06,0.6649,9.81,1774.3,3.1706,34.0188,5461,40.8328,121
310000,0,300,6.90,0.06,0.00,0.09,6.75,0.00,1.02,0.000,0.024,159970.6,1767.5,1,78,3.13,1.01,1.02,0.2308,6.38,311.8,30.1433,15.9034,5462,12.7475,134
310000,1,627,8.72,0.12,0.01,0.06,8.54,0.00,1.04,0.000,0.062,329287.3,5314.4,1,25,3.35,1.02,1.04,0.6223,11.88,1518.4,6.1659,32.3210,5461,28.3395,196
310000,2,596,9.56,0.26,0.00,0.06,9.24,0.00,1.07,0.000,0.066,343885.4,5725.6,1,39,3.56,1.04,1.10,0.6657,12.47,1932.4,3.7403,33.8848,5461,40.8328,397
320000,0,322,8.85,0.05,0.00,0.12,8.68,0.00,1.02,0.000,0.033,169401.0,2374.0,2,84,3.29,1.00,1.02,0.3084,7.16,371.3,29.5434,16.8167,5462,12.7475,165
320000,1,625,8.92,0.08,0.01,0.01,8.82,0.00,1.03,0.000,0.064,325580.9,6024.0,2,42,3.29,1.01,1.03,0.7253,8.33,1581.6,8.4077,32.0767,5461,28.3395,221
320000,2,633,8.37,0.00,0.01,0.08,8.27,0.00,1.00,0.000,0.061,341467.0,6601.2,2,49,3.45,1.00,1.00,0.7864,8.40,1916.5,6.1010,33.3352,5461,40.8328,131
330000,0,336,7.88,0.14,0.00,0.05,7.68,0.00,1.05,0.000,0.030,169271.0,2343.0,1,61,3.20,1.03,1.06,0.3048,6.49,449.0,29.4883,16.8687,5462,12.7475,281
330000,1,556,8.58,0.13,0.00,0.04,8.41,0.00,1.04,0.000,0.055,320855.6,5687.0,1,37,3.22,1.03,1.04,0.6930,8.53,1615.2,8.9199,31.7170,5461,28.3395,378
330000,2,624,8.85,0.13,0.02,0.09,8.61,0.00,1.04,0.000,0.063,340871.8,5784.5,1,44,3.30,1.01,1.05,0.6895,10.54,2096.6,5.0482,33.6092,5461,40.8328,330
340000,0,296,9.92,0.26,0.02,0.00,9.64,0.00,1.07,0.000,0.034,178052.4,2990.3,1,78,3.35,1.02,1.09,0.3972,13.10,514.4,29.6402,17.7825,5462,12.7475,403
340000,1,583,8.86,0.17,0.00,0.12,8.56,0.00,1.05,0.000,0.059,322260.7,6196.9,1,29,3.30,1.02,1.06,0.7657,9.90,1816.8,9.3860,31.7473,5461,28.3395,298
340000,2,567,9.46,0.10,0.00,0.20,9.16,0.00,1.02,0.000,0.061,330459.7,7017.2,1,50,3.33,1.00,1.03,0.8705,22.58,2252.7,9.2284,32.7567,5461,40.8328,521
350000,0,292,8.50,0.08,0.00,0.00,8.41,0.00,1.03,0.000,0.028,177387.2,2990.6,1,72,3.12,1.02,1.03,0.4042,9.03,507.9,29.7159,17.5516,5462,12.7475,246
350000,1,563,9.71,0.13,0.00,0.01,9.58,0.00,1.03,0.000,0.063,323657.3,6289.1,1,46,3.27,1.01,1.05,0.7761,18.90,1840.9,9.4483,32.0641,5461,28.3395,454
350000,2,586,10.11,0.05,0.00,0.12,9.94,0.00,1.01,0.000,0.068,332158.7,7496.0,1,41,3.36,1.01,1.01,0.9368,21.56,2127.6,9.8570,32.7518,5461,40.8328,541
360000,0,354,9.25,0.08,0.00,0.06,9.10,0.00,1.03,0.000,0.037,184454.1,3080.3,1,87,3.17,1.03,1.03,0.4108,9.14,518.9,28.7596,18.4334,5462,12.7475,269
360000,1,594,9.46,0.09,0.00,0.00,9.37,0.00,1.02,0.000,0.064,317443.5,7224.7,1,49,3.18,1.02,1.03,0.9036,16.23,1756.5,11.9254,31.4050,5461,28.3395,439
360000,2,569,9.18,0.15,0.00,0.14,8.90,0.00,1.04,0.000,0.060,330282.4,7993.8,1,42,3.24,1.03,1.05,0.9985,23.28,2105.3,11.1829,32.5718,5461,40.8328,406
370000,0,340,7.37,0.02,0.00,0.00,7.35,0.00,1.01,0.000,0.029,180805.6,3107.8,2,90,3.04,1.00,1.01,0.4131,5.49,431.5,29.3869,18.0017,5462,12.7475,175
370000,1,614,8.83,0.09,0.01,0.07,8.65,0.00,1.03,0.000,0.061,322493.5,6668.8,2,48,3.10,1.02,1.04,0.8285,14.78,1741.2,10.7719,31.7781,5461,28.3395,294
370000,2,531,9.30,0.16,0.00,0.03,9.11,0.00,1.05,0.000,0.057,328461.8,7314.9,1,44,3.22,1.05,1.06,0.9023,24.45,2385.9,10.5884,32.5553,5461,40.8328,548
380000,0,331,7.93,0.32,0.00,0.00,7.61,0.00,1.09,0.000,0.030,176576.8,2582.5,2,78,3.10,1.03,1.13,0.3430,9.02,439.2,29.6902,17.6025,5462,12.7475,200
380000,1,614,8.48,0.05,0.00,0.03,8.41,0.00,1.01,0.000,0.059,328403.1,6222.2,2,44,3.04,1.00,1.02,0.7646,11.96,1600.5,9.3138,32.3397,5461,28.3395,242
380000,2,607,9.53,0.00,0.02,0.08,9.43,0.00,1.00,0.000,0.066,329588.2,7607.8,2,61,3.26,1.00,1.00,0.9379,11.98,2089.5,11.0693,32.4241,5461,40.8328,283
390000,0,339,7.55,0.05,0.00,0.03,7.46,0.00,1.01,0.000,0.029,166907.5,2050.7,2,73,3.06,1.00,1.02,0.2741,8.47,350.8,30.1536,16.5956,5462,12.7475,212
390000,1,613,7.99,0.08,0.00,0.08,7.82,0.00,1.03,0.000,0.056,331734.7,5530.8,2,30,3.00,1.02,1.03,0.6777,9.49,1469.4,8.3611,32.6175,5461,28.3395,248
390000,2,583,8.71,0.09,0.00,0.17,8.45,0.00,1.02,0.000,0.058,334741.7,6805.5,1,50,3.12,1.02,1.03,0.8394,13.07,2131.8,9.4868,33.0755,5461,40.8328,398
400000,0,316,7.69,0.00,0.00,0.08,7.62,0.00,1.00,0.000,0.028,176808.8,2713.1,1,74,3.07,1.00,1.00,0.3618,10.23,604.5,29.2440,17.7037,5462,12.7475,344
400000,1,556,9.34,0.10,0.00,0.03,9.20,0.00,1.03,0.000,0.059,324384.5,6391.1,1,36,3.04,1.01,1.04,0.7911,16.89,1851.8,10.0608,32.1475,5461,28.3395,455
400000,2,550,9.51,0.26,0.00,0.11,9.14,0.00,1.06,0.000,0.060,326900.5,7688.3,1,50,3.22,1.01,1.09,0.9642,20.17,2377.3,11.4303,32.4146,5461,40.8328,606
410000,0,337,10.29,0.12,0.04,0.10,10.03,0.00,1.03,0.000,0.040,187871.2,3432.8,2,65,3.31,1.00,1.04,0.4526,9.04,573.9,28.4157,18.6802,5462,12.7475,261
410000,1,596,9.87,0.10,0.03,0.02,9.72,0.00,1.02,0.000,0.068,321508.6,7241.9,2,43,3.15,1.02,1.04,0.9015,17.08,1703.3,11.6583,31.6791,5461,28.3395,311
410000,2,579,11.48,0.10,0.00,0.25,11.13,0.00,1.02,0.000,0.076,325152.9,8298.7,1,51,3.34,1.01,1.03,1.0291,19.68,2267.7,12.3785,32.0730,5461,40.8328,389
420000,0,330,6.65,0.01,0.00,0.03,6.62,0.00,1.00,0.000,0.025,177870.5,2658.7,2,75,3.06,1.00,1.00,0.3532,7.88,326.4,29.2313,17.6411,5462,12.7475,109
420000,1,599,8.71,0.13,0.01,0.02,8.55,0.00,1.04,0.000,0.060,326384.9,6168.3,3,40,3.15,1.04,1.05,0.7599,12.00,1602.3,9.7334,32.1742,5461,28.3395,308
420000,2,629,8.87,0.01,0.00,0.08,8.77,0.00,1.01,0.000,0.064,331248.6,7622.0,3,39,3.10,1.00,1.00,0.9483,18.07,1756.9,10.8777,32.6057,5461,40.8328,325
430000,0,338,8.16,0.01,0.00,0.04,8.11,0.00,1.01,0.000,0.032,178527.5,2538.5,1,57,3.10,1.00,1.01,0.3380,6.63,432.5,28.7351,17.8118,5462,12.7475,195
430000,1,557,9.85,0.05,0.00,0.19,9.60,0.00,1.01,0.000,0.062,319873.8,6428.4,1,57,3.23,1.01,1.02,0.8007,18.65,1859.3,11.1564,31.7510,5461,28.3395,462
430000,2,617,8.58,0.06,0.00,0.07,8.46,0.00,1.01,0.000,0.061,332083.2,7348.9,1,51,3.12,1.01,1.02,0.9127,12.51,1946.3,10.5779,32.7194,5461,40.8328,340
440000,0,346,7.21,0.03,0.02,0.00,7.15,0.00,1.02,0.000,0.029,185425.3,3050.0,1,71,3.03,1.02,1.02,0.4026,9.05,392.8,28.4186,18.4897,5462,12.7475,130
440000,1,579,9.06,0.09,0.03,0.18,8.76,0.00,1.02,0.000,0.059,321111.7,6496.5,1,56,3.15,1.00,1.03,0.8050,12.02,1909.9,11.1400,31.6580,5461,28.3395,402
440000,2,599,10.16,0.29,0.00,0.13,9.74,0.00,1.08,0.000,0.070,324753.9,7623.9,1,43,3.33,1.03,1.10,0.9516,16.40,2102.1,11.6010,32.1954,5461,40.8328,384
450000,0,332,9.75,0.16,0.00,0.04,9.55,0.00,1.05,0.000,0.037,182152.4,2808.0,1,60,3.30,1.04,1.05,0.3758,14.72,541.2,28.7072,18.2665,5462,12.7475,335
450000,1,566,9.81,0.05,0.00,0.09,9.67,0.00,1.01,0.000,0.063,317003.8,6451.0,1,39,3.23,1.01,1.02,0.8140,21.60,1825.3,11.5615,31.4211,5461,28.3395,520
