step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height
100000,8,8,0,0,0,8,0,1.00,16,0.000,2991,1.63,162.10,0.95,19,0,0,0,1.00,1.00,1.00,3,3,5,14.3
100000,8,8,0,0,0,8,0,1.00,16,0.000,2981,1.07,165.04,2.78,19,0,1,0,1.00,1.00,1.00,3,3,5,26.2
100000,8,8,0,0,0,8,0,1.00,16,0.000,2972,1.70,164.30,2.33,19,1,0,0,1.00,1.00,1.00,3,3,5,27.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2971,1.48,158.23,1.27,19,0,0,0,1.00,1.00,1.00,4,3,5,19.3
100000,8,8,0,0,0,8,0,1.00,16,0.000,2963,2.36,164.85,0.87,19,2,2,0,1.00,1.00,1.00,2,3,5,47.8
100000,8,8,0,0,0,8,0,1.00,16,0.000,2962,1.67,155.69,2.59,19,1,0,0,1.00,1.00,1.00,2,3,5,29.1
100000,8,8,0,0,0,8,0,1.00,16,0.000,2960,0.71,164.44,1.87,19,1,1,0,1.00,1.00,1.00,2,3,5,27.6
100000,8,8,0,0,0,8,0,1.00,16,0.000,2957,1.89,156.85,1.50,19,0,1,0,1.00,1.00,1.00,2,3,5,18.5
100000,8,8,0,0,0,8,0,1.00,16,0.000,2953,1.70,155.19,1.06,19,0,1,0,1.00,1.00,1.00,2,3,5,19.1
100000,7,7,0,0,0,7,0,1.00,18,0.000,2952,1.89,152.50,2.32,19,2,2,0,1.00,1.00,1.00,4,2,5,38.5
100000,8,8,0,0,0,8,0,1.00,16,0.000,2949,1.69,159.29,2.00,19,1,1,0,1.00,1.00,1.00,2,3,5,32.7
100000,8,8,0,0,0,8,0,1.00,16,0.000,2939,0.32,153.00,0.62,19,1,1,0,1.00,1.00,1.00,3,3,5,32.6
100000,8,8,0,0,0,8,0,1.00,16,0.000,2930,2.18,159.99,1.96,19,0,2,0,1.00,1.00,1.00,3,3,5,26.2
100000,8,8,0,0,0,8,0,1.00,16,0.000,2928,1.27,156.70,1.83,19,0,1,0,1.00,1.00,1.00,2,3,5,6.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2921,1.82,158.13,1.48,19,1,2,0,1.00,1.00,1.00,4,3,5,35.9
100000,8,8,0,0,0,8,0,1.00,16,0.000,2919,1.74,159.72,1.44,19,2,2,0,1.00,1.00,1.00,3,3,5,44.7
100000,8,8,0,0,0,8,0,1.00,16,0.000,2913,2.53,153.11,0.54,19,2,2,0,1.00,1.00,1.00,2,3,5,58.4
100000,8,8,0,0,0,8,0,1.00,16,0.000,2913,1.41,157.80,0.53,19,2,2,0,1.00,1.00,1.00,2,3,5,46.2
100000,8,8,0,0,0,8,0,1.00,16,0.000,2911,1.30,154.91,3.42,19,1,1,0,1.00,1.00,1.00,2,3,5,36.9
100000,8,8,0,0,0,8,0,1.00,16,0.000,2908,1.94,162.49,0.57,19,1,2,0,1.00,1.00,1.00,3,3,5,35.9
100000,7,7,0,0,0,7,0,1.00,18,0.000,2893,0.87,145.76,1.57,19,2,2,0,1.00,1.00,1.00,2,2,5,42.3
100000,8,8,0,0,0,8,0,1.00,16,0.000,2893,1.63,158.97,0.64,19,1,1,0,1.00,1.00,1.00,3,3,5,28.6
100000,7,7,0,0,0,7,0,1.00,18,0.000,2881,2.03,148.72,3.41,19,1,2,0,1.00,1.00,1.00,2,2,5,32.4
100000,8,8,0,0,0,8,0,1.00,16,0.000,2879,2.34,151.26,3.31,19,1,1,0,1.00,1.00,1.00,2,3,5,35.9
100000,8,8,0,0,0,8,0,1.00,16,0.000,2878,1.03,157.93,0.24,19,1,0,0,1.00,1.00,1.00,4,3,5,34.1
100000,8,8,0,0,0,8,0,1.00,16,0.000,2873,2.40,156.77,1.12,19,0,1,0,1.00,1.00,1.00,4,3,5,23.7
100000,8,8,0,0,0,8,0,1.00,16,0.000,2865,0.40,156.69,1.37,19,1,1,0,1.00,1.00,1.00,4,3,5,35.0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2864,2.08,156.77,0.93,19,1,2,0,1.00,1.00,1.00,2,3,5,36.4
