step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,density
8000,8,6,4.6,0.0,0.0,0.0,4.5,0.0,1.00,21.7,6,477,10.92,29.92,5,1,0,0.0,1.00,1.00,1.00,2.00,3.83,2.17,20.5,1.019
9000,38,504,15.9,0.2,2.8,0.0,7.5,0.0,1.06,18.1,214,214,5.67,17.83,488,13,3,0.0,1.06,1.07,1.06,2.65,3.78,3.22,17.0,1.498
9000,1,424,29.5,0.8,5.3,0.7,19.5,0.0,1.15,4.9,255,157,8.68,17.41,150,116,158,0.1,1.10,1.12,1.24,5.94,6.52,7.63,31.5,1.073
9000,34,121,7.5,0.0,0.0,0.0,7.9,0.0,1.00,20.0,24,253,6.92,16.02,121,0,0,0.0,1.01,1.00,1.00,2.74,3.71,2.31,2.5,0.946
9000,2,64,19.1,0.0,0.7,0.0,20.0,0.0,1.00,6.7,23,89,4.00,6.52,38,13,13,0.0,1.00,1.00,1.00,4.52,5.31,7.34,27.1,0.921
9000,4,63,11.1,0.0,0.0,0.0,9.8,0.0,1.00,17.5,36,295,8.41,17.49,63,0,0,0.0,1.00,1.00,1.00,2.81,2.95,4.41,13.5,1.123
9000,3,55,15.0,0.5,0.0,0.5,17.7,0.0,1.19,8.7,32,105,5.10,8.90,35,9,11,0.0,1.10,1.15,1.39,4.20,4.67,7.25,22.1,0.800
9000,20,54,10.8,0.0,0.0,0.1,9.1,0.0,1.00,14.6,20,460,14.93,31.65,54,0,0,0.0,1.00,1.00,1.00,3.09,2.07,6.87,4.5,1.184
9000,44,51,20.4,0.0,1.9,0.9,14.1,0.0,1.00,15.4,22,387,35.35,55.69,51,0,0,0.0,1.00,1.00,1.00,3.43,4.22,4.08,9.2,1.175
9000,55,12,6.3,0.0,0.5,0.0,6.1,0.0,1.00,20.2,11,166,3.50,8.30,12,0,0,0.0,1.00,1.00,1.00,2.33,1.92,4.08,13.4,0.967
9000,16,8,6.9,0.0,0.0,0.0,6.6,0.0,1.00,20.8,5,523,14.54,24.05,8,0,0,0.0,1.00,1.00,1.00,2.88,2.25,3.38,17.3,1.039
9000,6,5,7.0,0.0,0.0,0.0,5.4,0.0,1.00,22.0,4,240,3.74,15.15,5,0,0,0.0,1.00,1.00,1.00,1.80,2.40,2.60,15.5,1.298
10000,1,545,25.1,0.4,3.7,0.7,18.7,0.0,1.05,6.2,261,127,5.71,11.97,204,149,192,0.1,1.02,1.06,1.05,5.33,5.92,7.33,31.6,1.054
10000,38,427,17.8,0.1,3.9,0.0,7.6,0.0,1.04,17.2,203,251,7.39,23.23,420,6,1,0.0,1.04,1.04,1.05,2.82,3.82,3.60,16.3,1.518
10000,34,106,6.6,0.0,0.0,0.0,6.9,0.0,1.00,20.7,24,276,5.80,15.70,106,0,0,0.0,1.00,1.00,1.00,2.59,3.56,2.09,2.0,0.954
10000,2,100,18.0,0.0,0.1,0.2,18.8,0.0,1.00,9.6,49,92,3.96,6.58,63,18,19,0.0,1.00,1.00,1.00,3.91,5.03,6.29,24.9,0.956
10000,3,71,15.0,0.5,0.1,0.1,17.5,0.0,1.10,9.2,50,121,5.46,9.21,47,11,13,0.0,1.04,1.15,1.11,3.99,4.94,6.77,24.7,0.798
10000,20,53,10.3,0.0,0.0,0.0,8.6,0.0,1.00,15.3,22,468,16.01,32.25,53,0,0,0.0,1.00,1.00,1.00,2.98,1.91,6.43,4.0,1.174
10000,44,44,14.4,0.0,1.0,0.1,11.0,0.0,1.00,17.8,17,397,30.65,41.90,44,0,0,0.0,1.00,1.00,1.00,2.80,3.52,3.57,8.2,1.163
10000,4,39,7.7,0.0,0.0,0.0,7.2,0.0,1.00,19.5,16,255,6.30,12.15,39,0,0,0.0,1.00,1.00,1.00,2.49,2.13,4.13,13.4,1.084
10000,62,24,12.9,0.3,1.6,0.0,12.0,0.0,1.12,10.1,10,152,3.85,11.26,19,2,3,0.0,1.00,1.29,1.11,3.62,4.38,6.92,17.9,0.896
10000,55,17,6.1,0.0,0.0,0.0,6.4,0.0,1.00,20.4,7,229,5.56,11.80,17,0,0,0.0,1.00,1.00,1.00,2.41,1.94,3.88,15.5,0.966
10000,59,15,12.6,0.0,0.3,0.4,14.3,0.0,1.00,10.8,13,118,2.99,8.53,9,6,0,0.0,1.00,1.00,1.00,3.80,3.27,7.80,25.2,0.841
10000,61,8,3.5,0.0,0.0,0.0,3.5,0.0,1.00,22.8,4,631,13.42,19.17,8,0,0,0.0,1.00,1.00,1.00,1.50,2.88,1.88,14.2,1.001
11000,1,450,26.4,0.1,3.2,0.2,20.7,0.0,1.02,5.7,219,124,5.64,13.15,183,105,162,0.0,1.00,1.02,1.03,5.45,5.77,7.59,31.0,1.066
11000,38,228,17.7,0.1,3.1,0.0,8.3,0.1,1.04,17.6,111,188,6.41,16.88,221,7,0,0.1,1.03,1.04,1.04,2.93,3.61,3.62,17.8,1.520
11000,82,178,17.0,0.4,0.2,2.7,18.8,0.0,1.08,7.8,96,81,4.07,5.49,48,85,45,0.0,1.04,1.11,1.10,4.31,4.58,7.64,32.0,0.810
11000,34,122,6.8,0.0,0.0,0.0,7.2,0.0,1.02,20.6,30,223,5.10,13.74,122,0,0,0.0,1.04,1.00,1.02,2.49,3.47,2.25,2.3,0.948
11000,44,109,9.7,0.1,0.0,0.0,8.0,0.0,1.06,19.6,23,199,4.01,10.69,109,0,0,0.0,1.04,1.04,1.10,2.57,3.17,3.05,8.8,1.181
11000,2,107,20.1,0.0,0.6,0.3,19.9,0.0,1.00,8.2,45,94,4.60,7.23,56,46,5,0.0,1.00,1.00,1.00,4.12,4.62,7.30,24.5,0.969
11000,20,42,12.5,0.0,0.0,0.0,9.5,0.0,1.00,13.9,10,490,17.84,34.15,42,0,0,0.0,1.00,1.00,1.00,3.10,2.14,6.98,5.0,1.327
11000,4,36,6.8,0.0,0.0,0.0,6.1,0.0,1.00,19.8,13,366,9.52,18.19,36,0,0,0.0,1.00,1.00,1.00,2.42,2.06,4.11,14.5,1.132
11000,55,34,6.3,0.0,0.0,0.0,6.6,0.0,1.00,20.4,4,199,3.15,10.53,34,0,0,0.0,1.00,1.00,1.00,2.32,1.94,3.88,16.4,0.948
11000,73,30,6.0,0.0,0.0,0.0,6.4,0.0,1.00,20.9,12,316,9.23,15.25,30,0,0,0.0,1.00,1.00,1.00,2.20,2.00,3.57,15.1,0.926
11000,62,30,19.5,0.3,4.2,0.0,14.2,0.0,1.08,10.7,18,190,7.95,15.77,25,4,1,0.2,1.10,1.10,1.05,4.00,4.50,6.27,18.1,0.964
11000,3,29,17.0,0.2,2.1,0.0,18.6,0.0,1.03,6.3,19,84,3.02,8.03,24,5,0,0.0,1.00,1.04,1.06,4.14,5.62,7.41,20.6,0.807
11000,6,27,14.6,0.4,0.0,0.0,10.8,0.0,1.13,15.1,11,88,2.77,4.72,27,0,0,0.0,1.15,1.15,1.12,2.41,3.67,5.00,16.9,1.267
11000,71,26,7.1,0.0,0.0,0.0,8.5,0.0,1.00,18.3,15,182,5.18,8.50,26,0,0,0.0,1.00,1.00,1.00,2.54,3.08,3.81,15.6,0.825
11000,74,18,17.7,0.0,0.0,0.0,18.4,0.0,1.00,8.3,9,50,2.32,3.20,8,5,5,0.0,1.00,1.00,1.00,4.44,4.72,7.11,29.6,0.955
12000,1,354,24.6,0.3,3.2,0.2,18.8,0.0,1.06,6.1,182,159,7.34,18.08,166,101,87,0.2,1.01,1.11,1.06,5.24,6.01,7.39,28.6,1.068
12000,38,176,22.5,0.7,5.0,0.0,7.9,0.0,1.24,15.5,108,135,3.31,14.77,176,0,0,0.1,1.22,1.23,1.25,2.93,4.34,3.94,16.6,1.593
12000,82,141,17.4,0.3,0.2,2.1,19.8,0.0,1.04,7.2,68,92,4.13,6.84,36,61,44,0.0,1.03,1.07,1.04,4.57,4.79,7.65,33.6,0.807
12000,2,132,20.0,0.0,0.6,0.5,19.4,0.0,1.00,8.6,70,125,5.15,9.97,92,31,9,0.0,1.00,1.00,1.00,4.35,4.59,7.24,22.9,0.976
12000,34,75,7.4,0.0,0.0,0.0,7.8,0.0,1.00,19.9,18,285,5.64,15.51,75,0,0,0.0,1.00,1.00,1.00,2.60,3.80,2.25,1.9,0.942
12000,71,73,9.2,0.0,0.1,0.0,10.6,0.0,1.00,15.7,25,128,3.04,8.59,73,0,0,0.0,1.00,1.00,1.00,3.10,4.10,4.11,13.3,0.840
12000,44,60,9.0,0.0,0.0,0.1,8.3,0.0,1.00,19.6,8,237,5.52,13.47,60,0,0,0.0,1.00,1.00,1.00,2.72,3.15,3.07,11.2,1.087
12000,62,53,12.0,0.1,0.0,0.0,13.2,0.0,1.03,12.0,22,110,4.70,8.02,53,0,0,0.0,1.00,1.03,1.06,3.51,2.89,7.13,12.3,0.894
12000,20,43,11.3,0.0,0.3,0.0,8.1,0.0,1.00,15.3,12,365,9.73,22.85,43,0,0,0.0,1.00,1.00,1.00,2.79,1.84,6.51,4.9,1.348
12000,4,26,8.6,0.0,0.2,0.0,7.6,0.0,1.00,17.7,11,326,7.72,18.40,26,0,0,0.0,1.00,1.00,1.00,2.58,2.46,4.81,13.7,1.115
12000,55,26,7.0,0.0,0.0,0.0,7.3,0.0,1.00,19.2,8,215,4.28,12.00,26,0,0,0.0,1.00,1.00,1.00,2.35,2.31,4.08,15.7,0.949
12000,73,21,5.4,0.0,0.0,0.0,5.7,0.0,1.00,21.5,9,249,7.55,11.23,20,1,0,0.0,1.00,1.00,1.00,2.14,1.90,3.43,16.4,0.959
12000,74,11,23.4,0.0,0.0,0.0,22.8,0.0,1.00,8.7,8,181,6.98,19.04,8,3,0,0.0,1.00,1.00,1.00,4.82,4.55,7.09,20.2,1.034
12000,3,11,11.0,0.0,0.0,0.0,14.5,0.0,1.00,8.0,7,173,5.16,10.21,7,2,2,0.0,1.00,1.00,1.00,3.64,5.91,6.18,25.7,0.760
12000,6,8,19.4,0.0,0.0,0.0,14.6,0.0,1.00,11.8,5,149,5.37,7.39,8,0,0,0.0,1.00,1.00,1.00,3.25,4.12,6.00,15.9,1.313
13000,1,565,20.4,0.4,1.3,0.4,17.4,0.0,1.06,8.5,264,140,6.15,14.84,262,173,130,0.0,1.04,1.10,1.06,4.55,5.38,6.63,27.1,1.008
13000,2,174,18.4,0.0,0.6,0.1,18.4,0.0,1.01,9.1,62,95,3.97,6.87,93,57,24,0.0,1.00,1.01,1.01,4.13,4.49,6.94,26.1,0.950
13000,82,109,18.5,0.7,0.4,1.9,19.9,0.0,1.16,6.7,55,93,4.86,7.10,39,21,49,0.0,1.06,1.22,1.18,4.67,5.08,7.67,34.3,0.816
13000,62,87,12.2,0.3,0.1,0.2,12.9,0.0,1.06,11.3,31,140,3.63,8.60,83,1,3,0.0,1.02,1.06,1.08,3.56,2.78,7.62,13.4,0.892
13000,44,68,10.7,0.2,0.0,0.0,9.5,0.0,1.05,18.9,14,188,3.83,10.36,68,0,0,0.0,1.00,1.08,1.07,2.47,3.24,3.29,11.6,1.087
13000,38,61,29.9,0.1,5.8,0.0,11.9,0.0,1.05,13.7,49,109,4.16,20.90,56,5,0,0.0,1.07,1.07,1.04,3.54,4.44,4.77,17.8,1.636
13000,91,49,13.9,0.0,0.7,0.0,7.6,0.0,1.00,19.6,15,203,4.19,12.15,49,0,0,0.0,1.01,1.00,1.00,2.33,3.47,2.76,14.7,1.684
13000,34,42,8.2,0.0,0.0,0.0,8.7,0.0,1.00,19.3,13,276,5.16,16.06,42,0,0,0.0,1.00,1.00,1.00,3.02,4.02,2.33,2.3,0.940
13000,4,37,5.4,0.0,0.0,0.0,4.9,0.0,1.00,20.9,9,278,5.52,13.57,37,0,0,0.0,1.00,1.00,1.00,2.16,1.62,4.08,13.7,1.113
13000,20,23,14.9,0.0,0.7,0.0,10.5,0.0,1.00,12.8,8,480,19.26,38.05,23,0,0,0.0,1.00,1.00,1.00,3.43,2.22,7.39,4.4,1.347
13000,74,22,28.2,0.0,0.0,0.0,26.6,0.0,1.00,6.3,13,153,8.70,17.52,21,0,1,0.0,1.00,1.00,1.00,5.82,5.68,7.36,18.3,1.052
14000,1,378,23.9,0.3,2.4,0.1,19.2,0.0,1.05,7.3,157,132,5.39,13.40,221,100,57,0.1,1.03,1.06,1.05,5.12,5.03,7.57,23.5,1.046
14000,2,231,16.7,0.0,0.4,0.2,17.1,0.0,1.00,10.1,86,97,3.47,6.66,127,63,41,0.0,1.00,1.00,1.00,3.96,4.55,6.45,26.5,0.943
14000,82,117,16.3,0.6,0.1,1.9,18.1,0.0,1.12,8.0,56,104,4.48,6.92,56,25,36,0.0,1.05,1.18,1.14,4.03,4.50,7.64,31.7,0.804
14000,44,57,9.1,0.0,0.0,0.0,8.2,0.0,1.00,19.6,12,213,4.43,10.95,57,0,0,0.0,1.00,1.00,1.00,2.67,3.19,3.05,12.6,1.101
14000,74,28,27.5,0.0,0.0,0.0,27.4,0.0,1.00,5.9,13,82,3.97,7.58,28,0,0,0.0,1.00,1.00,1.00,5.64,5.46,7.57,14.8,0.998
14000,38,26,32.1,0.0,8.7,0.0,9.8,0.0,1.00,13.2,18,121,3.46,20.67,25,1,0,0.0,1.00,1.00,1.00,3.50,4.62,4.96,15.9,1.722
14000,62,24,11.2,0.0,0.0,0.9,12.0,0.0,1.00,11.1,6,222,3.64,12.63,24,0,0,0.0,1.00,1.00,1.00,3.79,2.46,8.00,8.6,0.900
14000,34,23,7.3,0.0,0.0,0.0,7.8,0.0,1.00,19.8,4,285,5.79,16.20,23,0,0,0.0,1.00,1.00,1.00,2.83,3.74,2.35,3.8,0.939
14000,91,16,18.4,0.0,0.2,0.0,10.8,0.0,1.00,17.5,9,263,5.69,17.09,16,0,0,0.0,1.00,1.00,1.00,2.31,3.00,4.25,14.3,1.660
14000,20,15,14.7,0.0,0.1,0.0,11.7,0.0,1.00,11.6,9,575,19.09,48.58,15,0,0,0.0,1.00,1.00,1.00,3.47,2.47,7.73,3.7,1.268
15000,1,409,23.3,0.2,1.9,0.1,19.1,0.0,1.01,9.6,113,119,5.67,13.04,270,83,56,0.0,1.01,1.02,1.01,4.64,3.91,7.64,23.6,1.047
15000,82,164,16.1,0.3,0.3,1.1,18.5,0.0,1.06,7.5,70,97,3.74,7.08,78,34,52,0.0,1.00,1.09,1.08,4.26,4.77,7.55,33.3,0.802
15000,2,64,14.8,0.0,0.5,0.4,15.4,0.0,1.01,10.5,29,95,3.18,5.92,42,19,3,0.0,1.01,1.01,1.00,4.00,4.88,5.92,23.7,0.914
15000,44,55,9.0,0.1,0.0,0.1,8.1,0.0,1.05,19.7,14,222,4.46,11.16,55,0,0,0.0,1.05,1.08,1.03,2.71,3.04,3.11,10.9,1.068
15000,108,15,13.8,0.0,0.0,0.0,13.3,0.0,1.00,16.4,3,166,4.20,9.45,15,0,0,0.0,1.00,1.00,1.00,3.07,3.87,3.93,12.4,1.034
15000,74,9,7.8,0.0,0.0,0.0,7.4,0.0,1.00,16.9,3,140,3.73,5.50,5,4,0,0.0,1.00,1.00,1.00,3.11,5.78,1.78,24.9,1.047
15000,38,9,46.8,0.0,6.9,0.0,20.3,0.0,1.00,7.8,5,149,7.60,19.62,9,0,0,0.0,1.00,1.00,1.00,4.11,5.00,7.11,16.9,1.723
15000,102,8,15.9,0.1,3.6,0.0,5.4,0.0,1.02,17.8,4,100,1.42,6.49,5,3,0,0.0,1.00,1.00,1.02,2.38,4.12,3.00,21.5,1.718
15000,34,7,5.1,0.0,0.0,0.0,5.4,0.0,1.00,22.3,3,326,7.36,17.08,7,0,0,0.0,1.00,1.00,1.00,2.29,3.00,1.86,2.0,0.947
15000,62,7,8.3,0.0,0.0,0.0,9.3,0.0,1.00,12.0,2,161,2.73,8.46,7,0,0,0.0,1.00,1.00,1.00,3.14,2.00,8.00,12.9,0.894
16000,1,744,22.0,0.1,1.2,0.1,19.5,0.0,1.02,9.2,182,121,5.85,11.60,461,166,117,0.0,1.00,1.03,1.02,4.42,3.84,7.72,24.3,1.025
16000,82,81,16.7,0.3,0.0,0.6,19.7,0.0,1.07,7.6,31,97,3.97,6.64,8,39,34,0.0,1.00,1.08,1.10,4.20,4.70,7.56,38.8,0.807
16000,44,56,8.7,0.1,0.3,0.0,7.8,0.0,1.07,19.8,20,165,3.98,8.41,56,0,0,0.0,1.06,1.08,1.08,2.52,3.16,2.96,13.8,1.058
16000,38,14,21.8,0.0,3.6,0.0,8.6,0.0,1.00,16.0,9,80,1.79,9.43,14,0,0,0.0,1.00,1.00,1.00,3.14,4.50,3.50,16.1,1.775
16000,2,10,13.8,0.0,0.0,0.0,15.7,0.0,1.00,8.8,5,90,2.44,7.47,1,9,0,0.0,1.00,1.00,1.00,3.10,4.00,7.60,31.2,0.880
16000,114,6,14.5,0.0,0.0,0.0,13.0,0.0,1.00,14.7,2,88,3.26,5.18,6,0,0,0.0,1.00,1.00,1.00,3.33,5.83,2.83,18.3,1.114
17000,1,946,21.0,0.1,1.1,0.1,18.5,0.0,1.02,9.5,205,123,5.75,11.44,583,208,155,0.0,1.01,1.03,1.03,4.40,3.80,7.69,24.6,1.035
17000,82,23,19.9,0.0,0.0,0.0,22.9,0.0,1.00,4.9,10,121,10.20,5.64,8,7,8,0.0,1.00,1.00,1.00,5.39,5.74,8.00,33.8,0.864
17000,38,12,35.4,0.0,11.1,0.0,9.0,0.0,1.00,12.8,7,75,1.26,9.38,7,2,3,0.0,1.00,1.00,1.00,3.67,4.75,4.83,26.5,1.761
17000,44,5,15.2,0.0,1.6,0.0,14.8,0.0,1.00,13.6,5,232,17.41,37.99,5,0,0,0.0,1.00,1.00,1.00,3.20,5.20,4.00,18.6,0.907
18000,1,1013,18.8,0.1,0.5,0.0,17.6,0.0,1.02,9.9,218,121,4.64,9.27,656,212,145,0.0,1.01,1.02,1.03,4.11,3.78,7.38,23.9,1.020
18000,129,429,15.8,0.0,0.2,0.4,15.7,0.0,1.02,10.7,136,115,4.41,7.69,204,123,102,0.0,1.01,1.02,1.03,3.80,4.52,6.21,27.9,0.978
18000,82,10,10.1,0.0,0.0,0.0,11.8,0.0,1.00,12.8,4,181,7.43,7.40,3,2,5,0.0,1.00,1.00,1.00,3.40,5.40,4.20,31.7,0.863
19000,1,1019,18.0,0.2,0.7,0.1,16.4,0.0,1.04,10.6,268,112,4.73,9.34,631,213,175,0.0,1.02,1.05,1.04,3.97,3.76,7.16,24.7,1.021
19000,129,510,14.9,0.0,0.6,0.4,14.7,0.0,1.01,11.4,163,105,3.57,6.91,244,143,123,0.0,1.00,1.02,1.01,3.58,4.31,6.03,28.0,0.957
20000,1,905,19.5,0.2,1.4,0.1,16.7,0.0,1.04,10.1,267,128,6.02,10.20,496,222,187,0.0,1.04,1.06,1.04,3.99,4.00,7.01,25.9,1.024
20000,129,413,15.1,0.1,0.5,0.4,14.9,0.0,1.02,11.2,156,120,5.33,8.10,231,85,97,0.0,1.00,1.04,1.03,3.65,4.31,6.14,26.2,0.960
21000,1,853,15.0,0.0,0.1,0.1,15.0,0.0,1.00,10.6,249,115,5.13,7.61,431,226,196,0.0,1.00,1.01,1.00,3.79,4.10,6.71,28.0,0.995
21000,129,372,13.1,0.1,0.4,0.2,12.9,0.0,1.02,12.4,155,133,5.16,8.62,291,48,33,0.0,1.01,1.05,1.02,3.43,4.41,5.49,20.1,0.974
21000,146,34,10.2,0.0,0.0,0.1,7.4,0.0,1.00,18.9,11,130,3.88,7.87,34,0,0,0.0,1.00,1.00,1.00,2.21,3.12,3.41,13.9,1.374
22000,1,992,15.3,0.0,0.0,0.1,15.2,0.0,1.01,10.2,261,133,6.34,9.13,495,260,237,0.0,1.00,1.01,1.01,3.76,3.95,7.04,27.2,1.003
22000,129,506,14.4,0.1,0.2,0.1,14.0,0.0,1.04,12.1,189,154,8.13,11.78,383,99,24,0.0,1.02,1.05,1.05,3.57,4.25,5.75,19.6,0.990
22000,151,68,56.9,1.0,16.8,1.6,19.9,0.2,1.26,5.5,54,335,45.83,69.15,62,2,4,0.2,1.25,1.28,1.26,5.96,6.90,6.66,18.1,1.436
22000,146,32,9.5,0.0,0.0,0.0,6.4,0.0,1.00,19.8,10,205,6.71,15.07,32,0,0,0.0,1.00,1.00,1.00,2.41,2.69,3.41,13.4,1.476
