step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake
10000,0,1584,15.36,0.21,2.07,0.13,10.25,0.00,1.04,0.002,0.229,381159.8,890985.0,13,42,3.18,1.02,1.04,106.3906,3260.96,6855.1,29.9177,6.0481,5462,3.2413,100,41.6336,336360.9
10000,1,232,24.66,0.30,3.11,0.78,19.91,0.00,1.04,0.000,0.064,146770.0,259798.4,6,37,5.15,1.03,1.04,35.0267,822.46,125.7,49.2074,8.4679,5461,3.2408,88,6.7035,55404.9
10000,2,275,20.92,0.29,1.64,0.93,18.13,0.00,1.06,0.000,0.066,132684.3,222035.5,5,29,4.85,1.04,1.07,30.8093,749.37,82.1,53.8460,8.1597,5461,3.2408,101,5.2421,43390.1
20000,0,940,24.37,0.17,4.37,0.47,15.90,0.01,1.03,0.005,0.225,260584.2,690286.4,2,47,4.25,1.02,1.04,79.3563,2943.49,15351.3,8.9187,4.6774,5462,2.7296,47,26.1874,224907.4
20000,1,330,21.50,0.31,2.30,0.39,16.88,0.02,1.06,0.009,0.075,97570.3,170989.9,2,66,4.23,1.04,1.07,23.9125,879.68,241.0,22.6328,6.2857,5461,2.7291,75,4.2753,36014.8
20000,2,294,19.56,0.22,2.16,0.38,16.16,0.00,1.07,0.000,0.064,84618.9,120877.9,2,40,4.02,1.09,1.10,18.2415,810.05,107.8,25.9868,5.9563,5461,2.7291,81,3.1153,25843.4
30000,0,1209,18.36,0.06,1.83,0.15,12.88,0.00,1.01,0.002,0.207,371428.2,885212.9,5,56,3.48,1.01,1.01,100.5226,2870.71,10380.9,32.0237,4.0534,5462,3.3829,39,42.9791,351125.7
30000,1,485,18.03,0.09,1.17,0.21,14.78,0.00,1.01,0.000,0.090,116498.3,231163.7,3,61,3.81,1.00,1.01,28.9296,1118.43,278.3,49.4583,6.7287,5461,3.3822,76,5.9769,51228.0
30000,2,343,18.60,0.27,1.36,0.25,14.91,0.00,1.02,0.000,0.066,103858.8,178883.4,1,51,3.99,1.00,1.00,23.3121,898.02,124.6,56.1893,6.6727,5461,3.3822,95,4.5952,38720.1
40000,0,1397,15.32,0.04,0.85,0.06,12.14,0.00,1.01,0.001,0.209,252939.8,630480.8,4,53,3.64,1.00,1.01,73.4713,2569.30,10358.9,9.9185,4.0754,5462,2.5564,45,26.1779,223917.9
40000,1,438,13.10,0.05,0.36,0.20,11.79,0.00,1.01,0.000,0.062,97634.8,176654.2,1,64,3.52,1.01,1.02,24.9374,962.16,128.5,22.0608,5.8208,5461,2.5559,78,4.7879,41036.6
40000,2,298,12.88,0.05,0.08,0.02,12.37,0.00,1.01,0.000,0.042,86286.6,135276.6,1,36,3.65,1.00,1.02,20.0457,835.37,69.9,25.9328,5.5598,5461,2.5559,57,3.7849,31826.6
50000,0,1375,17.68,0.28,2.61,0.19,9.98,0.03,1.08,0.012,0.205,347286.2,866970.1,5,52,3.32,1.06,1.09,98.8107,3187.60,10447.4,33.9145,4.3839,5462,3.1191,89,38.7725,323412.3
50000,1,384,19.91,0.13,3.66,0.21,12.86,0.02,1.01,0.005,0.074,116441.0,218204.8,3,49,3.82,1.00,1.02,26.2148,904.42,234.8,51.5271,6.8663,5461,3.1186,119,5.9808,49800.2
50000,2,302,17.13,0.15,2.02,0.01,13.32,0.00,1.04,0.000,0.054,103264.2,173090.4,2,40,3.78,1.00,1.06,21.8095,906.19,138.5,56.5966,6.6595,5461,3.1186,147,4.6558,38438.9
60000,0,1118,19.32,0.28,2.35,0.23,11.65,0.02,1.06,0.006,0.185,257238.7,593665.9,3,36,3.67,1.04,1.07,65.9811,2428.25,14513.4,9.1951,4.3385,5462,2.9013,64,26.9311,223218.2
60000,1,378,18.68,0.34,1.49,0.43,13.08,0.01,1.06,0.003,0.067,94458.9,159505.2,3,46,3.84,1.01,1.08,21.3636,990.82,212.8,22.0070,5.9863,5461,2.9007,101,4.3130,35859.9
60000,2,411,15.18,0.11,1.41,0.13,11.37,0.01,1.05,0.002,0.061,86551.1,123189.5,2,52,3.64,1.10,1.09,17.6916,709.45,134.1,26.1594,5.8265,5461,2.9007,83,3.5599,29218.6
70000,0,998,26.46,0.35,2.83,0.51,13.90,0.01,1.07,0.005,0.201,359665.2,832081.8,5,36,3.91,1.02,1.12,94.4216,3147.19,9749.6,32.8496,3.9942,5462,2.9972,68,41.2017,339128.7
70000,1,392,16.26,0.10,0.93,0.15,12.89,0.00,1.02,0.000,0.062,115203.2,211576.0,4,44,3.68,1.00,1.03,27.4786,817.57,193.6,50.2936,6.3728,5461,2.9967,97,6.3311,53616.8
70000,2,380,16.64,0.11,1.01,0.17,12.69,0.00,1.01,0.000,0.061,104852.9,178133.4,4,50,3.71,1.00,1.01,24.3221,1021.94,143.5,56.5935,6.2060,5461,2.9967,82,5.2961,44624.7
80000,0,1177,16.01,0.12,1.14,0.16,12.01,0.00,1.03,0.002,0.180,252879.5,566264.1,2,57,3.71,1.03,1.04,61.4066,2469.32,13186.9,8.9411,4.5195,5462,3.1343,46,26.0075,216007.3
80000,1,441,16.40,0.01,1.24,0.34,12.72,0.00,1.00,0.000,0.072,103232.9,183909.6,2,67,3.82,1.00,1.00,24.2790,847.94,172.5,22.0589,6.1068,5461,3.1337,69,5.2054,43713.9
80000,2,455,14.15,0.03,0.40,0.06,12.48,0.00,1.01,0.000,0.068,91930.9,143816.7,2,61,3.53,1.00,1.01,20.4625,925.34,140.6,25.1372,5.8642,5461,3.1337,74,4.1542,34575.2
90000,0,1200,20.87,0.09,3.24,0.08,11.04,0.02,1.03,0.007,0.199,357536.0,875682.5,3,43,3.50,1.03,1.03,96.4185,3104.08,13007.6,33.2853,4.1449,5462,3.6997,82,40.8530,338384.3
90000,1,465,18.54,0.14,1.71,0.05,13.27,0.00,1.03,0.000,0.080,124096.1,250194.0,2,70,3.79,1.02,1.04,30.1652,995.60,430.5,49.7016,6.7740,5461,3.6991,99,6.9036,58935.1
90000,2,388,20.68,0.17,1.91,0.10,14.09,0.00,1.04,0.000,0.072,112631.0,202429.7,2,57,3.93,1.02,1.06,26.1695,1003.81,237.4,54.7486,6.6467,5461,3.6991,99,5.6546,48364.1
100000,0,1514,12.71,0.05,0.51,0.05,11.54,0.00,1.01,0.000,0.210,247961.2,582082.2,1,50,3.76,1.02,1.03,64.3859,2460.26,9964.6,9.2354,4.6054,5462,3.0292,41,25.6598,213885.1
100000,1,467,13.08,0.08,0.06,0.00,12.65,0.00,1.02,0.000,0.068,106218.8,196190.8,1,72,3.71,1.00,1.03,26.3941,990.74,117.4,21.4032,6.1678,5461,3.0287,46,5.4269,46438.2
100000,2,335,13.63,0.09,0.02,0.16,13.14,0.00,1.03,0.000,0.052,95253.6,158825.5,1,46,3.76,1.01,1.03,22.7558,905.09,81.7,24.9169,5.8800,5461,3.0287,47,4.4756,37841.0
