step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density,digest,side,water,worn
100000,8.00,25,0,2,0,2,0,1.00,6,0.250,3492,0.00,74.17,216.67,649,0,0,0,1.00,1.00,1.00,3,3,5,8.4,0.855,4,2.000,0.333,5,1.000,21
100000,2.00,25,0,0,0,1,0,1.00,16,0.000,3326,0.00,79.36,257.78,438,2,0,0,1.00,1.00,1.00,1,1,1,43.3,2.224,1,2.000,0.410,5,1.000,24
100000,15.00,25,0,3,1,4,0,1.00,0,0.200,3257,1.82,78.46,235.94,649,0,0,0,1.00,1.00,1.00,3,5,5,12.5,15.934,8,2.000,0.333,5,1.000,16
100000,4.00,25,0,1,0,1,0,1.00,12,0.250,3215,0.00,73.61,289.15,438,0,0,0,1.00,1.00,1.00,2,3,4,20.9,14.907,2,2.000,0.410,5,1.000,22
100000,14.00,25,0,4,2,2,0,1.00,4,0.286,3167,-0.00,80.78,202.29,438,0,0,0,1.00,1.00,1.00,3,5,5,17.2,15.362,8,2.000,0.375,5,1.000,16
100000,21.00,25,0,5,1,5,0,1.00,4,0.238,3005,0.00,47.82,263.81,649,2,0,0,1.00,1.00,1.00,2,3,5,41.1,3.845,11,2.000,0.335,5,1.000,13
100000,33.00,25,0,9,3,6,0,1.00,0,0.273,2695,0.00,91.48,251.83,438,0,0,0,1.00,1.00,1.00,3,5,5,25.4,48.469,18,2.000,0.375,5,1.000,6
100000,28.00,25,0,7,2,6,0,1.00,0,0.250,2670,0.00,83.84,169.61,438,0,0,0,1.00,1.00,1.00,4,5,5,20.4,17.117,15,2.000,0.375,5,1.000,9
100000,37.00,25,0,8,3,9,0,1.00,0,0.216,2586,0.14,68.34,199.77,438,0,0,0,1.00,1.00,1.00,3,5,5,7.8,26.849,20,2.000,0.410,5,1.000,5
100000,38.00,25,0,9,4,8,0,1.00,0,0.237,2583,0.00,72.75,248.56,438,0,0,0,1.00,1.00,1.00,4,5,5,23.8,24.069,21,2.000,0.410,5,1.000,3
100000,36.00,25,0,8,4,8,0,1.00,0,0.222,2504,0.00,49.86,197.64,438,2,0,0,1.00,1.00,1.00,4,5,5,39.1,11.314,20,2.000,0.375,5,1.000,5
100000,37.00,25,0,8,3,9,0,1.00,0,0.216,2491,0.00,60.46,179.97,438,0,0,0,1.00,1.00,1.00,4,5,5,17.9,34.605,20,2.000,0.375,5,1.000,5
100000,39.00,25,0,9,3,9,0,1.00,0,0.231,2439,4.13,76.83,199.31,438,0,0,0,1.00,1.00,1.00,4,5,5,19.4,57.126,21,2.000,0.375,5,1.000,3
100000,38.00,25,0,9,2,9,0,1.00,0,0.237,2396,0.00,44.81,181.70,438,0,0,0,1.00,1.00,1.00,4,5,5,20.1,9.745,20,2.000,0.375,5,1.000,4
100000,39.00,25,0,10,3,8,0,1.00,0,0.256,2355,0.00,77.43,305.24,438,0,0,0,1.00,1.00,1.00,3,5,5,17.5,74.199,21,2.000,0.392,5,1.000,4
100000,33.00,25,0,7,5,7,0,1.00,0,0.212,2335,0.00,56.49,265.91,438,2,0,0,1.00,1.00,1.00,4,5,5,39.3,60.248,19,2.000,0.368,5,1.000,3
100000,2.13,10,0,0,0,2,0,1.00,30,0.000,2324,0.00,79.52,5.34,710,2,1,0,1.00,1.00,1.00,2,2,1,40.3,8.011,2,1.063,0.500,9,1.000,0
100000,44.00,25,0,10,4,10,0,1.00,0,0.227,2265,2.51,56.82,202.59,438,0,0,0,1.00,1.00,1.00,4,5,5,20.2,19.498,24,2.000,0.375,5,1.000,0
100000,40.00,25,0,9,4,9,0,1.00,0,0.225,2255,0.00,57.04,180.31,438,1,0,0,1.00,1.00,1.00,4,5,5,29.5,28.621,22,2.000,0.375,5,1.000,3
100000,5.61,16,0,1,0,4,0,1.00,26,0.178,2182,0.00,50.38,49.81,710,0,1,0,1.00,1.00,1.00,2,2,3,9.5,8.827,5,1.123,0.514,9,1.000,0
100000,35.00,25,0,9,5,6,0,1.00,0,0.257,2162,-0.00,41.82,136.25,438,0,0,0,1.00,1.00,1.00,4,5,5,23.6,1.299,20,2.000,0.371,5,1.000,4
100000,42.00,25,0,9,4,10,0,1.00,0,0.214,2105,0.00,51.80,130.06,438,1,0,0,1.00,1.00,1.00,4,5,5,35.6,6.017,23,2.000,0.375,5,1.000,1
100000,34.00,25,0,7,4,8,0,1.00,0,0.206,2098,0.00,49.25,219.86,649,2,0,0,1.00,1.00,1.00,4,5,5,45.5,0.598,19,2.000,0.333,5,1.000,5
100000,4.07,16,0,2,0,2,0,1.00,28,0.492,2035,0.89,52.85,32.05,710,1,0,0,1.00,1.00,1.00,4,2,2,32.5,9.042,4,1.017,0.467,9,1.000,0
100000,2.01,14,0,1,0,1,0,1.00,26,0.497,2021,0.00,57.15,32.09,710,1,0,0,1.00,1.00,1.00,1,2,1,35.5,0.998,2,1.005,0.445,8,1.000,0
100000,44.00,25,0,11,4,9,0,1.00,0,0.250,1982,0.00,63.17,244.25,438,2,0,0,1.00,1.00,1.00,4,5,5,55.0,28.226,24,2.000,0.410,5,1.000,1
100000,43.00,25,0,10,3,10,0,1.00,0,0.233,1963,0.00,44.11,137.07,438,0,0,0,1.00,1.00,1.00,4,5,5,25.6,12.848,23,2.000,0.410,5,1.000,1
100000,44.00,25,0,10,4,10,0,1.00,0,0.227,1932,0.00,42.50,139.27,438,1,0,0,1.00,1.00,1.00,4,5,5,34.4,5.634,24,2.000,0.410,5,1.000,0
100000,13.77,32,0,0,0,12,0,1.00,20,0.000,1931,0.00,92.82,10.42,710,2,1,0,1.00,1.00,1.00,2,2,6,48.3,19.689,12,1.147,0.465,9,1.000,0
100000,2.11,15,0,0,0,2,0,1.00,30,0.000,1920,0.02,68.41,5.92,710,2,1,0,1.00,1.00,1.00,1,2,1,51.3,1.958,2,1.053,0.436,9,1.000,0
100000,45.00,25,0,12,3,9,0,1.00,0,0.267,1920,0.00,54.59,121.04,649,1,0,0,1.00,1.00,1.00,4,5,5,31.7,54.282,24,2.000,0.329,5,1.000,1
100000,47.00,25,0,10,3,12,0,1.00,0,0.213,1907,2.39,70.09,173.10,438,1,0,0,1.00,1.00,1.00,4,5,5,34.9,46.840,25,2.000,0.392,5,1.000,0
100000,44.00,25,0,10,4,10,0,1.00,0,0.227,1806,0.00,71.21,181.95,438,2,1,0,1.00,1.00,1.00,4,5,5,47.3,33.171,24,2.000,0.375,5,1.000,0
100000,42.00,25,0,9,4,10,0,1.00,0,0.214,1784,0.08,50.22,161.79,649,0,0,0,1.00,1.00,1.00,4,5,5,6.6,22.273,23,2.000,0.333,5,1.000,1
100000,42.00,25,0,10,4,9,0,1.00,0,0.238,1761,0.00,49.15,100.84,438,0,2,0,1.00,1.00,1.00,4,5,5,25.7,11.894,23,2.000,0.410,5,1.000,2
100000,44.00,25,0,8,6,11,0,1.00,0,0.182,1757,4.45,61.87,38.16,438,0,0,0,1.00,1.00,1.00,4,5,5,19.5,19.783,25,2.000,0.375,5,1.000,0
100000,51.00,36,0,10,5,13,0,1.00,0,0.196,1754,0.00,48.25,160.65,438,0,0,0,1.00,1.00,1.00,5,6,6,10.2,25.052,28,2.000,0.427,6,1.000,6
100000,44.00,25,0,11,4,9,0,1.00,0,0.250,1741,3.75,75.03,153.03,649,1,0,0,1.00,1.00,1.00,4,5,5,26.9,52.427,24,2.000,0.333,5,1.000,1
100000,42.00,25,0,10,4,9,0,1.00,0,0.238,1731,0.00,39.38,147.60,438,2,0,0,1.00,1.00,1.00,4,5,5,39.0,23.209,23,2.000,0.375,5,1.000,1
100000,6.03,14,0,2,0,4,0,1.00,20,0.332,1729,0.00,46.70,27.53,710,1,0,0,1.00,1.00,1.00,1,3,3,29.8,15.417,6,1.005,0.445,8,1.000,1
100000,44.00,25,0,11,4,9,0,1.00,0,0.250,1715,0.00,41.37,165.13,438,2,2,0,1.00,1.00,1.00,4,5,5,49.5,0.279,24,2.000,0.410,5,1.000,1
100000,6.59,28,0,0,0,6,0,1.00,26,0.000,1688,0.00,68.04,4.93,710,0,1,0,1.00,1.00,1.00,1,3,2,24.5,1.726,6,1.099,0.499,9,1.000,0
100000,3.45,15,0,0,0,3,0,1.00,28,0.000,1673,0.00,72.41,3.07,710,1,2,0,1.00,1.00,1.00,2,1,3,35.3,6.610,3,1.149,0.514,9,1.000,0
100000,40.00,25,0,9,4,9,0,1.00,0,0.225,1650,0.00,41.97,77.04,438,0,0,0,1.00,1.00,1.00,3,5,5,18.6,6.253,22,2.000,0.375,5,1.000,3
100000,6.03,14,0,1,0,5,0,1.00,20,0.166,1621,0.00,45.72,13.58,710,0,0,0,1.00,1.00,1.00,2,3,3,21.0,10.459,6,1.005,0.445,8,1.000,0
100000,42.00,25,0,10,4,9,0,1.00,0,0.238,1619,0.00,49.66,110.68,438,0,0,0,1.00,1.00,1.00,4,5,5,23.2,17.145,23,2.000,0.410,5,1.000,1
100000,9.47,24,0,0,0,9,0,1.00,22,0.000,1619,0.00,72.76,6.38,710,2,1,0,1.00,1.00,1.00,2,2,5,54.7,39.951,9,1.052,0.396,9,1.000,0
100000,42.00,25,0,10,4,9,0,1.00,0,0.238,1606,0.00,25.49,95.41,438,2,0,0,1.00,1.00,1.00,4,5,5,44.8,16.770,23,2.000,0.375,5,1.000,1
100000,44.00,25,0,10,4,10,0,1.00,0,0.227,1592,4.00,51.82,188.13,438,1,0,0,1.00,1.00,1.00,3,5,5,28.3,34.380,24,2.000,0.410,5,1.000,0
100000,44.00,25,0,10,4,10,0,1.00,0,0.227,1586,-0.00,64.89,189.75,649,0,1,0,1.00,1.00,1.00,4,5,5,9.2,56.245,24,2.000,0.342,5,1.000,0
100000,44.00,25,0,10,4,10,0,1.00,0,0.227,1556,0.00,50.97,119.23,438,2,0,0,1.00,1.00,1.00,4,5,5,51.9,14.139,24,2.000,0.375,5,1.000,0
100000,4.02,14,0,0,0,4,0,1.00,22,0.000,1550,1.12,54.48,43.40,710,0,0,0,1.00,1.00,1.00,3,2,3,8.4,7.864,4,1.005,0.445,8,1.000,0
100000,46.00,25,0,11,4,10,0,1.00,0,0.239,1547,0.00,37.56,140.66,649,0,0,0,1.00,1.00,1.00,4,5,5,21.0,31.977,25,2.000,0.333,5,1.000,0
100000,2.20,14,0,0,0,2,0,1.00,30,0.000,1540,0.00,42.87,17.08,710,2,2,0,1.00,1.00,1.00,2,1,2,49.8,3.925,2,1.099,0.499,9,1.000,0
100000,63.00,49,0,17,9,10,0,1.00,0,0.270,1530,0.00,35.44,203.34,438,1,0,0,1.00,1.00,1.00,4,7,7,34.5,29.151,36,2.000,0.405,7,1.000,2
100000,46.00,25,0,11,4,10,0,1.00,0,0.239,1512,0.21,58.78,111.58,649,1,1,0,1.00,1.00,1.00,4,5,5,29.3,45.414,25,2.000,0.342,5,1.000,0
100000,61.00,36,0,12,7,15,0,1.00,0,0.197,1503,2.67,66.29,254.50,438,2,0,0,1.00,1.00,1.00,8,6,6,50.9,62.187,34,2.000,0.376,6,1.000,0
100000,46.00,25,0,11,4,10,0,1.00,0,0.239,1494,0.00,53.15,133.62,649,0,1,0,1.00,1.00,1.00,4,5,5,18.8,55.225,25,2.000,0.333,5,1.000,0
100000,45.00,25,0,11,3,10,0,1.00,0,0.244,1469,0.00,51.74,94.30,438,0,1,0,1.00,1.00,1.00,4,5,5,17.6,30.872,24,2.000,0.375,5,1.000,1
