step,event,lineage,other,size
5000,birth,1,0,186
5000,birth,3,0,2034
5000,birth,5,0,37
5000,birth,8,0,73
7000,extinct,5,0,37
8000,split,40,8,29
8000,extinct,1,0,6
9000,split,53,3,1782
9000,extinct,3,0,35
10000,split,79,3,151
10000,extinct,40,0,29
12000,extinct,53,0,575
13000,split,175,79,40
14000,split,202,53,104
14000,split,203,53,110
14000,split,208,79,11
15000,split,216,8,476
15000,extinct,79,0,48
15000,extinct,208,0,11
16000,extinct,8,0,8
18000,extinct,175,0,9
19000,split,254,203,598
19000,extinct,203,0,21
20000,split,253,203,752
22000,extinct,202,0,7
23000,split,275,253,35
24000,split,285,275,39
26000,split,288,254,15
26000,split,298,253,11
27000,split,311,253,70
27000,split,312,253,5
28000,split,321,253,17
28000,split,322,254,142
28000,split,329,253,18
28000,extinct,298,0,11
29000,split,337,253,100
29000,extinct,312,0,5
30000,split,349,253,24
31000,extinct,288,0,9
31000,extinct,321,0,17
32000,split,373,253,7
32000,split,375,253,7
32000,extinct,322,0,10
32000,extinct,329,0,6
33000,extinct,254,0,8
33000,extinct,337,0,8
34000,extinct,275,0,8
34000,extinct,311,0,7
34000,extinct,349,0,6
34000,extinct,375,0,7
35000,extinct,285,0,10
35000,extinct,373,0,7
41000,split,419,418,29
46000,split,428,419,304
47000,extinct,419,0,42
48000,split,437,253,5
50000,split,448,253,38
50000,extinct,437,0,5
51000,split,454,253,76
54000,extinct,454,0,22
55000,extinct,428,0,10
55000,extinct,448,0,10
66000,split,488,253,31
66000,extinct,216,0,10
67000,split,489,216,50
67000,split,490,253,5
67000,split,491,253,29
68000,split,493,253,5
68000,split,497,253,43
68000,split,499,253,55
69000,split,510,253,21
69000,split,513,253,9
69000,merge,491,253,26
70000,split,515,253,7
70000,extinct,490,0,5
70000,extinct,493,0,5
72000,extinct,488,0,24
72000,extinct,515,0,7
73000,split,538,253,6
73000,extinct,497,0,6
73000,extinct,510,0,21
74000,extinct,499,0,16
74000,extinct,538,0,6
76000,extinct,513,0,10
79000,split,564,253,6
80000,split,566,253,20
80000,split,567,253,125
82000,extinct,564,0,6
84000,split,565,253,6
85000,split,572,253,47
85000,extinct,566,0,12
86000,split,573,253,69
87000,split,568,253,10
87000,split,583,253,173
87000,extinct,489,0,23
87000,extinct,565,0,6
88000,split,574,253,7
88000,split,586,253,99
88000,split,587,489,16
88000,split,588,253,24
88000,split,589,253,5
89000,extinct,572,0,12
90000,split,600,253,31
90000,split,607,253,20
90000,extinct,574,0,7
90000,extinct,587,0,5
91000,split,608,253,136
91000,split,609,253,6
92000,split,612,253,88
92000,split,613,608,15
92000,extinct,589,0,5
93000,extinct,568,0,7
93000,extinct,588,0,5
94000,split,622,612,8
94000,extinct,567,0,14
94000,extinct,609,0,6
96000,extinct,573,0,9
96000,extinct,586,0,10
96000,extinct,600,0,11
96000,extinct,607,0,12
98000,split,637,253,16
98000,split,639,583,31
98000,extinct,608,0,13
99000,split,644,253,102
