year,habitats,grass,wood,algae,litter,soil_land,soil_sea,air,share_grass,share_wood,share_algae,grown_grass,grown_wood,grown_algae,burnt,fires,largest_fire,land_matter,sea_matter,land_temp,rain_land,matter_err,water_err
1,11,11460.9,129488.6,145476.9,96300.8,834487.4,1404225.3,-0.000,0.0908,0.4345,0.4747,2.183e-5,3.637e-5,1.059e-3,0.0125,78,138,9.999,10.001,13.40,771.0,5.86e-15,5.18e-16
2,11,5595.7,158800.0,143189.5,126246.7,780558.7,1407049.3,0.000,0.0272,0.4931,0.4797,1.184e-5,4.668e-5,1.069e-3,0.0319,100,238,9.994,10.004,13.39,770.2,5.15e-15,6.85e-16
3,11,3379.5,189649.1,139600.4,145203.2,732509.8,1411098.1,0.000,0.0136,0.5466,0.4398,7.011e-6,5.320e-5,1.069e-3,0.0306,89,344,9.990,10.007,13.35,770.2,1.40e-14,1.65e-16
4,11,1941.7,210732.8,138557.9,156286.2,700839.8,1413081.6,-0.000,0.0074,0.5837,0.4088,4.110e-6,5.370e-5,1.070e-3,0.0461,102,281,9.982,10.013,13.31,770.5,2.59e-14,1.38e-16
5,11,1118.4,226381.9,140167.8,165910.0,675580.4,1412281.5,0.000,0.0041,0.6066,0.3893,2.389e-6,5.370e-5,1.072e-3,0.0401,99,231,9.974,10.018,13.31,771.5,6.25e-14,6.82e-17
6,11,634.9,236649.8,142854.9,173068.9,657794.3,1410437.1,-0.000,0.0023,0.6216,0.3761,1.364e-6,5.296e-5,1.072e-3,0.0421,104,347,9.966,10.024,13.34,773.2,9.41e-15,3.96e-17
7,11,353.6,243520.0,145115.2,176763.2,646480.8,1409207.1,-0.000,0.0013,0.6304,0.3684,7.652e-7,5.323e-5,1.072e-3,0.0454,101,366,9.956,10.031,13.38,772.0,7.46e-15,4.98e-17
8,11,199.5,249717.7,144954.3,181420.1,634885.7,1410262.7,-0.000,0.0007,0.6367,0.3626,4.229e-7,5.356e-5,1.071e-3,0.0376,104,237,9.947,10.036,13.40,770.7,1.49e-14,6.93e-17
9,11,108.0,253582.4,141772.1,182909.6,628431.9,1414636.0,-0.000,0.0004,0.6416,0.3581,2.340e-7,5.375e-5,1.069e-3,0.0444,102,388,9.936,10.044,13.38,770.2,2.56e-14,1.43e-16
10,11,53.6,255157.9,138742.4,180036.3,628094.2,1419355.5,-0.000,0.0002,0.6441,0.3558,1.220e-7,5.444e-5,1.069e-3,0.0574,100,377,9.921,10.055,13.33,770.2,3.00e-14,4.09e-17
11,11,25.8,256620.9,138935.8,181307.9,624043.3,1420506.3,-0.000,0.0001,0.6455,0.3544,5.819e-8,5.346e-5,1.071e-3,0.0421,87,409,9.909,10.063,13.30,770.7,2.70e-14,1.66e-17
