year,habitats,grass,wood,algae,litter,soil_land,soil_sea,air,share_grass,share_wood,share_algae,grown_grass,grown_wood,grown_algae,burnt,fires,largest_fire,land_matter,sea_matter,land_temp,rain_land,matter_err,water_err
1,13,43309.6,197007.4,30936.8,196074.4,1241785.9,912325.9,-0.000,0.1988,0.6880,0.1131,8.545e-5,4.282e-5,2.265e-4,0.0174,10,1818,9.996,10.007,3.29,388.9,4.44e-15,4.09e-15
2,13,33590.0,257399.9,31144.8,213390.0,1172958.4,912956.8,-0.000,0.1220,0.7748,0.1032,6.481e-5,6.090e-5,2.288e-4,0.0290,3,4457,9.991,10.017,3.28,389.8,4.26e-15,7.06e-16
3,13,27655.3,312884.3,30666.2,217436.0,1118714.2,914083.9,-0.000,0.0821,0.8307,0.0872,5.218e-5,7.088e-5,2.287e-4,0.0212,5,3528,9.987,10.024,3.28,389.1,2.50e-14,1.73e-15
4,13,24422.7,347517.1,31011.9,219478.2,1085093.2,913917.0,-0.000,0.0613,0.8605,0.0782,4.395e-5,7.307e-5,2.291e-4,0.0026,11,134,9.986,10.025,3.28,389.4,1.23e-14,2.13e-16
5,13,22439.7,367047.4,31003.0,220053.9,1067009.5,913886.5,-0.000,0.0515,0.8748,0.0737,3.947e-5,7.365e-5,2.291e-4,0.0001,4,7,9.986,10.025,3.28,390.1,2.65e-14,7.21e-16
6,13,21562.4,378636.5,30927.6,218905.1,1057375.5,914032.9,-0.000,0.0466,0.8820,0.0714,3.721e-5,7.423e-5,2.293e-4,0.0000,1,8,9.986,10.025,3.29,389.3,4.97e-15,4.01e-16
7,13,20957.2,385539.8,31175.5,217771.4,1052221.3,913774.8,-0.000,0.0440,0.8860,0.0700,3.588e-5,7.457e-5,2.295e-4,0.0008,2,137,9.986,10.025,3.28,390.0,3.38e-15,6.93e-16
8,13,20552.1,389753.0,30760.0,216379.9,1049814.3,914180.7,-0.000,0.0425,0.8882,0.0692,3.515e-5,7.484e-5,2.294e-4,0.0000,1,2,9.986,10.025,3.28,390.0,2.66e-15,8.23e-16
9,13,20606.9,393175.1,31076.5,214755.7,1047834.2,913991.6,-0.000,0.0417,0.8896,0.0687,3.482e-5,7.530e-5,2.297e-4,0.0001,3,10,9.986,10.025,3.29,389.7,1.95e-14,9.82e-16
10,13,20279.6,394777.1,31275.0,213901.6,1047505.6,913701.1,-0.000,0.0411,0.8905,0.0684,3.442e-5,7.523e-5,2.297e-4,0.0002,2,26,9.986,10.025,3.28,390.5,1.60e-14,3.80e-16
11,13,20073.7,395799.5,30792.3,211082.4,1049209.8,914482.2,-0.000,0.0407,0.8911,0.0682,3.429e-5,7.549e-5,2.296e-4,0.0071,7,778,9.984,10.028,3.28,389.8,4.09e-15,9.86e-16
12,13,19989.0,397134.3,31130.7,208115.5,1050263.4,914807.2,-0.000,0.0400,0.8918,0.0681,3.387e-5,7.587e-5,2.300e-4,0.0127,2,2135,9.981,10.034,3.28,390.0,1.14e-14,5.81e-16
13,13,19552.4,396443.3,31105.4,206708.5,1051698.5,915931.9,-0.000,0.0399,0.8920,0.0681,3.367e-5,7.588e-5,2.299e-4,0.0154,3,2284,9.974,10.046,3.28,390.7,8.88e-15,3.64e-16
14,13,20260.8,397640.1,31026.3,207580.5,1048710.4,916221.9,-0.000,0.0400,0.8919,0.0680,3.405e-5,7.580e-5,2.300e-4,0.0025,2,409,9.973,10.048,3.29,389.9,1.95e-15,4.47e-16
15,13,20331.2,398434.2,31255.9,208552.6,1046910.9,915955.3,-0.000,0.0405,0.8917,0.0679,3.430e-5,7.578e-5,2.301e-4,0.0004,3,63,9.973,10.048,3.28,390.5,9.24e-15,9.56e-17
16,13,20222.5,398831.5,30833.2,208469.5,1046725.4,916357.9,-0.000,0.0404,0.8918,0.0678,3.428e-5,7.580e-5,2.300e-4,0.0000,0,0,9.973,10.048,3.28,390.5,9.24e-15,2.41e-16
