year,habitats,grass,wood,algae,litter,soil_land,soil_sea,air,share_grass,share_wood,share_algae,grown_grass,grown_wood,grown_algae,burnt,fires,largest_fire,land_matter,sea_matter,land_temp,rain_land,matter_err,water_err
1,7,50169.3,145707.0,24526.0,197509.3,1376043.9,827484.5,-0.000,0.2360,0.6302,0.1338,8.793e-5,8.775e-6,2.711e-4,0.0031,25,117,10.000,10.001,30.79,469.4,1.95e-15,1.36e-15
2,7,45554.8,120616.7,24614.3,330842.6,1272336.1,827475.5,-0.000,0.2089,0.6224,0.1687,8.174e-5,7.800e-6,2.741e-4,0.0035,28,106,9.999,10.002,30.80,468.4,2.13e-14,4.66e-16
3,7,44387.3,99522.4,24620.1,434131.1,1190903.1,827876.0,-0.000,0.2237,0.5846,0.1917,7.974e-5,6.912e-6,2.740e-4,0.0134,41,200,9.997,10.006,30.81,467.6,1.24e-15,3.85e-17
4,7,44503.3,82597.3,24507.4,521560.7,1119895.2,828376.0,0.000,0.2469,0.5393,0.2138,7.974e-5,6.078e-6,2.739e-4,0.0126,37,291,9.995,10.011,30.81,466.8,1.72e-14,7.82e-17
5,7,41416.0,68142.9,24242.9,589588.6,1068942.4,829107.2,-0.000,0.2617,0.4991,0.2392,7.318e-5,4.826e-6,2.738e-4,0.0159,36,1416,9.992,10.016,30.81,466.0,2.13e-15,2.76e-16
6,7,39607.6,56486.9,23829.4,644413.2,1027270.9,829831.9,-0.000,0.2728,0.4605,0.2667,6.908e-5,3.913e-6,2.737e-4,0.0069,29,158,9.990,10.020,30.80,465.3,2.88e-14,2.32e-16
7,7,38493.1,46424.2,23415.9,682847.2,999429.0,830830.7,-0.000,0.2883,0.4180,0.2937,6.681e-5,3.244e-6,2.738e-4,0.0172,33,1004,9.987,10.027,30.79,464.6,1.90e-14,2.74e-16
8,7,37828.4,38309.7,23216.7,715247.9,975308.4,831529.0,-0.000,0.3054,0.3746,0.3200,6.535e-5,2.697e-6,2.739e-4,0.0119,36,202,9.984,10.033,30.78,463.9,7.46e-15,2.76e-16
9,7,37728.2,31756.3,23330.7,743259.6,953530.8,831834.4,0.000,0.3230,0.3334,0.3437,6.461e-5,2.262e-6,2.741e-4,0.0090,28,186,9.982,10.038,30.77,463.2,3.13e-14,7.61e-17
10,7,37964.3,26313.8,23677.7,767014.3,934522.7,831947.3,-0.000,0.3418,0.2935,0.3647,6.473e-5,1.924e-6,2.743e-4,0.0085,38,167,9.979,10.043,30.77,462.6,1.90e-14,1.41e-16
11,7,38199.5,21739.4,24093.6,782944.5,922153.7,832309.3,-0.000,0.3634,0.2544,0.3823,6.576e-5,1.646e-6,2.743e-4,0.0156,45,274,9.975,10.052,30.78,462.0,2.90e-14,2.10e-16
12,7,37671.1,18038.6,24395.2,798756.4,909875.8,832702.9,-0.000,0.3812,0.2196,0.3992,6.554e-5,1.389e-6,2.742e-4,0.0138,29,272,9.971,10.060,30.79,461.5,6.39e-15,1.73e-16
13,7,37710.7,15037.6,24557.5,814902.1,896218.3,833013.8,-0.000,0.3903,0.1917,0.4180,6.432e-5,1.167e-6,2.741e-4,0.0087,28,175,9.968,10.066,30.80,460.9,1.69e-14,7.51e-17
14,7,37745.2,12506.4,24623.4,826320.4,886592.4,833652.1,-0.000,0.4066,0.1637,0.4297,6.531e-5,1.003e-6,2.741e-4,0.0127,38,233,9.964,10.074,30.80,460.3,2.84e-15,1.77e-16
15,7,38481.4,10495.4,24605.5,838097.2,875490.8,834269.7,0.000,0.4175,0.1408,0.4417,6.570e-5,8.557e-7,2.740e-4,0.0116,35,238,9.961,10.081,30.81,459.7,3.55e-15,2.61e-16
16,7,37661.9,8841.8,24455.3,853457.1,862229.4,834794.5,-0.000,0.4280,0.1208,0.4512,6.458e-5,7.235e-7,2.739e-4,0.0109,26,668,9.959,10.086,30.81,459.2,1.78e-16,1.07e-16
17,7,37274.1,7467.3,24152.4,864381.8,852608.5,835555.9,-0.000,0.4331,0.1044,0.4625,6.414e-5,6.295e-7,2.738e-4,0.0110,37,194,9.956,10.091,30.81,458.6,1.05e-14,1.23e-16
18,7,37088.9,6298.0,23715.6,872096.3,845683.7,836557.6,-0.000,0.4408,0.0894,0.4698,6.440e-5,5.499e-7,2.737e-4,0.0203,32,2110,9.953,10.098,30.80,458.2,8.88e-15,2.23e-16
19,7,37712.7,5318.9,23340.1,875039.1,842351.6,837677.7,-0.000,0.4461,0.0767,0.4772,6.489e-5,4.798e-7,2.738e-4,0.0124,36,193,9.949,10.106,30.79,457.7,1.40e-14,3.88e-17
20,7,37439.3,4508.4,23215.9,882265.7,835710.2,838300.5,-0.000,0.4498,0.0659,0.4842,6.384e-5,4.072e-7,2.740e-4,0.0080,32,207,9.946,10.112,30.78,457.3,1.72e-14,1.66e-16
21,7,37070.8,3830.4,23401.7,889918.9,828638.1,838580.0,0.000,0.4543,0.0566,0.4892,6.366e-5,3.502e-7,2.742e-4,0.0080,25,217,9.943,10.118,30.77,457.0,2.58e-14,1.37e-16
22,7,37787.4,3246.1,23782.0,891246.7,826354.3,839023.5,-0.000,0.4623,0.0480,0.4897,6.568e-5,3.142e-7,2.743e-4,0.0123,40,211,9.939,10.127,30.77,456.7,2.45e-14,8.60e-17
23,7,37667.7,2766.1,24185.3,889424.1,827737.4,839659.3,-0.000,0.4713,0.0406,0.4881,6.664e-5,2.773e-7,2.743e-4,0.0257,33,1968,9.933,10.139,30.78,456.4,1.74e-14,6.44e-17
24,7,37189.2,2383.3,24445.8,899087.3,818604.7,839729.7,-0.000,0.4657,0.0356,0.4988,6.381e-5,2.301e-7,2.742e-4,0.0057,27,169,9.931,10.143,30.79,456.0,4.09e-15,1.61e-16
