year,habitats,grass,wood,algae,litter,soil_land,soil_sea,air,share_grass,share_wood,share_algae,grown_grass,grown_wood,grown_algae,burnt,fires,largest_fire,land_matter,sea_matter,land_temp,rain_land,matter_err,water_err
1,11,28422.0,106276.1,9855.7,126511.8,810912.3,1539462.2,-0.000,0.2399,0.6953,0.0647,5.508e-5,1.992e-5,7.233e-5,0.0021,4,136,10.000,10.000,13.40,771.0,2.34e-14,5.18e-16
2,11,24477.1,109032.1,9670.6,187131.0,751478.0,1539651.3,-0.000,0.1826,0.7516,0.0658,4.744e-5,2.217e-5,7.164e-5,0.0001,2,11,10.000,10.000,13.39,770.2,8.17e-15,6.85e-16
3,11,22517.7,113508.0,9398.3,220882.4,715082.1,1540051.4,-0.000,0.1616,0.7731,0.0653,4.322e-5,2.415e-5,7.148e-5,0.0055,4,232,9.999,10.001,13.35,770.2,3.57e-14,1.65e-16
4,11,21098.9,119092.5,9287.7,242093.7,689610.8,1540256.4,-0.000,0.1466,0.7896,0.0638,4.033e-5,2.564e-5,7.157e-5,0.0023,2,141,9.998,10.002,13.31,770.5,7.82e-15,1.38e-16
5,11,19975.3,124434.3,9400.1,256014.3,671451.7,1540164.3,-0.000,0.1348,0.8033,0.0619,3.829e-5,2.648e-5,7.169e-5,0.0008,4,30,9.997,10.002,13.31,771.5,6.22e-15,6.82e-17
6,11,19121.3,128673.0,9610.1,264670.4,659381.3,1539984.0,-0.000,0.1253,0.8143,0.0604,3.668e-5,2.681e-5,7.174e-5,0.0008,2,68,9.997,10.002,13.34,773.2,6.75e-15,3.96e-17
7,11,18516.9,132194.9,9777.8,270225.5,650877.9,1539846.9,-0.000,0.1183,0.8225,0.0591,3.547e-5,2.708e-5,7.170e-5,0.0009,2,57,9.997,10.002,13.38,772.0,1.03e-14,4.98e-17
8,11,18012.9,134975.5,9781.4,272459.5,646239.5,1539971.2,-0.000,0.1131,0.8288,0.0582,3.455e-5,2.739e-5,7.160e-5,0.0041,4,183,9.996,10.003,13.40,770.7,5.51e-15,6.93e-17
9,11,17787.8,137470.4,9565.1,273988.9,642384.0,1540243.9,-0.000,0.1089,0.8337,0.0575,3.380e-5,2.753e-5,7.147e-5,0.0020,2,211,9.995,10.003,13.38,770.2,2.31e-15,1.43e-16
10,11,17522.8,139388.3,9321.4,275070.9,639626.5,1540510.2,0.000,0.1059,0.8372,0.0569,3.320e-5,2.755e-5,7.147e-5,0.0015,7,133,9.995,10.003,13.33,770.2,3.53e-14,4.09e-17
