year,habitats,grass,wood,algae,litter,soil_land,soil_sea,air,share_grass,share_wood,share_algae,grown_grass,grown_wood,grown_algae,burnt,fires,largest_fire,land_matter,sea_matter,land_temp,rain_land,matter_err,water_err
1,11,13458.1,84659.0,118904.8,93734.6,880072.3,1430611.2,0.000,0.1133,0.4216,0.4651,2.483e-5,4.663e-6,8.641e-4,0.0000,0,0,10.000,10.000,13.40,771.0,0.00e0,5.18e-16
2,11,9665.0,67389.8,117038.8,118171.2,876671.6,1432503.5,-0.000,0.0546,0.3757,0.5697,1.871e-5,4.017e-6,8.741e-4,0.0002,1,20,10.000,10.000,13.39,770.2,8.53e-15,6.85e-16
3,11,9140.5,54012.7,114103.3,126527.7,882189.5,1435466.3,-0.000,0.0500,0.3277,0.6223,1.727e-5,3.453e-6,8.736e-4,0.0001,1,7,10.000,10.000,13.35,770.2,2.31e-15,1.65e-16
4,11,9120.5,43560.3,113244.2,128350.5,890803.2,1436361.4,-0.000,0.0522,0.2818,0.6660,1.714e-5,2.969e-6,8.749e-4,0.0006,1,67,10.000,10.000,13.31,770.5,1.12e-14,1.38e-16
5,11,9233.5,35387.4,114560.3,127080.3,900119.6,1435058.8,-0.000,0.0557,0.2409,0.7034,1.741e-5,2.568e-6,8.762e-4,0.0002,1,24,10.000,10.000,13.31,771.5,7.82e-15,6.82e-17
6,11,9378.6,28954.7,116762.0,124212.3,909314.3,1432818.1,-0.000,0.0595,0.2053,0.7352,1.780e-5,2.232e-6,8.766e-4,0.0001,1,12,10.000,10.000,13.34,773.2,9.77e-15,3.96e-17
7,11,9532.9,23856.8,118614.9,120516.7,917990.2,1430928.5,-0.000,0.0631,0.1748,0.7621,1.820e-5,1.950e-6,8.763e-4,0.0009,1,99,10.000,10.000,13.38,772.0,1.37e-14,4.98e-17
8,11,9781.5,19821.4,118493.1,116617.2,925669.6,1431057.2,-0.000,0.0663,0.1489,0.7848,1.864e-5,1.719e-6,8.751e-4,0.0003,1,29,10.000,10.000,13.40,770.7,1.21e-14,6.93e-17
9,11,10080.0,16604.1,115898.4,112741.9,932438.8,1433676.8,-0.000,0.0692,0.1272,0.8037,1.901e-5,1.521e-6,8.737e-4,0.0000,1,5,10.000,10.000,13.38,770.2,1.44e-14,1.43e-16
10,11,10260.6,14015.6,113415.6,109140.1,938420.6,1436187.5,-0.000,0.0717,0.1089,0.8194,1.925e-5,1.348e-6,8.739e-4,0.0000,0,0,10.000,10.000,13.33,770.2,1.46e-14,4.09e-17
11,11,10337.9,11920.8,113567.8,105862.7,943690.3,1436060.5,-0.000,0.0739,0.0937,0.8324,1.947e-5,1.201e-6,8.755e-4,0.0000,0,0,10.000,10.000,13.30,770.7,1.47e-14,1.66e-17
12,11,10400.6,10218.0,115382.1,102824.6,948374.1,1434240.5,-0.000,0.0758,0.0811,0.8432,1.970e-5,1.077e-6,8.765e-4,0.0000,0,0,10.000,10.000,13.32,772.4,1.46e-14,9.55e-17
13,11,10438.3,8824.7,117531.1,100038.8,952570.5,1432036.7,-0.000,0.0774,0.0705,0.8521,1.990e-5,9.706e-7,8.766e-4,0.0000,0,0,10.000,10.000,13.36,773.0,1.46e-14,1.30e-17
14,11,10501.5,7684.6,118933.9,97494.2,956218.8,1430607.0,-0.000,0.0788,0.0617,0.8595,2.010e-5,8.836e-7,8.760e-4,0.0000,0,0,10.000,10.000,13.39,771.3,1.49e-14,2.07e-18
15,11,10688.7,6751.6,117675.9,95137.5,959302.3,1431883.9,-0.000,0.0800,0.0544,0.8656,2.034e-5,8.113e-7,8.744e-4,0.0000,0,0,10.000,10.000,13.40,770.4,1.49e-14,7.06e-17
16,11,10858.0,5974.7,114730.9,92976.9,962039.7,1434859.7,-0.000,0.0810,0.0482,0.8708,2.047e-5,7.447e-7,8.735e-4,0.0002,1,24,10.000,10.000,13.36,770.2,1.78e-15,3.02e-19
