year,habitats,grass,wood,algae,litter,soil_land,soil_sea,air,share_grass,share_wood,share_algae,grown_grass,grown_wood,grown_algae,burnt,fires,largest_fire,land_matter,sea_matter,land_temp,rain_land,matter_err,water_err
1,7,15375.5,142491.2,102616.8,140100.5,1471511.7,749344.2,-0.000,0.1170,0.4894,0.3937,2.105e-5,5.977e-6,1.040e-3,0.0002,1,28,10.000,10.000,30.79,469.4,8.35e-15,1.32e-15
2,7,6737.7,115180.9,102962.6,189392.4,1458167.8,748998.5,-0.000,0.0347,0.4648,0.5005,1.217e-5,5.161e-6,1.053e-3,0.0000,1,1,10.000,10.000,30.80,468.4,1.95e-15,4.19e-16
3,7,5023.8,93416.2,102923.6,218274.1,1452758.1,749044.2,-0.000,0.0224,0.4195,0.5581,9.370e-6,4.450e-6,1.053e-3,0.0006,3,68,10.000,10.000,30.81,467.6,1.46e-14,1.28e-17
4,7,4603.0,76068.4,102378.8,237837.6,1450961.8,749590.3,-0.000,0.0207,0.3714,0.6080,8.662e-6,3.836e-6,1.053e-3,0.0001,1,19,10.000,10.000,30.81,466.8,9.24e-15,6.84e-17
5,7,4529.5,62117.3,101227.5,251084.1,1451723.2,750758.4,-0.000,0.0214,0.3254,0.6533,8.562e-6,3.309e-6,1.052e-3,0.0015,5,104,10.000,10.000,30.81,466.0,3.55e-15,2.69e-16
6,7,4575.0,50961.2,99531.3,260267.8,1453648.3,752456.4,-0.000,0.0227,0.2830,0.6943,8.653e-6,2.857e-6,1.052e-3,0.0001,3,19,10.000,10.000,30.80,465.3,9.59e-15,2.19e-16
7,7,4657.7,41965.9,97882.5,266216.7,1456610.9,754106.1,-0.000,0.0243,0.2448,0.7309,8.798e-6,2.469e-6,1.052e-3,0.0001,2,16,10.000,10.000,30.79,464.6,1.14e-14,2.86e-16
8,7,4750.1,34691.0,97106.4,269709.4,1460300.8,754882.2,-0.000,0.0258,0.2109,0.7633,8.955e-6,2.138e-6,1.053e-3,0.0000,0,0,10.000,10.000,30.78,463.9,1.14e-14,2.96e-16
9,7,4840.3,28775.1,97594.5,271168.4,1464661.1,754400.7,0.000,0.0272,0.1811,0.7917,9.106e-6,1.855e-6,1.053e-3,0.0006,2,55,10.000,10.000,30.77,463.2,1.65e-14,7.61e-17
10,7,4926.3,23958.9,99033.0,271181.8,1469371.7,752968.3,-0.000,0.0285,0.1552,0.8163,9.247e-6,1.612e-6,1.054e-3,0.0006,1,98,10.000,10.000,30.77,462.6,8.88e-15,1.45e-16
