year,habitats,grass,wood,algae,litter,soil_land,soil_sea,air,share_grass,share_wood,share_algae,grown_grass,grown_wood,grown_algae,burnt,fires,largest_fire,land_matter,sea_matter,land_temp,rain_land,matter_err,water_err
1,9,18628.1,101081.4,13483.5,207674.6,1127095.6,1153476.8,-0.000,0.1677,0.7470,0.0853,3.770e-5,1.208e-5,1.029e-4,0.0000,2,3,10.000,10.000,-4.21,128.0,5.86e-15,9.25e-17
2,9,15026.4,91146.7,13484.5,248113.5,1100108.3,1153560.6,-0.000,0.1261,0.7645,0.1095,2.893e-5,1.571e-5,1.035e-4,0.0015,3,204,10.000,10.001,-4.21,128.0,9.95e-15,4.47e-16
3,9,13332.7,87567.9,13481.7,261816.2,1091662.7,1153578.8,-0.000,0.1127,0.7696,0.1177,2.438e-5,1.607e-5,1.035e-4,0.0001,2,10,9.999,10.001,-4.21,128.0,8.35e-15,5.82e-17
4,9,12629.4,85836.9,13476.4,265924.4,1089880.2,1153692.7,-0.000,0.1063,0.7720,0.1217,2.246e-5,1.603e-5,1.036e-4,0.0008,1,112,9.999,10.002,-4.21,128.0,4.62e-15,1.45e-15
5,9,12352.5,85198.6,13469.8,266846.7,1089865.2,1153707.1,-0.000,0.1038,0.7727,0.1235,2.170e-5,1.606e-5,1.036e-4,0.0001,3,5,9.999,10.002,-4.21,127.9,3.91e-15,1.02e-15
6,9,12212.5,85048.8,13462.2,266126.5,1090872.1,1153717.9,-0.000,0.1025,0.7733,0.1242,2.136e-5,1.610e-5,1.037e-4,0.0000,0,0,9.999,10.002,-4.21,127.9,4.09e-15,9.43e-17
7,9,12141.3,85092.3,13461.6,264678.7,1092328.1,1153738.1,-0.000,0.1018,0.7738,0.1244,2.120e-5,1.614e-5,1.037e-4,0.0002,4,25,9.999,10.002,-4.21,127.9,2.24e-14,1.91e-16
8,9,12103.0,85173.6,13458.1,263032.4,1093924.1,1153748.8,-0.000,0.1013,0.7742,0.1244,2.111e-5,1.616e-5,1.038e-4,0.0000,2,5,9.999,10.002,-4.21,127.9,2.08e-14,4.69e-16
9,9,12084.4,85238.4,13457.8,261310.6,1095579.4,1153769.4,-0.000,0.1010,0.7745,0.1244,2.107e-5,1.617e-5,1.038e-4,0.0003,4,20,9.999,10.002,-4.21,128.0,2.06e-14,4.95e-16
10,9,12075.8,85280.8,13455.9,259691.0,1097156.7,1153779.8,-0.000,0.1009,0.7747,0.1244,2.105e-5,1.617e-5,1.038e-4,0.0001,4,6,9.999,10.002,-4.21,128.0,2.49e-15,1.12e-15
11,9,12071.9,85300.3,13455.7,258195.0,1098632.3,1153784.8,-0.000,0.1009,0.7748,0.1244,2.105e-5,1.617e-5,1.038e-4,0.0000,0,0,9.999,10.002,-4.21,128.0,2.31e-15,6.76e-16
12,9,12070.6,85288.5,13460.6,256795.0,1100036.1,1153789.2,-0.000,0.1008,0.7747,0.1244,2.105e-5,1.617e-5,1.039e-4,0.0000,1,3,9.999,10.002,-4.21,128.0,3.09e-14,4.91e-17
13,9,12072.3,85260.8,13464.6,255504.5,1101346.4,1153791.4,-0.000,0.1009,0.7746,0.1245,2.105e-5,1.616e-5,1.039e-4,0.0000,0,0,9.999,10.002,-4.21,128.1,3.11e-14,3.34e-16
