year,habitats,grass,wood,algae,litter,soil_land,soil_sea,air,share_grass,share_wood,share_algae,grown_grass,grown_wood,grown_algae,burnt,fires,largest_fire,land_matter,sea_matter,land_temp,rain_land,matter_err,water_err
1,13,163576.4,130903.7,17124.4,409847.7,974083.1,925904.7,-0.000,0.4665,0.4801,0.0534,2.930e-4,1.781e-5,1.253e-4,0.0144,2,2405,9.994,10.011,3.29,388.9,4.44e-15,4.09e-15
2,13,157416.0,118335.3,17222.6,480034.0,922625.5,925806.7,-0.000,0.5199,0.4232,0.0570,2.859e-4,1.977e-5,1.261e-4,0.0004,1,65,9.994,10.012,3.28,389.8,1.85e-14,7.71e-16
3,13,151741.0,115522.3,16902.0,489519.2,920103.8,927651.7,0.000,0.5230,0.4176,0.0594,2.766e-4,2.156e-5,1.261e-4,0.0114,1,1915,9.985,10.028,3.28,389.1,2.18e-14,1.68e-15
4,13,150935.3,117520.6,17172.2,492396.6,913345.7,930069.6,-0.000,0.5147,0.4246,0.0607,2.680e-4,2.287e-5,1.263e-4,0.0208,1,19,9.969,10.056,3.28,389.4,1.85e-14,2.31e-16
5,13,147425.0,121411.8,17126.2,502592.9,902793.7,930090.3,-0.000,0.5053,0.4343,0.0603,2.635e-4,2.387e-5,1.263e-4,0.0000,0,0,9.969,10.056,3.28,390.1,1.87e-14,7.36e-16
6,13,146195.3,125405.8,17082.2,504019.5,898551.6,930185.6,-0.000,0.4936,0.4464,0.0600,2.597e-4,2.468e-5,1.264e-4,0.0003,1,51,9.969,10.056,3.29,389.3,2.01e-14,3.65e-16
7,13,144478.4,128793.2,17254.8,504807.8,896110.9,929995.0,-0.000,0.4838,0.4566,0.0596,2.562e-4,2.522e-5,1.266e-4,0.0000,0,0,9.969,10.056,3.28,390.0,2.01e-14,6.83e-16
8,13,142948.5,131456.5,16964.4,504067.7,895723.4,930279.6,-0.000,0.4761,0.4647,0.0592,2.540e-4,2.560e-5,1.265e-4,0.0000,0,0,9.969,10.056,3.28,390.0,1.99e-14,8.60e-16
9,13,144007.9,133772.9,17204.0,502397.8,893942.0,930115.4,-0.000,0.4704,0.4707,0.0589,2.531e-4,2.597e-5,1.267e-4,0.0000,0,0,9.969,10.056,3.29,389.7,1.99e-14,1.01e-15
10,13,141081.9,134500.6,17300.6,487694.7,907175.2,933687.1,-0.000,0.4651,0.4759,0.0590,2.500e-4,2.601e-5,1.267e-4,0.0324,1,5449,9.947,10.095,3.28,390.5,3.55e-15,3.58e-16
11,13,141177.1,135615.2,16978.0,492280.7,901366.8,934022.2,-0.000,0.4635,0.4778,0.0587,2.501e-4,2.610e-5,1.266e-4,0.0000,0,0,9.947,10.095,3.28,389.8,3.73e-15,9.39e-16
12,13,142396.5,136651.3,17243.8,494157.9,897185.5,933805.0,-0.000,0.4615,0.4800,0.0585,2.501e-4,2.628e-5,1.268e-4,0.0000,0,0,9.947,10.095,3.28,390.0,3.38e-15,5.69e-16
13,13,141168.0,137179.1,17187.8,495528.1,896553.7,933823.3,-0.000,0.4599,0.4816,0.0584,2.491e-4,2.628e-5,1.268e-4,0.0000,0,0,9.947,10.095,3.28,390.7,3.55e-15,3.76e-16
14,13,141694.9,137646.0,17141.5,494847.1,896198.3,933912.2,-0.000,0.4588,0.4828,0.0584,2.494e-4,2.636e-5,1.268e-4,0.0000,0,0,9.947,10.095,3.29,389.9,3.55e-15,4.30e-16
15,13,141279.5,137905.6,17302.6,494012.8,896893.9,934045.5,-0.000,0.4578,0.4838,0.0584,2.487e-4,2.637e-5,1.269e-4,0.0033,1,561,9.945,10.099,3.28,390.5,3.57e-14,1.01e-16
16,13,140654.8,138017.4,17007.8,494360.9,897063.1,934336.0,-0.000,0.4575,0.4842,0.0583,2.487e-4,2.637e-5,1.268e-4,0.0001,1,10,9.945,10.099,3.28,390.5,2.38e-14,2.36e-16
