year,habitats,grass,wood,algae,litter,soil_land,soil_sea,air,share_grass,share_wood,share_algae,grown_grass,grown_wood,grown_algae,burnt,fires,largest_fire,land_matter,sea_matter,land_temp,rain_land,matter_err,water_err
1,9,140134.0,245864.2,58966.2,245703.5,612332.7,1318439.3,-0.000,0.4407,0.4428,0.1165,3.977e-4,7.223e-5,3.985e-4,0.5569,33,17070,9.501,10.499,28.85,1920.1,1.14e-14,2.47e-15
2,9,93784.2,368924.3,58274.8,210197.5,533753.0,1356506.3,-0.000,0.2497,0.6447,0.1056,2.383e-4,8.887e-5,4.021e-4,0.2718,27,14012,9.217,10.783,28.85,1919.5,2.04e-14,9.14e-16
3,9,75181.9,421222.1,59043.7,176087.7,504051.4,1385853.2,-0.000,0.1660,0.7372,0.0968,1.767e-4,8.861e-5,4.028e-4,0.3451,28,21942,8.987,11.013,28.85,1922.3,1.42e-15,8.71e-16
4,9,68476.6,443571.1,58422.2,179554.0,469929.9,1401486.2,-0.000,0.1341,0.7727,0.0932,1.466e-4,8.881e-5,4.029e-4,0.2561,27,11369,8.873,11.127,28.85,1920.8,2.18e-14,8.46e-16
5,9,64113.9,455686.8,59088.9,183756.2,449377.3,1409416.9,-0.000,0.1205,0.7878,0.0917,1.334e-4,8.937e-5,4.035e-4,0.1759,28,7358,8.808,11.192,28.85,1924.2,1.24e-15,1.61e-16
6,9,62575.6,460945.9,58613.9,192832.1,432712.7,1413759.8,-0.000,0.1149,0.7943,0.0908,1.276e-4,8.931e-5,4.037e-4,0.0750,29,7564,8.779,11.221,28.86,1921.9,1.49e-14,3.63e-16
7,9,63587.2,465783.4,59103.8,188465.4,426188.5,1418311.6,-0.000,0.1123,0.7974,0.0903,1.263e-4,9.029e-5,4.041e-4,0.1012,27,4210,8.740,11.260,28.85,1925.7,1.79e-14,7.98e-18
8,9,61436.1,468648.8,58821.8,196586.9,415514.1,1420432.4,-0.000,0.1104,0.7998,0.0898,1.241e-4,9.060e-5,4.043e-4,0.0434,22,2439,8.727,11.273,28.86,1923.2,1.08e-14,2.33e-18
9,9,62405.4,472383.2,59121.2,185659.8,416087.0,1425783.4,-0.000,0.1095,0.8010,0.0895,1.247e-4,9.161e-5,4.047e-4,0.0920,24,6737,8.684,11.316,28.85,1927.6,1.60e-15,1.66e-16
10,9,60416.8,477233.1,59057.8,177631.7,416301.2,1430799.5,-0.000,0.1084,0.8026,0.0890,1.233e-4,9.227e-5,4.049e-4,0.1001,26,6184,8.647,11.353,28.86,1925.2,1.42e-15,1.29e-16
11,9,60937.6,479691.8,59111.6,179246.9,410197.6,1432254.5,-0.000,0.1063,0.8051,0.0885,1.218e-4,9.262e-5,4.052e-4,0.0341,22,3977,8.635,11.365,28.85,1928.8,3.02e-15,1.26e-16
