year,habitats,grass,wood,algae,litter,soil_land,soil_sea,air,share_grass,share_wood,share_algae,grown_grass,grown_wood,grown_algae,burnt,fires,largest_fire,land_matter,sea_matter,land_temp,rain_land,matter_err,water_err
1,7,12907.6,143222.3,6826.3,135681.5,1477667.4,845134.9,-0.000,0.1744,0.7667,0.0588,1.599e-5,6.565e-6,9.207e-5,0.0002,3,24,10.000,10.000,30.79,469.4,9.59e-15,1.32e-15
2,7,4406.1,116407.1,6847.1,179715.6,1468947.6,845116.4,-0.000,0.0491,0.8737,0.0772,7.871e-6,5.709e-6,8.712e-5,0.0002,4,15,10.000,10.000,30.80,468.4,7.82e-15,4.19e-16
3,7,2765.1,94991.7,6856.0,204351.6,1467361.9,845113.7,-0.000,0.0279,0.8771,0.0950,5.225e-6,4.961e-6,8.689e-5,0.0006,4,47,10.000,10.000,30.81,467.6,1.05e-14,1.28e-17
4,7,2320.4,77853.0,6829.0,220193.2,1469099.8,845144.5,-0.000,0.0250,0.8610,0.1140,4.448e-6,4.313e-6,8.682e-5,0.0003,3,39,10.000,10.000,30.81,466.8,2.47e-14,6.84e-17
5,7,2186.5,64075.4,6755.9,230368.3,1472831.5,845222.4,-0.000,0.0268,0.8381,0.1351,4.217e-6,3.755e-6,8.678e-5,0.0004,4,30,10.000,10.000,30.81,466.0,1.71e-14,2.69e-16
6,7,2163.1,52916.5,6636.6,236236.0,1478128.0,845359.8,-0.000,0.0306,0.8109,0.1585,4.176e-6,3.272e-6,8.674e-5,0.0016,7,85,10.000,10.000,30.80,465.3,2.66e-15,2.19e-16
7,7,2182.2,43929.2,6513.8,239337.6,1483989.5,845487.7,-0.000,0.0356,0.7801,0.1842,4.209e-6,2.856e-6,8.674e-5,0.0005,4,43,10.000,10.000,30.79,464.6,1.95e-15,2.86e-16
8,7,2218.5,36613.0,6451.0,240032.3,1490561.1,845564.1,-0.000,0.0415,0.7466,0.2120,4.272e-6,2.501e-6,8.678e-5,0.0011,5,64,10.000,10.001,30.78,463.9,7.64e-15,2.96e-16
9,7,2255.9,30632.2,6476.6,238943.5,1497575.2,845556.6,-0.000,0.0480,0.7104,0.2416,4.339e-6,2.192e-6,8.684e-5,0.0013,6,85,10.000,10.001,30.77,463.2,1.05e-14,7.61e-17
10,7,2299.7,25769.5,6567.4,236870.2,1504464.3,845469.0,-0.000,0.0550,0.6724,0.2726,4.412e-6,1.927e-6,8.688e-5,0.0002,3,33,10.000,10.001,30.77,462.6,6.75e-15,1.45e-16
11,7,2328.2,21727.5,6681.6,233484.4,1511839.7,845378.4,-0.000,0.0624,0.6331,0.3045,4.485e-6,1.700e-6,8.690e-5,0.0011,4,124,9.999,10.001,30.78,462.0,6.22e-15,2.10e-16
