year,habitats,grass,wood,algae,litter,soil_land,soil_sea,air,share_grass,share_wood,share_algae,grown_grass,grown_wood,grown_algae,burnt,fires,largest_fire,land_matter,sea_matter,land_temp,rain_land,matter_err,water_err
1,12,88347.9,74622.0,22302.7,274408.7,668717.5,1493041.2,0.000,0.4061,0.4771,0.1168,1.584e-4,5.876e-6,1.722e-4,0.0000,0,0,10.000,10.000,21.22,3700.8,0.00e0,1.77e-16
2,12,92611.8,52048.6,22229.0,352372.4,609059.2,1493119.0,0.000,0.5058,0.3629,0.1313,1.673e-4,4.664e-6,1.723e-4,0.0000,0,0,10.000,10.000,21.22,3697.3,0.00e0,1.28e-16
3,12,95805.5,37485.3,22174.0,380990.6,591806.0,1493178.6,0.000,0.5751,0.2813,0.1437,1.734e-4,3.757e-6,1.723e-4,0.0000,0,0,10.000,10.000,21.22,3693.4,0.00e0,1.54e-16
4,12,98221.9,27880.3,22126.8,394939.8,585043.0,1493228.2,0.000,0.6287,0.2186,0.1527,1.781e-4,3.083e-6,1.723e-4,0.0000,0,0,10.000,10.000,21.22,3688.6,0.00e0,4.98e-17
5,12,100012.4,21406.7,22093.4,402924.4,581736.4,1493266.8,-0.000,0.6688,0.1720,0.1592,1.816e-4,2.578e-6,1.723e-4,0.0000,1,1,10.000,10.000,21.22,3683.9,3.22e-14,8.66e-17
6,12,101343.5,16950.1,22068.4,407780.1,580003.6,1493294.3,-0.000,0.6985,0.1379,0.1637,1.843e-4,2.198e-6,1.723e-4,0.0000,1,4,10.000,10.000,21.22,3681.8,9.77e-15,1.14e-16
7,12,102341.4,13814.0,22056.3,410516.8,579377.9,1493333.6,-0.000,0.7203,0.1129,0.1669,1.863e-4,1.908e-6,1.723e-4,0.0006,2,67,10.000,10.000,21.22,3681.9,6.22e-15,1.08e-16
8,12,103157.0,11564.7,22055.5,412370.4,578950.4,1493341.8,-0.000,0.7364,0.0944,0.1691,1.879e-4,1.684e-6,1.724e-4,0.0001,1,11,10.000,10.000,21.22,3683.2,6.04e-15,5.68e-17
9,12,103757.8,9916.2,22061.9,413615.6,578752.1,1493336.4,-0.000,0.7486,0.0807,0.1707,1.892e-4,1.510e-6,1.724e-4,0.0000,0,0,10.000,10.000,21.22,3685.1,5.86e-15,8.86e-17
10,12,104180.3,8684.1,22076.6,414361.9,578815.1,1493322.1,-0.000,0.7578,0.0704,0.1718,1.902e-4,1.371e-6,1.724e-4,0.0000,0,0,10.000,10.000,21.22,3686.0,5.68e-15,5.60e-17
11,12,104495.9,7745.0,22099.8,414743.9,579054.4,1493301.0,-0.000,0.7648,0.0626,0.1727,1.910e-4,1.260e-6,1.724e-4,0.0000,0,0,10.000,10.000,21.22,3686.6,5.86e-15,1.52e-17
12,12,104740.0,7016.1,22128.6,414889.2,579391.9,1493274.3,-0.000,0.7703,0.0564,0.1733,1.917e-4,1.170e-6,1.724e-4,0.0000,0,0,10.000,10.000,21.22,3687.0,5.68e-15,1.29e-17
13,12,104919.6,6440.1,22161.5,414878.1,579795.8,1493244.9,-0.000,0.7746,0.0516,0.1738,1.922e-4,1.095e-6,1.724e-4,0.0001,1,8,10.000,10.000,21.22,3687.4,5.33e-15,5.32e-17
14,12,105053.3,5978.0,22200.0,414823.9,580177.2,1493207.6,-0.000,0.7781,0.0478,0.1742,1.927e-4,1.034e-6,1.725e-4,0.0000,0,0,10.000,10.000,21.22,3687.9,5.68e-15,1.65e-17
15,12,105120.3,5600.7,22240.5,414313.1,580970.0,1493195.3,-0.000,0.7809,0.0446,0.1745,1.930e-4,9.815e-7,1.725e-4,0.0009,1,99,9.999,10.000,21.22,3688.1,3.30e-14,3.84e-17
16,12,105229.5,5289.3,22282.8,414187.4,581280.4,1493170.5,-0.000,0.7833,0.0420,0.1747,1.933e-4,9.373e-7,1.725e-4,0.0004,2,42,9.999,10.001,21.22,3688.2,1.79e-14,2.44e-17
17,12,105338.0,5028.8,22328.0,414168.1,581451.8,1493125.3,-0.000,0.7852,0.0399,0.1749,1.936e-4,8.994e-7,1.725e-4,0.0000,0,0,9.999,10.001,21.22,3688.4,1.79e-14,4.35e-17
