year,habitats,grass,wood,algae,litter,soil_land,soil_sea,air,share_grass,share_wood,share_algae,grown_grass,grown_wood,grown_algae,burnt,fires,largest_fire,land_matter,sea_matter,land_temp,rain_land,matter_err,water_err
1,9,157428.5,102373.6,82398.2,237851.7,767208.7,1274179.4,-0.000,0.4800,0.3224,0.1976,3.577e-4,2.431e-5,5.599e-4,0.5247,59,9066,9.664,10.336,28.85,1920.1,1.79e-14,2.47e-15
2,9,134405.9,134841.4,81431.0,214051.1,752810.5,1303900.1,-0.000,0.4540,0.3375,0.2085,3.106e-4,3.036e-5,5.645e-4,0.2908,40,16230,9.445,10.555,28.85,1919.5,7.11e-15,9.14e-16
3,9,117786.4,165152.9,82511.4,204778.6,729137.7,1322073.0,-0.000,0.3780,0.4178,0.2042,2.634e-4,3.518e-5,5.655e-4,0.2237,55,5472,9.299,10.701,28.85,1922.3,3.91e-15,8.71e-16
4,9,109277.3,186448.5,81627.6,200617.5,707891.2,1335577.9,-0.000,0.3270,0.4744,0.1986,2.346e-4,3.809e-5,5.656e-4,0.2058,33,10457,9.203,10.797,28.85,1920.8,1.71e-14,8.46e-16
5,9,103433.0,198883.7,82577.9,191366.9,700101.0,1345077.5,-0.000,0.2963,0.5089,0.1948,2.172e-4,3.967e-5,5.665e-4,0.1896,42,9230,9.124,10.876,28.85,1924.2,1.33e-14,1.61e-16
6,9,99019.5,206709.1,81887.1,185028.4,693810.2,1354985.7,-0.000,0.2779,0.5292,0.1929,2.049e-4,4.051e-5,5.666e-4,0.1926,37,9202,9.054,10.946,28.86,1921.9,2.36e-14,3.63e-16
7,9,96841.5,211488.0,82601.0,185241.7,686142.0,1359125.9,-0.000,0.2653,0.5425,0.1922,1.963e-4,4.098e-5,5.673e-4,0.1128,35,3641,9.017,10.983,28.85,1925.7,6.75e-15,7.98e-18
8,9,96064.9,213985.2,82171.1,180796.2,683907.7,1364514.9,0.000,0.2595,0.5491,0.1913,1.933e-4,4.131e-5,5.675e-4,0.1179,28,6375,8.980,11.020,28.86,1923.2,1.35e-14,2.33e-18
9,9,94968.3,215491.8,82624.5,178356.7,682005.4,1367993.3,-0.000,0.2558,0.5530,0.1912,1.901e-4,4.139e-5,5.681e-4,0.0940,34,2719,8.950,11.050,28.85,1927.6,9.06e-15,1.66e-16
10,9,94833.2,216348.3,82495.2,181695.2,675680.1,1370388.0,0.000,0.2528,0.5559,0.1913,1.880e-4,4.148e-5,5.684e-4,0.0526,34,2657,8.934,11.066,28.86,1925.2,1.60e-14,1.29e-16
11,9,94015.8,216786.2,82608.4,178600.2,676081.4,1373347.9,-0.000,0.2506,0.5578,0.1916,1.865e-4,4.152e-5,5.688e-4,0.0761,51,3744,8.910,11.090,28.85,1928.8,8.35e-15,1.26e-16
