year,habitats,grass,wood,algae,litter,soil_land,soil_sea,air,share_grass,share_wood,share_algae,grown_grass,grown_wood,grown_algae,burnt,fires,largest_fire,land_matter,sea_matter,land_temp,rain_land,matter_err,water_err
1,9,46587.2,78342.6,6556.4,313198.0,1015903.5,1160852.4,-0.000,0.3184,0.6412,0.0404,9.593e-5,4.857e-6,5.047e-5,0.0066,111,162,9.996,10.005,-4.21,128.0,6.57e-15,9.25e-17
2,9,43881.1,45783.7,6555.6,380786.7,981687.2,1162745.6,-0.000,0.3939,0.5460,0.0600,8.214e-5,3.867e-6,5.035e-5,0.0124,124,340,9.983,10.022,-4.21,128.0,1.78e-15,4.47e-16
3,9,43216.7,30592.1,6556.0,410814.7,966078.8,1164181.7,-0.000,0.4917,0.4316,0.0767,8.077e-5,3.548e-6,5.039e-5,0.0128,137,259,9.973,10.034,-4.21,128.0,7.64e-15,5.82e-17
4,9,42900.3,23500.5,6551.8,424478.7,958755.3,1165253.4,-0.000,0.5582,0.3538,0.0880,8.002e-5,3.411e-6,5.043e-5,0.0090,114,256,9.966,10.043,-4.21,128.0,6.93e-15,1.45e-15
5,9,42768.2,20066.0,6548.9,430383.1,955240.0,1166433.9,-0.000,0.5968,0.3088,0.0944,7.978e-5,3.348e-6,5.045e-5,0.0075,122,132,9.957,10.053,-4.21,127.9,5.51e-15,1.02e-15
6,9,42796.0,18511.2,6544.5,434145.3,952037.6,1167405.3,0.000,0.6177,0.2843,0.0980,7.955e-5,3.297e-6,5.047e-5,0.0084,127,320,9.951,10.061,-4.21,127.9,2.08e-14,9.43e-17
7,9,42739.3,17784.0,6544.2,434386.2,950992.3,1168994.1,-0.000,0.6274,0.2728,0.0999,7.939e-5,3.300e-6,5.048e-5,0.0110,114,341,9.940,10.075,-4.21,127.9,6.93e-15,1.91e-16
8,9,42513.7,17536.5,6542.6,434692.6,950082.6,1170072.2,-0.000,0.6303,0.2689,0.1008,7.893e-5,3.311e-6,5.051e-5,0.0096,124,170,9.933,10.084,-4.21,127.9,3.55e-16,4.69e-16
9,9,42430.6,17465.3,6541.9,434898.8,949422.4,1170681.1,-0.000,0.6305,0.2681,0.1014,7.858e-5,3.325e-6,5.054e-5,0.0064,126,68,9.928,10.089,-4.21,128.0,1.78e-14,4.95e-16
10,9,42355.4,17470.6,6541.4,434186.8,949573.8,1171312.0,-0.000,0.6302,0.2682,0.1016,7.842e-5,3.337e-6,5.055e-5,0.0068,109,186,9.924,10.095,-4.21,128.0,9.95e-15,1.12e-15
11,9,42330.2,17521.7,6541.5,433132.4,949884.8,1172029.3,-0.000,0.6299,0.2686,0.1015,7.845e-5,3.355e-6,5.056e-5,0.0070,121,173,9.919,10.101,-4.21,128.0,1.01e-14,6.76e-16
12,9,42229.7,17576.1,6542.9,433023.4,949624.8,1172443.0,-0.000,0.6289,0.2695,0.1016,7.828e-5,3.368e-6,5.059e-5,0.0041,100,104,9.916,10.104,-4.21,128.0,2.63e-14,4.91e-17
13,9,42223.2,17621.1,6544.2,431788.8,950255.6,1173007.0,-0.000,0.6280,0.2704,0.1017,7.819e-5,3.380e-6,5.061e-5,0.0047,118,53,9.912,10.109,-4.21,128.1,1.03e-14,3.34e-16
