year,habitats,grass,wood,algae,litter,soil_land,soil_sea,air,share_grass,share_wood,share_algae,grown_grass,grown_wood,grown_algae,burnt,fires,largest_fire,land_matter,sea_matter,land_temp,rain_land,matter_err,water_err
1,13,195123.5,212432.1,14834.6,511329.5,746891.2,940829.1,0.000,0.4987,0.4672,0.0340,4.311e-4,5.490e-5,1.087e-4,0.1275,30,8738,9.918,10.146,3.29,388.9,2.13e-15,4.09e-15
2,13,159923.7,265342.8,14912.2,567269.4,666142.5,947849.4,-0.000,0.3925,0.5729,0.0347,3.012e-4,6.195e-5,1.091e-4,0.0523,14,4012,9.876,10.222,3.28,389.8,1.31e-14,7.71e-16
3,13,138812.0,309056.6,14619.7,568036.7,635784.0,955131.0,-0.000,0.3113,0.6559,0.0328,2.553e-4,6.790e-5,1.091e-4,0.0582,26,2939,9.834,10.296,3.28,389.1,2.66e-15,1.68e-15
4,13,130924.3,338856.8,14874.5,536417.2,636715.5,963651.7,-0.000,0.2643,0.7043,0.0314,2.298e-4,7.032e-5,1.093e-4,0.0896,13,6638,9.782,10.389,3.28,389.4,2.84e-15,2.31e-16
5,13,121304.2,357459.6,14823.8,547292.8,613557.8,967001.8,-0.000,0.2391,0.7307,0.0303,2.140e-4,7.158e-5,1.093e-4,0.0504,10,3903,9.762,10.424,3.28,390.1,3.02e-15,7.36e-16
6,13,118111.1,372212.3,14785.9,527537.5,613060.1,975733.0,0.000,0.2229,0.7476,0.0296,2.072e-4,7.430e-5,1.094e-4,0.1000,17,6214,9.711,10.516,3.29,389.3,3.20e-15,3.65e-16
7,13,114505.5,381879.8,14943.7,532994.4,598786.4,978330.2,-0.000,0.2107,0.7602,0.0291,1.976e-4,7.451e-5,1.095e-4,0.0335,12,1917,9.694,10.546,3.28,390.0,1.33e-14,6.83e-16
8,13,111590.6,388934.1,14676.4,535906.7,589116.8,981215.4,-0.000,0.2037,0.7675,0.0288,1.935e-4,7.517e-5,1.094e-4,0.0477,17,4206,9.679,10.574,3.28,390.0,5.33e-16,8.60e-16
9,13,111908.8,395397.3,14901.8,524834.5,588628.9,985768.5,-0.000,0.1985,0.7730,0.0285,1.914e-4,7.653e-5,1.096e-4,0.0590,10,5761,9.651,10.624,3.29,389.7,9.59e-15,1.01e-15
10,13,108760.4,399010.4,14981.0,533729.7,578781.9,986176.6,-0.000,0.1937,0.7780,0.0283,1.864e-4,7.629e-5,1.096e-4,0.0101,13,705,9.647,10.629,3.28,390.5,1.03e-14,3.58e-16
11,13,107351.1,401633.4,14687.1,532986.9,576157.5,988624.0,-0.000,0.1908,0.7810,0.0282,1.853e-4,7.689e-5,1.096e-4,0.0278,19,2002,9.635,10.652,3.28,389.8,2.33e-14,9.39e-16
12,13,108048.4,406074.0,14938.2,524902.6,576488.3,990988.5,-0.000,0.1882,0.7837,0.0281,1.844e-4,7.791e-5,1.097e-4,0.0420,19,2335,9.619,10.680,3.28,390.0,1.42e-15,5.69e-16
13,13,106526.2,407597.6,14878.6,527818.1,573178.4,991441.2,-0.000,0.1859,0.7861,0.0280,1.819e-4,7.747e-5,1.097e-4,0.0062,15,410,9.617,10.684,3.28,390.7,1.79e-14,3.76e-16
14,13,107134.6,409429.7,14838.4,521205.1,575188.5,993643.7,0.000,0.1852,0.7869,0.0279,1.824e-4,7.811e-5,1.097e-4,0.0312,15,2769,9.604,10.707,3.29,389.9,1.92e-14,4.30e-16
15,13,106673.6,410959.7,14986.0,522895.8,571513.1,994411.7,-0.000,0.1842,0.7880,0.0279,1.815e-4,7.832e-5,1.098e-4,0.0140,15,880,9.599,10.717,3.28,390.5,6.75e-15,1.01e-16
16,13,105885.1,412824.5,14714.8,519406.6,572532.9,996076.1,-0.000,0.1830,0.7892,0.0278,1.808e-4,7.858e-5,1.097e-4,0.0271,14,1444,9.590,10.732,3.28,390.5,1.40e-14,2.36e-16
