year,habitats,grass,wood,algae,litter,soil_land,soil_sea,air,share_grass,share_wood,share_algae,grown_grass,grown_wood,grown_algae,burnt,fires,largest_fire,land_matter,sea_matter,land_temp,rain_land,matter_err,water_err
1,13,14406.7,442670.1,78295.5,176213.1,1041355.0,868499.6,-0.000,0.0806,0.7344,0.1849,4.095e-5,1.371e-4,5.764e-4,0.0567,95,2530,9.987,10.023,3.29,388.9,1.28e-14,4.09e-15
2,13,3188.3,543656.9,78871.2,204889.0,920854.2,869980.4,0.000,0.0108,0.8583,0.1309,8.838e-6,1.262e-4,5.811e-4,0.0495,114,1105,9.974,10.047,3.28,389.8,4.80e-15,7.06e-16
3,13,896.1,569341.2,77881.3,215598.0,884337.8,873385.7,-0.000,0.0022,0.8766,0.1211,2.056e-6,1.145e-4,5.809e-4,0.0451,108,1595,9.960,10.072,3.28,389.1,4.97e-15,1.73e-15
4,13,255.1,580739.2,78422.8,223227.1,863826.1,874969.7,-0.000,0.0006,0.8812,0.1182,5.269e-7,1.133e-4,5.816e-4,0.0353,96,1424,9.948,10.093,3.28,389.4,4.44e-15,2.13e-16
5,13,67.0,585939.0,78573.1,228534.1,852257.2,876069.6,-0.000,0.0002,0.8829,0.1169,1.339e-7,1.124e-4,5.819e-4,0.0250,86,1645,9.940,10.107,3.28,390.1,2.84e-14,7.21e-16
6,13,15.8,588554.4,78405.4,225787.1,849703.1,878974.2,-0.000,0.0000,0.8837,0.1163,3.206e-8,1.136e-4,5.821e-4,0.0410,105,971,9.925,10.134,3.29,389.3,0.00e0,4.01e-16
7,13,3.4,591097.2,78872.2,228364.4,843397.1,879705.7,-0.000,0.0000,0.8841,0.1159,6.687e-9,1.129e-4,5.827e-4,0.0211,72,944,9.917,10.148,3.28,390.0,2.10e-14,6.93e-16
8,13,0.7,592257.2,78081.9,226151.9,842549.4,882398.8,-0.000,0.0000,0.8843,0.1157,1.353e-9,1.133e-4,5.827e-4,0.0344,95,864,9.906,10.168,3.28,390.0,1.78e-16,8.23e-16
9,13,0.1,594143.9,78625.4,226122.9,839384.1,883163.6,0.000,0.0000,0.8846,0.1154,2.589e-10,1.131e-4,5.832e-4,0.0188,76,995,9.900,10.179,3.29,389.7,1.30e-14,9.82e-16
10,13,0.0,594562.3,79173.4,225317.0,838827.2,883560.1,-0.000,0.0000,0.8847,0.1153,4.833e-11,1.130e-4,5.833e-4,0.0216,80,644,9.893,10.191,3.28,390.5,2.66e-14,3.80e-16
11,13,0.0,594982.5,78185.7,222588.9,839553.1,886129.7,-0.000,0.0000,0.8848,0.1152,8.687e-12,1.134e-4,5.831e-4,0.0280,86,797,9.884,10.208,3.28,389.8,2.84e-15,9.86e-16
12,13,0.0,596234.3,78715.2,222087.3,837503.9,886899.2,-0.000,0.0000,0.8849,0.1151,1.532e-12,1.134e-4,5.838e-4,0.0188,73,367,9.877,10.219,3.28,390.0,9.41e-15,5.81e-16
13,13,0.0,596321.5,78829.2,222220.5,836837.5,887231.2,-0.000,0.0000,0.8849,0.1151,2.657e-13,1.127e-4,5.838e-4,0.0134,60,479,9.874,10.226,3.28,390.7,3.02e-15,3.64e-16
14,13,0.0,596797.8,78646.3,220875.9,836690.7,888429.3,-0.000,0.0000,0.8850,0.1150,4.734e-14,1.132e-4,5.839e-4,0.0163,71,499,9.869,10.235,3.29,389.9,1.08e-14,4.47e-16
15,13,0.0,596892.9,79070.9,218422.8,837720.2,889333.4,-0.000,0.0000,0.8850,0.1150,8.008e-15,1.135e-4,5.842e-4,0.0275,83,627,9.860,10.250,3.28,390.5,4.97e-15,9.56e-17
16,13,0.0,596915.8,78259.0,218928.4,836660.0,890676.8,0.000,0.0000,0.8850,0.1150,1.383e-15,1.128e-4,5.840e-4,0.0105,61,297,9.857,10.256,3.28,390.5,4.26e-15,2.41e-16
