year,habitats,grass,wood,algae,litter,soil_land,soil_sea,air,share_grass,share_wood,share_algae,grown_grass,grown_wood,grown_algae,burnt,fires,largest_fire,land_matter,sea_matter,land_temp,rain_land,matter_err,water_err
1,11,63106.2,138459.4,18965.5,201283.3,669278.9,1530346.7,-0.000,0.3104,0.6022,0.0874,1.256e-4,4.219e-5,1.370e-4,0.0003,2,25,10.000,10.000,13.40,771.0,7.99e-15,5.54e-16
2,11,50823.1,170345.8,18657.5,330274.2,520557.6,1530781.8,-0.000,0.2479,0.6732,0.0789,1.021e-4,4.925e-5,1.390e-4,0.0025,7,156,9.999,10.001,13.39,770.2,1.69e-14,7.04e-16
3,11,41701.1,190196.4,18164.9,394378.9,444920.6,1532078.1,-0.000,0.1860,0.7394,0.0747,8.186e-5,4.806e-5,1.388e-4,0.0170,15,362,9.991,10.006,13.35,770.2,4.62e-15,1.71e-16
4,11,37267.3,205828.2,17985.7,437673.8,390203.5,1532481.4,-0.000,0.1534,0.7753,0.0713,7.227e-5,4.765e-5,1.390e-4,0.0049,8,263,9.989,10.007,13.31,770.5,7.46e-15,1.39e-16
5,11,34120.4,217084.5,18192.1,466689.3,352901.7,1532452.0,-0.000,0.1338,0.7975,0.0687,6.592e-5,4.759e-5,1.393e-4,0.0053,8,233,9.988,10.009,13.31,771.5,3.73e-15,6.85e-17
6,11,31847.3,225219.3,18567.8,486769.3,326800.5,1532235.8,-0.000,0.1209,0.8121,0.0669,6.151e-5,4.746e-5,1.393e-4,0.0030,5,260,9.986,10.010,13.34,773.2,1.71e-14,3.63e-17
7,11,30430.3,230878.9,18880.7,499625.4,309399.4,1532225.4,-0.000,0.1123,0.8219,0.0657,5.868e-5,4.740e-5,1.393e-4,0.0049,7,185,9.983,10.012,13.38,772.0,1.07e-14,5.00e-17
8,11,29488.6,234873.2,18880.1,505380.7,299928.0,1532889.4,-0.000,0.1069,0.8282,0.0649,5.693e-5,4.776e-5,1.391e-4,0.0136,13,325,9.977,10.016,13.40,770.7,8.88e-16,6.90e-17
9,11,28837.4,237944.3,18469.1,511301.4,291223.4,1533664.5,-0.000,0.1027,0.8329,0.0643,5.531e-5,4.758e-5,1.389e-4,0.0081,8,253,9.974,10.018,13.38,770.2,2.17e-14,1.40e-16
10,11,28339.5,240259.3,18036.0,514362.8,285835.6,1534606.8,-0.000,0.1000,0.8361,0.0638,5.434e-5,4.757e-5,1.389e-4,0.0106,12,217,9.969,10.021,13.33,770.2,1.39e-14,4.14e-17
