year,habitats,grass,wood,algae,litter,soil_land,soil_sea,air,share_grass,share_wood,share_algae,grown_grass,grown_wood,grown_algae,burnt,fires,largest_fire,land_matter,sea_matter,land_temp,rain_land,matter_err,water_err
1,12,164678.2,97363.2,59809.3,507632.3,335089.3,1456867.6,-0.000,0.4829,0.3323,0.1848,3.252e-4,1.644e-5,4.565e-4,0.0304,155,247,9.990,10.007,21.22,3700.8,1.19e-14,1.77e-16
2,12,156095.6,84022.1,59654.7,615829.1,245601.9,1460236.4,-0.000,0.5036,0.2970,0.1994,2.900e-4,1.422e-5,4.603e-4,0.0740,190,1718,9.961,10.029,21.22,3697.3,1.03e-14,1.28e-16
3,12,157338.6,76735.4,59517.7,642695.8,220727.0,1464425.6,-0.000,0.5187,0.2739,0.2074,2.905e-4,1.409e-5,4.603e-4,0.0877,198,2871,9.924,10.055,21.22,3693.4,5.68e-15,1.54e-16
4,12,157883.4,74997.8,59401.5,655098.1,205836.8,1468222.3,0.000,0.5271,0.2626,0.2102,2.910e-4,1.450e-5,4.604e-4,0.0577,216,365,9.891,10.080,21.22,3688.6,1.92e-14,4.98e-17
5,12,157637.8,76127.7,59323.0,655544.3,201157.4,1471649.8,0.000,0.5260,0.2630,0.2109,2.889e-4,1.522e-5,4.604e-4,0.0522,225,375,9.861,10.102,21.22,3683.9,4.62e-15,8.66e-17
6,12,156387.2,79373.2,59271.9,656056.8,195486.1,1474864.7,-0.000,0.5211,0.2691,0.2098,2.873e-4,1.616e-5,4.605e-4,0.0512,179,1147,9.832,10.122,21.22,3681.8,6.04e-15,1.14e-16
7,12,153680.4,83475.1,59257.1,661542.0,186559.3,1476926.1,-0.000,0.5114,0.2802,0.2084,2.829e-4,1.704e-5,4.605e-4,0.0313,182,626,9.814,10.136,21.22,3681.9,2.38e-14,1.08e-16
8,12,152126.8,87585.4,59274.7,652446.1,190734.2,1479272.8,-0.000,0.5000,0.2928,0.2072,2.787e-4,1.783e-5,4.606e-4,0.0412,197,732,9.793,10.151,21.22,3683.2,1.49e-14,5.68e-17
9,12,150303.6,91588.0,59313.8,646121.4,192638.9,1481474.3,0.000,0.4907,0.3039,0.2054,2.758e-4,1.856e-5,4.607e-4,0.0398,180,402,9.772,10.166,21.22,3685.1,1.69e-14,8.86e-17
10,12,149328.9,95338.2,59375.7,628235.6,204465.9,1484695.7,-0.000,0.4818,0.3145,0.2036,2.740e-4,1.931e-5,4.607e-4,0.0572,208,841,9.743,10.188,21.22,3686.0,8.88e-16,5.60e-17
11,12,147983.6,99124.3,59459.0,620774.8,206546.6,1487551.6,-0.000,0.4738,0.3244,0.2018,2.717e-4,1.999e-5,4.607e-4,0.0490,199,349,9.716,10.207,21.22,3686.6,2.06e-14,1.52e-17
12,12,145741.0,102688.0,59555.7,616588.5,207216.2,1489650.6,0.000,0.4650,0.3344,0.2006,2.676e-4,2.052e-5,4.608e-4,0.0412,195,635,9.696,10.222,21.22,3687.0,3.55e-16,1.29e-17
13,12,144181.0,105758.4,59659.9,609275.7,210793.5,1491771.5,-0.000,0.4566,0.3438,0.1995,2.644e-4,2.100e-5,4.608e-4,0.0463,176,952,9.676,10.236,21.22,3687.4,1.23e-14,5.32e-17
14,12,142733.2,108303.2,59774.8,603555.3,213423.3,1493650.3,-0.000,0.4497,0.3516,0.1987,2.614e-4,2.138e-5,4.608e-4,0.0387,200,367,9.658,10.249,21.22,3687.9,7.99e-15,1.65e-17
15,12,141608.7,110514.5,59891.3,594086.8,219467.2,1495871.5,0.000,0.4434,0.3584,0.1982,2.587e-4,2.172e-5,4.609e-4,0.0476,177,660,9.637,10.265,21.22,3688.1,8.70e-15,3.84e-17
16,12,139866.2,112441.8,60007.9,588603.0,222834.1,1497687.1,-0.000,0.4382,0.3641,0.1976,2.560e-4,2.199e-5,4.609e-4,0.0406,207,328,9.620,10.278,21.22,3688.2,1.19e-14,2.44e-17
17,12,138596.9,113786.7,60126.3,583212.4,226590.4,1499127.2,-0.000,0.4330,0.3695,0.1975,2.531e-4,2.221e-5,4.609e-4,0.0325,193,227,9.606,10.288,21.22,3688.4,4.97e-15,4.35e-17
