year,habitats,grass,wood,algae,litter,soil_land,soil_sea,air,share_grass,share_wood,share_algae,grown_grass,grown_wood,grown_algae,burnt,fires,largest_fire,land_matter,sea_matter,land_temp,rain_land,matter_err,water_err
1,13,62487.6,265496.9,3733.7,251060.2,1100973.2,937688.3,-0.000,0.2494,0.7363,0.0142,1.268e-4,6.801e-5,2.866e-5,0.0015,3,177,10.000,10.001,3.29,388.9,1.42e-15,4.09e-15
2,13,41318.3,379478.0,3727.0,276494.0,982735.1,937687.7,-0.000,0.1250,0.8655,0.0095,8.354e-5,9.522e-5,2.720e-5,0.0001,2,22,10.000,10.001,3.28,389.8,1.14e-14,7.06e-16
3,13,31012.5,425177.8,3635.4,258800.2,960842.6,941971.4,-0.000,0.0727,0.9192,0.0081,5.801e-5,9.200e-5,2.715e-5,0.0894,4,14775,9.975,10.045,3.28,389.1,3.55e-15,1.73e-15
4,13,28634.7,447443.7,3719.2,262445.5,937293.4,941903.6,-0.000,0.0561,0.9363,0.0077,4.886e-5,8.922e-5,2.721e-5,0.0000,1,1,9.975,10.045,3.28,389.4,1.26e-14,2.13e-16
5,13,26994.1,457540.9,3701.7,264852.2,926437.8,941913.3,-0.000,0.0507,0.9419,0.0075,4.558e-5,8.857e-5,2.721e-5,0.0000,0,0,9.975,10.045,3.28,390.1,1.28e-14,7.21e-16
6,13,26365.1,463662.2,3695.9,264902.2,920881.1,941933.4,-0.000,0.0480,0.9446,0.0074,4.413e-5,8.893e-5,2.724e-5,0.0000,2,3,9.975,10.045,3.29,389.3,5.33e-15,4.01e-16
7,13,25408.0,466541.1,3733.2,258161.5,924183.9,943412.3,-0.000,0.0464,0.9463,0.0073,4.311e-5,8.974e-5,2.728e-5,0.0203,4,3414,9.966,10.061,3.28,390.0,6.93e-15,6.93e-16
8,13,25662.5,469701.6,3653.9,260264.7,918635.2,943522.0,-0.000,0.0454,0.9473,0.0073,4.254e-5,8.948e-5,2.727e-5,0.0007,1,116,9.965,10.062,3.28,390.0,2.27e-14,8.23e-16
9,13,25834.8,472497.2,3737.8,261458.3,914432.7,943479.3,-0.000,0.0456,0.9472,0.0073,4.292e-5,8.990e-5,2.733e-5,0.0002,2,28,9.965,10.062,3.29,389.7,1.03e-14,9.82e-16
10,13,24991.7,473083.5,3746.5,255631.6,919250.8,944735.9,-0.000,0.0451,0.9477,0.0072,4.253e-5,9.025e-5,2.731e-5,0.0187,1,3149,9.958,10.076,3.28,390.5,1.44e-14,3.80e-16
11,13,25384.4,474688.4,3657.1,256928.3,915837.2,944944.5,-0.000,0.0442,0.9485,0.0072,4.193e-5,9.014e-5,2.730e-5,0.0016,5,180,9.957,10.077,3.28,389.8,2.49e-15,9.86e-16
12,13,25687.3,476405.4,3740.5,258896.0,911835.0,944875.9,-0.000,0.0449,0.9479,0.0072,4.267e-5,9.041e-5,2.736e-5,0.0000,0,0,9.957,10.077,3.28,390.0,2.13e-15,5.81e-16
13,13,25453.9,476104.8,3719.9,256044.3,914498.3,945618.9,-0.000,0.0448,0.9480,0.0072,4.255e-5,9.049e-5,2.734e-5,0.0090,2,1474,9.953,10.085,3.28,390.7,3.23e-14,3.64e-16
14,13,25429.5,477332.1,3712.8,256653.8,912650.0,945661.7,-0.000,0.0443,0.9485,0.0072,4.214e-5,9.050e-5,2.736e-5,0.0009,2,152,9.953,10.085,3.29,389.9,1.40e-14,4.47e-16
15,13,24863.6,477237.6,3746.9,253125.2,915493.1,946973.6,-0.000,0.0444,0.9484,0.0072,4.219e-5,9.101e-5,2.738e-5,0.0179,2,2995,9.944,10.099,3.28,390.5,8.53e-15,9.56e-17
16,13,24985.7,477181.3,3666.1,252375.7,915095.0,948136.2,-0.000,0.0440,0.9488,0.0072,4.198e-5,9.108e-5,2.736e-5,0.0143,5,1855,9.938,10.111,3.28,390.5,1.69e-14,2.41e-16
