year,habitats,grass,wood,algae,litter,soil_land,soil_sea,air,share_grass,share_wood,share_algae,grown_grass,grown_wood,grown_algae,burnt,fires,largest_fire,land_matter,sea_matter,land_temp,rain_land,matter_err,water_err
1,9,9688.2,74331.9,10842.4,166232.1,1204292.6,1156052.8,-0.000,0.1314,0.7868,0.0817,1.858e-5,3.267e-6,8.288e-5,0.0002,8,7,10.000,10.000,-4.21,128.0,3.55e-16,2.02e-16
2,9,9620.3,41703.3,10843.4,194348.7,1208654.3,1156270.0,-0.000,0.1205,0.7359,0.1436,1.744e-5,2.938e-6,8.321e-5,0.0040,6,411,9.999,10.002,-4.21,128.0,1.30e-14,7.01e-16
3,9,9730.2,26579.6,10843.2,202984.7,1214898.5,1156403.8,-0.000,0.1726,0.6224,0.2050,1.757e-5,2.739e-6,8.328e-5,0.0024,2,290,9.998,10.003,-4.21,128.0,1.72e-14,1.45e-16
4,9,9828.5,19495.2,10836.6,204796.3,1220061.7,1156421.7,-0.000,0.2170,0.5277,0.2553,1.773e-5,2.622e-6,8.334e-5,0.0002,5,18,9.998,10.003,-4.21,128.0,4.97e-15,1.29e-15
5,9,9891.8,16109.0,10831.8,203764.7,1224397.7,1156445.0,-0.000,0.2468,0.4646,0.2886,1.784e-5,2.551e-6,8.337e-5,0.0003,3,26,9.998,10.003,-4.21,127.9,2.91e-14,8.72e-16
6,9,9938.3,14450.8,10825.0,201824.7,1227945.9,1156455.3,-0.000,0.2644,0.4278,0.3079,1.791e-5,2.503e-6,8.340e-5,0.0001,4,5,9.998,10.003,-4.21,127.9,1.81e-14,3.14e-17
7,9,9972.9,13605.9,10824.5,199624.6,1230935.8,1156476.3,-0.000,0.2742,0.4075,0.3183,1.797e-5,2.469e-6,8.342e-5,0.0003,8,15,9.997,10.003,-4.21,127.9,1.95e-15,1.50e-16
8,9,9994.6,13146.7,10822.1,197483.5,1233493.4,1156499.7,-0.000,0.2797,0.3962,0.3241,1.801e-5,2.443e-6,8.347e-5,0.0003,7,17,9.997,10.003,-4.21,127.9,1.81e-14,5.17e-16
9,9,10020.6,12879.9,10821.2,195576.9,1235630.1,1156511.3,-0.000,0.2829,0.3897,0.3274,1.805e-5,2.421e-6,8.351e-5,0.0002,4,10,9.997,10.003,-4.21,128.0,1.78e-16,5.38e-16
10,9,10039.6,12709.2,10820.9,193751.0,1237578.6,1156540.6,-0.000,0.2851,0.3855,0.3293,1.808e-5,2.404e-6,8.353e-5,0.0005,7,55,9.997,10.004,-4.21,128.0,9.59e-15,1.13e-15
11,9,10053.0,12588.2,10821.5,192156.0,1239263.3,1156558.0,-0.000,0.2867,0.3827,0.3306,1.811e-5,2.389e-6,8.354e-5,0.0003,6,16,9.997,10.004,-4.21,128.0,5.33e-16,6.41e-16
12,9,10067.5,12493.3,10824.3,190692.3,1240788.1,1156574.5,-0.000,0.2878,0.3805,0.3317,1.814e-5,2.375e-6,8.359e-5,0.0003,8,9,9.997,10.004,-4.21,128.0,5.86e-15,1.64e-17
13,9,10078.6,12414.9,10827.0,189365.2,1242162.2,1156592.1,-0.000,0.2887,0.3788,0.3325,1.815e-5,2.363e-6,8.362e-5,0.0004,6,33,9.997,10.004,-4.21,128.1,2.42e-14,3.41e-16
