year,habitats,grass,wood,algae,litter,soil_land,soil_sea,air,share_grass,share_wood,share_algae,grown_grass,grown_wood,grown_algae,burnt,fires,largest_fire,land_matter,sea_matter,land_temp,rain_land,matter_err,water_err
1,9,2900.3,483681.1,268052.2,101135.3,699384.9,1066286.3,-0.000,0.0376,0.5813,0.3812,3.233e-5,1.463e-4,1.849e-3,0.4146,245,3727,9.862,10.138,28.85,1920.1,9.24e-15,2.54e-15
2,9,188.9,510966.3,264835.4,104168.8,662973.9,1078306.8,0.000,0.0014,0.6777,0.3209,1.486e-6,1.068e-4,1.857e-3,0.1454,186,3324,9.798,10.202,28.85,1919.5,6.22e-15,9.12e-16
3,9,17.1,513948.6,268413.6,101090.0,655085.9,1082884.8,-0.000,0.0001,0.6825,0.3173,1.215e-7,1.039e-4,1.860e-3,0.1369,219,3507,9.736,10.264,28.85,1922.3,1.01e-14,8.19e-16
4,9,1.7,513867.1,265411.5,99022.1,650151.8,1092985.9,-0.000,0.0000,0.6826,0.3174,1.129e-8,1.029e-4,1.860e-3,0.1154,172,1928,9.685,10.315,28.85,1920.8,1.79e-14,8.46e-16
5,9,0.2,512865.2,268637.2,96326.0,647800.7,1095810.7,-0.000,0.0000,0.6818,0.3182,1.037e-9,1.022e-4,1.863e-3,0.1064,155,3424,9.639,10.361,28.85,1924.2,3.02e-15,1.02e-16
6,9,0.0,512352.4,266220.8,94287.2,645182.4,1103397.2,-0.000,0.0000,0.6812,0.3188,9.792e-11,1.015e-4,1.863e-3,0.0879,148,3112,9.603,10.397,28.86,1921.9,9.06e-15,4.57e-16
7,9,0.0,510910.1,268711.5,90343.0,645958.0,1105517.3,0.000,0.0000,0.6806,0.3194,8.930e-12,1.010e-4,1.865e-3,0.0908,148,4050,9.567,10.433,28.85,1925.7,1.08e-14,7.45e-17
8,9,0.0,510660.2,267119.9,91789.7,641835.5,1110034.6,0.000,0.0000,0.6799,0.3201,8.293e-13,1.001e-4,1.866e-3,0.0559,139,2124,9.547,10.453,28.86,1923.2,1.99e-14,6.88e-17
9,9,0.0,510680.0,268775.0,90174.2,641013.2,1110797.5,-0.000,0.0000,0.6796,0.3204,7.515e-14,1.000e-4,1.868e-3,0.0508,139,731,9.529,10.471,28.85,1927.6,2.49e-15,1.01e-16
10,9,0.0,510491.4,268152.9,88609.0,640070.3,1114116.4,-0.000,0.0000,0.6793,0.3207,6.660e-15,9.993e-5,1.869e-3,0.0514,122,1699,9.511,10.489,28.86,1925.2,9.24e-15,1.84e-16
11,9,0.0,510454.2,268702.7,87407.7,639193.5,1115681.9,-0.000,0.0000,0.6791,0.3209,6.050e-16,9.976e-5,1.870e-3,0.0460,120,709,9.495,10.505,28.85,1928.8,5.33e-15,1.76e-16
