year,habitats,grass,wood,algae,litter,soil_land,soil_sea,air,share_grass,share_wood,share_algae,grown_grass,grown_wood,grown_algae,burnt,fires,largest_fire,land_matter,sea_matter,land_temp,rain_land,matter_err,water_err
1,11,59849.9,87867.0,35340.5,182214.9,742166.4,1514001.3,0.000,0.3112,0.5186,0.1702,1.149e-4,6.924e-6,2.549e-4,0.0000,0,0,10.000,10.000,13.40,771.0,0.00e0,5.54e-16
2,11,61457.1,72843.8,34786.1,306346.3,631403.5,1514603.2,-0.000,0.3479,0.4574,0.1947,1.171e-4,6.254e-6,2.596e-4,0.0012,1,124,10.000,10.000,13.39,770.2,6.39e-15,7.04e-16
3,11,61824.6,60908.7,33895.3,388506.8,560778.5,1515526.0,-0.000,0.3783,0.4114,0.2103,1.171e-4,5.544e-6,2.594e-4,0.0012,2,131,9.999,10.000,13.35,770.2,2.45e-14,1.71e-16
4,11,61886.0,51350.7,33601.1,444906.8,513866.9,1515828.6,-0.000,0.4055,0.3694,0.2250,1.171e-4,4.902e-6,2.598e-4,0.0000,0,0,9.999,10.000,13.31,770.5,2.47e-14,1.39e-16
5,11,62135.5,43632.4,33983.6,484835.2,481404.1,1515449.3,-0.000,0.4312,0.3307,0.2381,1.179e-4,4.372e-6,2.602e-4,0.0000,0,0,9.999,10.000,13.31,771.5,2.47e-14,6.85e-17
6,11,62640.4,37393.6,34656.6,514287.8,457696.8,1514764.8,-0.000,0.4556,0.2953,0.2491,1.192e-4,3.940e-6,2.603e-4,0.0000,0,0,9.999,10.000,13.34,773.2,2.49e-14,3.63e-17
7,11,63148.0,32327.5,35224.9,536720.6,439835.7,1514183.2,-0.000,0.4778,0.2638,0.2584,1.204e-4,3.576e-6,2.602e-4,0.0000,0,0,9.999,10.000,13.38,772.0,2.47e-14,5.00e-17
8,11,63899.6,28208.0,35209.6,554103.2,425819.5,1514200.0,-0.000,0.4974,0.2362,0.2664,1.217e-4,3.274e-6,2.598e-4,0.0000,0,0,9.999,10.000,13.40,770.7,2.47e-14,6.90e-17
9,11,64987.3,24838.0,34444.0,567689.9,414508.0,1514972.9,-0.000,0.5146,0.2122,0.2732,1.230e-4,3.012e-6,2.594e-4,0.0000,0,0,9.999,10.000,13.38,770.2,2.45e-14,1.40e-16
10,11,65493.6,22045.8,33674.4,578962.9,405512.8,1515750.6,-0.000,0.5295,0.1914,0.2791,1.236e-4,2.773e-6,2.595e-4,0.0000,0,0,9.999,10.000,13.33,770.2,2.49e-14,4.14e-17
