year,habitats,grass,wood,algae,litter,soil_land,soil_sea,air,share_grass,share_wood,share_algae,grown_grass,grown_wood,grown_algae,burnt,fires,largest_fire,land_matter,sea_matter,land_temp,rain_land,matter_err,water_err
1,12,33784.8,181775.9,47127.7,171725.8,718672.7,1468353.2,-0.000,0.1764,0.6228,0.2008,6.999e-5,5.003e-5,3.600e-4,0.0002,1,22,10.000,10.000,21.22,3700.8,1.12e-14,1.77e-16
2,12,23826.8,260711.6,47003.5,202914.3,618499.2,1468484.6,-0.000,0.0911,0.7496,0.1593,4.871e-5,6.802e-5,3.628e-4,0.0000,0,0,10.000,10.000,21.22,3697.3,1.14e-14,1.28e-16
3,12,18788.9,307145.3,46895.1,211146.7,568861.0,1468602.9,-0.000,0.0559,0.8088,0.1353,3.591e-5,6.915e-5,3.629e-4,0.0000,1,4,10.000,10.000,21.22,3693.4,1.19e-14,1.54e-16
4,12,16234.3,338814.4,46802.4,216258.3,534626.3,1468704.3,-0.000,0.0420,0.8349,0.1231,3.016e-5,7.170e-5,3.629e-4,0.0001,2,14,10.000,10.000,21.22,3688.6,1.72e-14,4.98e-17
5,12,14660.8,360080.2,46738.7,219565.5,511617.8,1468776.9,-0.000,0.0349,0.8492,0.1159,2.683e-5,7.332e-5,3.629e-4,0.0000,1,1,10.000,10.000,21.22,3683.9,5.33e-15,8.66e-17
6,12,13682.8,374077.0,46695.9,221350.2,496810.2,1468823.9,-0.000,0.0308,0.8576,0.1115,2.477e-5,7.427e-5,3.630e-4,0.0000,0,0,10.000,10.000,21.22,3681.8,5.86e-15,1.14e-16
7,12,13073.8,383438.8,46682.0,222130.9,487267.1,1468847.4,-0.000,0.0284,0.8628,0.1088,2.350e-5,7.496e-5,3.630e-4,0.0001,3,7,10.000,10.000,21.22,3681.9,2.20e-14,1.08e-16
8,12,12678.5,389817.8,46692.6,222254.7,481144.1,1468852.3,-0.000,0.0269,0.8660,0.1071,2.271e-5,7.547e-5,3.631e-4,0.0004,1,42,10.000,10.000,21.22,3683.2,1.03e-14,5.68e-17
9,12,12418.0,394241.7,46722.0,222101.2,477131.0,1468826.1,-0.000,0.0260,0.8681,0.1059,2.221e-5,7.585e-5,3.631e-4,0.0000,0,0,10.000,10.000,21.22,3685.1,1.03e-14,8.86e-17
10,12,12235.1,397331.4,46767.8,221751.8,474572.0,1468781.9,-0.000,0.0254,0.8696,0.1051,2.188e-5,7.613e-5,3.632e-4,0.0000,1,2,10.000,10.000,21.22,3686.0,1.35e-14,5.60e-17
11,12,12105.6,399507.3,46830.7,221272.3,473001.0,1468723.0,-0.000,0.0250,0.8705,0.1045,2.165e-5,7.634e-5,3.632e-4,0.0000,0,0,10.000,10.000,21.22,3686.6,1.28e-14,1.52e-17
12,12,12013.8,401038.0,46903.8,220687.9,472137.4,1468659.1,-0.000,0.0247,0.8712,0.1041,2.149e-5,7.649e-5,3.632e-4,0.0001,1,12,10.000,10.000,21.22,3687.0,1.60e-14,1.29e-17
13,12,11948.5,402130.2,46983.5,220122.7,471675.0,1468580.1,-0.000,0.0245,0.8717,0.1038,2.138e-5,7.660e-5,3.632e-4,0.0000,1,3,10.000,10.000,21.22,3687.4,3.36e-14,5.32e-17
14,12,11898.4,402904.4,47072.3,219547.4,471524.1,1468493.3,-0.000,0.0243,0.8721,0.1036,2.131e-5,7.667e-5,3.633e-4,0.0000,0,0,10.000,10.000,21.22,3687.9,3.38e-14,1.65e-17
15,12,11861.7,403434.5,47164.1,218967.4,471607.7,1468404.6,-0.000,0.0242,0.8723,0.1035,2.125e-5,7.672e-5,3.633e-4,0.0001,2,5,10.000,10.000,21.22,3688.1,1.24e-15,3.84e-17
16,12,11833.7,403799.3,47255.8,218379.0,471855.6,1468316.6,-0.000,0.0242,0.8725,0.1034,2.122e-5,7.676e-5,3.633e-4,0.0002,1,17,10.000,10.000,21.22,3688.2,1.23e-14,2.44e-17
17,12,11817.6,404052.7,47349.4,217828.2,472166.1,1468225.9,-0.000,0.0241,0.8726,0.1033,2.119e-5,7.679e-5,3.633e-4,0.0001,2,11,10.000,10.000,21.22,3688.4,2.68e-14,4.35e-17
