year,habitats,grass,wood,algae,litter,soil_land,soil_sea,air,share_grass,share_wood,share_algae,grown_grass,grown_wood,grown_algae,burnt,fires,largest_fire,land_matter,sea_matter,land_temp,rain_land,matter_err,water_err
1,9,8602.0,90951.5,5673.4,168621.5,1186507.6,1161084.0,-0.000,0.1265,0.8300,0.0435,1.775e-5,8.775e-6,4.382e-5,0.0003,8,10,10.000,10.000,-4.21,128.0,5.51e-15,9.25e-17
2,9,7124.3,73390.2,5671.2,198589.2,1175499.2,1161165.9,-0.000,0.0780,0.8607,0.0613,1.350e-5,1.112e-5,4.357e-5,0.0016,7,194,9.999,10.001,-4.21,128.0,7.99e-15,4.47e-16
3,9,6358.3,69141.2,5671.4,208813.5,1170281.5,1161174.1,-0.000,0.0753,0.8554,0.0693,1.165e-5,1.244e-5,4.361e-5,0.0001,2,7,9.999,10.001,-4.21,128.0,1.07e-15,5.82e-17
4,9,5924.7,68217.7,5667.7,211126.6,1169316.1,1161187.2,-0.000,0.0702,0.8580,0.0718,1.056e-5,1.282e-5,4.364e-5,0.0001,5,10,9.999,10.001,-4.21,128.0,1.30e-14,1.45e-15
5,9,5713.8,68331.7,5665.1,210361.7,1170171.9,1161195.8,-0.000,0.0667,0.8609,0.0724,1.000e-5,1.300e-5,4.366e-5,0.0001,3,12,9.999,10.001,-4.21,127.9,1.42e-15,1.02e-15
6,9,5608.0,68724.3,5661.3,208405.2,1171829.0,1161212.3,-0.000,0.0646,0.8631,0.0723,9.723e-6,1.313e-5,4.367e-5,0.0003,5,17,9.999,10.001,-4.21,127.9,1.31e-14,9.43e-17
7,9,5552.5,69110.4,5661.0,206174.7,1173723.6,1161217.9,-0.000,0.0633,0.8647,0.0720,9.576e-6,1.320e-5,4.368e-5,0.0000,4,2,9.999,10.001,-4.21,127.9,3.14e-14,1.91e-16
8,9,5523.1,69400.8,5659.5,203946.5,1175684.9,1161225.2,-0.000,0.0624,0.8658,0.0718,9.495e-6,1.324e-5,4.371e-5,0.0001,2,7,9.999,10.001,-4.21,127.9,1.53e-14,4.69e-16
9,9,5508.5,69594.1,5658.9,201601.3,1177788.5,1161288.7,-0.000,0.0620,0.8664,0.0716,9.454e-6,1.327e-5,4.374e-5,0.0013,13,95,9.999,10.001,-4.21,128.0,3.32e-14,4.95e-16
10,9,5502.7,69709.5,5657.9,199690.9,1179580.6,1161298.2,-0.000,0.0617,0.8668,0.0715,9.434e-6,1.328e-5,4.375e-5,0.0001,4,8,9.999,10.002,-4.21,128.0,8.35e-15,1.12e-15
11,9,5500.9,69770.3,5657.9,197988.6,1181221.0,1161301.2,-0.000,0.0616,0.8669,0.0715,9.426e-6,1.328e-5,4.375e-5,0.0000,1,1,9.999,10.002,-4.21,128.0,1.24e-15,6.76e-16
12,9,5501.5,69782.5,5659.6,196405.1,1182779.2,1161312.1,-0.000,0.0615,0.8670,0.0715,9.424e-6,1.328e-5,4.378e-5,0.0002,2,14,9.999,10.002,-4.21,128.0,4.80e-15,4.91e-17
13,9,5504.4,69769.6,5660.6,194870.6,1184290.9,1161343.8,-0.000,0.0616,0.8669,0.0715,9.426e-6,1.327e-5,4.380e-5,0.0006,5,83,9.999,10.002,-4.21,128.1,3.02e-14,3.34e-16
