year,habitats,grass,wood,algae,litter,soil_land,soil_sea,air,share_grass,share_wood,share_algae,grown_grass,grown_wood,grown_algae,burnt,fires,largest_fire,land_matter,sea_matter,land_temp,rain_land,matter_err,water_err
1,11,126888.5,113715.8,31191.8,342146.3,489247.9,1518249.8,-0.000,0.4550,0.4346,0.1104,2.666e-4,2.543e-5,2.250e-4,0.0043,8,225,9.999,10.001,13.40,771.0,4.62e-15,5.54e-16
2,11,97581.8,109045.7,30700.8,554865.2,309791.3,1519455.2,-0.000,0.4377,0.4432,0.1191,1.942e-4,1.922e-5,2.290e-4,0.0121,20,187,9.992,10.005,13.39,770.2,1.03e-14,7.04e-16
3,11,84130.6,100859.3,29911.1,655632.5,229596.5,1521310.0,-0.000,0.3994,0.4670,0.1337,1.642e-4,1.620e-5,2.289e-4,0.0255,13,496,9.983,10.012,13.35,770.2,1.17e-14,1.71e-16
4,11,77714.1,93032.0,29645.5,709183.6,189313.0,1522551.8,-0.000,0.3867,0.4680,0.1453,1.494e-4,1.444e-5,2.292e-4,0.0136,13,367,9.973,10.018,13.31,770.5,1.30e-14,1.39e-16
5,11,75021.2,86370.8,29982.8,744284.5,162787.2,1522993.5,-0.000,0.3905,0.4564,0.1531,1.452e-4,1.357e-5,2.295e-4,0.0131,25,222,9.966,10.023,13.31,771.5,3.55e-15,6.85e-17
6,11,76064.2,80185.6,30580.3,761658.2,149246.9,1523704.7,-0.000,0.4003,0.4408,0.1588,1.462e-4,1.329e-5,2.297e-4,0.0204,25,471,9.954,10.032,13.34,773.2,3.55e-16,3.63e-17
7,11,76001.2,75851.5,31084.3,778138.8,135723.9,1524640.2,-0.000,0.4155,0.4218,0.1626,1.473e-4,1.284e-5,2.296e-4,0.0203,19,374,9.940,10.041,13.38,772.0,1.26e-14,5.00e-17
8,11,75515.2,72322.5,31073.4,790766.8,125986.2,1525776.0,0.000,0.4219,0.4113,0.1668,1.453e-4,1.249e-5,2.293e-4,0.0170,18,350,9.930,10.048,13.40,770.7,1.12e-14,6.90e-17
9,11,76374.3,69888.3,30397.9,802527.1,114755.8,1527496.6,-0.000,0.4308,0.3999,0.1692,1.471e-4,1.252e-5,2.289e-4,0.0154,16,453,9.920,10.055,13.38,770.2,3.91e-15,1.40e-16
10,11,78419.3,67429.9,29713.4,807813.8,108049.2,1530014.4,0.000,0.4394,0.3896,0.1710,1.495e-4,1.249e-5,2.289e-4,0.0222,25,471,9.903,10.067,13.33,770.2,8.88e-15,4.14e-17
11,11,76099.3,66229.8,29722.4,820111.2,98227.4,1531049.9,-0.000,0.4447,0.3828,0.1726,1.471e-4,1.232e-5,2.294e-4,0.0152,19,319,9.894,10.074,13.30,770.7,5.33e-16,1.71e-17
12,11,75663.8,65346.8,30204.9,826803.2,92012.8,1531408.5,-0.000,0.4435,0.3818,0.1748,1.458e-4,1.233e-5,2.296e-4,0.0143,20,266,9.886,10.079,13.32,772.4,2.29e-14,9.51e-17
13,11,74919.9,65007.7,30788.0,831181.9,87786.6,1531755.9,-0.000,0.4440,0.3803,0.1757,1.450e-4,1.238e-5,2.297e-4,0.0177,15,417,9.877,10.085,13.36,773.0,2.06e-14,1.11e-17
14,11,75874.3,65023.7,31177.4,830027.0,86416.5,1532921.1,-0.000,0.4469,0.3783,0.1748,1.481e-4,1.285e-5,2.295e-4,0.0236,22,472,9.862,10.095,13.39,771.3,6.22e-15,3.10e-18
15,11,77029.5,65184.5,30863.5,825280.2,87966.1,1535116.1,-0.000,0.4463,0.3790,0.1748,1.482e-4,1.304e-5,2.291e-4,0.0271,14,440,9.845,10.107,13.40,770.4,6.04e-15,7.03e-17
16,11,78886.1,66178.6,30083.5,824017.3,84333.0,1537941.5,-0.000,0.4499,0.3771,0.1730,1.518e-4,1.361e-5,2.288e-4,0.0287,17,492,9.826,10.121,13.36,770.2,1.24e-15,6.03e-19
17,11,76991.8,67162.4,29639.5,829708.1,78129.6,1539808.7,-0.000,0.4470,0.3809,0.1721,1.486e-4,1.364e-5,2.291e-4,0.0212,21,474,9.813,10.130,13.31,770.4,1.31e-14,1.56e-17
