year,habitats,grass,wood,algae,litter,soil_land,soil_sea,air,share_grass,share_wood,share_algae,grown_grass,grown_wood,grown_algae,burnt,fires,largest_fire,land_matter,sea_matter,land_temp,rain_land,matter_err,water_err
1,9,13168.7,106354.7,444.9,189958.5,1145378.1,1166135.1,-0.000,0.1525,0.8415,0.0060,2.753e-5,1.379e-5,3.938e-6,0.0002,2,18,10.000,10.000,-4.21,128.0,9.59e-15,9.25e-17
2,9,9908.2,100197.4,444.0,225448.9,1119021.1,1166420.3,-0.000,0.0932,0.9029,0.0040,1.936e-5,1.810e-5,3.441e-6,0.0039,4,552,9.998,10.002,-4.21,128.0,1.24e-14,4.47e-16
3,9,8466.4,97540.7,444.6,237418.5,1110954.8,1166615.0,-0.000,0.0772,0.9186,0.0042,1.542e-5,1.816e-5,3.444e-6,0.0017,3,223,9.997,10.004,-4.21,128.0,2.84e-15,5.82e-17
4,9,7953.7,96288.9,444.3,241484.4,1108646.7,1166622.0,-0.000,0.0707,0.9250,0.0043,1.391e-5,1.805e-5,3.449e-6,0.0001,5,9,9.997,10.004,-4.21,128.0,2.50e-14,1.45e-15
5,9,7718.9,95968.3,444.1,241604.5,1109018.2,1166686.0,-0.000,0.0682,0.9274,0.0044,1.333e-5,1.813e-5,3.451e-6,0.0014,4,185,9.996,10.005,-4.21,127.9,1.58e-14,1.02e-15
6,9,7595.8,96062.4,443.8,240383.1,1110265.9,1166688.8,-0.000,0.0668,0.9288,0.0044,1.305e-5,1.821e-5,3.453e-6,0.0001,3,4,9.996,10.005,-4.21,127.9,7.46e-15,9.43e-17
7,9,7531.0,96278.6,443.8,238562.2,1111932.5,1166691.8,-0.000,0.0660,0.9296,0.0044,1.291e-5,1.827e-5,3.454e-6,0.0001,4,3,9.996,10.005,-4.21,127.9,2.29e-14,1.91e-16
8,9,7494.9,96476.5,443.8,236574.2,1113753.6,1166697.0,-0.000,0.0654,0.9302,0.0044,1.283e-5,1.830e-5,3.457e-6,0.0001,6,9,9.996,10.005,-4.21,127.9,1.95e-15,4.69e-16
9,9,7475.3,96615.8,443.8,234641.5,1115565.5,1166698.1,-0.000,0.0651,0.9305,0.0044,1.278e-5,1.832e-5,3.459e-6,0.0000,2,1,9.996,10.005,-4.21,128.0,1.44e-14,4.95e-16
10,9,7465.6,96710.8,443.8,232817.3,1117301.6,1166700.8,-0.000,0.0649,0.9307,0.0044,1.276e-5,1.833e-5,3.459e-6,0.0001,3,6,9.996,10.005,-4.21,128.0,4.09e-15,1.12e-15
11,9,7462.2,96784.9,443.7,230732.6,1119220.4,1166796.1,-0.000,0.0648,0.9308,0.0044,1.276e-5,1.834e-5,3.459e-6,0.0019,3,277,9.995,10.006,-4.21,128.0,2.31e-15,6.76e-16
12,9,7457.9,96801.8,444.0,229192.9,1120745.8,1166797.6,-0.000,0.0648,0.9308,0.0044,1.275e-5,1.833e-5,3.463e-6,0.0000,4,1,9.995,10.006,-4.21,128.0,2.26e-14,4.91e-17
13,9,7458.2,96796.9,444.1,227726.0,1122202.0,1166812.8,-0.000,0.0647,0.9309,0.0044,1.275e-5,1.833e-5,3.465e-6,0.0004,4,41,9.995,10.006,-4.21,128.1,1.72e-14,3.34e-16
