year,habitats,grass,wood,algae,litter,soil_land,soil_sea,air,share_grass,share_wood,share_algae,grown_grass,grown_wood,grown_algae,burnt,fires,largest_fire,land_matter,sea_matter,land_temp,rain_land,matter_err,water_err
1,7,21097.1,138155.7,28056.2,149421.9,1460805.2,823903.9,-0.000,0.1765,0.6615,0.1620,3.233e-5,2.486e-6,3.062e-4,0.0000,1,1,10.000,10.000,30.79,469.4,1.19e-14,1.36e-15
2,7,12841.9,108007.5,28155.8,210799.5,1437831.0,823804.3,-0.000,0.0854,0.6866,0.2280,2.323e-5,2.053e-6,3.101e-4,0.0000,0,0,10.000,10.000,30.80,468.4,1.19e-14,4.66e-16
3,7,11306.6,84538.3,28160.0,250470.9,1423164.1,823800.1,-0.000,0.0772,0.6478,0.2750,2.067e-5,1.686e-6,3.100e-4,0.0000,1,1,10.000,10.000,30.81,467.6,8.35e-15,3.85e-17
4,7,11077.5,66241.3,28029.2,279602.0,1412559.1,823930.9,-0.000,0.0850,0.5934,0.3216,2.032e-5,1.378e-6,3.099e-4,0.0000,0,0,10.000,10.000,30.81,466.8,8.17e-15,7.82e-17
5,7,11195.7,51956.8,27725.9,301854.0,1404473.3,824234.2,-0.000,0.0976,0.5335,0.3689,2.058e-5,1.122e-6,3.098e-4,0.0000,0,0,10.000,10.000,30.81,466.0,8.17e-15,2.76e-16
6,7,11409.7,40576.1,27254.5,317456.9,1399956.4,824786.4,-0.000,0.1119,0.4713,0.4168,2.097e-5,9.101e-7,3.097e-4,0.0068,2,1171,10.000,10.001,30.80,465.3,2.43e-14,2.32e-16
7,7,11644.5,31886.3,26784.5,330818.1,1395050.1,825256.4,-0.000,0.1265,0.4105,0.4630,2.134e-5,7.356e-7,3.097e-4,0.0000,0,0,10.000,10.001,30.79,464.6,2.45e-14,2.74e-16
8,7,11855.0,25078.0,26558.7,341188.9,1391277.2,825482.2,-0.000,0.1407,0.3529,0.5064,2.169e-5,5.946e-7,3.099e-4,0.0000,0,0,10.000,10.001,30.78,463.9,2.47e-14,2.76e-16
9,7,12029.3,19738.7,26689.9,349177.9,1388453.1,825351.1,-0.000,0.1540,0.2996,0.5464,2.196e-5,4.799e-7,3.101e-4,0.0000,0,0,10.000,10.001,30.77,463.2,2.47e-14,7.61e-17
10,7,12171.7,15547.6,27086.9,355251.7,1386428.1,824954.0,-0.000,0.1660,0.2515,0.5825,2.219e-5,3.870e-7,3.103e-4,0.0000,0,0,10.000,10.001,30.77,462.6,2.43e-14,1.41e-16
11,7,12284.7,12255.1,27562.6,359782.2,1385077.0,824478.3,-0.000,0.1767,0.2090,0.6143,2.237e-5,3.119e-7,3.103e-4,0.0000,0,0,10.000,10.001,30.78,462.0,2.47e-14,2.10e-16
12,7,12369.7,9664.0,27907.5,362965.5,1384395.9,824137.5,-0.000,0.1860,0.1722,0.6418,2.252e-5,2.516e-7,3.102e-4,0.0004,1,68,10.000,10.001,30.79,461.5,2.11e-14,1.73e-16
13,7,12423.4,7628.4,28092.3,365219.2,1384123.7,823953.0,-0.000,0.1939,0.1408,0.6653,2.263e-5,2.029e-7,3.101e-4,0.0000,1,4,10.000,10.001,30.80,460.9,1.40e-14,7.51e-17
