year,habitats,grass,wood,algae,litter,soil_land,soil_sea,air,share_grass,share_wood,share_algae,grown_grass,grown_wood,grown_algae,burnt,fires,largest_fire,land_matter,sea_matter,land_temp,rain_land,matter_err,water_err
1,9,27232.1,70008.0,1920.4,221434.8,1136133.0,1164711.7,0.000,0.2308,0.7522,0.0170,4.932e-5,1.792e-6,1.538e-5,0.0000,0,0,10.000,10.000,-4.21,128.0,0.00e0,9.25e-17
2,9,28582.7,35094.5,1917.6,272777.3,1118347.6,1164720.2,0.000,0.3393,0.6362,0.0245,5.152e-5,1.299e-6,1.478e-5,0.0001,1,8,10.000,10.000,-4.21,128.0,2.08e-14,4.47e-16
3,9,29595.9,18476.9,1918.1,293040.2,1113500.7,1164908.2,-0.000,0.5028,0.4623,0.0348,5.359e-5,9.705e-7,1.479e-5,0.0018,0,0,9.999,10.002,-4.21,128.0,3.18e-14,5.82e-17
4,9,30290.4,10439.0,1916.7,302080.6,1111802.9,1164910.4,-0.000,0.6441,0.3125,0.0434,5.510e-5,7.542e-7,1.480e-5,0.0000,0,0,9.999,10.002,-4.21,128.0,3.20e-14,1.45e-15
5,9,30761.1,6416.8,1915.9,305739.9,1111694.0,1164912.4,-0.000,0.7433,0.2076,0.0491,5.611e-5,6.074e-7,1.481e-5,0.0000,0,0,9.999,10.002,-4.21,127.9,3.22e-14,1.02e-15
6,9,31095.9,4320.6,1914.5,306868.9,1112325.9,1164914.3,-0.000,0.8051,0.1423,0.0526,5.681e-5,5.046e-7,1.481e-5,0.0000,0,0,9.999,10.002,-4.21,127.9,3.25e-14,9.43e-17
7,9,31336.4,3169.4,1914.4,306787.6,1113316.1,1164916.1,-0.000,0.8420,0.1035,0.0545,5.733e-5,4.305e-7,1.482e-5,0.0000,0,0,9.999,10.002,-4.21,127.9,3.22e-14,1.91e-16
8,9,31515.0,2496.4,1914.1,306104.0,1114492.4,1164918.2,-0.000,0.8642,0.0802,0.0556,5.770e-5,3.754e-7,1.483e-5,0.0000,1,1,9.999,10.002,-4.21,127.9,1.44e-14,4.69e-16
9,9,31652.0,2074.9,1913.9,305146.2,1115733.3,1164919.8,-0.000,0.8781,0.0657,0.0562,5.799e-5,3.334e-7,1.484e-5,0.0000,0,0,9.999,10.002,-4.21,128.0,1.46e-14,4.95e-16
10,9,31762.5,1792.6,1913.7,304089.0,1116960.9,1164921.2,-0.000,0.8874,0.0561,0.0566,5.822e-5,3.007e-7,1.484e-5,0.0000,0,0,9.999,10.002,-4.21,128.0,1.46e-14,1.12e-15
11,9,31849.1,1591.7,1913.6,303012.9,1118150.2,1164922.5,-0.000,0.8939,0.0493,0.0568,5.841e-5,2.746e-7,1.484e-5,0.0000,0,0,9.999,10.002,-4.21,128.0,1.46e-14,6.76e-16
12,9,31915.7,1441.0,1914.0,301933.9,1119311.7,1164923.6,-0.000,0.8986,0.0444,0.0570,5.855e-5,2.533e-7,1.486e-5,0.0000,0,0,9.999,10.002,-4.21,128.0,1.46e-14,4.91e-17
13,9,31971.7,1323.7,1914.3,300897.8,1120407.9,1164924.6,-0.000,0.9023,0.0406,0.0572,5.867e-5,2.359e-7,1.486e-5,0.0000,0,0,9.999,10.002,-4.21,128.1,1.44e-14,3.34e-16
