year,habitats,grass,wood,algae,litter,soil_land,soil_sea,air,share_grass,share_wood,share_algae,grown_grass,grown_wood,grown_algae,burnt,fires,largest_fire,land_matter,sea_matter,land_temp,rain_land,matter_err,water_err
1,13,86592.5,242338.0,65070.0,295404.8,1052911.4,879123.3,-0.000,0.2582,0.5661,0.1757,1.710e-4,5.940e-5,4.785e-4,0.0028,2,435,9.999,10.001,3.29,388.9,1.12e-14,4.09e-15
2,13,61221.3,334732.7,65546.1,294287.1,981865.0,883787.7,-0.000,0.1601,0.6899,0.1500,1.222e-4,8.469e-5,4.827e-4,0.0970,3,13224,9.968,10.058,3.28,389.8,2.43e-14,7.06e-16
3,13,50434.7,386793.3,64699.9,301872.0,932963.0,884677.2,-0.000,0.1046,0.7621,0.1333,9.157e-5,8.414e-5,4.825e-4,0.0000,0,0,9.968,10.058,3.28,389.1,2.42e-14,1.73e-15
4,13,46162.4,409859.3,65190.5,306202.7,909665.2,884359.8,-0.000,0.0848,0.7892,0.1260,8.000e-5,8.233e-5,4.832e-4,0.0000,0,0,9.968,10.058,3.28,389.4,2.43e-14,2.13e-16
5,13,43790.5,421130.2,65295.1,302237.8,902856.4,886130.0,-0.000,0.0760,0.8010,0.1230,7.433e-5,8.256e-5,4.834e-4,0.0219,2,3678,9.956,10.079,3.28,390.1,2.70e-14,7.21e-16
6,13,43030.9,427896.5,65151.6,306095.4,892846.0,886419.6,-0.000,0.0734,0.8055,0.1212,7.303e-5,8.236e-5,4.836e-4,0.0001,1,13,9.956,10.079,3.29,389.3,4.80e-15,4.01e-16
7,13,42334.5,431991.1,65556.2,307374.8,888219.6,885963.9,-0.000,0.0713,0.8085,0.1202,7.163e-5,8.258e-5,4.841e-4,0.0003,1,49,9.956,10.079,3.28,390.0,5.15e-15,6.93e-16
8,13,41831.0,434048.2,64867.9,302269.7,890859.0,887564.3,-0.000,0.0701,0.8103,0.1196,7.097e-5,8.309e-5,4.840e-4,0.0102,2,1729,9.950,10.089,3.28,390.0,1.78e-15,8.23e-16
9,13,41834.4,438387.2,65349.6,297444.9,889532.0,888891.9,-0.000,0.0682,0.8126,0.1191,6.974e-5,8.404e-5,4.845e-4,0.0173,1,2904,9.941,10.105,3.29,389.7,1.10e-14,9.82e-16
10,13,41563.5,439731.1,65802.6,301141.9,884639.9,888561.1,-0.000,0.0685,0.8130,0.1185,7.003e-5,8.356e-5,4.846e-4,0.0051,2,854,9.939,10.109,3.28,390.5,1.07e-15,3.80e-16
11,13,41396.1,440744.8,64950.4,302683.1,882212.6,889453.0,-0.000,0.0684,0.8134,0.1182,7.005e-5,8.366e-5,4.844e-4,0.0000,0,0,9.939,10.109,3.28,389.8,1.07e-15,9.86e-16
12,13,41693.4,442113.8,65430.1,302688.3,880373.4,889141.0,-0.000,0.0681,0.8139,0.1181,6.995e-5,8.394e-5,4.850e-4,0.0002,1,28,9.939,10.109,3.28,390.0,1.78e-16,5.81e-16
13,13,40780.1,442245.4,65503.6,296777.1,885917.2,890216.7,-0.000,0.0678,0.8142,0.1180,6.951e-5,8.417e-5,4.850e-4,0.0165,2,2481,9.932,10.122,3.28,390.7,2.61e-14,3.64e-16
14,13,41499.1,443442.0,65351.3,298024.1,882615.1,890508.3,-0.000,0.0674,0.8147,0.1179,6.958e-5,8.417e-5,4.851e-4,0.0000,0,0,9.932,10.122,3.29,389.9,2.58e-14,4.47e-16
15,13,40997.5,444901.2,65720.8,293683.1,884747.8,891389.7,-0.000,0.0671,0.8152,0.1177,6.934e-5,8.470e-5,4.853e-4,0.0150,1,2527,9.924,10.136,3.28,390.5,1.60e-14,9.56e-17
16,13,40435.7,445968.4,65015.2,285981.2,890102.1,893937.4,-0.000,0.0669,0.8157,0.1174,6.942e-5,8.509e-5,4.851e-4,0.0303,2,3440,9.912,10.156,3.28,390.5,3.45e-14,2.41e-16
