year,habitats,grass,wood,algae,litter,soil_land,soil_sea,air,share_grass,share_wood,share_algae,grown_grass,grown_wood,grown_algae,burnt,fires,largest_fire,land_matter,sea_matter,land_temp,rain_land,matter_err,water_err
14,11,89424.5,18870.9,67412.9,598526.5,293562.3,1553642.9,0.000,0.5177,0.1089,0.3734,1.782e-4,3.951e-6,4.965e-4,0.1159,124,471,9.332,10.462,13.39,771.3,2.56e-14,2.07e-18
15,11,89260.3,18530.4,66711.9,584622.2,301738.5,1560576.8,-0.000,0.5165,0.1081,0.3754,1.771e-4,3.944e-6,4.956e-4,0.1097,127,401,9.274,10.503,13.40,770.4,2.15e-14,7.06e-17
16,11,88570.7,18511.4,65039.0,588900.3,293201.1,1567217.4,0.000,0.5147,0.1075,0.3778,1.731e-4,3.905e-6,4.951e-4,0.0931,108,464,9.228,10.535,13.36,770.2,3.87e-14,3.02e-19
17,11,85497.8,18481.4,64142.4,600625.1,280896.5,1571796.8,0.000,0.5098,0.1081,0.3821,1.670e-4,3.859e-6,4.956e-4,0.0665,99,331,9.193,10.558,13.31,770.4,1.44e-14,1.65e-17
18,11,83806.9,18711.5,64659.7,600358.5,279214.2,1574689.2,-0.000,0.5018,0.1105,0.3877,1.628e-4,3.869e-6,4.965e-4,0.0758,108,406,9.162,10.580,13.31,771.1,1.23e-14,7.32e-17
19,11,83267.4,18099.3,65875.4,579828.7,295612.7,1578756.5,0.000,0.5003,0.1104,0.3893,1.643e-4,3.826e-6,4.968e-4,0.0964,117,436,9.112,10.614,13.33,773.0,6.04e-15,5.21e-17
20,11,83599.8,17899.8,67014.7,580528.9,290530.5,1581866.2,-0.000,0.5033,0.1085,0.3883,1.651e-4,3.762e-6,4.967e-4,0.0823,101,357,9.072,10.642,13.37,772.5,9.95e-15,5.48e-17
21,11,83551.0,17523.7,67342.5,576469.9,289952.0,1586600.8,-0.000,0.5042,0.1068,0.3890,1.658e-4,3.721e-6,4.962e-4,0.0887,117,511,9.025,10.675,13.40,770.9,2.13e-15,6.90e-19
22,11,83773.0,17144.9,66109.4,574698.5,287352.0,1592362.1,0.000,0.5028,0.1048,0.3924,1.635e-4,3.649e-6,4.953e-4,0.0852,117,447,8.983,10.704,13.39,770.2,1.05e-14,1.01e-17
23,11,82881.9,17502.7,64493.6,574938.6,283849.7,1597773.6,0.000,0.4988,0.1052,0.3960,1.594e-4,3.633e-6,4.952e-4,0.0752,100,474,8.948,10.728,13.34,770.2,1.47e-14,5.17e-17
24,11,82664.6,17454.1,64217.5,557870.1,295508.2,1603725.6,-0.000,0.4994,0.1062,0.3944,1.621e-4,3.665e-6,4.960e-4,0.1035,119,408,8.895,10.765,13.30,770.6,4.62e-15,2.70e-17
25,11,81130.0,16598.2,65078.1,543655.1,306842.8,1608135.8,0.000,0.4991,0.1039,0.3969,1.606e-4,3.557e-6,4.967e-4,0.1022,114,406,8.846,10.799,13.31,771.8,5.86e-15,6.32e-17
26,11,81085.0,15851.8,66336.6,545024.6,301858.8,1611283.3,-0.000,0.5012,0.0984,0.4004,1.598e-4,3.333e-6,4.969e-4,0.0982,101,496,8.804,10.827,13.35,773.2,1.55e-14,1.71e-17
27,11,80643.0,15822.4,67325.8,536013.9,305979.4,1615655.5,0.000,0.5020,0.0975,0.4005,1.605e-4,3.309e-6,4.966e-4,0.1126,120,457,8.754,10.862,13.39,771.7,2.52e-14,6.55e-17
28,11,80647.2,15681.3,67016.9,525417.7,311566.2,1621110.7,-0.000,0.5015,0.0977,0.4008,1.603e-4,3.347e-6,4.958e-4,0.1101,116,432,8.706,10.895,13.40,770.6,1.78e-15,3.61e-17
29,11,80314.0,16066.7,65444.6,534526.3,299241.1,1625847.2,0.000,0.4986,0.0983,0.4031,1.560e-4,3.353e-6,4.951e-4,0.0753,105,403,8.677,10.916,13.37,770.2,1.30e-14,2.33e-18
30,11,79803.9,16235.5,64196.5,523032.4,306339.2,1631832.5,-0.000,0.4936,0.1008,0.4057,1.551e-4,3.409e-6,4.954e-4,0.0890,120,415,8.633,10.946,13.32,770.3,8.88e-15,8.06e-17
31,11,77748.5,16068.9,64452.5,529312.3,298866.9,1634991.0,-0.000,0.4926,0.1005,0.4069,1.522e-4,3.381e-6,4.963e-4,0.0750,109,425,8.601,10.968,13.30,770.9,2.31e-15,7.96e-18
32,11,76154.7,15769.5,65568.5,529395.9,297205.4,1637346.0,-0.000,0.4889,0.1001,0.4111,1.496e-4,3.318e-6,4.968e-4,0.0756,98,411,8.569,10.991,13.33,772.7,1.92e-14,1.33e-17
