year,habitats,grass,wood,algae,litter,soil_land,soil_sea,air,share_grass,share_wood,share_algae,grown_grass,grown_wood,grown_algae,burnt,fires,largest_fire,land_matter,sea_matter,land_temp,rain_land,matter_err,water_err
1,9,35103.4,75733.9,2768.6,251758.3,1092183.0,1163892.7,-0.000,0.2618,0.7169,0.0213,6.473e-5,3.737e-6,2.185e-5,0.0000,1,3,10.000,10.000,-4.21,128.0,8.35e-15,2.02e-16
2,9,35258.1,44207.0,2766.0,312777.0,1062497.3,1163934.6,-0.000,0.3580,0.6125,0.0295,6.452e-5,3.542e-6,2.129e-5,0.0008,1,110,10.000,10.000,-4.21,128.0,9.95e-15,7.01e-16
3,9,35395.4,29756.9,2766.5,337280.7,1052071.3,1164169.3,-0.000,0.4665,0.4951,0.0385,6.465e-5,3.442e-6,2.130e-5,0.0017,0,0,9.998,10.002,-4.21,128.0,9.95e-15,1.45e-16
4,9,35475.4,23186.9,2764.6,348826.5,1047014.3,1164172.2,-0.000,0.5408,0.4147,0.0445,6.472e-5,3.400e-6,2.132e-5,0.0000,0,0,9.998,10.002,-4.21,128.0,1.07e-14,1.29e-15
5,9,35515.2,20175.1,2763.4,354219.3,1044591.9,1164175.1,-0.000,0.5830,0.3690,0.0480,6.474e-5,3.381e-6,2.133e-5,0.0000,0,0,9.998,10.002,-4.21,127.9,1.03e-14,8.72e-16
6,9,35548.4,18782.0,2761.4,356622.7,1043547.7,1164177.7,-0.000,0.6046,0.3455,0.0498,6.474e-5,3.368e-6,2.134e-5,0.0000,0,0,9.998,10.002,-4.21,127.9,1.07e-14,3.14e-17
7,9,35575.8,18122.4,2761.3,357502.5,1043297.6,1164180.3,-0.000,0.6153,0.3340,0.0507,6.476e-5,3.358e-6,2.134e-5,0.0000,0,0,9.998,10.002,-4.21,127.9,1.07e-14,1.50e-16
8,9,35601.0,17794.3,2760.7,357542.1,1043558.6,1164183.3,-0.000,0.6205,0.3283,0.0512,6.477e-5,3.348e-6,2.136e-5,0.0000,2,1,9.998,10.002,-4.21,127.9,5.86e-15,5.17e-16
9,9,35628.8,17613.8,2760.3,357138.8,1044112.8,1164185.5,-0.000,0.6233,0.3253,0.0514,6.479e-5,3.338e-6,2.137e-5,0.0000,0,0,9.998,10.002,-4.21,128.0,6.22e-15,5.38e-16
10,9,35660.7,17501.7,2760.1,356507.5,1044822.6,1164187.5,-0.000,0.6250,0.3234,0.0515,6.483e-5,3.328e-6,2.138e-5,0.0000,0,0,9.998,10.002,-4.21,128.0,6.39e-15,1.13e-15
11,9,35689.7,17420.6,2760.0,355766.0,1045614.5,1164189.2,-0.000,0.6262,0.3222,0.0516,6.488e-5,3.318e-6,2.138e-5,0.0000,0,0,9.998,10.002,-4.21,128.0,6.22e-15,6.41e-16
12,9,35714.1,17351.7,2760.5,354950.8,1046472.3,1164190.7,-0.000,0.6272,0.3211,0.0517,6.491e-5,3.307e-6,2.140e-5,0.0000,0,0,9.998,10.002,-4.21,128.0,6.22e-15,1.64e-17
13,9,35738.1,17290.5,2760.9,354124.2,1047334.5,1164191.9,-0.000,0.6280,0.3202,0.0518,6.495e-5,3.297e-6,2.141e-5,0.0000,0,0,9.998,10.002,-4.21,128.1,6.22e-15,3.41e-16
