year,habitats,grass,wood,algae,litter,soil_land,soil_sea,air,share_grass,share_wood,share_algae,grown_grass,grown_wood,grown_algae,burnt,fires,largest_fire,land_matter,sea_matter,land_temp,rain_land,matter_err,water_err
1,12,141124.4,115300.6,74893.1,442070.9,407299.0,1440752.0,-0.000,0.4089,0.3598,0.2313,2.717e-4,2.307e-5,5.715e-4,0.0003,3,15,10.000,10.000,21.22,3700.8,1.55e-14,1.77e-16
2,12,131635.4,121654.4,74701.1,558228.3,294263.9,1440957.0,-0.000,0.4020,0.3646,0.2334,2.451e-4,2.455e-5,5.763e-4,0.0000,1,3,10.000,10.000,21.22,3697.3,1.47e-14,1.28e-16
3,12,126592.9,129149.6,74530.3,591878.3,258110.6,1441178.4,-0.000,0.3802,0.3863,0.2334,2.331e-4,2.627e-5,5.763e-4,0.0005,2,34,9.999,10.000,21.22,3693.4,9.24e-15,1.54e-16
4,12,123158.9,135948.5,74386.3,602114.2,244199.0,1441633.2,-0.000,0.3637,0.4050,0.2313,2.257e-4,2.754e-5,5.764e-4,0.0041,2,382,9.997,10.002,21.22,3688.6,3.91e-15,4.98e-17
5,12,120575.1,141760.6,74289.6,608687.0,234374.6,1441753.0,-0.000,0.3513,0.4198,0.2289,2.203e-4,2.829e-5,5.764e-4,0.0004,2,34,9.997,10.002,21.22,3683.9,3.94e-14,8.66e-17
6,12,118673.0,146122.0,74227.8,610493.1,230074.8,1441849.2,-0.000,0.3416,0.4314,0.2270,2.162e-4,2.879e-5,5.765e-4,0.0003,3,13,9.996,10.003,21.22,3681.8,1.17e-14,1.14e-16
7,12,117447.4,149305.5,74212.0,610892.3,227687.7,1441895.2,-0.000,0.3349,0.4396,0.2255,2.136e-4,2.912e-5,5.766e-4,0.0003,4,18,9.996,10.003,21.22,3681.9,1.15e-14,1.08e-16
8,12,116580.8,151605.3,74236.9,610955.1,226178.8,1441883.1,-0.000,0.3303,0.4454,0.2244,2.119e-4,2.935e-5,5.767e-4,0.0000,1,4,9.996,10.003,21.22,3683.2,1.08e-14,5.68e-17
9,12,115958.0,153181.3,74290.1,610680.5,225456.4,1441873.6,-0.000,0.3271,0.4493,0.2236,2.108e-4,2.952e-5,5.767e-4,0.0005,2,55,9.996,10.003,21.22,3685.1,9.06e-15,8.86e-17
10,12,115480.3,154363.5,74371.2,610212.8,225201.0,1441811.1,-0.000,0.3249,0.4522,0.2230,2.099e-4,2.962e-5,5.768e-4,0.0002,3,12,9.996,10.003,21.22,3686.0,4.62e-15,5.60e-17
11,12,115118.1,155198.8,74478.8,609799.5,225125.5,1441719.3,-0.000,0.3233,0.4542,0.2225,2.094e-4,2.970e-5,5.768e-4,0.0001,2,12,9.996,10.003,21.22,3686.6,2.22e-14,1.52e-17
12,12,114839.7,155778.4,74602.6,609366.3,225249.0,1441604.0,-0.000,0.3222,0.4556,0.2222,2.090e-4,2.975e-5,5.768e-4,0.0001,2,5,9.996,10.003,21.22,3687.0,1.47e-14,1.29e-17
13,12,114639.0,156181.4,74734.9,608791.4,225597.7,1441495.6,-0.000,0.3214,0.4566,0.2220,2.087e-4,2.979e-5,5.769e-4,0.0003,2,23,9.995,10.003,21.22,3687.4,1.23e-14,5.32e-17
14,12,114469.8,156447.0,74880.9,608498.0,225790.5,1441353.7,-0.000,0.3209,0.4573,0.2218,2.085e-4,2.981e-5,5.769e-4,0.0000,1,1,9.995,10.003,21.22,3687.9,1.01e-14,1.65e-17
15,12,114350.5,156641.6,75028.4,607880.2,226288.8,1441250.5,-0.000,0.3205,0.4577,0.2217,2.085e-4,2.984e-5,5.770e-4,0.0005,2,54,9.995,10.004,21.22,3688.1,2.77e-14,3.84e-17
16,12,114220.8,156753.5,75174.9,607608.6,226579.5,1441102.8,-0.000,0.3203,0.4581,0.2217,2.083e-4,2.984e-5,5.770e-4,0.0000,1,1,9.995,10.004,21.22,3688.2,2.04e-14,2.44e-17
17,12,114151.6,156836.8,75322.5,606858.7,227250.8,1441019.5,-0.000,0.3201,0.4582,0.2216,2.084e-4,2.986e-5,5.770e-4,0.0008,2,55,9.994,10.004,21.22,3688.4,1.55e-14,4.35e-17
