year,habitats,grass,wood,algae,litter,soil_land,soil_sea,air,share_grass,share_wood,share_algae,grown_grass,grown_wood,grown_algae,burnt,fires,largest_fire,land_matter,sea_matter,land_temp,rain_land,matter_err,water_err
1,9,20746.7,144001.0,1157.8,247428.3,1042642.6,1165463.6,-0.000,0.1897,0.8015,0.0089,5.180e-5,2.688e-5,9.494e-6,0.0004,10,15,10.000,10.000,-4.21,128.0,4.62e-15,2.02e-16
2,9,14042.5,140368.8,1156.4,292659.5,1007663.9,1165548.9,-0.000,0.0971,0.8955,0.0074,2.757e-5,2.605e-5,8.925e-6,0.0016,17,158,9.999,10.001,-4.21,128.0,4.09e-15,7.01e-16
3,9,12136.4,135580.9,1157.2,309354.3,996883.9,1166327.2,0.000,0.0796,0.9126,0.0078,2.230e-5,2.511e-5,8.932e-6,0.0047,14,241,9.994,10.008,-4.21,128.0,1.31e-14,1.45e-16
4,9,11461.9,133102.1,1156.3,319328.8,990026.0,1166364.8,-0.000,0.0755,0.9164,0.0081,2.070e-5,2.473e-5,8.941e-6,0.0003,9,19,9.994,10.008,-4.21,128.0,1.42e-14,1.29e-15
5,9,11172.5,131667.4,1155.9,323198.7,987749.9,1166495.6,-0.000,0.0740,0.9177,0.0082,2.005e-5,2.461e-5,8.946e-6,0.0021,12,199,9.993,10.009,-4.21,127.9,2.72e-14,8.72e-16
6,9,11028.7,130915.6,1155.1,324618.0,987145.8,1166576.9,-0.000,0.0736,0.9181,0.0083,1.979e-5,2.457e-5,8.951e-6,0.0006,11,35,9.992,10.010,-4.21,127.9,3.02e-15,3.14e-17
7,9,10975.6,130516.1,1155.1,324892.2,987257.9,1166643.0,-0.000,0.0735,0.9182,0.0083,1.970e-5,2.455e-5,8.954e-6,0.0008,17,19,9.992,10.010,-4.21,127.9,3.36e-14,1.50e-16
8,9,10939.9,130203.0,1155.0,324368.5,988031.8,1166741.8,-0.000,0.0735,0.9182,0.0084,1.966e-5,2.453e-5,8.961e-6,0.0007,12,54,9.991,10.011,-4.21,127.9,3.29e-14,5.17e-16
9,9,10947.2,129978.7,1154.9,322838.7,989402.0,1167118.5,-0.000,0.0737,0.9180,0.0084,1.968e-5,2.454e-5,8.967e-6,0.0035,11,198,9.989,10.014,-4.21,128.0,4.97e-15,5.38e-16
10,9,10919.9,129809.6,1154.8,321406.3,990776.9,1167372.6,-0.000,0.0736,0.9180,0.0084,1.965e-5,2.449e-5,8.970e-6,0.0018,16,150,9.987,10.016,-4.21,128.0,1.05e-14,1.13e-15
11,9,10924.2,129774.3,1154.7,320685.5,991479.2,1167422.1,-0.000,0.0737,0.9178,0.0084,1.966e-5,2.446e-5,8.970e-6,0.0008,13,27,9.987,10.017,-4.21,128.0,3.20e-15,6.41e-16
12,9,10910.0,129518.0,1155.1,318500.3,993490.9,1167865.8,-0.000,0.0738,0.9178,0.0084,1.968e-5,2.447e-5,8.979e-6,0.0027,14,273,9.983,10.021,-4.21,128.0,7.46e-15,1.64e-17
13,9,10924.2,129342.1,1155.3,316489.1,995086.2,1168443.2,-0.000,0.0741,0.9175,0.0084,1.974e-5,2.448e-5,8.984e-6,0.0030,12,405,9.980,10.026,-4.21,128.1,1.95e-14,3.41e-16
