year,habitats,grass,wood,algae,litter,soil_land,soil_sea,air,share_grass,share_wood,share_algae,grown_grass,grown_wood,grown_algae,burnt,fires,largest_fire,land_matter,sea_matter,land_temp,rain_land,matter_err,water_err
1,12,179586.9,74275.7,10212.4,569049.3,282574.7,1505740.9,-0.000,0.6258,0.3343,0.0399,3.678e-4,6.241e-6,8.192e-5,0.0156,82,183,9.994,10.004,21.22,3700.8,9.95e-15,1.77e-16
2,12,170361.1,48170.3,10151.8,679892.0,204975.1,1507889.7,-0.000,0.7005,0.2554,0.0441,3.142e-4,3.704e-6,7.947e-5,0.0382,85,981,9.975,10.018,21.22,3697.3,9.24e-15,1.28e-16
3,12,173417.6,31235.7,10121.4,710231.1,185035.4,1511398.7,-0.000,0.7707,0.1809,0.0484,3.190e-4,2.635e-6,7.939e-5,0.0682,113,2398,9.944,10.041,21.22,3693.4,1.69e-14,1.54e-16
4,12,174738.5,21105.6,10096.3,730029.3,172042.9,1513427.3,-0.000,0.8228,0.1262,0.0511,3.209e-4,1.915e-6,7.937e-5,0.0476,79,1374,9.926,10.054,21.22,3688.6,8.17e-15,4.98e-17
5,12,176635.8,14725.2,10077.8,735115.7,169568.7,1515316.9,0.000,0.8572,0.0899,0.0529,3.234e-4,1.425e-6,7.937e-5,0.0279,78,642,9.909,10.067,21.22,3683.9,1.78e-14,8.66e-17
6,12,178557.0,10509.3,10062.2,742226.8,163015.6,1517069.2,0.000,0.8820,0.0643,0.0537,3.276e-4,1.082e-6,7.938e-5,0.0250,98,374,9.893,10.078,21.22,3681.8,2.31e-15,1.14e-16
7,12,178567.5,7668.4,10052.2,747833.2,159088.7,1518229.9,-0.000,0.8986,0.0470,0.0544,3.284e-4,8.311e-7,7.939e-5,0.0165,81,239,9.883,10.086,21.22,3681.9,1.60e-15,1.08e-16
8,12,180254.8,5703.4,10046.9,743988.1,161694.2,1519752.6,-0.000,0.9103,0.0349,0.0548,3.308e-4,6.510e-7,7.941e-5,0.0244,89,943,9.869,10.096,21.22,3683.2,2.70e-14,5.68e-17
9,12,181216.1,4327.0,10044.3,747798.1,157196.4,1520858.1,-0.000,0.9190,0.0262,0.0549,3.335e-4,5.176e-7,7.943e-5,0.0165,77,377,9.859,10.103,21.22,3685.1,3.73e-15,8.86e-17
10,12,182284.2,3337.5,10045.4,743746.6,159569.4,1522456.9,-0.000,0.9249,0.0201,0.0550,3.350e-4,4.179e-7,7.943e-5,0.0229,81,454,9.844,10.114,21.22,3686.0,1.19e-14,5.60e-17
11,12,182548.2,2624.1,10050.7,744282.5,158470.2,1523464.2,-0.000,0.9292,0.0157,0.0551,3.357e-4,3.408e-7,7.944e-5,0.0168,74,242,9.835,10.120,21.22,3686.6,7.46e-15,1.52e-17
12,12,183242.1,2099.8,10058.9,742249.8,159214.3,1524575.1,-0.000,0.9325,0.0124,0.0551,3.368e-4,2.824e-7,7.944e-5,0.0182,79,310,9.825,10.128,21.22,3687.0,1.07e-15,1.29e-17
13,12,185035.6,1708.6,10070.1,737537.1,160664.0,1526424.6,-0.000,0.9351,0.0100,0.0549,3.401e-4,2.388e-7,7.945e-5,0.0306,90,955,9.808,10.140,21.22,3687.4,8.35e-15,5.32e-17
14,12,184598.1,1417.9,10084.7,736662.8,160937.2,1527739.4,-0.000,0.9371,0.0082,0.0547,3.405e-4,2.048e-7,7.946e-5,0.0228,80,452,9.796,10.149,21.22,3687.9,4.01e-14,1.65e-17
15,12,184923.3,1194.2,10101.2,737405.4,159089.8,1528726.1,-0.000,0.9385,0.0068,0.0547,3.415e-4,1.775e-7,7.947e-5,0.0187,62,696,9.787,10.155,21.22,3688.1,7.11e-16,3.84e-17
16,12,184868.5,1020.5,10119.6,737635.2,158308.2,1529487.9,-0.000,0.9394,0.0058,0.0548,3.413e-4,1.554e-7,7.947e-5,0.0116,90,61,9.780,10.160,21.22,3688.2,1.95e-14,2.44e-17
17,12,185891.3,883.8,10140.6,733613.8,160263.0,1530647.6,0.000,0.9404,0.0050,0.0546,3.429e-4,1.379e-7,7.947e-5,0.0224,69,466,9.770,10.168,21.22,3688.4,7.64e-15,4.35e-17
