year,habitats,grass,wood,algae,litter,soil_land,soil_sea,air,share_grass,share_wood,share_algae,grown_grass,grown_wood,grown_algae,burnt,fires,largest_fire,land_matter,sea_matter,land_temp,rain_land,matter_err,water_err
1,7,23903.3,150520.6,14234.0,155919.4,1439122.8,837739.9,-0.000,0.1916,0.7141,0.0944,3.803e-5,1.249e-5,1.682e-4,0.0012,11,66,10.000,10.000,30.79,469.4,1.44e-14,1.36e-15
2,7,15358.5,129218.7,14288.5,227120.0,1397744.4,837709.9,-0.000,0.0991,0.7781,0.1228,2.785e-5,1.161e-5,1.676e-4,0.0015,10,75,10.000,10.000,30.80,468.4,5.86e-15,4.66e-16
3,7,13335.1,111905.9,14297.7,276048.1,1368103.0,837750.3,-0.000,0.0867,0.7721,0.1412,2.431e-5,1.083e-5,1.674e-4,0.0023,16,143,10.000,10.001,30.81,467.6,5.86e-15,3.85e-17
4,7,12716.3,97887.7,14236.1,313846.3,1344903.4,837850.1,-0.000,0.0890,0.7528,0.1582,2.313e-5,1.014e-5,1.673e-4,0.0022,17,101,9.999,10.001,30.81,466.8,1.83e-14,7.82e-17
5,7,12389.4,86101.6,14083.3,342025.7,1328696.0,838144.0,0.000,0.0951,0.7299,0.1750,2.263e-5,9.512e-6,1.673e-4,0.0051,17,205,9.998,10.003,30.81,466.0,2.93e-14,2.76e-16
6,7,12342.7,76489.3,13839.0,364480.0,1315779.1,838510.0,-0.000,0.1024,0.7061,0.1914,2.244e-5,8.958e-6,1.672e-4,0.0047,15,161,9.998,10.005,30.80,465.3,1.56e-14,2.32e-16
7,7,12412.0,68356.4,13592.0,380407.5,1307691.0,838981.0,0.000,0.1109,0.6816,0.2075,2.246e-5,8.469e-6,1.672e-4,0.0137,24,1348,9.997,10.007,30.79,464.6,1.53e-14,2.74e-16
8,7,12320.2,61390.0,13470.9,391060.6,1303788.5,839409.8,-0.000,0.1190,0.6578,0.2231,2.244e-5,8.018e-6,1.673e-4,0.0098,26,207,9.995,10.011,30.78,463.9,3.91e-15,2.76e-16
9,7,12436.0,56069.8,13534.0,402264.0,1297670.6,839465.7,-0.000,0.1265,0.6351,0.2384,2.236e-5,7.599e-6,1.674e-4,0.0041,15,155,9.994,10.012,30.77,463.2,1.07e-14,7.61e-17
10,7,12606.1,51731.0,13733.3,412170.4,1291862.5,839336.8,-0.000,0.1346,0.6143,0.2511,2.259e-5,7.291e-6,1.675e-4,0.0023,14,113,9.994,10.013,30.77,462.6,1.10e-14,1.41e-16
11,7,12726.9,48063.4,13974.5,419727.6,1287761.7,839185.9,-0.000,0.1423,0.5952,0.2624,2.283e-5,7.037e-6,1.675e-4,0.0034,12,182,9.993,10.014,30.78,462.0,1.12e-14,2.10e-16
12,7,12824.8,44933.9,14151.4,425243.0,1285172.3,839114.7,-0.000,0.1491,0.5775,0.2735,2.291e-5,6.783e-6,1.675e-4,0.0041,18,112,9.993,10.015,30.79,461.5,1.28e-14,1.73e-16
13,7,12876.0,42274.4,14250.3,429261.9,1283643.0,839134.4,0.000,0.1553,0.5614,0.2833,2.303e-5,6.573e-6,1.674e-4,0.0041,22,93,9.992,10.017,30.80,460.9,7.64e-15,7.51e-17
14,7,12927.1,40050.1,14294.9,432199.9,1282767.2,839200.8,-0.000,0.1609,0.5468,0.2924,2.310e-5,6.377e-6,1.674e-4,0.0040,15,170,9.991,10.018,30.80,460.3,8.53e-15,1.77e-16
15,7,12896.7,37915.3,14290.3,433001.3,1283953.2,839383.1,-0.000,0.1659,0.5335,0.3005,2.317e-5,6.204e-6,1.674e-4,0.0046,17,150,9.990,10.020,30.81,459.7,1.39e-14,2.61e-16
