year,habitats,grass,wood,algae,litter,soil_land,soil_sea,air,share_grass,share_wood,share_algae,grown_grass,grown_wood,grown_algae,burnt,fires,largest_fire,land_matter,sea_matter,land_temp,rain_land,matter_err,water_err
1,11,37907.9,103544.3,121686.4,144232.8,786227.4,1427841.3,-0.000,0.1694,0.4104,0.4202,7.342e-5,1.794e-5,8.844e-4,0.0007,3,57,10.000,10.000,13.40,771.0,2.45e-14,5.18e-16
2,11,34873.5,103212.8,119776.3,223829.5,709972.2,1429775.7,-0.000,0.1410,0.4019,0.4571,6.724e-5,1.949e-5,8.945e-4,0.0000,0,0,10.000,10.000,13.39,770.2,2.50e-14,6.85e-16
3,11,33259.2,104924.1,116772.6,272117.0,661551.5,1432815.6,-0.000,0.1323,0.4073,0.4604,6.340e-5,2.087e-5,8.940e-4,0.0002,2,15,10.000,10.000,13.35,770.2,1.21e-14,1.65e-16
4,11,31730.9,107467.0,115893.9,302332.2,630199.0,1433817.0,-0.000,0.1260,0.4148,0.4592,6.059e-5,2.187e-5,8.954e-4,0.0023,2,171,9.999,10.001,13.31,770.5,1.69e-14,1.38e-16
5,11,30462.6,110072.6,117240.7,322350.8,608828.1,1432485.2,-0.000,0.1204,0.4228,0.4568,5.827e-5,2.231e-5,8.967e-4,0.0001,1,12,9.999,10.001,13.31,771.5,3.55e-16,6.82e-17
6,11,29617.2,112371.8,119493.1,335382.0,594374.7,1430201.3,-0.000,0.1160,0.4300,0.4539,5.673e-5,2.262e-5,8.971e-4,0.0010,1,107,9.999,10.001,13.34,773.2,3.11e-14,3.96e-17
7,11,28914.9,114223.7,121387.4,342943.4,585600.4,1428370.3,-0.000,0.1126,0.4359,0.4514,5.548e-5,2.285e-5,8.968e-4,0.0032,4,288,9.998,10.002,13.38,772.0,1.72e-14,4.98e-17
8,11,28471.5,115860.4,121260.3,347921.0,579322.5,1428604.3,-0.000,0.1099,0.4406,0.4495,5.451e-5,2.303e-5,8.955e-4,0.0024,1,258,9.997,10.002,13.40,770.7,9.41e-15,6.93e-17
9,11,28413.8,117365.3,118603.5,352003.3,573768.7,1431285.4,-0.000,0.1080,0.4443,0.4477,5.397e-5,2.313e-5,8.941e-4,0.0000,0,0,9.997,10.002,13.38,770.2,9.41e-15,1.43e-16
10,11,28150.4,118429.4,116062.1,355104.9,569839.6,1433853.7,-0.000,0.1066,0.4472,0.4461,5.338e-5,2.309e-5,8.943e-4,0.0000,0,0,9.997,10.002,13.33,770.2,9.06e-15,4.09e-17
11,11,27811.6,119095.5,116217.8,357387.2,567205.4,1433722.5,-0.000,0.1056,0.4494,0.4451,5.292e-5,2.302e-5,8.960e-4,0.0000,0,0,9.997,10.002,13.30,770.7,9.24e-15,1.66e-17
12,11,27598.4,119553.0,118074.5,358496.7,565838.4,1431879.0,-0.000,0.1047,0.4510,0.4443,5.268e-5,2.303e-5,8.969e-4,0.0008,1,91,9.997,10.002,13.32,772.4,1.28e-14,9.55e-17
13,11,27482.5,119888.5,120274.1,358447.5,565668.8,1429678.7,-0.000,0.1041,0.4522,0.4437,5.250e-5,2.306e-5,8.970e-4,0.0025,2,269,9.996,10.003,13.36,773.0,1.69e-14,1.30e-17
14,11,27361.4,120152.5,121708.6,358874.4,565125.7,1428217.3,-0.000,0.1036,0.4531,0.4433,5.228e-5,2.305e-5,8.965e-4,0.0001,2,5,9.996,10.003,13.39,771.3,6.04e-15,2.07e-18
15,11,27427.7,120476.9,120419.6,358606.3,564964.1,1429545.4,-0.000,0.1033,0.4537,0.4430,5.229e-5,2.314e-5,8.948e-4,0.0011,3,111,9.996,10.003,13.40,770.4,7.11e-16,7.06e-17
16,11,27545.0,120711.0,117404.3,358508.0,564685.8,1432585.9,-0.000,0.1032,0.4540,0.4428,5.225e-5,2.310e-5,8.939e-4,0.0000,0,0,9.996,10.003,13.36,770.2,7.11e-16,3.02e-19
17,11,27433.3,120712.4,115831.2,358347.3,564901.8,1434214.1,-0.000,0.1030,0.4542,0.4428,5.206e-5,2.299e-5,8.949e-4,0.0006,1,59,9.996,10.003,13.31,770.4,2.34e-14,1.65e-17
18,11,27327.7,120624.8,116789.5,358440.6,564984.1,1433273.3,-0.000,0.1030,0.4542,0.4427,5.206e-5,2.292e-5,8.964e-4,0.0000,0,0,9.996,10.003,13.31,771.1,2.34e-14,7.32e-17
19,11,27311.4,120525.1,118971.3,358249.2,565315.0,1431068.0,-0.000,0.1031,0.4542,0.4427,5.212e-5,2.292e-5,8.971e-4,0.0001,2,5,9.996,10.003,13.33,773.0,1.42e-15,5.21e-17
20,11,27225.3,120399.8,121008.4,356186.3,567456.5,1429163.6,-0.000,0.1030,0.4542,0.4428,5.211e-5,2.294e-5,8.969e-4,0.0033,2,350,9.994,10.004,13.37,772.5,2.26e-14,5.48e-17
21,11,27223.6,120387.1,121569.8,355909.7,567754.9,1428595.0,-0.000,0.1029,0.4541,0.4430,5.201e-5,2.295e-5,8.959e-4,0.0000,0,0,9.994,10.004,13.40,770.9,2.22e-14,6.90e-19
22,11,27450.1,120456.4,119327.3,355496.4,567841.6,1430868.3,-0.000,0.1031,0.4539,0.4431,5.223e-5,2.300e-5,8.943e-4,0.0001,1,12,9.994,10.004,13.39,770.2,1.07e-14,1.01e-17
23,11,27525.7,120453.0,116434.6,354873.8,568331.1,1433821.9,-0.000,0.1032,0.4536,0.4431,5.225e-5,2.295e-5,8.941e-4,0.0012,4,84,9.994,10.004,13.34,770.2,2.43e-14,5.17e-17
24,11,27356.9,120365.5,115980.5,354014.9,569328.2,1434393.9,-0.000,0.1031,0.4536,0.4432,5.208e-5,2.289e-5,8.956e-4,0.0024,1,252,9.993,10.005,13.30,770.6,4.44e-15,2.70e-17
25,11,27290.8,120030.2,117543.2,351168.8,572260.8,1433146.1,-0.000,0.1032,0.4532,0.4436,5.220e-5,2.291e-5,8.968e-4,0.0061,4,462,9.990,10.007,13.31,771.8,2.13e-15,6.32e-17
26,11,27324.6,119961.3,119797.1,351579.0,571930.2,1430847.8,-0.000,0.1034,0.4530,0.4436,5.220e-5,2.283e-5,8.971e-4,0.0000,1,3,9.990,10.007,13.35,773.2,2.22e-14,1.71e-17
27,11,27333.7,119821.2,121558.5,351749.9,571920.8,1429055.8,-0.000,0.1035,0.4529,0.4437,5.223e-5,2.280e-5,8.967e-4,0.0002,2,19,9.990,10.007,13.39,771.7,1.72e-14,6.55e-17
28,11,27355.8,119559.9,120973.8,349275.9,574313.9,1429960.7,-0.000,0.1036,0.4521,0.4443,5.229e-5,2.290e-5,8.952e-4,0.0057,4,350,9.987,10.009,13.40,770.6,4.09e-15,3.61e-17
29,11,27508.8,118717.5,118130.1,346388.3,577527.8,1433167.5,-0.000,0.1039,0.4514,0.4447,5.257e-5,2.306e-5,8.940e-4,0.0071,3,420,9.984,10.011,13.37,770.2,1.97e-14,2.33e-18
30,11,27669.4,118892.0,115917.5,347957.7,575594.5,1435408.9,-0.000,0.1042,0.4500,0.4458,5.245e-5,2.272e-5,8.945e-4,0.0000,1,3,9.984,10.011,13.32,770.3,3.46e-14,8.06e-17
31,11,27627.8,118897.5,116412.8,349534.6,574024.9,1434942.4,-0.000,0.1048,0.4500,0.4453,5.267e-5,2.264e-5,8.962e-4,0.0003,1,34,9.984,10.011,13.30,770.9,3.02e-15,7.96e-18
32,11,27559.2,118815.9,118422.1,350521.1,573201.4,1432920.2,-0.000,0.1047,0.4501,0.4452,5.264e-5,2.259e-5,8.970e-4,0.0000,1,1,9.984,10.011,13.33,772.7,1.39e-14,1.33e-17
