year,habitats,grass,wood,algae,litter,soil_land,soil_sea,air,share_grass,share_wood,share_algae,grown_grass,grown_wood,grown_algae,burnt,fires,largest_fire,land_matter,sea_matter,land_temp,rain_land,matter_err,water_err
1,7,24957.9,138312.7,35364.8,155715.4,1450473.6,816615.6,-0.000,0.1784,0.6315,0.1901,3.987e-5,2.723e-6,3.785e-4,0.0021,43,48,10.000,10.000,30.79,469.4,1.97e-14,1.36e-15
2,7,17081.4,107935.4,35487.7,225111.6,1419249.7,816574.1,-0.000,0.0994,0.6381,0.2625,3.088e-5,2.251e-6,3.840e-4,0.0069,37,444,9.999,10.001,30.80,468.4,1.17e-14,4.66e-16
3,7,15566.5,84083.3,35488.5,270813.8,1398758.3,816729.6,-0.000,0.0954,0.5922,0.3124,2.837e-5,1.845e-6,3.839e-4,0.0097,49,131,9.999,10.003,30.81,467.6,2.17e-14,3.85e-17
4,7,15287.5,65518.1,35319.4,304463.5,1383770.3,817081.0,0.000,0.1053,0.5336,0.3612,2.796e-5,1.497e-6,3.838e-4,0.0094,45,149,9.998,10.005,30.81,466.8,1.71e-14,7.82e-17
5,7,15427.8,51008.0,34935.2,329600.5,1372771.9,817696.5,0.000,0.1194,0.4713,0.4093,2.829e-5,1.211e-6,3.837e-4,0.0109,50,158,9.996,10.008,30.81,466.0,4.80e-15,2.76e-16
6,7,15659.7,39665.9,34344.1,348295.3,1364909.5,818565.5,-0.000,0.1343,0.4089,0.4567,2.862e-5,9.707e-7,3.835e-4,0.0126,57,175,9.995,10.011,30.80,465.3,1.44e-14,2.32e-16
7,7,15833.0,30642.8,33757.5,359745.9,1361873.1,819587.6,-0.000,0.1494,0.3480,0.5025,2.898e-5,7.733e-7,3.835e-4,0.0202,52,870,9.992,10.016,30.79,464.6,1.51e-14,2.74e-16
8,7,16343.8,23973.7,33476.9,373509.2,1354108.1,820028.4,0.000,0.1647,0.2926,0.5427,2.962e-5,6.182e-7,3.838e-4,0.0083,50,171,9.991,10.018,30.78,463.9,8.35e-15,2.76e-16
9,7,16311.4,18494.5,33643.2,376854.4,1355709.0,820427.4,-0.000,0.1779,0.2429,0.5792,2.992e-5,4.920e-7,3.841e-4,0.0199,76,156,9.988,10.025,30.77,463.2,1.23e-14,7.61e-17
10,7,16560.2,14438.3,34143.2,384341.2,1351776.6,820180.5,-0.000,0.1888,0.1989,0.6123,2.999e-5,3.879e-7,3.843e-4,0.0110,55,219,9.987,10.028,30.77,462.6,2.84e-15,1.41e-16
11,7,16809.0,11244.1,34742.5,389943.3,1348837.7,819863.5,-0.000,0.1998,0.1615,0.6387,3.040e-5,3.092e-7,3.844e-4,0.0139,36,1032,9.985,10.031,30.78,462.0,1.83e-14,2.10e-16
12,7,16779.7,8759.0,35178.1,392197.5,1348698.9,819826.8,-0.000,0.2086,0.1306,0.6609,3.062e-5,2.462e-7,3.842e-4,0.0113,49,188,9.983,10.036,30.79,461.5,2.13e-15,1.73e-16
