year,habitats,grass,wood,algae,litter,soil_land,soil_sea,air,share_grass,share_wood,share_algae,grown_grass,grown_wood,grown_algae,burnt,fires,largest_fire,land_matter,sea_matter,land_temp,rain_land,matter_err,water_err
1,12,46991.9,160069.6,6826.2,200568.8,698554.1,1508429.4,-0.000,0.2644,0.6950,0.0406,9.347e-5,4.120e-5,5.640e-5,0.0000,2,3,10.000,10.000,21.22,3700.8,4.41e-14,1.77e-16
2,12,37292.6,221322.3,6772.4,238233.1,609310.2,1508509.4,-0.000,0.1681,0.8025,0.0294,7.327e-5,5.615e-5,5.335e-5,0.0019,8,152,10.000,10.000,21.22,3697.3,2.13e-15,1.28e-16
3,12,31101.4,259642.4,6749.9,244708.4,570692.2,1508545.8,-0.000,0.1138,0.8612,0.0249,5.885e-5,5.833e-5,5.326e-5,0.0003,5,24,10.000,10.000,21.22,3693.4,6.04e-15,1.54e-16
4,12,28153.7,284816.8,6732.1,246710.3,546439.6,1508587.6,-0.000,0.0904,0.8869,0.0228,5.194e-5,5.999e-5,5.324e-5,0.0006,7,30,9.999,10.000,21.22,3688.6,4.80e-15,4.98e-17
5,12,26418.4,302572.3,6718.8,247910.5,529216.4,1508603.7,-0.000,0.0785,0.9001,0.0214,4.819e-5,6.160e-5,5.324e-5,0.0000,1,3,9.999,10.000,21.22,3683.9,1.12e-14,8.66e-17
6,12,25282.6,315122.0,6707.2,248131.4,517552.1,1508644.7,-0.000,0.0714,0.9080,0.0206,4.586e-5,6.280e-5,5.324e-5,0.0011,7,54,9.999,10.001,21.22,3681.8,3.02e-15,1.14e-16
7,12,24540.1,323994.3,6699.4,248052.2,509490.2,1508663.9,-0.000,0.0670,0.9130,0.0200,4.433e-5,6.360e-5,5.325e-5,0.0004,5,13,9.999,10.001,21.22,3681.9,1.24e-14,1.08e-16
8,12,24045.7,330218.1,6694.4,247605.3,504190.1,1508686.4,-0.000,0.0641,0.9163,0.0196,4.333e-5,6.418e-5,5.326e-5,0.0005,8,21,9.999,10.001,21.22,3683.2,3.23e-14,5.68e-17
9,12,23684.5,334609.6,6691.0,246725.8,500989.7,1508739.5,-0.000,0.0622,0.9184,0.0194,4.268e-5,6.461e-5,5.327e-5,0.0016,6,121,9.999,10.001,21.22,3685.1,1.49e-14,8.86e-17
10,12,23466.7,337741.6,6689.9,246170.3,498610.7,1508760.9,-0.000,0.0609,0.9199,0.0192,4.222e-5,6.490e-5,5.327e-5,0.0004,7,17,9.998,10.001,21.22,3686.0,9.24e-15,5.60e-17
11,12,23293.2,339985.3,6691.7,245658.6,497041.3,1508769.9,-0.000,0.0601,0.9209,0.0191,4.193e-5,6.512e-5,5.328e-5,0.0004,6,26,9.998,10.001,21.22,3686.6,1.01e-14,1.52e-17
12,12,23140.5,341511.7,6695.3,244548.7,496709.0,1508834.9,-0.000,0.0594,0.9216,0.0190,4.171e-5,6.530e-5,5.328e-5,0.0024,9,162,9.998,10.002,21.22,3687.0,3.91e-15,1.29e-17
13,12,23065.7,342692.0,6701.2,244046.4,496087.7,1508846.9,-0.000,0.0590,0.9221,0.0189,4.153e-5,6.539e-5,5.329e-5,0.0006,4,51,9.997,10.002,21.22,3687.4,8.88e-16,5.32e-17
14,12,23000.7,343547.2,6709.7,243637.5,495697.7,1508847.3,-0.000,0.0587,0.9224,0.0189,4.147e-5,6.547e-5,5.329e-5,0.0006,5,32,9.997,10.002,21.22,3687.9,2.29e-14,1.65e-17
15,12,22923.2,344043.5,6719.5,242779.9,496068.0,1508905.9,-0.000,0.0585,0.9227,0.0188,4.138e-5,6.555e-5,5.330e-5,0.0021,4,144,9.997,10.002,21.22,3688.1,1.88e-14,3.84e-17
16,12,22923.6,344551.4,6730.9,241986.8,496296.5,1508950.8,-0.000,0.0584,0.9229,0.0188,4.137e-5,6.561e-5,5.330e-5,0.0041,6,406,9.996,10.003,21.22,3688.2,1.21e-14,2.44e-17
17,12,22897.9,344869.4,6744.4,241604.7,496366.1,1508957.4,-0.000,0.0583,0.9230,0.0188,4.134e-5,6.563e-5,5.331e-5,0.0005,4,33,9.996,10.003,21.22,3688.4,1.21e-14,4.35e-17
