year,habitats,grass,wood,algae,litter,soil_land,soil_sea,air,share_grass,share_wood,share_algae,grown_grass,grown_wood,grown_algae,burnt,fires,largest_fire,land_matter,sea_matter,land_temp,rain_land,matter_err,water_err
1,7,10237.6,140950.1,49446.2,130156.0,1488132.5,802517.6,-0.000,0.1335,0.6165,0.2500,1.030e-5,4.757e-6,5.174e-4,0.0005,5,53,10.000,10.000,30.79,469.4,1.03e-14,1.32e-15
2,7,2287.1,112585.8,49614.6,167979.1,1486619.3,802354.1,-0.000,0.0248,0.6308,0.3444,3.857e-6,4.045e-6,5.253e-4,0.0005,6,28,10.000,10.000,30.80,468.4,1.60e-15,4.19e-16
3,7,940.6,90182.8,49608.0,187848.4,1490495.8,802364.3,-0.000,0.0084,0.5893,0.4023,1.797e-6,3.431e-6,5.252e-4,0.0003,5,28,10.000,10.000,30.81,467.6,1.26e-14,1.28e-17
4,7,579.2,72418.6,49363.2,199568.8,1496894.8,802615.4,-0.000,0.0049,0.5376,0.4576,1.148e-6,2.903e-6,5.250e-4,0.0005,7,30,10.000,10.000,30.81,466.8,2.72e-14,6.84e-17
5,7,442.2,58308.3,48821.2,206052.4,1504653.0,803162.9,-0.000,0.0038,0.4839,0.5123,8.840e-7,2.455e-6,5.248e-4,0.0005,7,31,10.000,10.000,30.81,466.0,1.71e-14,2.69e-16
6,7,379.1,47043.3,47999.5,208631.2,1513388.6,803998.3,-0.000,0.0035,0.4307,0.5658,7.591e-7,2.075e-6,5.246e-4,0.0012,11,54,10.000,10.000,30.80,465.3,1.37e-14,2.19e-16
7,7,347.8,38037.1,47189.4,208453.6,1522587.8,804824.3,-0.000,0.0034,0.3794,0.6172,6.956e-7,1.752e-6,5.246e-4,0.0014,12,70,10.000,10.001,30.79,464.6,3.55e-15,2.86e-16
8,7,332.6,30842.0,46803.8,206366.4,1531873.6,805221.7,-0.000,0.0034,0.3312,0.6654,6.644e-7,1.479e-6,5.250e-4,0.0011,10,76,10.000,10.001,30.78,463.9,7.46e-15,2.96e-16
9,7,326.2,25072.7,47037.1,202845.3,1541158.8,804999.8,-0.000,0.0035,0.2867,0.7097,6.511e-7,1.251e-6,5.254e-4,0.0011,12,45,10.000,10.001,30.77,463.2,1.65e-14,7.61e-17
10,7,325.3,20433.3,47734.4,198342.8,1550291.3,804313.0,-0.000,0.0037,0.2465,0.7497,6.484e-7,1.058e-6,5.257e-4,0.0011,11,38,10.000,10.001,30.77,462.6,6.39e-15,1.45e-16
11,7,328.1,16693.0,48571.4,193083.2,1559274.4,803489.8,-0.000,0.0039,0.2108,0.7854,6.536e-7,8.973e-7,5.258e-4,0.0015,11,78,9.999,10.001,30.78,462.0,1.23e-14,2.10e-16
12,7,333.3,13675.7,49183.8,187391.1,1567966.2,802889.9,-0.000,0.0041,0.1793,0.8166,6.635e-7,7.622e-7,5.256e-4,0.0013,9,67,9.999,10.001,30.79,461.5,1.71e-14,1.73e-16
13,7,339.8,11237.0,49509.3,181503.8,1576276.8,802573.2,-0.000,0.0043,0.1520,0.8437,6.769e-7,6.487e-7,5.254e-4,0.0010,5,70,9.999,10.001,30.80,460.9,2.54e-14,7.19e-17
14,7,346.2,9262.0,49628.9,175629.2,1584118.1,802455.5,-0.000,0.0045,0.1285,0.8670,6.912e-7,5.528e-7,5.253e-4,0.0002,8,28,9.999,10.001,30.80,460.3,1.49e-14,1.75e-16
15,7,352.1,7652.4,49573.8,169698.0,1591649.5,802514.2,-0.000,0.0047,0.1085,0.8868,7.053e-7,4.719e-7,5.251e-4,0.0004,10,20,9.999,10.002,30.81,459.7,7.64e-15,2.56e-16
16,7,357.9,6336.4,49254.8,163608.9,1599035.9,802846.0,-0.000,0.0049,0.0914,0.9037,7.186e-7,4.032e-7,5.249e-4,0.0015,8,110,9.999,10.002,30.81,459.2,1.44e-14,1.10e-16
17,7,363.4,5263.8,48639.4,157855.6,1605853.9,803464.0,-0.000,0.0051,0.0770,0.9179,7.300e-7,3.453e-7,5.248e-4,0.0003,8,20,9.999,10.002,30.81,458.6,3.85e-14,1.08e-16
18,7,368.1,4380.4,47775.9,151965.4,1612607.4,804342.7,-0.000,0.0052,0.0649,0.9299,7.389e-7,2.960e-7,5.246e-4,0.0022,8,355,9.999,10.002,30.80,458.2,8.70e-15,2.37e-16
19,7,371.8,3655.4,47041.7,146219.9,1619056.7,805094.5,-0.000,0.0053,0.0546,0.9400,7.455e-7,2.538e-7,5.247e-4,0.0019,6,240,9.999,10.002,30.79,457.7,9.95e-15,2.37e-17
20,7,375.4,3060.3,46804.0,140996.9,1624869.2,805334.1,0.000,0.0054,0.0461,0.9485,7.513e-7,2.181e-7,5.251e-4,0.0003,6,14,9.999,10.002,30.78,457.3,7.11e-15,1.54e-16
21,7,378.8,2567.4,47179.9,135800.5,1630545.4,804967.9,-0.000,0.0055,0.0389,0.9556,7.568e-7,1.877e-7,5.255e-4,0.0013,14,73,9.999,10.002,30.77,457.0,6.75e-15,1.23e-16
22,7,381.9,2159.3,47944.0,130912.1,1635834.1,804208.7,-0.000,0.0056,0.0329,0.9616,7.618e-7,1.617e-7,5.257e-4,0.0006,9,50,9.999,10.002,30.77,456.7,2.84e-15,7.29e-17
23,7,384.6,1820.4,48756.8,126103.3,1640968.3,803406.6,-0.000,0.0056,0.0278,0.9665,7.658e-7,1.395e-7,5.258e-4,0.0013,12,94,9.999,10.002,30.78,456.4,2.31e-15,5.01e-17
