year,habitats,grass,wood,algae,litter,soil_land,soil_sea,air,share_grass,share_wood,share_algae,grown_grass,grown_wood,grown_algae,burnt,fires,largest_fire,land_matter,sea_matter,land_temp,rain_land,matter_err,water_err
1,12,32576.9,85491.8,91367.2,143059.6,844587.6,1424356.8,-0.000,0.1632,0.4378,0.3990,6.162e-5,1.048e-5,6.974e-4,0.0008,8,25,10.000,10.000,21.22,3700.8,1.10e-14,1.84e-16
2,12,32437.0,69845.2,91133.5,159851.2,843437.9,1424735.2,-0.000,0.1552,0.3843,0.4606,5.917e-5,9.773e-6,7.030e-4,0.0114,6,1084,9.999,10.001,21.22,3697.3,1.51e-14,1.16e-16
3,12,32828.2,60318.3,90925.5,161826.4,850574.6,1424967.0,-0.000,0.1660,0.3438,0.4902,5.964e-5,9.275e-6,7.031e-4,0.0005,6,37,9.999,10.001,21.22,3693.4,4.26e-15,1.36e-16
4,12,33178.6,54234.5,90751.1,160669.3,857445.7,1425160.9,-0.000,0.1744,0.3154,0.5102,6.020e-5,8.920e-6,7.031e-4,0.0007,7,29,9.999,10.001,21.22,3688.6,2.47e-14,5.38e-17
5,12,33447.9,50268.1,90634.7,159010.5,862780.0,1425298.8,-0.000,0.1805,0.2957,0.5238,6.068e-5,8.656e-6,7.032e-4,0.0003,8,13,9.999,10.001,21.22,3683.9,9.95e-15,8.90e-17
6,12,33652.9,47601.6,90561.9,157274.1,866955.0,1425394.5,-0.000,0.1849,0.2821,0.5330,6.105e-5,8.453e-6,7.033e-4,0.0010,7,51,9.998,10.001,21.22,3681.8,2.33e-14,1.15e-16
7,12,33824.6,45752.6,90545.3,155776.0,870110.4,1425431.0,-0.000,0.1881,0.2725,0.5395,6.135e-5,8.291e-6,7.033e-4,0.0003,6,12,9.998,10.001,21.22,3681.9,1.78e-14,1.08e-16
8,12,33965.5,44395.7,90578.8,154444.4,872635.9,1425419.8,-0.000,0.1905,0.2655,0.5440,6.164e-5,8.155e-6,7.035e-4,0.0005,6,16,9.998,10.001,21.22,3683.2,2.29e-14,8.93e-17
9,12,34104.3,43393.5,90646.0,153452.9,874487.1,1425356.3,-0.000,0.1925,0.2601,0.5474,6.189e-5,8.037e-6,7.036e-4,0.0001,3,3,9.998,10.001,21.22,3685.1,5.15e-15,1.18e-16
10,12,34188.9,42607.3,90748.1,152546.8,876093.0,1425256.0,-0.000,0.1941,0.2561,0.5499,6.211e-5,7.940e-6,7.036e-4,0.0000,1,5,9.998,10.001,21.22,3686.0,1.78e-16,1.07e-16
11,12,34226.9,41921.7,90882.4,151513.3,877747.5,1425148.3,-0.000,0.1953,0.2528,0.5519,6.228e-5,7.852e-6,7.036e-4,0.0010,5,88,9.998,10.001,21.22,3686.6,1.14e-14,3.21e-17
12,12,34263.7,41350.5,91036.3,150511.3,879240.9,1425037.3,-0.000,0.1964,0.2499,0.5538,6.242e-5,7.766e-6,7.037e-4,0.0022,4,240,9.998,10.002,21.22,3687.0,1.56e-14,5.63e-17
13,12,34373.6,40887.9,91200.7,150176.4,879924.1,1424877.3,-0.000,0.1973,0.2474,0.5553,6.255e-5,7.691e-6,7.037e-4,0.0003,6,15,9.998,10.002,21.22,3687.4,1.79e-14,1.31e-17
14,12,34419.2,40485.8,91380.0,149778.3,880669.0,1424707.8,-0.000,0.1983,0.2453,0.5563,6.274e-5,7.628e-6,7.038e-4,0.0004,4,32,9.998,10.002,21.22,3687.9,2.58e-14,1.93e-17
15,12,34451.3,40123.5,91560.3,149272.0,881497.4,1424535.5,-0.000,0.1991,0.2435,0.5574,6.284e-5,7.570e-6,7.038e-4,0.0005,4,24,9.998,10.002,21.22,3688.1,3.20e-15,3.98e-18
16,12,34497.2,39799.7,91739.2,148865.6,882179.8,1424358.6,-0.000,0.1997,0.2419,0.5584,6.295e-5,7.519e-6,7.039e-4,0.0002,6,12,9.998,10.002,21.22,3688.2,1.46e-14,7.70e-18
17,12,34535.8,39511.8,91919.1,148480.3,882809.9,1424183.2,-0.000,0.2003,0.2404,0.5592,6.305e-5,7.472e-6,7.039e-4,0.0003,2,26,9.998,10.002,21.22,3688.4,2.31e-15,1.26e-17
