year,habitats,grass,wood,algae,litter,soil_land,soil_sea,air,share_grass,share_wood,share_algae,grown_grass,grown_wood,grown_algae,burnt,fires,largest_fire,land_matter,sea_matter,land_temp,rain_land,matter_err,water_err
1,7,10059.0,137811.0,84841.2,129359.2,1492247.5,767122.2,-0.000,0.1147,0.5267,0.3586,9.898e-6,2.229e-6,8.655e-4,0.0004,4,49,10.000,10.000,30.79,469.4,1.42e-14,1.36e-15
2,7,2183.7,107467.2,85127.0,165901.0,1493923.7,766837.4,-0.000,0.0199,0.5044,0.4756,3.653e-6,1.835e-6,8.773e-4,0.0001,4,9,10.000,10.000,30.80,468.4,3.18e-14,4.66e-16
3,7,875.0,83831.8,85099.3,184145.9,1500610.1,766877.9,-0.000,0.0064,0.4498,0.5437,1.674e-6,1.501e-6,8.770e-4,0.0011,9,89,10.000,10.000,30.81,467.6,2.47e-14,3.85e-17
4,7,534.0,65417.3,84656.3,194105.4,1509385.2,767341.8,-0.000,0.0036,0.3909,0.6056,1.059e-6,1.220e-6,8.768e-4,0.0019,14,90,10.000,10.000,30.81,466.8,5.33e-16,7.82e-17
5,7,408.0,51093.4,83710.3,198894.3,1519026.5,768307.6,0.000,0.0027,0.3341,0.6632,8.165e-7,9.882e-7,8.764e-4,0.0018,7,203,10.000,10.001,30.81,466.0,1.51e-14,2.76e-16
6,7,351.5,39937.5,82307.1,200072.6,1529040.6,769730.6,-0.000,0.0024,0.2818,0.7158,7.044e-7,7.983e-7,8.761e-4,0.0017,8,142,10.000,10.001,30.80,465.3,2.84e-15,2.32e-16
7,7,324.1,31261.8,80938.3,198922.0,1538886.2,771107.6,0.000,0.0023,0.2349,0.7628,6.490e-7,6.424e-7,8.762e-4,0.0008,10,35,10.000,10.001,30.79,464.6,7.28e-15,2.74e-16
8,7,311.0,24492.9,80291.9,196058.1,1548527.7,771758.3,-0.000,0.0023,0.1938,0.8039,6.224e-7,5.162e-7,8.767e-4,0.0005,5,44,9.999,10.001,30.78,463.9,1.33e-14,2.76e-16
9,7,303.7,19193.4,80694.3,191880.9,1558003.2,771364.7,-0.000,0.0023,0.1585,0.8391,6.105e-7,4.142e-7,8.774e-4,0.0008,5,83,9.999,10.001,30.77,463.2,2.97e-14,7.61e-17
10,7,302.3,15057.2,81885.0,186947.3,1567069.8,770178.3,-0.000,0.0024,0.1287,0.8689,6.038e-7,3.317e-7,8.780e-4,0.0004,4,61,9.999,10.001,30.77,462.6,8.53e-15,1.41e-16
11,7,303.5,11707.1,83319.5,179009.1,1578236.5,768864.3,0.000,0.0025,0.1032,0.8943,6.060e-7,2.655e-7,8.781e-4,0.0124,8,2076,9.999,10.003,30.78,462.0,2.29e-14,2.10e-16
12,7,306.4,9193.4,84381.9,173211.5,1586537.2,767809.6,-0.000,0.0025,0.0827,0.9148,6.117e-7,2.124e-7,8.778e-4,0.0008,8,59,9.999,10.003,30.79,461.5,8.17e-15,1.73e-16
13,7,309.2,7222.0,84949.5,167262.5,1594446.2,767250.7,-0.000,0.0026,0.0661,0.9313,6.183e-7,1.702e-7,8.775e-4,0.0010,8,53,9.999,10.003,30.80,460.9,3.91e-15,7.51e-17
14,7,311.7,5675.2,85148.6,161152.2,1602085.3,767067.1,-0.000,0.0027,0.0527,0.9446,6.247e-7,1.363e-7,8.772e-4,0.0015,10,125,9.999,10.003,30.80,460.3,9.06e-15,1.77e-16
