year,habitats,grass,wood,algae,litter,soil_land,soil_sea,air,share_grass,share_wood,share_algae,grown_grass,grown_wood,grown_algae,burnt,fires,largest_fire,land_matter,sea_matter,land_temp,rain_land,matter_err,water_err
11,11,15999.8,18320.1,96643.5,154609.4,882819.4,1453047.8,-0.000,0.1191,0.1456,0.7353,3.022e-5,2.411e-6,7.451e-4,0.0009,1,99,9.999,10.001,13.30,770.7,5.68e-15,1.71e-17
12,11,16093.6,16572.8,98187.3,152562.6,886523.8,1451499.9,-0.000,0.1218,0.1328,0.7453,3.050e-5,2.265e-6,7.459e-4,0.0001,2,9,9.999,10.001,13.32,772.4,4.80e-15,9.51e-17
13,11,16149.3,15110.7,100020.1,150457.0,890070.7,1449632.3,-0.000,0.1243,0.1221,0.7536,3.076e-5,2.139e-6,7.460e-4,0.0010,2,93,9.999,10.001,13.36,773.0,1.44e-14,1.11e-17
14,11,16098.9,13817.9,101219.7,147530.6,894278.9,1448494.0,-0.000,0.1264,0.1129,0.7606,3.100e-5,2.039e-6,7.455e-4,0.0037,2,397,9.998,10.002,13.39,771.3,3.02e-15,3.10e-18
15,11,16371.7,12835.4,100153.6,145785.9,896717.2,1449576.2,-0.000,0.1275,0.1047,0.7678,3.108e-5,1.947e-6,7.442e-4,0.0000,1,1,9.998,10.002,13.40,770.4,6.57e-15,7.03e-17
16,11,16555.4,11944.8,97646.2,143050.4,900038.2,1452205.0,-0.000,0.1290,0.0979,0.7731,3.128e-5,1.863e-6,7.434e-4,0.0054,7,186,9.997,10.002,13.36,770.2,2.42e-14,6.03e-19
17,11,16683.4,11248.9,96329.1,142113.0,901519.0,1453546.7,-0.000,0.1306,0.0921,0.7773,3.137e-5,1.786e-6,7.442e-4,0.0000,0,0,9.997,10.002,13.31,770.4,2.43e-14,1.56e-17
18,11,16697.6,10647.9,97120.7,141307.6,902888.6,1452777.5,-0.000,0.1323,0.0873,0.7804,3.159e-5,1.721e-6,7.455e-4,0.0006,2,58,9.997,10.002,13.31,771.1,2.81e-14,7.35e-17
19,11,16612.9,10100.0,98936.3,139514.5,905251.9,1451024.3,-0.000,0.1333,0.0831,0.7836,3.170e-5,1.660e-6,7.460e-4,0.0044,3,233,9.996,10.003,13.33,773.0,8.35e-15,5.29e-17
20,11,16615.7,9643.9,100633.9,138590.2,906660.0,1449296.4,-0.000,0.1339,0.0795,0.7866,3.170e-5,1.608e-6,7.459e-4,0.0012,3,109,9.996,10.003,13.37,772.5,5.51e-15,5.46e-17
21,11,16639.6,9161.4,101107.4,137366.3,908288.5,1448876.7,-0.000,0.1346,0.0760,0.7893,3.184e-5,1.566e-6,7.451e-4,0.0019,6,178,9.995,10.003,13.40,770.9,1.67e-14,0.00e0
22,11,16969.6,8846.9,99247.0,136790.1,908825.8,1450760.5,-0.000,0.1357,0.0730,0.7913,3.214e-5,1.528e-6,7.437e-4,0.0002,1,17,9.995,10.003,13.39,770.2,2.84e-14,9.88e-18
23,11,17103.7,8572.1,96837.2,136365.7,909368.0,1453193.4,-0.000,0.1367,0.0706,0.7927,3.221e-5,1.493e-6,7.435e-4,0.0000,1,1,9.995,10.003,13.34,770.2,1.24e-14,5.06e-17
24,11,16994.0,8318.0,96450.5,135505.8,910526.9,1453644.9,-0.000,0.1372,0.0685,0.7943,3.214e-5,1.458e-6,7.448e-4,0.0027,5,215,9.995,10.004,13.30,770.6,2.40e-14,2.64e-17
25,11,16962.6,8091.4,97747.4,135009.6,911268.3,1452360.7,-0.000,0.1376,0.0667,0.7958,3.219e-5,1.425e-6,7.458e-4,0.0007,2,71,9.995,10.004,13.31,771.8,4.44e-15,6.30e-17
26,11,16907.4,7859.9,99623.9,134133.4,912417.1,1450498.4,-0.000,0.1378,0.0650,0.7973,3.217e-5,1.389e-6,7.460e-4,0.0019,3,170,9.994,10.004,13.35,773.2,2.13e-15,1.77e-17
27,11,16913.7,7672.9,101093.7,133771.1,912983.3,1449005.4,-0.000,0.1385,0.0635,0.7980,3.232e-5,1.369e-6,7.457e-4,0.0009,3,63,9.994,10.004,13.39,771.7,1.14e-14,6.54e-17
28,11,17012.7,7505.3,100613.8,133117.2,913672.0,1449519.0,-0.000,0.1390,0.0622,0.7989,3.248e-5,1.359e-6,7.445e-4,0.0013,3,114,9.994,10.004,13.40,770.6,3.02e-15,3.66e-17
29,11,17201.2,7363.2,98250.8,132559.9,914144.3,1451920.8,-0.000,0.1391,0.0609,0.8000,3.252e-5,1.341e-6,7.435e-4,0.0008,2,78,9.994,10.004,13.37,770.2,1.01e-14,2.84e-18
30,11,17242.0,7246.2,96403.2,132252.2,914478.8,1453817.5,-0.000,0.1394,0.0598,0.8008,3.245e-5,1.320e-6,7.439e-4,0.0012,3,124,9.994,10.004,13.32,770.3,2.03e-14,8.05e-17
31,11,17130.1,7133.0,96808.3,131743.5,915155.8,1453469.3,-0.000,0.1399,0.0588,0.8013,3.248e-5,1.301e-6,7.453e-4,0.0022,2,229,9.993,10.005,13.30,770.9,3.38e-15,7.80e-18
32,11,17020.7,6974.2,98479.0,130831.7,916266.5,1451867.9,-0.000,0.1395,0.0577,0.8028,3.237e-5,1.271e-6,7.460e-4,0.0038,3,227,9.993,10.005,13.33,772.7,7.82e-15,1.33e-17
