year,habitats,grass,wood,algae,litter,soil_land,soil_sea,air,share_grass,share_wood,share_algae,grown_grass,grown_wood,grown_algae,burnt,fires,largest_fire,land_matter,sea_matter,land_temp,rain_land,matter_err,water_err
1,9,40648.1,76535.5,3722.7,274466.2,1062811.9,1163255.5,-0.000,0.2869,0.6868,0.0262,7.711e-5,4.080e-6,2.909e-5,0.0024,31,196,9.998,10.002,-4.21,128.0,6.57e-15,2.02e-16
2,9,40258.7,44937.5,3720.3,341171.2,1027670.7,1163681.6,0.000,0.3834,0.5795,0.0371,7.394e-5,3.698e-6,2.861e-5,0.0038,28,233,9.995,10.006,-4.21,128.0,1.42e-15,7.01e-16
3,9,40507.2,30284.4,3720.7,369923.6,1012515.0,1164489.2,-0.000,0.4907,0.4618,0.0475,7.406e-5,3.546e-6,2.864e-5,0.0048,37,35,9.990,10.013,-4.21,128.0,2.06e-14,1.45e-16
4,9,40432.4,23600.2,3718.2,382744.3,1005696.4,1165248.5,-0.000,0.5618,0.3838,0.0544,7.395e-5,3.489e-6,2.866e-5,0.0058,34,385,9.984,10.019,-4.21,128.0,3.02e-15,1.29e-15
5,9,40218.2,20573.8,3716.5,388395.1,1002383.7,1166152.7,-0.000,0.6016,0.3400,0.0584,7.383e-5,3.476e-6,2.867e-5,0.0068,26,449,9.978,10.027,-4.21,127.9,1.95e-14,8.72e-16
6,9,39982.2,19256.0,3713.9,391906.3,1000143.0,1166438.5,-0.000,0.6205,0.3190,0.0605,7.355e-5,3.472e-6,2.868e-5,0.0035,34,314,9.976,10.030,-4.21,127.9,4.44e-15,3.14e-17
7,9,39893.4,18672.1,3713.8,392171.2,999923.7,1167065.8,-0.000,0.6289,0.3097,0.0615,7.339e-5,3.476e-6,2.869e-5,0.0041,36,263,9.972,10.035,-4.21,127.9,1.03e-14,1.50e-16
8,9,39838.3,18414.2,3712.9,393392.0,998889.3,1167193.4,-0.000,0.6325,0.3055,0.0620,7.324e-5,3.478e-6,2.871e-5,0.0016,34,32,9.971,10.036,-4.21,127.9,3.02e-15,5.17e-16
9,9,39806.1,18295.1,3712.4,391036.6,1000653.5,1167936.3,-0.000,0.6338,0.3039,0.0623,7.314e-5,3.480e-6,2.873e-5,0.0063,36,298,9.966,10.042,-4.21,128.0,1.31e-14,5.38e-16
10,9,39762.8,18254.5,3712.1,391005.6,1000571.5,1168133.4,-0.000,0.6343,0.3033,0.0624,7.302e-5,3.483e-6,2.873e-5,0.0020,35,41,9.965,10.044,-4.21,128.0,2.38e-14,1.13e-15
11,9,39783.2,18241.0,3711.9,389844.2,1001376.1,1168483.5,0.000,0.6343,0.3032,0.0625,7.298e-5,3.484e-6,2.874e-5,0.0035,30,254,9.962,10.047,-4.21,128.0,2.66e-15,6.41e-16
12,9,39735.9,18237.5,3712.6,388643.1,1002245.0,1168865.8,-0.000,0.6342,0.3033,0.0625,7.295e-5,3.488e-6,2.876e-5,0.0034,38,294,9.960,10.050,-4.21,128.0,1.49e-14,1.64e-17
13,9,39728.1,18234.4,3713.2,387333.4,1003221.0,1169210.1,-0.000,0.6338,0.3035,0.0626,7.285e-5,3.490e-6,2.877e-5,0.0031,33,234,9.957,10.053,-4.21,128.1,7.46e-15,3.41e-16
