year,habitats,grass,wood,algae,litter,soil_land,soil_sea,air,share_grass,share_wood,share_algae,grown_grass,grown_wood,grown_algae,burnt,fires,largest_fire,land_matter,sea_matter,land_temp,rain_land,matter_err,water_err
1,9,17666.7,80552.4,1102.6,194414.2,1161921.8,1165782.3,-0.000,0.1823,0.8064,0.0113,3.370e-5,5.431e-6,9.065e-6,0.0041,53,326,9.998,10.002,-4.21,128.0,2.95e-14,9.25e-17
2,9,16818.4,53233.1,1101.3,232137.4,1152089.3,1166060.5,-0.000,0.1986,0.7878,0.0136,3.096e-5,5.904e-6,8.500e-6,0.0048,53,191,9.996,10.005,-4.21,128.0,3.91e-15,4.47e-16
3,9,16375.4,42007.3,1102.0,243728.6,1151646.4,1166580.3,-0.000,0.2470,0.7354,0.0176,2.979e-5,6.281e-6,8.508e-6,0.0094,72,285,9.993,10.009,-4.21,128.0,1.78e-16,5.82e-17
4,9,16067.7,37531.3,1101.2,247045.9,1152591.4,1167102.4,-0.000,0.2743,0.7056,0.0201,2.908e-5,6.502e-6,8.517e-6,0.0044,55,279,9.989,10.014,-4.21,128.0,1.44e-14,1.45e-15
5,9,15796.5,35952.0,1100.8,245505.5,1155296.0,1167789.1,-0.000,0.2846,0.6942,0.0212,2.864e-5,6.660e-6,8.521e-6,0.0066,55,325,9.984,10.020,-4.21,127.9,2.82e-14,1.02e-15
6,9,15712.1,35482.8,1100.0,243488.7,1157233.1,1168423.4,-0.000,0.2870,0.6913,0.0217,2.827e-5,6.727e-6,8.526e-6,0.0078,56,263,9.980,10.025,-4.21,127.9,4.44e-15,9.43e-17
7,9,15731.5,35495.9,1100.1,242610.7,1157893.9,1168607.9,-0.000,0.2865,0.6917,0.0218,2.802e-5,6.769e-6,8.529e-6,0.0029,58,58,9.979,10.027,-4.21,127.9,1.07e-15,1.91e-16
8,9,15707.8,35587.1,1100.0,240914.7,1159349.9,1168780.5,0.000,0.2851,0.6931,0.0218,2.786e-5,6.800e-6,8.536e-6,0.0032,56,28,9.978,10.028,-4.21,127.9,2.26e-14,4.69e-16
9,9,15684.5,35684.7,1099.9,239160.2,1160939.2,1168871.7,-0.000,0.2839,0.6943,0.0218,2.779e-5,6.819e-6,8.542e-6,0.0016,56,25,9.977,10.029,-4.21,128.0,5.68e-15,4.95e-16
10,9,15606.2,35742.4,1099.8,236621.4,1163202.8,1169167.5,-0.000,0.2829,0.6953,0.0218,2.773e-5,6.828e-6,8.544e-6,0.0035,53,220,9.975,10.031,-4.21,128.0,6.75e-15,1.12e-15
11,9,15653.5,35773.6,1099.7,234722.7,1164758.2,1169432.2,-0.000,0.2823,0.6959,0.0218,2.770e-5,6.830e-6,8.544e-6,0.0039,59,238,9.973,10.034,-4.21,128.0,1.95e-15,6.76e-16
12,9,15680.3,35780.1,1100.1,233743.3,1165651.1,1169485.3,-0.000,0.2824,0.6958,0.0218,2.771e-5,6.827e-6,8.553e-6,0.0011,45,18,9.973,10.034,-4.21,128.0,1.49e-14,4.91e-17
13,9,15671.5,35723.3,1100.3,232095.9,1167133.8,1169715.3,-0.000,0.2824,0.6958,0.0218,2.769e-5,6.817e-6,8.558e-6,0.0030,49,127,9.971,10.036,-4.21,128.1,3.41e-14,3.34e-16
