year,habitats,grass,wood,algae,litter,soil_land,soil_sea,air,share_grass,share_wood,share_algae,grown_grass,grown_wood,grown_algae,burnt,fires,largest_fire,land_matter,sea_matter,land_temp,rain_land,matter_err,water_err
1,11,21977.5,111446.6,53822.7,115120.9,823514.2,1495558.0,-0.000,0.1701,0.5762,0.2537,4.246e-5,2.343e-5,3.890e-4,0.0001,1,6,10.000,10.000,13.40,771.0,1.37e-14,5.18e-16
2,11,17102.1,119962.4,52982.1,163615.2,771368.9,1496409.3,-0.000,0.1024,0.6194,0.2783,3.349e-5,2.717e-5,3.955e-4,0.0000,0,0,10.000,10.000,13.39,770.2,1.37e-14,6.85e-16
3,11,14942.2,130723.2,51640.0,190775.3,735596.1,1497763.3,-0.000,0.0818,0.6490,0.2692,2.879e-5,3.036e-5,3.953e-4,0.0000,0,0,10.000,10.000,13.35,770.2,1.26e-14,1.65e-16
4,11,13358.6,141656.6,51219.2,207769.0,709240.2,1498196.5,-0.000,0.0692,0.6738,0.2570,2.570e-5,3.256e-5,3.959e-4,0.0000,0,0,10.000,10.000,13.31,770.5,1.28e-14,1.38e-16
5,11,12011.7,150341.2,51805.7,218194.4,691430.0,1497656.9,0.000,0.0598,0.6937,0.2465,2.322e-5,3.317e-5,3.965e-4,0.0012,1,124,10.000,10.000,13.31,771.5,8.17e-15,6.82e-17
6,11,11116.7,157298.5,52815.6,224754.8,678815.3,1496639.1,-0.000,0.0529,0.7082,0.2388,2.141e-5,3.357e-5,3.967e-4,0.0003,0,0,10.000,10.000,13.34,773.2,8.88e-15,3.96e-17
7,11,10488.2,162879.2,53668.9,228882.8,669754.0,1495766.8,-0.000,0.0483,0.7189,0.2329,2.014e-5,3.393e-5,3.965e-4,0.0000,1,5,9.999,10.000,13.38,772.0,1.37e-14,4.98e-17
8,11,10030.3,167407.2,53631.9,231354.5,663210.4,1495805.7,-0.000,0.0449,0.7268,0.2283,1.920e-5,3.424e-5,3.960e-4,0.0000,0,0,9.999,10.000,13.40,770.7,1.37e-14,6.93e-17
9,11,9713.4,170902.2,52462.7,232568.5,658807.6,1496985.5,-0.000,0.0424,0.7326,0.2250,1.848e-5,3.435e-5,3.953e-4,0.0000,0,0,9.999,10.000,13.38,770.2,1.37e-14,1.43e-16
10,11,9409.6,173362.6,51313.6,233084.3,656123.2,1498146.7,-0.000,0.0406,0.7369,0.2226,1.786e-5,3.426e-5,3.954e-4,0.0000,0,0,9.999,10.000,13.33,770.2,1.37e-14,4.09e-17
11,11,9167.7,175116.2,51356.7,233155.5,654529.0,1498115.0,-0.000,0.0392,0.7400,0.2208,1.744e-5,3.424e-5,3.961e-4,0.0000,0,0,9.999,10.000,13.30,770.7,1.39e-14,1.66e-17
12,11,9016.3,176498.8,52179.6,232733.1,653723.0,1497289.2,-0.000,0.0382,0.7423,0.2194,1.717e-5,3.434e-5,3.966e-4,0.0000,0,0,9.999,10.000,13.32,772.4,1.42e-14,9.55e-17
