year,habitats,grass,wood,algae,litter,soil_land,soil_sea,air,share_grass,share_wood,share_algae,grown_grass,grown_wood,grown_algae,burnt,fires,largest_fire,land_matter,sea_matter,land_temp,rain_land,matter_err,water_err
1,13,82474.0,406338.5,8225.4,328873.4,853605.1,941923.6,-0.000,0.2737,0.7067,0.0196,2.158e-4,1.296e-4,6.103e-5,0.1194,15,10729,9.949,10.091,3.29,388.9,3.73e-15,4.09e-15
2,13,49962.8,501514.8,8240.3,341569.6,775550.4,944602.1,-0.000,0.1052,0.8796,0.0152,9.522e-5,1.160e-4,6.016e-5,0.0253,11,3682,9.933,10.120,3.28,389.8,9.06e-15,7.71e-16
3,13,40557.2,528566.8,8043.9,331916.4,761579.9,950775.8,0.000,0.0691,0.9167,0.0142,7.188e-5,1.079e-4,6.008e-5,0.0621,14,2781,9.897,10.183,3.28,389.1,2.31e-15,1.68e-15
4,13,38986.7,539348.4,8228.2,335967.2,743824.7,955084.9,-0.000,0.0599,0.9262,0.0138,6.557e-5,1.057e-4,6.022e-5,0.0465,11,2881,9.871,10.231,3.28,389.4,5.86e-15,2.31e-16
5,13,35792.1,546125.4,8178.1,328859.4,742727.3,959757.7,-0.000,0.0564,0.9299,0.0137,6.212e-5,1.053e-4,6.021e-5,0.0649,7,4330,9.843,10.280,3.28,390.1,5.33e-15,7.36e-16
6,13,36370.4,550130.4,8160.8,339572.9,725877.2,961328.1,-0.000,0.0542,0.9322,0.0136,6.059e-5,1.048e-4,6.027e-5,0.0262,9,3401,9.834,10.296,3.29,389.3,1.95e-15,3.65e-16
7,13,35049.5,553553.1,8260.7,334981.2,724491.5,965104.0,-0.000,0.0527,0.9338,0.0136,5.913e-5,1.061e-4,6.035e-5,0.0454,13,2058,9.811,10.338,3.28,390.0,9.41e-15,6.83e-16
8,13,34348.8,557513.6,8078.5,330489.4,723208.3,967801.4,-0.000,0.0514,0.9351,0.0135,5.778e-5,1.059e-4,6.031e-5,0.0485,9,4994,9.796,10.364,3.28,390.0,4.97e-15,8.60e-16
9,13,34126.8,560259.6,8247.6,329980.6,718775.2,970050.2,-0.000,0.0506,0.9360,0.0134,5.720e-5,1.067e-4,6.043e-5,0.0431,9,3675,9.782,10.390,3.29,389.7,2.47e-14,1.01e-15
10,13,33943.7,560862.3,8278.5,336196.2,711061.2,971098.1,-0.000,0.0499,0.9367,0.0134,5.633e-5,1.061e-4,6.040e-5,0.0107,6,1675,9.775,10.401,3.28,390.5,1.35e-14,3.58e-16
11,13,33901.2,561060.8,8084.2,340682.5,705833.3,971878.1,-0.000,0.0499,0.9367,0.0134,5.631e-5,1.059e-4,6.037e-5,0.0106,7,1580,9.772,10.407,3.28,389.8,3.38e-15,9.39e-16
12,13,33809.3,561706.0,8267.4,341088.9,703558.6,973009.8,-0.000,0.0496,0.9370,0.0134,5.611e-5,1.065e-4,6.050e-5,0.0148,12,1546,9.764,10.421,3.28,390.0,2.38e-14,5.69e-16
13,13,33660.9,561696.3,8211.9,336671.3,706368.7,974830.8,-0.000,0.0494,0.9372,0.0134,5.598e-5,1.064e-4,6.045e-5,0.0230,10,1915,9.753,10.440,3.28,390.7,1.95e-15,3.76e-16
14,13,33205.3,565482.0,8192.9,327367.0,709805.4,977387.4,-0.000,0.0491,0.9376,0.0134,5.571e-5,1.074e-4,6.049e-5,0.0417,6,6273,9.739,10.467,3.29,389.9,1.03e-14,4.30e-16
15,13,33258.8,566321.1,8286.8,331638.9,704505.8,977428.7,-0.000,0.0481,0.9386,0.0133,5.466e-5,1.068e-4,6.053e-5,0.0018,11,200,9.738,10.468,3.28,390.5,1.78e-16,1.01e-16
16,13,33133.1,567396.3,8102.0,329781.4,704120.0,978907.1,-0.000,0.0481,0.9386,0.0133,5.493e-5,1.072e-4,6.047e-5,0.0188,9,2251,9.730,10.482,3.28,390.5,1.07e-14,2.36e-16
