year,habitats,grass,wood,algae,litter,soil_land,soil_sea,air,share_grass,share_wood,share_algae,grown_grass,grown_wood,grown_algae,burnt,fires,largest_fire,land_matter,sea_matter,land_temp,rain_land,matter_err,water_err
1,12,64970.0,148017.1,110497.5,243718.2,648913.7,1405323.5,-0.000,0.2163,0.4259,0.3579,1.261e-4,3.628e-5,8.438e-4,0.0001,2,9,10.000,10.000,21.22,3700.8,1.56e-14,1.77e-16
2,12,54427.2,196292.7,110213.1,293934.8,560949.8,1405622.5,-0.000,0.1671,0.5057,0.3272,1.052e-4,4.835e-5,8.502e-4,0.0000,0,0,10.000,10.000,21.22,3697.3,1.60e-14,1.28e-16
3,12,47259.8,228907.4,109963.4,301563.1,527828.8,1405917.5,-0.000,0.1283,0.5725,0.2992,8.887e-5,5.116e-5,8.503e-4,0.0009,4,38,10.000,10.000,21.22,3693.4,1.15e-14,1.54e-16
4,12,43629.3,249927.1,109753.9,301863.6,510033.9,1406232.2,-0.000,0.1087,0.6081,0.2832,8.045e-5,5.247e-5,8.504e-4,0.0025,7,227,9.999,10.001,21.22,3688.6,3.18e-14,4.98e-17
5,12,41624.8,264704.3,109611.3,302152.6,496953.0,1406394.0,-0.000,0.0983,0.6288,0.2729,7.592e-5,5.373e-5,8.504e-4,0.0003,1,35,9.999,10.001,21.22,3683.9,1.67e-14,8.66e-17
6,12,40237.3,275101.6,109524.4,301239.7,488765.5,1406571.6,-0.000,0.0920,0.6421,0.2659,7.314e-5,5.477e-5,8.505e-4,0.0017,2,187,9.998,10.001,21.22,3681.8,1.42e-14,1.14e-16
7,12,39422.9,282905.8,109505.9,299407.7,483464.9,1406732.8,-0.000,0.0879,0.6511,0.2610,7.140e-5,5.557e-5,8.506e-4,0.0098,2,1027,9.997,10.002,21.22,3681.9,1.42e-15,1.08e-16
8,12,38817.6,288388.2,109547.8,298302.0,479606.1,1406778.2,-0.000,0.0852,0.6573,0.2575,7.018e-5,5.613e-5,8.508e-4,0.0022,4,188,9.996,10.003,21.22,3683.2,1.95e-15,5.68e-17
9,12,38379.4,292439.6,109638.6,297530.5,476736.0,1406716.0,-0.000,0.0833,0.6617,0.2550,6.939e-5,5.651e-5,8.509e-4,0.0007,3,34,9.996,10.003,21.22,3685.1,1.10e-14,8.86e-17
10,12,38072.7,295418.2,109764.1,296148.1,475383.4,1406653.5,0.000,0.0820,0.6648,0.2531,6.882e-5,5.683e-5,8.509e-4,0.0055,3,595,9.996,10.003,21.22,3686.0,2.17e-14,5.60e-17
11,12,37830.9,297527.1,109928.0,295484.5,474171.5,1406498.0,-0.000,0.0811,0.6671,0.2519,6.840e-5,5.702e-5,8.510e-4,0.0001,1,2,9.996,10.003,21.22,3686.6,2.10e-14,1.52e-17
12,12,37616.5,299004.5,110113.7,294367.7,473970.7,1406366.9,-0.000,0.0804,0.6687,0.2510,6.809e-5,5.719e-5,8.510e-4,0.0018,4,128,9.995,10.004,21.22,3687.0,1.60e-15,1.29e-17
13,12,37532.5,300089.4,110315.4,293854.8,473476.3,1406171.7,-0.000,0.0799,0.6698,0.2503,6.790e-5,5.728e-5,8.511e-4,0.0001,4,11,9.995,10.004,21.22,3687.4,1.40e-14,5.32e-17
14,12,37440.4,300827.3,110531.6,293020.2,473608.0,1406012.4,-0.000,0.0796,0.6706,0.2498,6.778e-5,5.739e-5,8.511e-4,0.0015,8,51,9.995,10.004,21.22,3687.9,1.39e-14,1.65e-17
15,12,37365.6,301388.9,110754.7,292675.0,473453.4,1405802.2,-0.000,0.0794,0.6711,0.2495,6.770e-5,5.742e-5,8.512e-4,0.0003,6,17,9.995,10.004,21.22,3688.1,1.07e-15,3.84e-17
16,12,37290.8,301807.2,110971.8,291836.5,473894.1,1405639.5,-0.000,0.0792,0.6715,0.2493,6.760e-5,5.748e-5,8.512e-4,0.0018,5,176,9.994,10.004,21.22,3688.2,2.10e-14,2.44e-17
17,12,37274.6,302093.5,111186.4,291538.5,473918.5,1405428.5,-0.000,0.0791,0.6718,0.2491,6.758e-5,5.750e-5,8.512e-4,0.0002,2,11,9.994,10.004,21.22,3688.4,1.07e-14,4.35e-17
