year,habitats,grass,wood,algae,litter,soil_land,soil_sea,air,share_grass,share_wood,share_algae,grown_grass,grown_wood,grown_algae,burnt,fires,largest_fire,land_matter,sea_matter,land_temp,rain_land,matter_err,water_err
1,7,34701.0,138631.7,55599.4,170737.7,1425250.8,796519.4,-0.000,0.1813,0.5626,0.2561,5.931e-5,3.621e-6,5.780e-4,0.0119,141,135,9.999,10.002,30.79,469.4,1.23e-14,1.32e-15
2,7,27878.2,107784.6,55787.9,258951.1,1374301.5,796736.6,-0.000,0.1259,0.5370,0.3371,5.074e-5,2.976e-6,5.867e-4,0.0227,162,145,9.997,10.007,30.80,468.4,2.84e-14,4.19e-16
3,7,26519.7,82591.5,55777.8,316045.2,1342947.7,797558.1,0.000,0.1288,0.4799,0.3913,4.833e-5,2.396e-6,5.866e-4,0.0403,194,1026,9.992,10.016,30.81,467.6,8.53e-15,1.28e-17
4,7,26440.2,61676.9,55499.2,349538.1,1329066.5,799219.1,-0.000,0.1436,0.4117,0.4447,4.857e-5,1.898e-6,5.864e-4,0.0704,187,1745,9.984,10.032,30.81,466.8,4.44e-15,6.84e-17
5,7,26634.7,46657.0,54887.6,376247.2,1315920.2,801093.4,0.000,0.1597,0.3453,0.4950,4.881e-5,1.474e-6,5.862e-4,0.0488,199,207,9.977,10.047,30.81,466.0,1.65e-14,2.69e-16
6,7,27346.3,35403.5,53965.0,397721.8,1303761.1,803242.3,-0.000,0.1764,0.2847,0.5390,4.977e-5,1.146e-6,5.860e-4,0.0433,194,218,9.970,10.062,30.80,465.3,1.39e-14,2.19e-16
7,7,28283.3,26982.0,53057.6,417693.4,1290161.1,805262.6,-0.000,0.1944,0.2311,0.5745,5.133e-5,8.977e-7,5.860e-4,0.0370,175,188,9.964,10.075,30.79,464.6,2.84e-15,2.86e-16
8,7,28131.8,20505.8,52626.3,426932.2,1286069.2,807174.7,-0.000,0.2071,0.1859,0.6071,5.155e-5,6.954e-7,5.863e-4,0.0385,172,214,9.956,10.092,30.78,463.9,1.42e-14,2.96e-16
9,7,28483.3,15561.7,52888.9,434512.9,1281629.5,808363.7,0.000,0.2177,0.1479,0.6344,5.199e-5,5.358e-7,5.868e-4,0.0401,156,212,9.947,10.109,30.77,463.2,1.60e-14,7.61e-17
10,7,29100.3,11781.6,53672.1,444538.6,1273519.7,808827.6,-0.000,0.2281,0.1156,0.6563,5.251e-5,4.112e-7,5.872e-4,0.0421,187,612,9.940,10.124,30.77,462.6,4.26e-15,1.45e-16
